Candidate,Party,State,Office,Incumbency,Result,Total Money
"ANGLE, SHARRON E",REPUBLICAN,NV,US SENATE DISTRICT NV SW-CLASS III,Challenger,Lost-General,27931735.90
"REID, HARRY",DEMOCRATIC,NV,US SENATE DISTRICT NV SW-CLASS III,Incumbent,Won-General,24466310.46
"SANDOVAL, BRIAN E",REPUBLICAN,NV,GOVERNOR,Open,Won-General,5148390.08
"REID, RORY",DEMOCRATIC,NV,GOVERNOR,Open,Lost-General,3047580.30
"TITUS, DINA",DEMOCRATIC,NV,US HOUSE DISTRICT NV 003,Incumbent,Lost-General,2514776.95
"BERKLEY, ROCHELLE (SHELLEY)",DEMOCRATIC,NV,US HOUSE DISTRICT NV 001,Incumbent,Won-General,2182125.55
"HECK, JOSEPH JOHN (JOE)",REPUBLICAN,NV,US HOUSE DISTRICT NV 003,Challenger,Won-General,1532417.75
"HELLER, DEAN",REPUBLICAN,NV,US HOUSE DISTRICT NV 002,Incumbent,Won-General,1466484.18
"OCEGUERA, JOHN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 016,Incumbent,Won-General,876597.87
"MILLER, ROSS",DEMOCRATIC,NV,SECRETARY OF STATE,Incumbent,Won-General,699251.61
"CORTEZ-MASTO, CATHERINE",DEMOCRATIC,NV,ATTORNEY GENERAL,Incumbent,Won-General,669276.78
"CEGAVSKE, BARBARA KATHERINE",REPUBLICAN,NV,SENATE DISTRICT CLARK 008,Incumbent,Won-General,590348.61
"KROLICKI, BRIAN",REPUBLICAN,NV,LIEUTENANT GOVERNOR,Incumbent,Won-General,522056.28
"WOODHOUSE, JOYCE L",DEMOCRATIC,NV,SENATE DISTRICT CLARK 005,Incumbent,Lost-General,453544.95
"HARDY, JOE",REPUBLICAN,NV,SENATE DISTRICT CLARK 012,Open,Won-General,440072.55
"CONKLIN, MARCUS",DEMOCRATIC,NV,ASSEMBLY DISTRICT 037,Incumbent,Won-General,424632.01
"YERUSHALMI, BENNY",DEMOCRATIC,NV,SENATE DISTRICT CLARK 009,Open,Lost-General,416075.67
"ROBERSON, MICHAEL",REPUBLICAN,NV,SENATE DISTRICT CLARK 005,Challenger,Won-General,382121.47
"SFERRAZZA, JESSICA",DEMOCRATIC,NV,LIEUTENANT GOVERNOR,Challenger,Lost-General,335498.47
"SMITH, DEBBIE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 030,Incumbent,Won-General,318820.83
"MARSHALL, KATHLEEN (KATE)",DEMOCRATIC,NV,TREASURER,Incumbent,Won-General,306207.43
"PETERSON, TAMMY",DEMOCRATIC,NV,SENATE DISTRICT CLARK 008,Challenger,Lost-General,290165.80
"KIRKPATRICK, MARILYN K",DEMOCRATIC,NV,ASSEMBLY DISTRICT 001,Incumbent,Won-General,276510.68
"ATKINSON, KELVIN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 017,Incumbent,Won-General,263474.95
"HORNE, WILLIAM C",DEMOCRATIC,NV,ASSEMBLY DISTRICT 034,Incumbent,Won-General,252674.72
"KIECKHEFER, BEN",REPUBLICAN,NV,SENATE DISTRICT WASHOE 004-004,Open,Won-General,230316.78
"KIRNER, RANDY",REPUBLICAN,NV,ASSEMBLY DISTRICT 026,Open,Won-General,200315.65
"LAUER, ROB",REPUBLICAN,NV,SECRETARY OF STATE,Challenger,Lost-General,190844.96
"SETTELMEYER, JAMES ARNOLD",REPUBLICAN,NV,SENATE DISTRICT CAPITAL,Open,Won-General,186166.00
"FORD, AARON D",DEMOCRATIC,NV,SENATE DISTRICT CLARK 012,Open,Lost-General,184056.97
"SPIEGEL, ELLEN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 021,Incumbent,Lost-General,183110.45
"MARTIN, STEVE",REPUBLICAN,NV,TREASURER,Challenger,Lost-General,181742.52
"MASTROLUCA, APRIL",DEMOCRATIC,NV,ASSEMBLY DISTRICT 029,Incumbent,Won-General,181289.75
"LOOP, MARILYN DONDERO",DEMOCRATIC,NV,ASSEMBLY DISTRICT 005,Incumbent,Won-General,179703.39
"WALLIN, KIM",DEMOCRATIC,NV,CONTROLLER,Incumbent,Won-General,177601.58
"GUSTAVSON, DON",REPUBLICAN,NV,SENATE DISTRICT WASHOE 002-002,Open,Won-General,171402.73
"IRWIN, BOB",REPUBLICAN,NV,ASSEMBLY DISTRICT 016,Challenger,Lost-General,169975.00
"DALY, RICHARD (SKIP)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 031,Open,Won-General,162970.91
"DESALVIO, LOUIS",DEMOCRATIC,NV,ASSEMBLY DISTRICT 013,Open,Lost-General,156116.41
"GOICOECHEA, PETE",REPUBLICAN,NV,ASSEMBLY DISTRICT 035,Incumbent,Won-General,151829.57
"LEAVITT, JAMES DEAN",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 013,Incumbent,Won-General,150920.11
"BOBZIEN, DAVID",DEMOCRATIC,NV,ASSEMBLY DISTRICT 024,Incumbent,Won-General,147176.72
"PAGE, KEVIN J",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 003,Incumbent,Won-General,146772.45
"DOUBRAVA, MARK",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 007,Challenger,Won-General,146001.46
"SEGERBLOM, RICHARD (TICK)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 009,Incumbent,Won-General,144385.67
"WOODBURY, MELISSA",REPUBLICAN,NV,ASSEMBLY DISTRICT 023,Incumbent,Won-General,139601.67
"WILLIAMSON, ROBIN L",DEMOCRATIC,NV,ASSEMBLY DISTRICT 040,Open,Lost-General,132102.05
"BROOKS, STEVEN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 019,Open,Won-General,131248.57
"LESLIE, SHEILA",DEMOCRATIC,NV,SENATE DISTRICT WASHOE 001,Open,Won-General,128104.93
"DENIS, MOISES (MO)",DEMOCRATIC,NV,SENATE DISTRICT CLARK 002,Open,Won-General,119930.00
"BENITEZ-THOMPSON, TERESA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 027,Open,Won-General,119223.47
"HARDY, CRESENT",REPUBLICAN,NV,ASSEMBLY DISTRICT 020,Open,Won-General,118163.45
