Candidate,Party,State,Office,Incumbency,Result,Total Money
"LEAHY, PATRICK",DEMOCRATIC,VT,US SENATE DISTRICT VT SW-CLASS III,Incumbent,Won-General,4522065.72
"DUBIE, BRIAN E",REPUBLICAN,VT,GOVERNOR,Open,Lost-General,1577909.82
"SHUMLIN, PETER E",DEMOCRATIC,VT,GOVERNOR,Open,Won-General,1494357.57
"WELCH, PETER F",DEMOCRATIC,VT,US HOUSE DISTRICT VT 001,Incumbent,Won-General,981203.08
"BRITTON, LEN",REPUBLICAN,VT,US SENATE DISTRICT VT SW-CLASS III,Challenger,Lost-General,226356.65
"SCOTT, PHILIP B",REPUBLICAN,VT,LIEUTENANT GOVERNOR,Open,Won-General,185042.85
"HOWARD, STEVEN JAMES",DEMOCRATIC,VT,LIEUTENANT GOVERNOR,Open,Lost-General,164760.89
"FREILICH, DANIEL",DEMOCRATIC,VT,US SENATE DISTRICT VT SW-CLASS III,Challenger,Lost-General,88167.93
"CONDOS, JIM",DEMOCRATIC,VT,SECRETARY OF STATE,Open,Won-General,83141.80
"GIBBS, JASON",REPUBLICAN,VT,SECRETARY OF STATE,Open,Lost-General,69947.28
"SALMON, THOMAS M",REPUBLICAN,VT,AUDITOR,Incumbent,Won-General,57970.17
"HOFFER, DOUG",DEMOCRATIC,VT,AUDITOR,Challenger,Lost-General,41380.50
"SMITH, CHARLIE",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,40722.36
"WESTMAN, RICHARD A",REPUBLICAN,VT,SENATE DISTRICT LAMOILLE,Open,Won-General,38894.28
"BARUTH, PHILIP",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Won-General,36869.15
"FOX, SALLY G",DEMOCRATIC,VT,SENATE DISTRICT CHITTENDEN,Challenger,Won-General,36397.87
"BRANON, MIKE",REPUBLICAN,VT,SENATE DISTRICT CHITTENDEN,Challenger,Lost-General,33965.20
"BEAUDRY, PAUL D",REPUBLICAN,VT,US HOUSE DISTRICT VT 001,Challenger,Lost-General,32734.16
"YOUNG, MARK S",REPUBLICAN,VT,SENATE DISTRICT ADDISON,Challenger,Lost-General,29790.56
"MULLIN, KEVIN J",REPUBLICAN,VT,SENATE DISTRICT RUTLAND,Incumbent,Won-General,28005.33
"DOYLE, WILLIAM T (BILL)",REPUBLICAN,VT,SENATE DISTRICT WASHINGTON,Incumbent,Won-General,26824.25
"OSMAN, DONNY",DEMOCRATIC,VT,SENATE DISTRICT WASHINGTON,Challenger,Lost-General,26570.13
"BUCKNAM, CHARLES (CHARLIE)",REPUBLICAN,VT,SENATE DISTRICT CALEDONIA,Challenger,Lost-General,26395.00
"OLSEN, OLIVER K",REPUBLICAN,VT,HOUSE DISTRICT WINDHAM-BENNINGTON-WINDSOR-1,Open,Won-General,25251.29
"BROCK III, RANDOLPH D (RANDY)",REPUBLICAN,VT,SENATE DISTRICT FRANKLIN,Incumbent,Won-General,21944.00
"BUXTON, SARAH E",DEMOCRATIC,VT,HOUSE DISTRICT WINDSOR-ORANGE-1,Challenger,Won-General,20206.62
"SORRELL, WILLIAM H",DEMOCRATIC,VT,ATTORNEY GENERAL,Incumbent,Won-General,20192.56
"GALBRAITH, PETER W",DEMOCRATIC,VT,SENATE DISTRICT WINDHAM,Challenger,Won-General,18659.68
"YACOVONE, DAVID",DEMOCRATIC,VT,SENATE DISTRICT LAMOILLE,Open,Lost-General,18367.00
