Candidate,Party,State,Office,Incumbency,Result,Total Money
"HASLAM, WILLIAM E (BILL)",REPUBLICAN,TN,GOVERNOR,Open,Won-General,17840837.57
"MCWHERTER, MICHAEL RAY",DEMOCRATIC,TN,GOVERNOR,Open,Lost-General,3477341.38
"FINCHER, STEPHEN LEE",REPUBLICAN,TN,US HOUSE DISTRICT TN 008,Open,Won-General,2695372.55
"BLACK, DIANE LYNN",REPUBLICAN,TN,US HOUSE DISTRICT TN 006,Open,Won-General,2237575.96
"HERRON, ROY BRASFIELD",DEMOCRATIC,TN,US HOUSE DISTRICT TN 008,Open,Lost-General,2073744.48
"DAVIS, LINCOLN EDWARD",DEMOCRATIC,TN,US HOUSE DISTRICT TN 004,Incumbent,Lost-General,1573472.73
"BLACKBURN, MARSHA W",REPUBLICAN,TN,US HOUSE DISTRICT TN 007,Incumbent,Won-General,1560269.12
"FLEISCHMANN, CHUCK",REPUBLICAN,TN,US HOUSE DISTRICT TN 003,Open,Won-General,1376581.77
"COHEN, STEPHEN I",DEMOCRATIC,TN,US HOUSE DISTRICT TN 009,Incumbent,Won-General,1139089.44
"COOPER, JIM",DEMOCRATIC,TN,US HOUSE DISTRICT TN 005,Incumbent,Won-General,1032464.35
"DESJARLAIS, SCOTT",REPUBLICAN,TN,US HOUSE DISTRICT TN 004,Challenger,Won-General,936986.33
"HENRY JR, DOUGLAS",DEMOCRATIC,TN,SENATE DISTRICT 021,Incumbent,Won-General,709928.02
"DUNCAN JR, JOHN J (JIMMY)",REPUBLICAN,TN,US HOUSE DISTRICT TN 002,Incumbent,Won-General,516246.23
"ROE, DAVID PHILLIP (PHIL)",REPUBLICAN,TN,US HOUSE DISTRICT TN 001,Incumbent,Won-General,515054.05
"FINNEY, LOWE",DEMOCRATIC,TN,SENATE DISTRICT 027,Incumbent,Won-General,510793.56
"MCDONALD, GEORGE",DEMOCRATIC,TN,SENATE DISTRICT 017,Challenger,Lost-General,366083.35
"HALE, JAMES C",DEMOCRATIC,TN,HOUSE DISTRICT 040,Challenger,Lost-General,286588.56
"BEAVERS, MAE",REPUBLICAN,TN,SENATE DISTRICT 017,Incumbent,Won-General,274486.00
"KETRON, BILL",REPUBLICAN,TN,SENATE DISTRICT 013,Incumbent,Won-General,261307.47
"JOHNSON, JACK",REPUBLICAN,TN,SENATE DISTRICT 023,Incumbent,Won-General,243076.84
"BERGMANN, CHARLOTTE",REPUBLICAN,TN,US HOUSE DISTRICT TN 009,Challenger,Lost-General,217428.10
"CARTER, BRETT R",DEMOCRATIC,TN,US HOUSE DISTRICT TN 006,Open,Lost-General,214352.88
"MCLEARY, DON",REPUBLICAN,TN,SENATE DISTRICT 027,Challenger,Lost-General,180375.31
"WATSON, BO",REPUBLICAN,TN,SENATE DISTRICT 011,Incumbent,Won-General,172603.00
"SOUTHERLAND, STEVE",REPUBLICAN,TN,SENATE DISTRICT 001,Incumbent,Won-General,171705.00
"ODOM, GARY",DEMOCRATIC,TN,HOUSE DISTRICT 055,Incumbent,Won-General,168410.06
"COBB, TY",DEMOCRATIC,TN,HOUSE DISTRICT 064,Incumbent,Lost-General,168028.65
"WILLIAMS, KENT",INDEPENDENT,TN,HOUSE DISTRICT 004,Incumbent,Won-General,161381.10
"TURNER, MICHAEL L (MIKE)",DEMOCRATIC,TN,HOUSE DISTRICT 051,Incumbent,Won-General,154806.25
"MCNALLY, RANDY",REPUBLICAN,TN,SENATE DISTRICT 005,Incumbent,Won-General,154355.66
"BUTT, SHEILA",REPUBLICAN,TN,HOUSE DISTRICT 064,Challenger,Won-General,150103.86
"WIRGAU, TIMOTHY",REPUBLICAN,TN,HOUSE DISTRICT 075,Challenger,Won-General,144181.72
"DICKERSON, STEVEN REID",REPUBLICAN,TN,SENATE DISTRICT 021,Challenger,Lost-General,143728.00
"CASADA, GLEN",REPUBLICAN,TN,HOUSE DISTRICT 063,Incumbent,Won-General,142670.00
