Candidate,Party,State,Office,Incumbency,Result,Total Money
"DEMINT, JIM",REPUBLICAN,SC,US SENATE DISTRICT SC SW-CLASS III,Incumbent,Won-General,6943311.45
"WILSON, ADDISON GRAVES (JOE)",REPUBLICAN,SC,US HOUSE DISTRICT SC 002,Incumbent,Won-General,4612127.70
"HALEY, NIKKI R",REPUBLICAN,SC,GOVERNOR,Open,Won-General,3969864.75
"SHEHEEN, VINCENT A",DEMOCRATIC,SC,GOVERNOR,Open,Lost-General,3602066.35
"CLYBURN, JAMES E (JIM)",DEMOCRATIC,SC,US HOUSE DISTRICT SC 006,Incumbent,Won-General,3284818.65
"BARRETT, J GRESHAM",REPUBLICAN,SC,GOVERNOR,Open,Lost-Primary Runoff,3177098.79
"MILLER, ROB",DEMOCRATIC,SC,US HOUSE DISTRICT SC 002,Challenger,Lost-General,2985537.37
"SPRATT JR, JOHN MCKEE",DEMOCRATIC,SC,US HOUSE DISTRICT SC 005,Incumbent,Lost-General,2038047.53
"MULVANEY, JOHN MICHAEL (MICK)",REPUBLICAN,SC,US HOUSE DISTRICT SC 005,Challenger,Won-General,1783112.23
"RICHARDSON, MATTHEW",DEMOCRATIC,SC,ATTORNEY GENERAL,Open,Lost-General,1708353.97
"SCOTT, TIMOTHY EUGENE",REPUBLICAN,SC,US HOUSE DISTRICT SC 001,Open,Won-General,1213155.33
"ARD, JAMES KENNETH (KEN)",REPUBLICAN,SC,LIEUTENANT GOVERNOR,Open,Won-General,1158711.31
"WILSON, MICHAEL ALAN",REPUBLICAN,SC,ATTORNEY GENERAL,Open,Won-General,1057286.94
"GOWDY III, HAROLD W (TREY)",REPUBLICAN,SC,US HOUSE DISTRICT SC 004,Open,Won-General,925127.78
"DUNCAN, JEFF",REPUBLICAN,SC,US HOUSE DISTRICT SC 003,Open,Won-General,863902.30
"LORD, LEIGHTON",REPUBLICAN,SC,ATTORNEY GENERAL,Open,Lost-Primary Runoff,856575.35
"LOFTIS JR, CURTIS M",REPUBLICAN,SC,TREASURER,Open,Won-General,842341.16
"COOPER, ASHLEY",DEMOCRATIC,SC,LIEUTENANT GOVERNOR,Open,Lost-General,684109.80
"INGLIS, BOB",REPUBLICAN,SC,US HOUSE DISTRICT SC 004,Incumbent,Lost-Primary Runoff,614845.23
"HOLLEMAN III, FRANK S",DEMOCRATIC,SC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,599509.28
"THURMOND, PAUL",REPUBLICAN,SC,US HOUSE DISTRICT SC 001,Open,Lost-Primary Runoff,500697.32
"BARBER, ROBERT A",DEMOCRATIC,SC,COMPTROLLER,Challenger,Lost-General,454817.38
"ZAIS, MICK",REPUBLICAN,SC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,429157.69
"LIVINGSTON JR, ROBERT (BOB)",REPUBLICAN,SC,ADJUTANT GENERAL,Open,Won-General,320562.38
"WEATHERS, HUGH",REPUBLICAN,SC,AGRICULTURE COMMISSIONER,Incumbent,Won-General,291986.79
"CASH, RICHARD J",REPUBLICAN,SC,US HOUSE DISTRICT SC 003,Open,Lost-Primary Runoff,265957.55
"CONNOR, BILL",REPUBLICAN,SC,LIEUTENANT GOVERNOR,Open,Lost-Primary Runoff,259088.97
"DYER, JANE BALLARD",DEMOCRATIC,SC,US HOUSE DISTRICT SC 003,Open,Lost-General,251293.44
"HARRELL JR, ROBERT W (BOBBY)",REPUBLICAN,SC,HOUSE DISTRICT 114,Incumbent,Won-General,210545.10
"ECKSTROM, RICHARD A",REPUBLICAN,SC,COMPTROLLER,Incumbent,Won-General,210367.56
"COOPER, DANIEL T",REPUBLICAN,SC,HOUSE DISTRICT 010,Incumbent,Won-General,202024.10
"SANDIFER III, WILLIAM E (BILL)",REPUBLICAN,SC,HOUSE DISTRICT 002,Incumbent,Won-General,167924.10
"STAVRINAKIS, LEON",DEMOCRATIC,SC,HOUSE DISTRICT 119,Incumbent,Won-General,147022.30
"MOFFLY, ELIZABETH A",REPUBLICAN,SC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-Primary Runoff,144169.66
"VIERS, THAD",REPUBLICAN,SC,HOUSE DISTRICT 068,Incumbent,Won-General,111887.72
"MCCOY, PETER",REPUBLICAN,SC,HOUSE DISTRICT 115,Challenger,Won-General,111396.23
"ATWATER, TODD K",REPUBLICAN,SC,HOUSE DISTRICT 087,Open,Won-General,95470.00
"CRAWFORD, KRIS",REPUBLICAN,SC,HOUSE DISTRICT 063,Incumbent,Won-General,92130.68
"TAYLOR, BILL",REPUBLICAN,SC,HOUSE DISTRICT 086,Open,Won-General,90116.28
"HUGGINS JR, COLONEL C (CHIP)",REPUBLICAN,SC,HOUSE DISTRICT 085,Incumbent,Won-General,87297.10
"CHALK, RICHARD",REPUBLICAN,SC,HOUSE DISTRICT 123,Incumbent,Lost-Primary Runoff,85979.60
"BANNISTER, BRUCE W",REPUBLICAN,SC,HOUSE DISTRICT 024,Incumbent,Won-General,85312.88
"HARRISON, JAMES HODGES",REPUBLICAN,SC,HOUSE DISTRICT 075,Incumbent,Won-General,83711.45
