office,candidate,party,state,incumbency,result,total money,district
Governor,Robert Riley Jr.,REP,AL,Incumbent,Won-General,12052984.76,nan
Lieutenant Governor,Luther Strange III,REP,AL,Open,Lost-General,5232736.93,nan
Supreme Court-Chief Justice,Drayton Nabers Jr.,REP,AL,Incumbent,Lost-General,4958156.06,nan
Governor,Lucy Baxley,DEM,AL,Challenger,Lost-General,3015760.11,nan
Supreme Court-Chief Justice,Sue Bell Cobb,DEM,AL,Challenger,Won-General,2621837.71,nan
Lieutenant Governor,Jim Folsom Jr.,DEM,AL,Open,Won-General,2431188.1,nan
Attorney General,Troy King,REP,AL,Incumbent,Won-General,2180889.75,nan
Supreme Court-Stuart Seat,Jacqueline Stuart,REP,AL,Incumbent,Won-General,1791950.33,nan
Supreme Court-Open Seat,Glenn Murdock,REP,AL,Open,Won-General,1604478.42,nan
Attorney General,John Tyson Jr.,DEM,AL,Challenger,Lost-General,1438612.0,nan
State Senator,Lowell Barron,DEM,AL,Incumbent,Won-General,1243989.96,8
State Representative,Seth Hammett,DEM,AL,Incumbent,Won-General,1084502.84,92
State Senator,Roger Bedford Jr.,DEM,AL,Incumbent,Won-General,1057906.46,6
State Senator,Gary Tanner,DEM,AL,Incumbent,Lost-General,1030520.67,35
State Senator,Joan Reynolds,REP,AL,Challenger,Lost-General,953616.85,30
State Senator,James Preuitt,DEM,AL,Incumbent,Won-General,897948.65,11
State Senator,Zeb Little,DEM,AL,Incumbent,Won-General,835268.53,4
State Senator,Parker Griffith,DEM,AL,Open,Won-General,802634.0,7
State Senator,Arthur Orr,REP,AL,Open,Won-General,751865.84,3
State Representative,Mike Hubbard,REP,AL,Incumbent,Won-General,748445.76,79
State Senator,Pat Lindsey,DEM,AL,Incumbent,Won-General,740238.0,22
Public Service Commissioner-002,Perry Hooper Sr.,REP,AL,Open,Lost-General,735098.11,nan
State Senator,Jimmy Holley,DEM,AL,Incumbent,Won-General,716708.69,31
State Senator,John McMillan,REP,AL,Challenger,Lost-General,649927.52,22
State Senator,Ben Brooks,REP,AL,Challenger,Won-General,637859.35,35
State Representative,Carolyn Ellis,DEM,AL,Challenger,Lost-General,515561.82,79
State Senator,Wendell Mitchell,DEM,AL,Incumbent,Won-General,510525.29,30
State Senator,Hank Sanders,DEM,AL,Incumbent,Won-General,500422.66,23
State Senator,Hinton Mitchem,DEM,AL,Incumbent,Won-General,491713.12,9
Supreme Court-Woodall Seat,Thomas Woodall,REP,AL,Incumbent,Won-General,481062.0,nan
State Senator,Larry Means,DEM,AL,Incumbent,Won-General,478318.67,10
State Senator,Bobby Day,DEM,AL,Open,Lost-General,462965.44,3
State Senator,Bobby Singleton,DEM,AL,Incumbent,Won-General,457398.4,24
State Senator,Kim Benefield,DEM,AL,Open,Won-General,456013.0,13
State Senator,Rodger Smitherman,DEM,AL,Incumbent,Won-General,452225.5,18
State Senator,Bobby Denton,DEM,AL,Incumbent,Won-General,450862.21,1
Secretary Of State,Beth Chapman,REP,AL,Challenger,Won-General,412706.15,nan
State Senator,Tom Butler,DEM,AL,Incumbent,Won-General,406376.27,2
Supreme Court-Open Seat,John Henry England Jr.,DEM,AL,Open,Lost-General,404516.52,nan
State Senator,Larry Dixon,REP,AL,Incumbent,Won-General,390356.9,25
State Senator,B McClain,DEM,AL,Incumbent,Won-General,386248.46,19
State Senator,Del Marsh,REP,AL,Incumbent,Won-General,383549.25,12
Supreme Court-Lyons Seat,Champ Lyons Jr.,REP,AL,Incumbent,Won-General,378830.0,nan
Agriculture Commissioner,Ron Sparks,DEM,AL,Incumbent,Won-General,375210.62,nan
State Senator,Quinton Ross Jr.,DEM,AL,Incumbent,Won-General,361431.97,26
Treasurer,Kay Ellen Ivey,REP,AL,Incumbent,Won-General,351785.52,nan
