office,candidate,party,state,incumbency,result,total money,district
Auditor,Susan Montee,DEM,MO,Open,Won-General,1085753.62,nan
State Senator,Robert Behnen,REP,MO,Open,Lost-General,596260.42,18
State Senator,Susie Snyders,REP,MO,Challenger,Lost-General,491984.0,16
Auditor,Sandra Thomas,REP,MO,Open,Lost-General,471670.39,nan
State Senator,Charlie Shields,REP,MO,Incumbent,Won-General,466204.09,34
State Senator,Wes Shoemyer,DEM,MO,Open,Won-General,458253.03,18
State Senator,Brad Lager,REP,MO,Open,Won-General,402631.39,12
State Senator,Joan Bray,DEM,MO,Incumbent,Won-General,400075.21,24
State Senator,Frank Barnitz,DEM,MO,Incumbent,Won-General,376446.88,16
State Senator,Norma Norma) Champion,REP,MO,Incumbent,Won-General,321902.99,30
State Senator,Jeff Smith,DEM,MO,Open,Won-General,316584.66,4
State Senator,Matthew Bartle,REP,MO,Incumbent,Won-General,314015.0,8
State Senator,Scott Rupp,REP,MO,Incumbent,Won-General,282591.0,2
State Senator,Michael Holzknecht,IND,MO,Challenger,Lost-General,271874.84,28
State Senator,Ryan McKenna,DEM,MO,Challenger,Won-General,270571.62,22
State Senator,Delbert Scott,REP,MO,Incumbent,Won-General,263727.0,28
State Representative,Sam Page,DEM,MO,Incumbent,Won-General,255838.77,82
State Senator,Doug Harpool,DEM,MO,Challenger,Lost-General,226191.39,30
State Senator,John Griesheimer,REP,MO,Incumbent,Won-General,222737.0,26
State Senator,John Maupin,REP,MO,Challenger,Lost-General,201881.0,24
State Senator,Gary Nodler,REP,MO,Incumbent,Won-General,196719.13,32
State Representative,Jacob Zimmerman,DEM,MO,Open,Won-General,186175.5,83
State Representative,Edward Robb,REP,MO,Incumbent,Won-General,183754.03,24
State Representative,Thomas Dempsey,REP,MO,Incumbent,Won-General,176252.11,18
State Representative,Jason Grill,DEM,MO,Open,Won-General,175560.64,32
State Senator,Jolie Justus,DEM,MO,Open,Won-General,166004.69,10
State Senator,Wayne Henke,DEM,MO,Challenger,Lost-General,163564.0,2
State Representative,Jim Ritter,DEM,MO,Challenger,Lost-General,160840.45,24
State Representative,Cynthia Kramer,DEM,MO,Challenger,Lost-General,140750.66,87
State Representative,Sara Lampe,DEM,MO,Incumbent,Won-General,136350.29,138
State Representative,Steven Tilley,REP,MO,Incumbent,Won-General,131030.0,106
State Senator,Dan Clemens,REP,MO,Incumbent,Won-General,127495.0,20
State Representative,Shannon Cooper,REP,MO,Incumbent,Won-General,127250.99,120
State Representative,Jeff Harris,DEM,MO,Incumbent,Won-General,127007.49,23
State Representative,Rodney Jetton,REP,MO,Incumbent,Won-General,124255.11,156
State Representative,Skip Elkin,DEM,MO,Challenger,Lost-General,120890.0,21
State Representative,Jane Cunningham,REP,MO,Incumbent,Won-General,119637.2,86
State Representative,Carl Bearden,REP,MO,Incumbent,Won-General,117457.07,16
State Representative,John Destefano,REP,MO,Open,Lost-General,116099.86,32
State Representative,Michael Frame,DEM,MO,Open,Won-General,114974.96,105
State Representative,Margaret Donnelly,DEM,MO,Incumbent,Won-General,108299.34,73
State Representative,Robert Frank Onder Jr.,REP,MO,Open,Won-General,103191.33,13
State Representative,Doug Ervin,REP,MO,Incumbent,Won-General,102295.59,35
State Representative,Shane Schoeller,REP,MO,Open,Won-General,100884.73,139
State Representative,Paul Quinn,DEM,MO,Open,Won-General,100721.0,9
State Representative,Jane Bogetto,DEM,MO,Incumbent,Lost-General,100646.8,94
State Representative,Jason Brown,REP,MO,Incumbent,Won-General,97636.82,30
State Representative,Paul Levota,DEM,MO,Incumbent,Won-General,95844.74,52
State Senator,Carl Vogel,REP,MO,Incumbent,Won-General,95422.84,6
State Representative,Jay Wasson,REP,MO,Incumbent,Won-General,93165.0,141
State Representative,James Lembke,REP,MO,Incumbent,Won-General,92314.0,85
State Representative,Sally Faith,REP,MO,Incumbent,Won-General,91316.22,15
State Representative,Bob Dixon,REP,MO,Incumbent,Won-General,90374.57,140
State Representative,Steve Hobbs,REP,MO,Incumbent,Won-General,86640.12,21
State Representative,Rex Rector,REP,MO,Incumbent,Lost-General,85455.75,124
State Representative,Tom Haley,DEM,MO,Open,Lost-General,84945.0,47
State Representative,Will Kraus,REP,MO,Incumbent,Won-General,84760.0,48
State Representative,Tom Shively,DEM,MO,Challenger,Won-General,84648.43,8
