office,candidate,party,state,incumbency,result,total money,district
Governor,William Richardson,DEM,NM,Incumbent,Won-General,15387963.35,nan
Attorney General,Gary Kenneth King,DEM,NM,Open,Won-General,1761424.27,nan
Attorney General,Jim Bibb,REP,NM,Open,Lost-General,1147306.83,nan
Commissioner Of Public Lands,Patrick Hiller Lyons,REP,NM,Incumbent,Won-General,1104095.98,nan
Secretary Of State,Vickie Perea,REP,NM,Open,Lost-General,549348.09,nan
Commissioner Of Public Lands,Jim Baca,DEM,NM,Challenger,Lost-General,460094.46,nan
Governor,John Dendahl,REP,NM,Challenger,Lost-General,386946.94,nan
Secretary Of State,Mary Herrera,DEM,NM,Open,Won-General,380098.57,nan
Governor,James Damron,REP,NM,Challenger,Withdrew-General,316758.26,nan
Auditor,Hector Balderas,DEM,NM,Open,Won-General,290608.52,nan
Treasurer,James Lewis,DEM,NM,Open,Won-General,272591.16,nan
State Representative,Alfred Park,DEM,NM,Incumbent,Won-General,162282.0,26
Treasurer,Demesia Padilla,REP,NM,Open,Lost-General,161112.89,nan
State Representative,Luciano Varela,DEM,NM,Incumbent,Won-General,140308.05,48
State Representative,Jeff Steinborn,DEM,NM,Open,Won-General,112975.79,37
State Representative,William Gray,REP,NM,Open,Won-General,110165.0,54
State Representative,Elias Barela,DEM,NM,Open,Won-General,105328.46,8
State Representative,Andrew Jerome Barreras,DEM,NM,Open,Won-General,104168.49,7
State Representative,Christy Bourgeois,DEM,NM,Open,Lost-General,97916.14,54
State Representative,Traci Jo Cadigan,DEM,NM,Challenger,Lost-General,92120.28,15
State Representative,Thomas Swisstack,DEM,NM,Incumbent,Won-General,90615.36,60
Public Regulation Commission District 005,Sandy Jones,DEM,NM,Open,Won-General,90282.68,nan
State Representative,Ben Lujan Sr.,DEM,NM,Incumbent,Won-General,86450.0,46
State Representative,Eric Youngberg,REP,NM,Incumbent,Won-General,77234.0,23
State Representative,Nathan Cote,DEM,NM,Challenger,Won-General,73136.44,53
State Representative,Isaac Chavez,REP,NM,Challenger,Lost-General,70289.0,36
State Representative,Andrew Nunez,DEM,NM,Incumbent,Won-General,67826.28,36
State Representative,Scott Witt,REP,NM,Open,Lost-General,64510.34,37
