office,candidate,party,state,incumbency,result,total money,district
Governor,Patrick Deval,DEM,MA,Open,Won-General,17985321.52,nan
Governor,Kerry Murphy Healey,REP,MA,Open,Lost-General,16688859.83,nan
Governor,Christy Mihos,UNENROLLED,MA,Open,Lost-General,4157572.42,nan
Treasurer,Timothy Cahill,DEM,MA,Incumbent,Won-General,3507970.44,nan
Attorney General,Martha Coakley,DEM,MA,Open,Won-General,1649648.6,nan
Secretary Of State,William Galvin,DEM,MA,Incumbent,Won-General,1431135.45,nan
Representative Third Suffolk,Salvatore Dimasi,DEM,MA,Incumbent,Won-General,796861.29,nan
Senator First Suffolk And Middlesex,Robert Travaglini,DEM,MA,Incumbent,Won-General,785720.0,nan
Auditor,Joseph Denucci,DEM,MA,Incumbent,Won-General,756239.16,nan
Senator Plymouth And Barnstable,Therese Murray,DEM,MA,Incumbent,Won-General,453014.0,nan
Representative Nineteenth Suffolk,Robert Deleo,DEM,MA,Incumbent,Won-General,327706.48,nan
Senator First Suffolk,John Hart Jr.,DEM,MA,Incumbent,Won-General,319849.0,nan
Senator First Bristol And Plymouth,Joan Menard,DEM,MA,Incumbent,Won-General,289743.99,nan
Attorney General,Larry Frisoli,REP,MA,Open,Lost-General,289692.0,nan
Representative Twelfth Norfolk,John Rogers,DEM,MA,Incumbent,Won-General,285407.64,nan
Senator Second Bristol And Plymouth,Mark Montigny,DEM,MA,Incumbent,Won-General,276807.38,nan
"Senator Norfolk, Bristol And Plymouth",Brian Joyce,DEM,MA,Incumbent,Won-General,272073.61,nan
Senator Second Suffolk,Dianne Wilkerson,DEM,MA,Incumbent,Won-General,268643.28,nan
Senator First Essex,Steven Baddour,DEM,MA,Incumbent,Won-General,264553.04,nan
Senator Suffolk And Norfolk,Marian Walsh,DEM,MA,Incumbent,Won-General,249602.94,nan
Senator Middlesex And Essex,Richard Tisei,REP,MA,Incumbent,Won-General,248345.36,nan
Senator First Hampden And Hampshire,Gale Candaras,DEM,MA,Open,Won-General,223261.57,nan
Senator First Plymouth And Bristol,Marc Richard Pacheco,DEM,MA,Incumbent,Won-General,219125.0,nan
Senator Norfolk And Plymouth,Michael Morrissey,DEM,MA,Incumbent,Won-General,204031.0,nan
Representative Seventh Hampden,Thomas Petrolati,DEM,MA,Incumbent,Won-General,202457.37,nan
Senator Worcester And Norfolk,Richard Moore,DEM,MA,Incumbent,Won-General,196416.63,nan
Representative Third Norfolk,Ronald Mariano,DEM,MA,Incumbent,Won-General,189372.19,nan
Senator Second Essex,Frederick Berry,DEM,MA,Incumbent,Won-General,179190.06,nan
Representative Eighth Bristol,Michael Rodrigues,DEM,MA,Incumbent,Won-General,170433.2,nan
Senator First Worcester,Harriette Chandler,DEM,MA,Incumbent,Won-General,162526.71,nan
Representative Thirteenth Suffolk,Martin Walsh,DEM,MA,Incumbent,Won-General,161136.04,nan
Senator Second Worcester,Edward Augustus Jr.,DEM,MA,Incumbent,Won-General,160782.33,nan
Representative Fifth Suffolk,Marie St Fleur,DEM,MA,Incumbent,Won-General,156275.96,nan
Representative Thirty-Fifth Middlesex,Paul Donato,DEM,MA,Incumbent,Won-General,154125.18,nan
Representative Third Plymouth,Garrett James Bradley,DEM,MA,Incumbent,Won-General,151270.5,nan
Senator Second Suffolk And Middlesex,Steven Tolman,DEM,MA,Incumbent,Won-General,151206.5,nan
Representative Tenth Middlesex,Peter Koutoujian,DEM,MA,Incumbent,Won-General,150940.03,nan
Representative Eleventh Norfolk,Robert Coughlin,DEM,MA,Incumbent,Won-General,141124.88,nan
Senator Plymouth And Norfolk,Robert Hedlund,REP,MA,Incumbent,Won-General,135232.44,nan
"Senator Berkshire, Hampshire And Franklin",Benjamin Brackett Downing,DEM,MA,Open,Won-General,132414.5,nan
Representative Seventh Bristol,Robert Correia,DEM,MA,Incumbent,Won-General,131273.94,nan
Senator Hampden,Stephen Buoniconti,DEM,MA,Incumbent,Won-General,130234.57,nan
Representative Thirteenth Worcester,Robert Spellane,DEM,MA,Incumbent,Won-General,128453.0,nan
Representative Ninth Essex,Mark Falzone,DEM,MA,Incumbent,Won-General,128351.21,nan
Representative Twentieth Middlesex,Bradley Jones Jr.,REP,MA,Incumbent,Won-General,125259.26,nan
Senator First Middlesex,Steven Panagiotakos,DEM,MA,Incumbent,Won-General,121297.73,nan
Senator Bristol And Norfolk,James Timilty,DEM,MA,Incumbent,Won-General,119361.0,nan
Senator Worcester And Middlesex,Robert Antonioni,DEM,MA,Incumbent,Won-General,118051.39,nan
Representative Nineteenth Middlesex,James Miceli,DEM,MA,Incumbent,Won-General,117796.88,nan
Executive Councilor District 008,Thomas Merrigan,DEM,MA,Open,Won-General,116250.0,nan
Representative Fifteenth Worcester,Vincent Pedone,DEM,MA,Incumbent,Won-General,115674.0,nan
"Senator Norfolk, Bristol And Middlesex",Scott Brown,REP,MA,Incumbent,Won-General,115200.0,nan
Representative Twenty-Sixth Middlesex,Timothy Toomey Jr.,DEM,MA,Incumbent,Won-General,112561.13,nan
Representative Seventeenth Worcester,John Binienda Sr.,DEM,MA,Incumbent,Won-General,112320.0,nan
Representative Thirty-Seventh Middlesex,James Eldridge,DEM,MA,Incumbent,Won-General,111335.16,nan
Senator Second Hampden And Hampshire,Michael Knapik,REP,MA,Incumbent,Won-General,110869.6,nan
Representative Third Essex,Brian Dempsey,DEM,MA,Incumbent,Won-General,107854.53,nan
Representative First Bristol,Claire Naughton,DEM,MA,Open,Lost-General,107381.96,nan
Senator Fourth Middlesex,Robert Havern III,DEM,MA,Incumbent,Won-General,106189.0,nan
Representative Seventeenth Essex,Barry Finegold,DEM,MA,Incumbent,Won-General,100545.0,nan
Representative Ninth Bristol,John Quinn,DEM,MA,Incumbent,Won-General,98412.44,nan
Representative Twenty-Fourth Middlesex,William Brownsberger,DEM,MA,Open,Won-General,96216.72,nan
Representative Twelfth Suffolk,Linda Dorcena Forry,DEM,MA,Incumbent,Won-General,93581.27,nan
Representative Tenth Worcester,John Fernandes,DEM,MA,Open,Won-General,93561.0,nan
Senator Hampshire And Franklin,Stanley Rosenberg,DEM,MA,Incumbent,Won-General,93132.62,nan
Representative First Berkshire,Daniel Bosley,DEM,MA,Incumbent,Won-General,92481.0,nan
Representative Second Suffolk,Eugene Oflaherty,DEM,MA,Incumbent,Won-General,92480.0,nan
Representative Twelfth Bristol,Stephen Canessa,DEM,MA,Incumbent,Won-General,91663.93,nan
"Senator Worcester, Hampden, Hampshire And Franklin",Stephen Brewer,DEM,MA,Incumbent,Won-General,91453.89,nan
Representative First Suffolk,Anthony Petruccelli,DEM,MA,Incumbent,Won-General,90405.0,nan
Senator Third Essex And Middlesex,Thomas McGee,DEM,MA,Incumbent,Won-General,88990.0,nan
"Senator Berkshire, Hampshire And Franklin",Matthew Kinnaman,REP,MA,Open,Lost-General,88100.08,nan
Representative Thirty-Third Middlesex,Christopher Fallon,DEM,MA,Incumbent,Won-General,88070.0,nan
Representative Eleventh Worcester,Karyn Polito,REP,MA,Incumbent,Won-General,85100.02,nan
Representative Thirty-Second Middlesex,Michael Festa,DEM,MA,Incumbent,Won-General,84152.58,nan
Representative Sixteenth Middlesex,Thomas Golden Jr.,DEM,MA,Incumbent,Won-General,83474.36,nan
Senator Suffolk And Norfolk,Douglas Obey,REP,MA,Challenger,Lost-General,83124.26,nan
Senator Second Plymouth And Bristol,Robert Creedon Jr.,DEM,MA,Incumbent,Won-General,82498.4,nan
Representative Fifth Barnstable,Jeffrey Davis Perry,REP,MA,Incumbent,Won-General,82100.36,nan
Representative Seventh Essex,John Keenan,DEM,MA,Incumbent,Won-General,81749.28,nan
Representative Fourth Barnstable,Sarah Peake,DEM,MA,Open,Won-General,81119.32,nan
Representative Fourth Norfolk,James Murphy,DEM,MA,Incumbent,Won-General,80990.48,nan
Senator Middlesex And Worcester,Pamela Resor,DEM,MA,Incumbent,Won-General,80953.0,nan
Representative First Barnstable,Cleon Turner,DEM,MA,Incumbent,Won-General,80286.37,nan
Representative Fourteenth Suffolk,Angelo Scaccia,DEM,MA,Incumbent,Won-General,80166.44,nan
"Senator Middlesex, Suffolk And Essex",Jarrett Barrios,DEM,MA,Incumbent,Won-General,80003.44,nan
Representative First Bristol,Fred Barrows,REP,MA,Open,Won-General,78264.5,nan
Representative Seventeenth Suffolk,Kevin Honan,DEM,MA,Incumbent,Won-General,77095.0,nan
Representative First Essex,Michael Costello,DEM,MA,Incumbent,Won-General,74649.14,nan
Representative Twenty-Ninth Middlesex,Rachel Kaprielian,DEM,MA,Incumbent,Won-General,74285.0,nan
Representative Tenth Norfolk,James Vallee,DEM,MA,Incumbent,Won-General,73897.0,nan
Representative Thirteenth Bristol,Antonio D Cabral,DEM,MA,Incumbent,Won-General,73753.2,nan
Representative Sixteenth Suffolk,Kathi-Anne Reinstein,DEM,MA,Incumbent,Won-General,73696.33,nan
Representative Sixth Plymouth,Greg Hanley,DEM,MA,Challenger,Lost-General,73458.76,nan
Senator Second Essex And Middlesex,Susan Tucker,DEM,MA,Incumbent,Won-General,73085.0,nan
Senator First Essex And Middlesex,Bruce Tarr,REP,MA,Incumbent,Won-General,72956.72,nan
Senator Cape And Islands,Robert O'Leary,DEM,MA,Incumbent,Won-General,72167.0,nan
