office,candidate,party,state,incumbency,result,total money,district
Governor,Jim Doyle,DEM,WI,Incumbent,Won-General,10279675.17,nan
Governor,Mark Green,REP,WI,Challenger,Lost-General,6666958.17,nan
Attorney General,John B) Van Hollen,REP,WI,Open,Won-General,1719805.54,nan
Attorney General,Kathleen Falk,DEM,WI,Open,Lost-General,1485867.87,nan
State Senator,Theodore Kanavas,REP,WI,Incumbent,Won-General,396352.76,33
State Senator,William McReynolds,REP,WI,Open,Lost-General,385832.07,21
State Senator,Joe Leibham,REP,WI,Incumbent,Won-General,352391.76,9
State Senator,Dale Schultz,REP,WI,Incumbent,Won-General,333480.57,17
State Senator,David Allen Zien,REP,WI,Incumbent,Lost-General,325168.95,23
State Senator,Ron Brown,REP,WI,Incumbent,Lost-General,317593.36,31
Governor,Barbara Lawton,DEM,WI,Incumbent,Won-General,306835.63,nan
State Senator,Patrick Kreitlow,DEM,WI,Challenger,Won-General,238573.04,23
State Senator,Jim Sullivan,DEM,WI,Challenger,Won-General,238228.31,5
State Senator,Tom Reynolds,REP,WI,Incumbent,Lost-General,234948.51,5
State Representative,Mike Huebsch,REP,WI,Incumbent,Won-General,220494.99,94
Governor,Jean Hundertmark,REP,WI,Challenger,Lost-General,202793.73,nan
State Senator,John Lehman,DEM,WI,Open,Won-General,200190.49,21
State Senator,Kathleen Vinehout,DEM,WI,Challenger,Won-General,182847.68,31
State Senator,Scott Fitzgerald,REP,WI,Incumbent,Won-General,162461.27,13
State Senator,Russ Decker,DEM,WI,Incumbent,Won-General,126707.71,29
State Senator,Judith Robson,DEM,WI,Incumbent,Won-General,123885.27,15
State Senator,Neal Kedzie,REP,WI,Incumbent,Won-General,120998.47,11
State Representative,Brett Davis,REP,WI,Incumbent,Won-General,120793.83,80
State Representative,Scott Newcomer,REP,WI,Incumbent,Won-General,119259.0,33
State Representative,Julie Pung Leschke,REP,WI,Open,Lost-General,117438.09,54
State Senator,John Simonson,DEM,WI,Challenger,Lost-General,115842.93,17
State Representative,Cory Mason IV,DEM,WI,Open,Won-General,108195.27,62
State Representative,Gordon Hintz,DEM,WI,Open,Won-General,107083.23,54
State Representative,Mark Pettis,REP,WI,Incumbent,Lost-General,106429.76,28
State Representative,Van Wanggaard,REP,WI,Open,Lost-General,102229.16,62
State Representative,Ann Hraychuck,DEM,WI,Challenger,Won-General,97565.19,28
State Senator,Jon Erpenbach,DEM,WI,Incumbent,Won-General,97278.13,27
State Representative,Tom Nelson,DEM,WI,Incumbent,Won-General,96037.06,5
State Representative,Greg Gasper,REP,WI,Open,Lost-General,95880.17,37
State Senator,Jeff Plale,DEM,WI,Incumbent,Won-General,92414.92,7
State Representative,Stephen Freese,REP,WI,Incumbent,Lost-General,88663.1,51
State Representative,John Murtha,REP,WI,Open,Won-General,86535.54,29
