office,candidate,party,state,incumbency,result,total money,district
Governor,Charles Joseph Crist Jr.,REP,FL,Open,Won-General,24167698.07,nan
Governor,Jim Davis,DEM,FL,Open,Lost-General,10491889.22,nan
Chief Financial Officer,Adelaide Sink,DEM,FL,Open,Won-General,4473180.9,nan
Attorney General,Bill McCollum,REP,FL,Open,Won-General,4142364.72,nan
Chief Financial Officer,Thomas Lee,REP,FL,Open,Lost-General,4114839.28,nan
Governor,Max Linn,REFORM,FL,Open,Lost-General,2186044.0,nan
Attorney General,Walter Campbell Jr.,DEM,FL,Open,Lost-General,2099961.3,nan
Agriculture Commissioner,Charles Bronson,REP,FL,Incumbent,Won-General,2097460.59,nan
State Senator,Kim Berfield,REP,FL,Open,Lost-General,1370686.98,16
State Senator,Jeremy Seth Ring,DEM,FL,Open,Won-General,1077447.11,32
State Senator,Steve Oelrich,REP,FL,Open,Won-General,797851.02,14
State Senator,Don Gaetz,REP,FL,Open,Default Winner-General,724066.16,4
State Senator,Lee Constantine,REP,FL,Incumbent,Won-General,673285.64,22
State Senator,James King Jr.,REP,FL,Incumbent,Won-General,660183.06,8
State Representative,Doug Holder,REP,FL,Open,Won-General,615931.59,70
State Senator,Alex Villalobos,REP,FL,Incumbent,Won-General,595464.41,38
State Senator,Ronda Storms,REP,FL,Open,Won-General,581455.47,10
State Senator,Ken Pruitt,REP,FL,Incumbent,Won-General,559742.99,28
State Representative,Adam Hasner,REP,FL,Incumbent,Won-General,552624.42,87
State Senator,Ted Deutch,DEM,FL,Open,Won-General,542385.7,30
State Representative,Jimmy Theo Patronis Jr.,REP,FL,Open,Won-General,496169.24,6
State Senator,Edward Jennings Jr.,DEM,FL,Open,Lost-General,478684.22,14
State Representative,Anthony Traviesa,REP,FL,Incumbent,Won-General,392830.44,56
State Representative,Angelo Cappelli,REP,FL,Open,Lost-General,374718.66,52
State Representative,Anna Holliday Benson,REP,FL,Incumbent,Won-General,372815.69,3
State Representative,David Pope,REP,FL,Open,Lost-General,361819.59,11
State Representative,Larry Cretul,REP,FL,Incumbent,Won-General,352802.39,22
State Representative,Ellyn Bogdanoff,REP,FL,Incumbent,Won-General,350175.17,91
State Senator,Mike Haridopolos,REP,FL,Open,Default Winner-General,345745.96,26
State Representative,David Rice,REP,FL,Open,Lost-General,345497.67,120
State Representative,Sheri McInvale,REP,FL,Incumbent,Lost-General,343927.28,36
State Representative,David Hood,REP,FL,Challenger,Lost-General,316023.71,27
State Representative,Luis Garcia,DEM,FL,Open,Won-General,313458.9,107
State Representative,Susan Goldstein,REP,FL,Incumbent,Lost-General,313177.16,97
State Representative,Dorothy Hukill,REP,FL,Incumbent,Won-General,309440.63,28
State Senator,Charlie Justice,DEM,FL,Open,Won-General,306848.09,16
State Senator,Victor Crist,REP,FL,Incumbent,Won-General,301328.76,12
State Representative,Peter Carl Burkert,DEM,FL,Open,Lost-General,298751.09,73
State Representative,Stephen Precourt,REP,FL,Open,Won-General,292213.08,41
State Representative,Robert Siedlecki Jr.,REP,FL,Challenger,Lost-General,291960.31,85
State Representative,Seth McKeel,REP,FL,Open,Won-General,286199.46,63
State Senator,Alex Diaz De La Portilla,REP,FL,Incumbent,Won-General,283507.87,36
State Representative,Peter Nehr,REP,FL,Open,Won-General,280983.59,48
State Representative,Andy Gardiner,REP,FL,Incumbent,Won-General,273292.7,40
State Representative,Dean Cannon Jr.,REP,FL,Incumbent,Won-General,268678.84,35
Agriculture Commissioner,Eric Copeland,DEM,FL,Challenger,Lost-General,262834.96,nan
State Representative,Frank Carollo,REP,FL,Open,Lost-General,261721.6,107
State Representative,Juan-Carlos C) Planas,REP,FL,Incumbent,Default Winner-General,261201.16,115
State Representative,Will Weatherford,REP,FL,Open,Won-General,258880.35,61
State Representative,Terry Fields,DEM,FL,Incumbent,Won-General,257114.86,14
State Representative,Nicholas Thompson,REP,FL,Open,Won-General,254969.62,73
State Representative,Pat Patterson,REP,FL,Incumbent,Won-General,247907.79,26
State Representative,Marco Antonio Rubio,REP,FL,Incumbent,Won-General,234374.16,111
State Representative,Garrett Richter,REP,FL,Open,Won-General,234082.57,76
State Representative,Bill Heller,DEM,FL,Open,Won-General,231058.0,52
State Senator,Carey Baker,REP,FL,Open,Default Winner-General,229820.0,20
State Representative,Ron Saunders,DEM,FL,Open,Won-General,229231.77,120
State Representative,Robert Schenck,REP,FL,Open,Won-General,228815.98,44
State Representative,Denise Grimsley,REP,FL,Incumbent,Won-General,223645.61,77
State Representative,Shelley Vana,DEM,FL,Incumbent,Won-General,222686.19,85
State Representative,Rick Kriseman,DEM,FL,Open,Won-General,220949.27,53
State Representative,Sandra Adams,REP,FL,Incumbent,Won-General,218434.8,33
State Representative,Ed Hooper,REP,FL,Open,Won-General,208590.75,50
State Representative,Marcelo Llorente,REP,FL,Incumbent,Default Winner-General,207960.76,116
State Representative,Dennis Baxley,REP,FL,Incumbent,Won-General,204343.36,24
State Representative,Audrey Gibson,DEM,FL,Incumbent,Won-General,198729.67,15
State Senator,Durell Peaden Jr.,REP,FL,Incumbent,Default Winner-General,198107.5,2
State Representative,Keith Fitzgerald,DEM,FL,Open,Won-General,194831.09,69
State Representative,Laura Benson,REP,FL,Open,Lost-General,191716.03,69
State Representative,John Quinones IV,REP,FL,Incumbent,Won-General,189115.93,49
State Representative,James Waldman,DEM,FL,Open,Default Winner-General,189029.0,95
State Senator,Nan Rich,DEM,FL,Open,Default Winner-General,186876.11,34
State Representative,Gayle Harrell,REP,FL,Incumbent,Won-General,185669.26,81
State Representative,Mitch Needelman,REP,FL,Incumbent,Won-General,184876.86,31
State Representative,Debbie Boyd,DEM,FL,Open,Won-General,184499.28,11
State Representative,Carl Domino,REP,FL,Incumbent,Won-General,183129.22,83
State Senator,Arthenia Joyner,DEM,FL,Open,Won-General,178053.77,18
State Representative,Rene Garcia,REP,FL,Incumbent,Won-General,176853.32,110
State Representative,Michael Scionti,DEM,FL,Open,Won-General,174690.0,58
State Representative,Maria Lorts Sachs,DEM,FL,Open,Won-General,172297.92,86
State Senator,Perry McGriff Jr.,DEM,FL,Open,Lost-General,170192.89,14
State Representative,Joyce Cusack,DEM,FL,Incumbent,Won-General,169659.48,27
State Representative,Michael Grant,REP,FL,Incumbent,Won-General,168449.5,71
State Representative,Scott Allen Randolph,DEM,FL,Challenger,Won-General,163151.03,36
State Senator,Bill Posey,REP,FL,Incumbent,Default Winner-General,162896.86,24
State Representative,Elaine Schwartz,DEM,FL,Open,Won-General,162053.89,99
State Representative,James Frishe,REP,FL,Open,Won-General,161844.31,54
State Representative,Kevin Ambler,REP,FL,Incumbent,Won-General,160930.99,47
State Representative,Stanley Mayfield,REP,FL,Incumbent,Default Winner-General,159820.0,80
State Representative,Juan Zapata,REP,FL,Incumbent,Won-General,158301.68,119
State Representative,Richard Glorioso,REP,FL,Incumbent,Won-General,154774.04,62
State Representative,David Shapiro,DEM,FL,Open,Lost-General,153931.38,70
