office,candidate,party,state,incumbency,result,total money,district
Governor,Eliot Spitzer,DEM,NY,Open,Won-General,41670489.44,nan
Attorney General,Andrew Cuomo,DEM,NY,Open,Won-General,11366678.2,nan
Comptroller,Alan Hevesi,DEM,NY,Incumbent,Won-General,6924853.49,nan
Attorney General,Jeanine Pirro,REP,NY,Open,Lost-General,5094865.38,nan
Governor,John Faso,REP,NY,Open,Lost-General,3874604.85,nan
State Senator,Nicholas Spano,REP,NY,Incumbent,Lost-General,1961226.17,35
State Senator,Jeffrey Brown,REP,NY,Challenger,Lost-General,1639328.77,49
State Senator,Joseph Bruno,REP,NY,Incumbent,Won-General,1350685.72,43
State Senator,Thomas Libous,REP,NY,Incumbent,Won-General,1266296.07,52
State Senator,Dean Skelos,REP,NY,Incumbent,Won-General,1190373.34,9
State Senator,Jeffrey Klein,DEM,NY,Incumbent,Won-General,1067951.39,34
State Senator,Michael L Balboni,REP,NY,Incumbent,Won-General,1051556.76,7
State Senator,Martin Golden,REP,NY,Incumbent,Won-General,1020741.3,22
State Senator,David Valesky,DEM,NY,Incumbent,Won-General,913080.9,49
State Senator,Vincent Leibell III,REP,NY,Incumbent,Won-General,858494.21,40
State Senator,John Flanagan Jr.,REP,NY,Incumbent,Won-General,852389.34,2
State Senator,Andrew Lanza,REP,NY,Open,Won-General,790349.53,24
State Senator,Joseph Robach,REP,NY,Incumbent,Won-General,758095.0,56
State Senator,Carl Kruger,DEM,NY,Incumbent,Won-General,749888.86,27
State Senator,George Maziarz,REP,NY,Incumbent,Won-General,720611.51,62
State Representative,Sheldon Silver,DEM,NY,Incumbent,Won-General,711350.0,64
State Senator,Ken Diamondstone,WORKING FAMILIES,NY,Challenger,Lost-General,666656.18,25
State Senator,Joseph Griffo,REP,NY,Open,Won-General,664936.58,47
State Senator,Andrea Stewart-Cousins,DEM,NY,Challenger,Won-General,655889.81,35
State Senator,Michael Nozzolio,REP,NY,Incumbent,Won-General,617390.27,54
State Senator,Charles Fuschillo Jr.,REP,NY,Incumbent,Won-General,615278.96,8
State Senator,John Bonacic,REP,NY,Incumbent,Won-General,614419.72,42
State Senator,Caesar Trunzo,REP,NY,Incumbent,Won-General,552219.72,3
State Representative,Susan John,DEM,NY,Incumbent,Won-General,489433.13,131
State Senator,Kemp Hannon,REP,NY,Incumbent,Won-General,465162.7,6
State Senator,Brooke Ellison,DEM,NY,Challenger,Lost-General,459640.8,2
State Senator,Kevin Parker,DEM,NY,Incumbent,Won-General,453144.89,21
State Representative,Ellen Young,DEM,NY,Open,Won-General,442504.32,22
State Senator,James Seward,REP,NY,Incumbent,Won-General,426881.08,51
State Senator,Eric Tadd Schneiderman,DEM,NY,Incumbent,Won-General,426511.94,31
State Senator,John Sabini,DEM,NY,Incumbent,Won-General,426449.33,13
State Representative,Michael Gianaris,DEM,NY,Incumbent,Won-General,423050.1,36
State Representative,Joseph Morelle,DEM,NY,Incumbent,Won-General,412735.92,132
State Senator,James Alesi,REP,NY,Incumbent,Won-General,387327.43,55
State Senator,John Defrancisco,REP,NY,Incumbent,Won-General,359711.45,50
State Representative,James Tedisco,REP,NY,Incumbent,Won-General,355407.14,110
State Senator,Liz Krueger,DEM,NY,Incumbent,Won-General,355358.98,26
State Representative,Thomas Dinapoli,DEM,NY,Incumbent,Won-General,354765.0,16
State Representative,Timothy Gordon,DEM,NY,Open,Won-General,346943.0,108
State Senator,Thomas Morahan,REP,NY,Incumbent,Won-General,344736.74,38
State Senator,James Wright,REP,NY,Incumbent,Won-General,343549.03,48
State Senator,Dale Volker,REP,NY,Incumbent,Won-General,339831.88,59
State Senator,Serphin Maltese,REP,NY,Incumbent,Won-General,329520.35,15
State Senator,Stephen Saland,REP,NY,Incumbent,Won-General,328133.0,41
State Senator,Kenneth Lavalle,REP,NY,Incumbent,Won-General,322431.85,1
State Representative,James Hayes,REP,NY,Incumbent,Won-General,316474.0,148
State Representative,Herman Farrell Jr.,DEM,NY,Incumbent,Won-General,314450.51,71
