office,candidate,party,state,incumbency,result,total money,district
Governor,Arnold Schwarzenegger,REP,CA,Incumbent,Won-General,47352248.96,nan
Governor,Phil Angelides,DEM,CA,Challenger,Lost-General,30270768.54,nan
Insurance Commissioner,Stephen Poizner,REP,CA,Open,Won-General,16059519.98,nan
Treasurer,Bill Lockyer,DEM,CA,Open,Won-General,11776254.48,nan
Attorney General,Edmund Brown Jr.,DEM,CA,Open,Won-General,7826406.6,nan
State Representative,Fabian Nunez,DEM,CA,Incumbent,Won-General,5862286.86,46
Lieutenant Governor,John Garamendi,DEM,CA,Open,Won-General,5443578.07,nan
Attorney General,Charles Poochigian,REP,CA,Open,Lost-General,5423832.57,nan
Lieutenant Governor,Tom McClintock,REP,CA,Open,Lost-General,4520414.8,nan
State Senator,Lynn Daucher,REP,CA,Open,Lost-General,3517535.17,34
State Senator,Lou Correa,DEM,CA,Open,Won-General,3059440.98,34
State Representative,Cathleen Galgiani,DEM,CA,Open,Won-General,3033057.28,17
Controller,John Chiang,DEM,CA,Open,Won-General,2976133.72,nan
State Senator,Jeff Denham,REP,CA,Incumbent,Won-General,2961383.79,12
Secretary Of State,Bruce McPherson,REP,CA,Incumbent,Lost-General,2371590.16,nan
Insurance Commissioner,Cruz Bustamante,DEM,CA,Open,Lost-General,2231462.5,nan
State Representative,Nicole Parra,DEM,CA,Incumbent,Won-General,2213705.92,30
Controller,Tony Strickland,REP,CA,Open,Lost-General,2165532.04,nan
State Senator,Alex Padilla,DEM,CA,Open,Won-General,1941891.66,20
Superintendent Of Public Instruction,Jack Oconnell,IND,CA,Incumbent,Default Winner-General,1853647.51,nan
State Representative,Steve Clute,DEM,CA,Challenger,Lost-General,1853268.6,80
State Representative,Bonnie Garcia,REP,CA,Incumbent,Won-General,1817801.52,80
State Representative,Fiona Ma,DEM,CA,Open,Won-General,1598784.77,12
State Senator,Leland Yee,DEM,CA,Open,Won-General,1524992.53,8
State Representative,Gerard Machado,REP,CA,Open,Lost-General,1487415.5,17
State Representative,Shirley Horton,REP,CA,Incumbent,Won-General,1480462.41,78
Secretary Of State,Debra Bowen,DEM,CA,Challenger,Won-General,1419758.95,nan
State Representative,Guy Houston,REP,CA,Incumbent,Won-General,1398824.26,15
State Representative,Maxine Sherard,DEM,CA,Challenger,Lost-General,1306023.05,78
State Representative,George Plescia,REP,CA,Incumbent,Won-General,1264669.75,75
State Representative,Kevin De Leon,DEM,CA,Open,Won-General,1174156.17,45
Equalization Board District 004,Judy Chu,DEM,CA,Open,Won-General,1163558.8,nan
State Representative,Alberto Torrico,DEM,CA,Incumbent,Won-General,1135704.17,20
Equalization Board District 003,Michelle Steel,REP,CA,Open,Won-General,1086317.64,nan
State Representative,Richard Keene,REP,CA,Incumbent,Won-General,1032466.28,3
State Representative,Danny Gilmore,REP,CA,Challenger,Lost-General,976411.4,30
State Senator,Gloria Negrete-Mcleod,DEM,CA,Open,Won-General,974135.69,32
State Senator,Ronald Calderon,DEM,CA,Open,Won-General,962421.32,30
State Representative,Mike Feuer,DEM,CA,Open,Won-General,938266.52,42
State Senator,Gilbert Cedillo,DEM,CA,Incumbent,Won-General,921619.86,22
State Senator,Mark Ridley-Thomas,DEM,CA,Open,Won-General,920443.93,26
State Representative,Hector De La Torre,DEM,CA,Incumbent,Won-General,882723.64,50
State Senator,Dean Florez,DEM,CA,Incumbent,Won-General,880857.58,16
State Representative,Anthony Portantino,DEM,CA,Open,Won-General,870945.75,44
State Representative,Gregory Aghazarian,REP,CA,Incumbent,Won-General,865203.64,26
State Senator,Gloria Romero,DEM,CA,Incumbent,Won-General,851678.98,24
State Representative,Mark Leno,DEM,CA,Incumbent,Won-General,847827.49,13
State Representative,Ted Lieu,DEM,CA,Incumbent,Won-General,831307.35,53
State Senator,Darrell Steinberg,DEM,CA,Open,Won-General,807257.96,6
State Representative,Mike Eng,DEM,CA,Open,Won-General,797776.1,49
State Representative,Roger Niello,REP,CA,Incumbent,Won-General,767325.48,5
State Representative,Laura Richardson,DEM,CA,Open,Won-General,762580.55,55
State Representative,Alan Nakanishi,REP,CA,Incumbent,Won-General,744282.35,10
State Representative,Todd Spitzer,REP,CA,Incumbent,Won-General,732347.0,71
State Representative,Grace Hu,REP,CA,Open,Lost-General,726350.24,56
State Representative,Doug La Malfa,REP,CA,Incumbent,Won-General,724741.97,2
State Representative,Paul Krekorian,DEM,CA,Open,Won-General,723091.59,43
State Representative,Mimi Walters,REP,CA,Incumbent,Won-General,717306.66,73
State Senator,Jenny Oropeza,DEM,CA,Open,Won-General,710005.91,28
State Representative,Charles Calderon,DEM,CA,Open,Won-General,707748.71,58
State Representative,Sandre Swanson,DEM,CA,Open,Won-General,697282.77,16
State Representative,Audra Strickland,REP,CA,Incumbent,Won-General,697064.76,37
State Representative,Tony Mendoza,DEM,CA,Open,Won-General,691017.43,56
State Representative,John Benoit,REP,CA,Incumbent,Won-General,683421.65,64
State Senator,Dave Cogdill,REP,CA,Open,Won-General,678973.23,14
State Representative,Mary Salas,DEM,CA,Open,Won-General,677311.88,79
State Representative,John Laird,DEM,CA,Incumbent,Won-General,669395.13,27
