office,candidate,party,state,incumbency,result,total money,district
Agriculture Commissioner,Roger Johnson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,301340.08,nan
Tax Commissioner,Brent Edison,DEMOCRATIC-NPL,ND,Open,Lost-General,237756.02,nan
Tax Commissioner,Cory Fong,REP,ND,Open,Won-General,200958.85,nan
Agriculture Commissioner,Doug Goehring,REP,ND,Challenger,Lost-General,184377.0,nan
Secretary Of State,Kristin Hedger,DEMOCRATIC-NPL,ND,Challenger,Lost-General,152717.72,nan
Public Service Commissioner,Cheryl Bergian,DEMOCRATIC-NPL,ND,Open,Lost-General,139983.97,nan
Attorney General,Wayne Stenehjem,REP,ND,Incumbent,Won-General,128774.21,nan
Public Service Commissioner,Tony Clark,REP,ND,Open,Won-General,93371.28,nan
Attorney General,Bill Brudvik,DEMOCRATIC-NPL,ND,Challenger,Lost-General,66122.0,nan
Secretary Of State,Alvin Jaeger,REP,ND,Incumbent,Won-General,42661.0,nan
State Senator,Tracy Potter,DEMOCRATIC-NPL,ND,Open,Won-General,21584.99,35
State Representative,Jon Nelson,REP,ND,Incumbent,Won-General,13725.0,7
State Representative,Cornelius Kooren,DEMOCRATIC-NPL,ND,Challenger,Lost-General,13500.0,37
State Senator,Robert Horne,DEMOCRATIC-NPL,ND,Challenger,Won-General,13250.0,3
State Representative,Richard Berg,REP,ND,Incumbent,Won-General,13025.0,45
State Representative,Louise Potter,DEMOCRATIC-NPL,ND,Incumbent,Won-General,10775.0,17
State Senator,Randel Christmann,REP,ND,Incumbent,Won-General,10750.0,33
State Representative,Michael Frohlich,DEMOCRATIC-NPL,ND,Challenger,Lost-General,10675.0,35
State Senator,Jim Yockim,DEMOCRATIC-NPL,ND,Challenger,Lost-General,9750.0,1
State Representative,Jasper Schneider,DEMOCRATIC-NPL,ND,Challenger,Won-General,9505.0,21
State Senator,Duaine Espegard,REP,ND,Incumbent,Lost-General,9358.33,43
State Senator,Tom Seymour,DEMOCRATIC-NPL,ND,Incumbent,Won-General,9025.0,5
State Senator,David Humphrey,REP,ND,Challenger,Lost-General,8401.0,21
State Representative,Kristi Eickhof,REP,ND,Challenger,Lost-General,8115.5,17
State Representative,Ken Svedjan,REP,ND,Incumbent,Won-General,8038.0,17
State Representative,Curt Hofstad,REP,ND,Challenger,Won-General,7700.0,15
State Senator,Arden Anderson,DEMOCRATIC-NPL,ND,Open,Won-General,7425.0,25
State Senator,Ray Holmberg,REP,ND,Incumbent,Won-General,7334.0,17
State Representative,Francis Wald,REP,ND,Incumbent,Won-General,7200.0,37
State Representative,Lisa Wolf,DEMOCRATIC-NPL,ND,Challenger,Won-General,7100.0,3
State Representative,Kathleen Lander,REP,ND,Challenger,Lost-General,7085.25,43
State Representative,George Keiser,REP,ND,Incumbent,Won-General,7050.0,47
State Representative,Darrell Nottestad,REP,ND,Incumbent,Won-General,7008.34,43
State Senator,Judy Lee,REP,ND,Incumbent,Won-General,6925.0,13
State Senator,John Mahoney,DEMOCRATIC-NPL,ND,Challenger,Lost-General,6900.0,33
State Senator,Randy Schobinger,REP,ND,Incumbent,Lost-General,6820.0,3
State Senator,Tim Mathern,DEMOCRATIC-NPL,ND,Incumbent,Won-General,6567.88,11
State Senator,Blake Krabseth,REP,ND,Challenger,Lost-General,6332.0,5
State Senator,Aaron Krauter,DEMOCRATIC-NPL,ND,Incumbent,Won-General,6325.0,31
State Senator,Carolyn Nelson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,6285.0,21
State Senator,Stanley Lyson,REP,ND,Incumbent,Won-General,5909.0,1
State Senator,Preston Meier,REP,ND,Open,Lost-General,5757.03,23
State Senator,Tom Fiebiger,DEMOCRATIC-NPL,ND,Challenger,Won-General,5650.0,45
State Representative,Mike Timm,REP,ND,Incumbent,Lost-General,5482.0,5
State Senator,Richard Brown,REP,ND,Incumbent,Lost-General,5225.0,27
State Senator,John Syverson,REP,ND,Incumbent,Lost-General,5150.0,45
State Representative,Andrew Maragos,REP,ND,Incumbent,Lost-General,4975.0,3
State Representative,Bob Martinson,REP,ND,Incumbent,Won-General,4925.0,35
State Representative,Chet Pollert,REP,ND,Incumbent,Won-General,4850.0,29
State Representative,Craig Headland,REP,ND,Incumbent,Won-General,4800.0,29
State Senator,Rich Wardner,REP,ND,Incumbent,Won-General,4766.67,37
State Representative,Sally Sandvig,REP,ND,Incumbent,Lost-General,4545.0,21
State Senator,Tony Grindberg,REP,ND,Incumbent,Won-General,4400.0,41
State Representative,Elwood Thorpe,DEMOCRATIC-NPL,ND,Incumbent,Won-General,4375.0,5
State Representative,Kim Koppelman,REP,ND,Incumbent,Won-General,4325.0,13
State Senator,Ryan Taylor,DEMOCRATIC-NPL,ND,Incumbent,Won-General,4325.0,7
State Senator,Joseph Lawson,DEMOCRATIC-NPL,ND,Open,Lost-General,4150.0,15
State Representative,Lois Delmore,DEMOCRATIC-NPL,ND,Incumbent,Won-General,4125.0,43
State Representative,Gary Kreidt,REP,ND,Incumbent,Won-General,4050.0,33
State Senator,Terry Wanzek,REP,ND,Open,Won-General,4050.0,29
State Representative,Mary Nester,REP,ND,Challenger,Lost-General,3900.0,3
State Representative,William Devlin,REP,ND,Incumbent,Lost-General,3875.0,23
State Senator,Tom Lamb,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3794.75,17
State Representative,James Kerzman,DEMOCRATIC-NPL,ND,Incumbent,Won-General,3725.0,31
State Representative,Rodney Froelich,DEMOCRATIC-NPL,ND,Incumbent,Won-General,3675.0,31
State Representative,Donald Vigesaa,REP,ND,Incumbent,Won-General,3650.0,23
State Senator,John Fleming,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3500.0,13
State Representative,Cully Gause,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3500.0,17
State Representative,Ben Vig,DEMOCRATIC-NPL,ND,Challenger,Won-General,3429.38,23
State Senator,Dick Anderson,REP,ND,Challenger,Lost-General,3350.0,7
