office,candidate,party,state,incumbency,result,total money,district
Governor,Bill Ritter Jr.,DEM,CO,Open,Won-General,4341188.37,nan
Governor,Robert Beauprez,REP,CO,Open,Lost-General,3738335.54,nan
Secretary Of State,Ken Gordon,DEM,CO,Open,Lost-General,593588.34,nan
Attorney General,John Suthers,REP,CO,Incumbent,Won-General,521448.64,nan
Treasurer,Cary Kennedy,DEM,CO,Open,Won-General,456757.12,nan
Treasurer,Mark Hillman,REP,CO,Open,Lost-General,428884.72,nan
Secretary Of State,Michael Coffman,REP,CO,Open,Won-General,380790.94,nan
State Senator,Paula Noonan,DEM,CO,Open,Lost-General,308310.34,22
State Representative,Don Marostica,REP,CO,Open,Won-General,264334.08,51
State Senator,Gail Schwartz,DEM,CO,Challenger,Won-General,222842.0,5
State Senator,Christopher Romer,DEM,CO,Open,Won-General,205057.66,32
State Representative,Bernard Buescher,DEM,CO,Incumbent,Won-General,192124.46,55
State Representative,Victor Mitchell,REP,CO,Open,Won-General,181014.87,45
State Senator,Betty Boyd,DEM,CO,Incumbent,Won-General,179523.25,21
State Senator,Joan Fitz-Gerald,DEM,CO,Incumbent,Won-General,150108.84,16
Attorney General,Fern Obrien,DEM,CO,Challenger,Lost-General,149323.99,nan
State Senator,Maryanne Moe Keller,DEM,CO,Incumbent,Won-General,134220.64,20
State Representative,Joe Rice,DEM,CO,Open,Won-General,129075.64,38
State Senator,Lewis Entz,REP,CO,Incumbent,Lost-General,126059.64,5
State Senator,John Morse,DEM,CO,Challenger,Won-General,119982.19,11
State Senator,Josh Penry,REP,CO,Open,Won-General,117862.88,7
Board Of Education District 007,Lee Kunz Jr.,REP,CO,Challenger,Lost-General,116760.0,nan
State Representative,Randolph Fischer,DEM,CO,Open,Won-General,115632.05,53
State Representative,James Riesberg,DEM,CO,Incumbent,Won-General,112956.7,50
State Representative,Debbie Benefield,DEM,CO,Incumbent,Won-General,105181.68,29
State Representative,Liane McFadyen,DEM,CO,Incumbent,Won-General,102855.0,47
State Senator,James Isgar,DEM,CO,Incumbent,Won-General,100910.0,6
State Representative,Michael George Merrifield,DEM,CO,Incumbent,Won-General,98375.3,18
State Representative,Andy Kerr,DEM,CO,Incumbent,Won-General,95332.99,26
State Representative,Jeanne Labuda,DEM,CO,Open,Won-General,94027.41,1
State Representative,Spencer Swalm,REP,CO,Open,Won-General,91729.0,37
State Representative,Marsha Looper,REP,CO,Open,Won-General,91620.59,19
State Representative,Daniel Gibbs,DEM,CO,Open,Won-General,91334.4,56
State Representative,Gwynith Green,DEM,CO,Incumbent,Won-General,90605.73,23
State Representative,Judy Solano,DEM,CO,Incumbent,Won-General,88611.73,31
State Representative,Andrew Romanoff,DEM,CO,Incumbent,Won-General,84964.55,6
State Representative,Dianne Primavera,DEM,CO,Challenger,Won-General,84379.16,33
State Senator,Michael Kopp,REP,CO,Open,Won-General,84093.86,22
State Representative,John Michael Kefalas,DEM,CO,Challenger,Won-General,83611.1,52
State Senator,Ed Jones,REP,CO,Incumbent,Lost-General,80071.98,11
State Representative,Morgan Carroll,DEM,CO,Incumbent,Won-General,77892.76,36
State Representative,Ellen Stuart Roberts,REP,CO,Open,Won-General,76041.21,59
State Representative,Cory Gardner,REP,CO,Incumbent,Won-General,73710.67,63
State Senator,Lois Tochtrop,DEM,CO,Incumbent,Won-General,73290.86,24
State Representative,Bob McCluskey,REP,CO,Incumbent,Lost-General,73078.18,52
