office,candidate,party,state,incumbency,result,total money,district
Governor,Sonny Perdue,REP,GA,Incumbent,Won-General,14327542.31,nan
Governor,Mark Taylor,DEM,GA,Challenger,Lost-General,8317060.17,nan
Lieutenant Governor,S Cagle,REP,GA,Open,Won-General,4864716.11,nan
Attorney General,Thurbert Baker,DEM,GA,Incumbent,Won-General,3658315.01,nan
Lieutenant Governor,James Martin,DEM,GA,Open,Lost-General,2871352.15,nan
Insurance Commissioner,John Weimann Oxendine,REP,GA,Incumbent,Won-General,1981562.43,nan
Agriculture Commissioner,Sean McGary,REP,GA,Challenger,Lost-General,1423690.32,nan
Supreme Court-Hunstein Seat,Carol Hunstein,IND,GA,Incumbent,Won-General,1381815.43,nan
Secretary Of State,Karen Christine Handel,REP,GA,Open,Won-General,1163650.14,nan
Attorney General,Perry McGuire,REP,GA,Challenger,Lost-General,969632.75,nan
Agriculture Commissioner,Tommy Irvin,DEM,GA,Incumbent,Won-General,804350.19,nan
State Representative,James Glenn Richardson,REP,GA,Incumbent,Won-General,751728.53,19
State Senator,Eric Johnson,REP,GA,Incumbent,Won-General,741088.72,1
Labor Commissioner,Michael Lamar Thurmond,DEM,GA,Incumbent,Won-General,721476.77,nan
Secretary Of State,Gail Buckner,DEM,GA,Open,Lost-General,463699.84,nan
Labor Commissioner,Brent Brown,REP,GA,Challenger,Lost-General,407999.29,nan
State Representative,Jerry Keen,REP,GA,Incumbent,Won-General,395337.65,179
State Representative,Earl Ehrhart,REP,GA,Incumbent,Won-General,391878.47,36
Insurance Commissioner,Gaeton Drexinger,DEM,GA,Challenger,Lost-General,387497.94,nan
State Senator,Donald Balfour II,REP,GA,Incumbent,Won-General,378640.05,9
State Representative,Mark Burkalter,REP,GA,Incumbent,Won-General,360475.11,50
State Senator,Jeff Mullis,REP,GA,Incumbent,Won-General,347157.03,53
State Senator,Tommie Williams,REP,GA,Incumbent,Won-General,345328.51,19
State Senator,Lee Hawkins Jr.,REP,GA,Open,Won-General,334454.75,49
Superintendent Of Public Instruction,Kathy Cox,REP,GA,Incumbent,Won-General,326770.32,nan
Supreme Court-Hunstein Seat,Mike Wiggins,IND,GA,Challenger,Lost-General,310702.08,nan
State Senator,Mitch Seabaugh,REP,GA,Incumbent,Won-General,301263.6,28
State Senator,John Bulloch,REP,GA,Incumbent,Won-General,268701.22,11
State Senator,David Shafer,REP,GA,Incumbent,Won-General,261244.49,48
State Senator,Preston Smith,REP,GA,Incumbent,Won-General,245552.95,52
Public Service Commissioner District 005,Stan Wise,REP,GA,Incumbent,Won-General,241915.36,nan
State Senator,William Hambrick III,REP,GA,Incumbent,Won-General,237076.21,30
State Representative,Barry Fleming,REP,GA,Incumbent,Won-General,236712.34,117
