office,candidate,party,state,incumbency,result,total money,district
Governor,James Richard Perry,REP,TX,Incumbent,Won-General,30463302.12,nan
Lieutenant Governor,David Dewhurst III,REP,TX,Incumbent,Won-General,14340852.67,nan
Attorney General,Greg Abbott,REP,TX,Incumbent,Won-General,10196519.45,nan
Governor,Carole Keeton Strayhorn,IND,TX,Challenger,Lost-General,9084635.46,nan
Governor,Chris Bell,DEM,TX,Challenger,Lost-General,7357864.37,nan
Governor,Richard Friedman,IND,TX,Challenger,Lost-General,6288112.51,nan
Comptroller,Susan Combs,REP,TX,Open,Won-General,4476389.58,nan
State Representative,Tom Craddick,REP,TX,Incumbent,Won-General,2734896.2,82
Railroad Commissioner,Elizabeth Ames Jones,REP,TX,Incumbent,Won-General,2160588.83,nan
Supreme Court-Willett Seat,Don Willett,REP,TX,Incumbent,Won-General,1789219.99,nan
State Senator,Carlos Uresti,DEM,TX,Open,Won-General,1741023.62,19
State Senator,Kirk Watson,DEM,TX,Open,Won-General,1562228.98,14
State Senator,John Whitmire,DEM,TX,Incumbent,Won-General,1553539.7,15
Agriculture Commissioner,Todd Staples,REP,TX,Open,Won-General,1459473.71,nan
State Senator,Robert Nichols,REP,TX,Open,Won-General,1415630.99,3
State Senator,Kip Averitt,REP,TX,Incumbent,Won-General,1286538.06,22
State Representative,Bill Welch,REP,TX,Open,Lost-General,1286094.16,47
State Senator,Jane Nelson,REP,TX,Incumbent,Won-General,1214404.14,12
State Senator,Kyle Janek,REP,TX,Incumbent,Won-General,1206413.94,17
State Senator,Earl Jeffrey Wentworth,REP,TX,Incumbent,Won-General,1175580.15,25
State Senator,Florence Shapiro,REP,TX,Incumbent,Won-General,1163338.13,8
State Senator,Dan Goeb Patrick,REP,TX,Open,Won-General,1154550.2,7
State Senator,Eliot Shapleigh,DEM,TX,Incumbent,Won-General,1076408.7,29
State Senator,Robert Deuell,REP,TX,Incumbent,Won-General,1046751.36,2
State Senator,Steve Ogden,REP,TX,Incumbent,Won-General,1023829.39,5
Commissioner Of General Land Office,Jerry Patterson,REP,TX,Incumbent,Won-General,1011359.92,nan
State Representative,Ellen Cohen,DEM,TX,Challenger,Won-General,1009302.79,134
State Senator,Donald Margo,REP,TX,Challenger,Lost-General,1008810.65,29
State Representative,Eugene Seaman,REP,TX,Incumbent,Lost-General,1000009.97,32
State Senator,Rodney Ellis,DEM,TX,Incumbent,Won-General,972122.28,13
State Representative,Richard Raymond,DEM,TX,Incumbent,Won-General,910325.27,42
State Representative,Patrick Rose,DEM,TX,Incumbent,Won-General,900203.43,45
State Representative,Borris Miles,DEM,TX,Open,Won-General,891677.0,146
State Representative,Jim Landtroop,REP,TX,Open,Lost-General,887089.7,85
State Representative,Larry Durrett,REP,TX,Challenger,Lost-General,860378.91,11
State Senator,Glenn Hegar Jr.,REP,TX,Open,Won-General,852049.87,18
State Representative,Martha Wong,REP,TX,Incumbent,Lost-General,832448.7,134
State Representative,Jim Pitts,REP,TX,Incumbent,Won-General,824686.37,10
State Representative,Ben Bentzin,REP,TX,Open,Withdrew-General,819668.55,48
State Representative,George Antuna,REP,TX,Open,Lost-General,783844.01,118
State Representative,Juan Garcia,DEM,TX,Challenger,Won-General,774881.72,32
State Representative,Charlie Geren,REP,TX,Incumbent,Won-General,699429.33,99
State Representative,Charles Hopson,DEM,TX,Incumbent,Won-General,680866.57,11
State Representative,Joseph Straus III,REP,TX,Incumbent,Won-General,656566.92,121
State Representative,Daniel Branch,REP,TX,Incumbent,Won-General,639609.81,108
State Representative,Valinda Bolton,DEM,TX,Open,Won-General,601888.29,47
State Representative,Dianne White Delisi,REP,TX,Incumbent,Won-General,594527.37,55
State Representative,Tony Goolsby,REP,TX,Incumbent,Won-General,572463.71,102
State Representative,Phil King,REP,TX,Incumbent,Won-General,566847.28,61
State Representative,Susan King,REP,TX,Open,Won-General,556652.42,71
State Representative,Nathan Macias,REP,TX,Open,Won-General,552522.04,73
State Senator,Kevin Eltife,REP,TX,Incumbent,Won-General,552201.0,1
State Representative,Walter Christian,REP,TX,Incumbent,Won-General,546257.11,9
State Representative,Allen Vaught,DEM,TX,Challenger,Won-General,531354.35,107
State Representative,Patricia Harless,REP,TX,Open,Won-General,521982.64,126
State Representative,Talmadge Heflin,REP,TX,Challenger,Lost-General,521476.39,149
State Representative,Jim Murphy,REP,TX,Open,Won-General,506783.84,133
Supreme Court-Johnson Seat,Phil Johnson,REP,TX,Incumbent,Won-General,496867.97,nan
State Representative,Hubert Vo,DEM,TX,Incumbent,Won-General,481229.68,149
State Representative,John Zerwas,REP,TX,Open,Won-General,475574.84,28
State Representative,David Swinford,REP,TX,Incumbent,Won-General,459219.41,87
State Representative,Toby Goodman,REP,TX,Incumbent,Lost-General,455739.93,93
State Representative,Eddie Lucio III,DEM,TX,Open,Won-General,451768.17,38
State Representative,Donna Howard,DEM,TX,Open,Won-General,451125.28,48
Supreme Court-Chief Justice,Wallace Jefferson,REP,TX,Incumbent,Won-General,441065.27,nan
State Representative,Garnet Coleman,DEM,TX,Incumbent,Won-General,411218.45,147
State Representative,Yvonne Gonzalez Toureilles,DEM,TX,Incumbent,Won-General,411080.96,35
State Representative,Vicki Truitt,REP,TX,Incumbent,Won-General,405242.95,98
State Representative,James Keffer,REP,TX,Incumbent,Won-General,401829.18,60
State Representative,Harriet Miller,DEM,TX,Challenger,Lost-General,392807.91,102
State Representative,Jody Anderson,REP,TX,Challenger,Lost-General,387827.81,12
State Representative,Betty Brown,REP,TX,Incumbent,Won-General,381595.83,4
Supreme Court-Medina Seat,David Medina,REP,TX,Incumbent,Won-General,379430.44,nan
State Representative,Sylvester Turner,DEM,TX,Incumbent,Won-General,378430.04,139
State Representative,Kirk England,REP,TX,Open,Won-General,377355.31,106
State Representative,Tim Kleinschmidt,REP,TX,Challenger,Lost-General,376754.9,17
State Representative,Diane Patrick,REP,TX,Open,Won-General,373429.03,94
State Representative,Mark Steven Homer,DEM,TX,Incumbent,Won-General,364496.62,3
State Representative,Mark Strama,DEM,TX,Incumbent,Won-General,364163.03,50
State Representative,Robby Cook,DEM,TX,Incumbent,Won-General,358949.65,17
State Representative,Joe Farias,DEM,TX,Open,Won-General,358811.0,118
State Representative,Drew Darby,REP,TX,Open,Won-General,355535.96,72
State Representative,David Farabee,DEM,TX,Incumbent,Won-General,354966.01,69
State Representative,Patrick Haggerty,REP,TX,Incumbent,Won-General,346992.38,78
State Representative,Kino Flores,DEM,TX,Incumbent,Won-General,336740.55,36
State Representative,Thomas Merritt,REP,TX,Incumbent,Won-General,336627.99,7
State Representative,Paula Hightower Pierson,DEM,TX,Challenger,Won-General,331572.59,93
State Representative,Mike Krusee,REP,TX,Incumbent,Won-General,330439.68,52
State Representative,Burt Solomons,REP,TX,Incumbent,Won-General,329856.01,65
State Representative,Brian McCall,REP,TX,Incumbent,Won-General,328302.41,66
State Representative,Dan Flynn,REP,TX,Incumbent,Won-General,322864.82,2
State Representative,Joe Heflin,DEM,TX,Open,Won-General,316656.52,85
State Representative,Jim McReynolds,DEM,TX,Incumbent,Won-General,315628.2,12
State Representative,Beverly Woolley,REP,TX,Incumbent,Won-General,304133.56,136
State Representative,Michael Esparza,REP,TX,Challenger,Lost-General,300357.61,35
State Representative,Bill Keffer,REP,TX,Incumbent,Lost-General,299374.85,107
State Representative,Robert Puente,DEM,TX,Incumbent,Won-General,285892.45,119
State Representative,Ana Hernandez,DEM,TX,Incumbent,Won-General,280791.03,143
State Representative,Delwin Jones,REP,TX,Incumbent,Won-General,279156.41,83
State Representative,John Davis,REP,TX,Incumbent,Won-General,278358.88,129
State Representative,Jimmie Don Aycock,REP,TX,Open,Won-General,276577.17,54
State Representative,Tan Parker,REP,TX,Open,Won-General,266348.37,63
State Representative,Larry Phillips,REP,TX,Incumbent,Won-General,265707.27,62
State Representative,Dora Olivo,DEM,TX,Incumbent,Won-General,255678.48,27
State Representative,David McQuade Leibowitz,DEM,TX,Incumbent,Won-General,255365.36,117
State Representative,Kevin Christian,REP,TX,Open,Won-Primary,248170.22,71
State Representative,Norma Chavez,DEM,TX,Incumbent,Won-General,245789.21,76
State Representative,Warren Chisum,REP,TX,Incumbent,Won-General,236472.0,88
State Representative,Charles Brandon Creighton,REP,TX,Open,Won-General,236310.53,16
State Representative,Dan Gattis,REP,TX,Incumbent,Won-General,234798.61,20
State Representative,Chad Khan,DEM,TX,Open,Lost-General,233249.11,126
State Representative,Solomon Ortiz Jr.,DEM,TX,Open,Won-General,232275.96,33
State Representative,Linda Harper-Brown,REP,TX,Incumbent,Won-General,231399.11,105
State Representative,Kristi Thibaut,DEM,TX,Open,Lost-General,229845.42,133
State Representative,Katy Hubener,DEM,TX,Open,Lost-General,228373.61,106
State Representative,Rob Eissler,REP,TX,Incumbent,Won-General,227084.5,15
State Representative,Carl Isett,REP,TX,Incumbent,Won-General,225038.27,84
State Representative,Dwayne Bohac,REP,TX,Incumbent,Won-General,222561.78,138
State Representative,Craig Eiland,DEM,TX,Incumbent,Won-General,218709.28,23
State Representative,Geanie Morrison,REP,TX,Incumbent,Won-General,212582.28,30
State Representative,Pete Gallego,DEM,TX,Incumbent,Won-General,212271.11,74
Attorney General,David Van Os,DEM,TX,Challenger,Lost-General,211474.1,nan
State Representative,Mike Hamilton,REP,TX,Incumbent,Won-General,211105.03,19
State Representative,Harvey Ray Hildebran,REP,TX,Incumbent,Won-General,210463.91,53
State Representative,Helen Giddings,DEM,TX,Incumbent,Won-General,209662.91,109
State Representative,Byron Cook,REP,TX,Incumbent,Won-General,208890.84,8
State Representative,Rafael Anchia,DEM,TX,Incumbent,Won-General,206241.96,103
State Representative,Kevin Bailey,DEM,TX,Incumbent,Won-General,206127.18,140
State Representative,Bill Callegari,REP,TX,Incumbent,Won-General,203512.38,132
State Representative,Kelly Hancock,REP,TX,Open,Won-General,203277.12,91
State Representative,Lois Kolkhorst,REP,TX,Incumbent,Won-General,201971.76,13
State Representative,Shirley Craft,REP,TX,Challenger,Lost-General,200282.81,69
State Representative,Jeff Fleece,REP,TX,Challenger,Lost-General,199804.07,50
State Representative,Al Edwards,DEM,TX,Incumbent,Won-Primary,199070.82,146
Supreme Court-Willett Seat,William Moody,DEM,TX,Challenger,Lost-General,197911.76,nan
State Representative,Dennis Bonnen,REP,TX,Incumbent,Won-General,196366.4,25
State Representative,Fred Hill,REP,TX,Incumbent,Won-General,195978.76,112
State Representative,Jose Antonio Menendez,DEM,TX,Incumbent,Won-General,195324.35,124
State Representative,Joe Crabb,REP,TX,Incumbent,Won-General,191726.36,127
State Representative,Michael Schofield,REP,TX,Open,Won-Primary,191703.52,133
State Representative,Ryan Guillen,DEM,TX,Incumbent,Won-General,189895.84,31
State Representative,Jodie Laubenberg,REP,TX,Incumbent,Won-General,189884.01,89
State Representative,Scott Hochberg,DEM,TX,Incumbent,Won-General,189329.76,137
State Representative,Rob Orr,REP,TX,Incumbent,Won-General,187622.21,58
State Representative,Yvonne Davis,DEM,TX,Incumbent,Won-General,187405.75,111
State Representative,Joe Driver,REP,TX,Incumbent,Won-General,186465.0,113
State Representative,E West,REP,TX,Incumbent,Won-General,185665.0,81
Supreme Court-Hecht Seat,Nathan Hecht,REP,TX,Incumbent,Won-General,185453.01,nan
State Representative,Edmund Kuempel,REP,TX,Incumbent,Won-General,184579.25,44
State Representative,Nelson Balido,REP,TX,Challenger,Lost-General,181351.56,125
State Representative,Marc Veasey,DEM,TX,Incumbent,Won-General,180722.48,95
State Representative,Michael Villarreal,DEM,TX,Incumbent,Won-General,179546.91,123
State Representative,Abel Herrero,DEM,TX,Incumbent,Won-General,172912.16,34
State Representative,Veronica Gonzales,DEM,TX,Incumbent,Won-General,172503.82,41
State Representative,Robert Talton,REP,TX,Incumbent,Won-General,168421.13,144
State Representative,Larry Taylor,REP,TX,Incumbent,Won-General,164104.52,24
State Representative,Ruth Jones McClendon,DEM,TX,Incumbent,Won-General,161600.0,120
