office,candidate,party,state,incumbency,result,total money,district
Supreme Court District 005,John Roach,IND,KY,Incumbent,Lost-General,509674.24,nan
Supreme Court District 004,Ann Omalley Shake,IND,KY,Challenger,Lost-General,342845.12,nan
State Senator,Alice Forgy Kerr,REP,KY,Incumbent,Won-General,335884.19,12
State Senator,Ed Worley,DEM,KY,Incumbent,Won-General,319047.0,34
Supreme Court District 005,Mary Noble,IND,KY,Challenger,Won-General,304072.96,nan
State Representative,Leslie Combs,DEM,KY,Challenger,Won-General,276569.67,94
Supreme Court District 004,William McAnulty Jr.,IND,KY,Incumbent,Won-General,256288.36,nan
State Senator,Carroll Hubbard,DEM,KY,Challenger,Lost-General,249257.0,2
State Senator,James Keller,DEM,KY,Challenger,Lost-General,244159.0,12
Supreme Court District 001,Rick Johnson,IND,KY,Open,Lost-General,220973.11,nan
Supreme Court District 001,Bill Cunningham,IND,KY,Open,Won-General,208500.83,nan
State Senator,Julie Carman Denton,REP,KY,Incumbent,Won-General,196794.0,36
State Senator,Jerry Rhoads,DEM,KY,Incumbent,Won-General,182737.59,6
State Senator,David Williams,REP,KY,Incumbent,Won-General,164998.42,16
State Senator,Neil Archer,REP,KY,Challenger,Lost-General,160452.56,2
State Senator,Charlie Borders,REP,KY,Incumbent,Won-General,153639.18,18
State Representative,Robert Damron,DEM,KY,Incumbent,Won-General,152859.52,39
Supreme Court District 006,Wil Schroder,IND,KY,Open,Won-General,151273.02,nan
State Representative,Michael Farmer,REP,KY,Challenger,Lost-General,143350.29,79
State Senator,Douglas Goodman,DEM,KY,Challenger,Lost-General,142930.81,10
State Senator,Elizabeth Tori,REP,KY,Incumbent,Won-General,134844.89,10
State Representative,Susan Westrom,DEM,KY,Incumbent,Won-General,129512.0,79
State Representative,Howard Cornett,REP,KY,Incumbent,Lost-General,119188.27,94
State Representative,Amy Shir,DEM,KY,Challenger,Lost-General,117466.61,48
State Representative,Don Pasley,DEM,KY,Incumbent,Won-General,115975.67,73
State Representative,John Tilley,DEM,KY,Challenger,Won-General,114507.46,8
State Representative,R Gray,DEM,KY,Incumbent,Won-General,110221.0,6
State Senator,Robert Leeper,IND,KY,Incumbent,Won-General,108365.64,2
State Representative,Rocky Adkins,DEM,KY,Incumbent,Won-General,100500.0,99
State Representative,Jeffrey Greer,DEM,KY,Challenger,Won-General,99569.88,27
State Representative,Tim Firkins,DEM,KY,Open,Won-General,98481.88,38
State Representative,Bruce Brockenborough,REP,KY,Challenger,Lost-General,98146.56,3
State Senator,Gary Tapp,REP,KY,Incumbent,Won-General,96482.5,20
State Representative,Bob Deweese,REP,KY,Incumbent,Won-General,94314.24,48
State Representative,Larry Clark,DEM,KY,Incumbent,Won-General,93804.0,46
State Representative,Malcolm Cherry,DEM,KY,Challenger,Lost-General,93414.0,21
State Representative,Peter Macdonald,DEM,KY,Open,Lost-General,92780.34,9
State Senator,Dan Kelly,REP,KY,Incumbent,Won-General,91941.13,14
Supreme Court District 006,Marcus Carey,IND,KY,Open,Lost-General,87540.66,nan
State Representative,James Carr,REP,KY,Incumbent,Lost-General,85345.9,8
State Representative,Jerry Brown,DEM,KY,Open,Lost-General,85022.98,26
State Representative,Dana Seum Stephenson,REP,KY,Open,Lost-General,83077.88,38
State Representative,Randy Blankenship,DEM,KY,Open,Lost-General,81050.85,69
State Representative,Carl Rollins II,DEM,KY,Open,Won-General,77971.81,56
State Representative,Linda Klembara,DEM,KY,Challenger,Lost-General,77426.23,68
State Representative,James Brandon Spencer,DEM,KY,Open,Won-General,77242.24,95
State Representative,Jim Decesare,REP,KY,Incumbent,Won-General,77122.89,21
State Senator,Dan Seum,REP,KY,Incumbent,Won-General,75380.0,38
State Representative,Arnold Simpson,DEM,KY,Incumbent,Won-General,74988.4,65
State Senator,Tom Buford,REP,KY,Incumbent,Won-General,73760.0,22
State Representative,John Will Stacy,DEM,KY,Incumbent,Won-General,72400.0,71
State Representative,Marvin Wilson,REP,KY,Challenger,Lost-General,72313.24,6
State Representative,Joe Bowen,REP,KY,Incumbent,Lost-General,72073.97,13
State Representative,Brandon Smith,REP,KY,Incumbent,Won-General,68272.0,84
State Representative,Frank Rasche,DEM,KY,Incumbent,Won-General,67296.67,3
State Representative,James Glenn Jr.,DEM,KY,Challenger,Won-General,65633.08,13
State Representative,Ralph Alvarado,REP,KY,Challenger,Lost-General,64250.97,73
State Representative,Tim Moore,REP,KY,Open,Won-General,63207.36,26
State Representative,Adam Koenig,REP,KY,Open,Won-General,63201.02,69
