office,candidate,party,state,incumbency,result,total money,district
Governor,Richard Devos Jr.,REP,MI,Challenger,Lost-General,42138051.31,nan
Governor,Jennifer Granholm,DEM,MI,Incumbent,Won-General,15581847.81,nan
Attorney General,Michael Cox,REP,MI,Incumbent,Won-General,1874236.0,nan
Secretary Of State,Terri Lynn Land,REP,MI,Incumbent,Won-General,1189131.28,nan
State Senator,Thomas George,REP,MI,Incumbent,Won-General,991513.59,20
State Senator,Andy Levin,DEM,MI,Open,Lost-General,933584.46,13
State Senator,Alexander Lipsey,DEM,MI,Challenger,Lost-General,887073.65,20
State Senator,Roger Kahn,REP,MI,Open,Won-General,809554.32,32
State Senator,John Pappageorge,REP,MI,Open,Won-General,768483.72,13
State Senator,Glenn Anderson,DEM,MI,Challenger,Won-General,754411.07,6
State Senator,Laura Toy,REP,MI,Incumbent,Lost-General,721631.4,6
State Representative,Rick Baxter,REP,MI,Incumbent,Lost-General,683326.41,64
Supreme Court-Cavanagh Seat,Maura Denise Corrigan,IND,MI,Incumbent,Won-General,677443.71,nan
Attorney General,Amos Williams,DEM,MI,Challenger,Lost-General,670512.75,nan
State Representative,Kate Ebli,DEM,MI,Open,Won-General,666838.61,56
State Senator,Gerald Van Woerkom,REP,MI,Incumbent,Won-General,626159.26,34
State Senator,Carl Williams,DEM,MI,Open,Lost-General,583813.95,32
State Representative,Leslie Mortimer,REP,MI,Incumbent,Lost-General,577642.45,65
State Senator,Randy Richardville,REP,MI,Open,Won-General,544007.86,17
State Representative,Mike Simpson,DEM,MI,Challenger,Won-General,521682.71,65
State Representative,David Law,REP,MI,Incumbent,Won-General,518281.19,39
State Senator,Bruce Patterson,REP,MI,Incumbent,Won-General,491405.36,7
State Representative,John Manor,REP,MI,Open,Lost-General,470955.63,56
State Representative,Martin Griffin,DEM,MI,Challenger,Won-General,469240.05,64
State Representative,Lisa Brown,DEM,MI,Challenger,Lost-General,447017.56,39
State Senator,Jason Allen,REP,MI,Incumbent,Won-General,413178.31,37
State Senator,Tony Stamas,REP,MI,Incumbent,Won-General,400175.42,36
State Senator,Bill Hardiman,REP,MI,Incumbent,Won-General,368549.45,29
State Senator,Mark Hamilton Schauer,DEM,MI,Incumbent,Won-General,343227.52,19
State Representative,Mary Valentine,DEM,MI,Challenger,Won-General,343225.85,91
State Representative,Jay Duggan,REP,MI,Challenger,Lost-General,317035.5,107
State Senator,Deborah Cherry,DEM,MI,Incumbent,Won-General,316934.63,26
Supreme Court-Cavanagh Seat,Michael Cavanagh,IND,MI,Incumbent,Won-General,307737.7,nan
Board Of Education,Eileen Lappin Weiser,REP,MI,Incumbent,Lost-General,295395.51,nan
State Senator,Judson Gilbert II,REP,MI,Incumbent,Won-General,290518.43,25
State Representative,David Farhat,REP,MI,Incumbent,Lost-General,270039.0,91
State Representative,Kathy Angerer,DEM,MI,Incumbent,Won-General,263270.08,55
State Senator,Gretchen Whitmer,DEM,MI,Incumbent,Won-General,258990.38,23
State Representative,Gary McDowell,DEM,MI,Incumbent,Won-General,256287.82,107
State Senator,Michelle McManus,REP,MI,Incumbent,Won-General,251086.73,35
State Senator,Hansen Clarke,DEM,MI,Incumbent,Won-General,247662.18,1
State Representative,Timothy Doyle,REP,MI,Open,Lost-General,241401.16,75
State Representative,Barb Byrum,DEM,MI,Open,Won-General,231118.57,67
State Senator,Alan Sanborn,REP,MI,Incumbent,Won-General,229899.73,11
State Senator,Valde Garcia,REP,MI,Incumbent,Won-General,224026.87,22
State Senator,Nancy Cassis,REP,MI,Incumbent,Won-General,214437.91,15
State Senator,Mark Jansen,REP,MI,Open,Won-General,203908.42,28
State Senator,Patricia Birkholz,REP,MI,Incumbent,Won-General,202910.09,24
State Senator,Julie Dennis,DEM,MI,Challenger,Lost-General,195005.26,34
State Senator,Samuel Buzz Thomas III,DEM,MI,Incumbent,Won-General,193869.07,4
Secretary Of State,Carmella Sabaugh,DEM,MI,Challenger,Lost-General,192428.41,nan
State Representative,Daniel Collins Scripps,DEM,MI,Challenger,Lost-General,190066.05,101
State Senator,Gilda Jacobs,DEM,MI,Incumbent,Won-General,185916.7,14
State Representative,David Palsrok,REP,MI,Incumbent,Won-General,185772.47,101
State Representative,Pamela Byrnes,DEM,MI,Incumbent,Won-General,181611.64,52
State Senator,Michael Bishop,REP,MI,Incumbent,Won-General,176325.04,12
State Representative,Martin Knollenberg,REP,MI,Open,Won-General,174529.24,41
State Senator,Michael Prusi,DEM,MI,Incumbent,Won-General,166572.25,38
State Senator,Martha Scott,DEM,MI,Incumbent,Won-General,154021.78,2
State Senator,Michael Switalski,DEM,MI,Incumbent,Won-General,153398.0,10
State Representative,Kenneth Horn,REP,MI,Open,Won-General,152873.32,94
State Representative,Craig Deroche,REP,MI,Incumbent,Won-General,152585.0,38
State Representative,Mark Meadows,DEM,MI,Open,Won-General,149970.41,69
State Senator,Wayne Kuipers,REP,MI,Incumbent,Won-General,140452.56,30
State Senator,Brian Seiferlein,REP,MI,Challenger,Lost-General,139607.43,26
State Representative,Edward Gaffney,REP,MI,Incumbent,Won-General,135194.6,1
State Senator,Cameron Brown,REP,MI,Incumbent,Won-General,133112.36,16
State Senator,James Barcia,DEM,MI,Incumbent,Won-General,131465.42,31
State Representative,Thomas Casperson,REP,MI,Incumbent,Won-General,130394.93,108
State Senator,David Lagrand,DEM,MI,Challenger,Lost-General,129683.47,29
State Representative,David Robertson,REP,MI,Incumbent,Won-General,127651.34,51
State Representative,Michael Nofs,REP,MI,Incumbent,Won-General,127349.16,62
State Senator,Liz Brater,DEM,MI,Incumbent,Won-General,121911.0,18
State Representative,Tim Moore,REP,MI,Incumbent,Won-General,121621.62,97
State Representative,John Moolenaar,REP,MI,Incumbent,Won-General,118439.75,98
State Representative,Mark Abbo,REP,MI,Open,Lost-General,118062.93,20
State Representative,Robert Dean,DEM,MI,Open,Won-General,117002.95,75
State Senator,Bob Schockman,DEM,MI,Open,Lost-General,115511.32,17
State Representative,Michael Sak,DEM,MI,Incumbent,Won-General,114685.69,76
State Representative,Daniel Tollis,REP,MI,Challenger,Lost-General,113889.48,31
State Senator,Raymond Basham,DEM,MI,Incumbent,Won-General,111667.0,8
State Senator,Irma Clark Coleman,DEM,MI,Incumbent,Won-General,111390.46,3
