office,candidate,party,state,incumbency,result,total money,district
Governor,Kathleen Sebelius,DEM,KS,Incumbent,Won-General,6763124.71,nan
Attorney General,Paul Morrison,DEM,KS,Challenger,Won-General,2455364.59,nan
Attorney General,Phill Kline,REP,KS,Incumbent,Lost-General,1632722.37,nan
Governor,James Barnett,REP,KS,Challenger,Lost-General,1286477.37,nan
Insurance Commissioner,Sandy Praeger,REP,KS,Incumbent,Won-General,574459.41,nan
Secretary Of State,Ron Thornburgh,REP,KS,Incumbent,Won-General,374487.33,nan
Treasurer,Lynn Jenkins,REP,KS,Incumbent,Won-General,268078.64,nan
State Representative,Raj Goyle,DEM,KS,Challenger,Won-General,112531.16,87
State Representative,Jeff Colyer,REP,KS,Open,Won-General,99880.55,48
State Representative,Mike Kiegerl,REP,KS,Incumbent,Won-General,80084.0,43
State Representative,Robert Grant,DEM,KS,Incumbent,Won-General,73362.35,2
State Representative,Ray Merrick,REP,KS,Incumbent,Won-General,67975.0,27
State Representative,Mary Pilcher-Cook,REP,KS,Incumbent,Lost-General,64175.95,18
State Representative,Ed Omalley,REP,KS,Incumbent,Won-General,62217.0,24
State Representative,Sydney Carlin,DEM,KS,Incumbent,Won-General,58390.43,66
State Representative,Kevin Yoder,REP,KS,Incumbent,Won-General,57076.3,20
State Representative,Joe Patton,REP,KS,Open,Won-General,56279.89,54
State Representative,Michael Oneal,REP,KS,Incumbent,Won-General,56191.2,104
State Representative,Tom Hawk,DEM,KS,Incumbent,Won-General,56161.2,67
State Representative,Don Hill,REP,KS,Incumbent,Won-General,55254.23,60
Board Of Education District 005,Sally Cauble,REP,KS,Open,Won-General,55062.33,nan
State Representative,Dennis McKinney,DEM,KS,Incumbent,Won-General,54570.6,116
State Representative,Kay Wolf,REP,KS,Incumbent,Won-General,53034.24,21
State Representative,Bonnie Huy,REP,KS,Incumbent,Lost-General,52745.5,87
Insurance Commissioner,Bonnie Sharp,DEM,KS,Challenger,Lost-General,51390.71,nan
State Representative,Julie Menghini,DEM,KS,Incumbent,Won-General,50588.1,3
State Representative,Melvin Neufeld,REP,KS,Incumbent,Won-General,49159.9,115
State Representative,Thomas Holland,DEM,KS,Incumbent,Won-General,48909.1,10
State Representative,Kenny Wilk,REP,KS,Incumbent,Won-General,48625.0,42
State Representative,Martin Keenan,DEM,KS,Open,Lost-General,47324.72,112
State Representative,Anthony Brown,REP,KS,Incumbent,Won-General,46061.79,38
State Representative,Robert Olson,REP,KS,Incumbent,Won-General,45361.94,26
State Representative,Bob Strawn,REP,KS,Challenger,Lost-General,44026.81,66
State Representative,Mark Treaster,DEM,KS,Incumbent,Won-General,43564.37,101
State Representative,Jeff King,REP,KS,Open,Won-General,43495.46,12
State Representative,Anna Tietze,DEM,KS,Open,Won-General,43129.64,56
State Representative,Tom Moxley,REP,KS,Open,Won-General,43047.0,68
State Representative,Lance Kinzer,REP,KS,Incumbent,Won-General,41548.91,14
State Representative,Clay Aurand,REP,KS,Incumbent,Won-General,40695.0,109
State Representative,Mario Goico,REP,KS,Incumbent,Won-General,40209.61,100
State Representative,Terrie Huntington,REP,KS,Incumbent,Won-General,39762.0,25
State Representative,Judith Loganbill,DEM,KS,Incumbent,Won-General,39717.23,86
State Representative,Ann Mah,DEM,KS,Incumbent,Won-General,39471.77,53
State Representative,Cindy Neighbor,DEM,KS,Challenger,Won-General,37790.96,18
State Representative,Sheryl Spalding,REP,KS,Open,Won-General,37668.67,29
State Representative,Tom Sloan,REP,KS,Incumbent,Won-General,37468.0,45
State Representative,Alex Holsinger,DEM,KS,Challenger,Lost-General,37369.36,20
Secretary Of State,David Haley,DEM,KS,Challenger,Lost-General,36652.68,nan
State Representative,Owen Donohoe,REP,KS,Open,Won-General,36630.97,39
State Representative,Brenda Landwehr,REP,KS,Incumbent,Won-General,36445.0,91
State Representative,Annie Kuether,DEM,KS,Incumbent,Won-General,36052.51,55
State Representative,Richard Proehl,REP,KS,Incumbent,Won-General,35700.0,7
State Representative,Lana Gordon,REP,KS,Incumbent,Won-General,35409.2,52
State Representative,Judy Morrison,REP,KS,Incumbent,Won-General,35405.0,23
State Representative,Ed Trimmer,DEM,KS,Incumbent,Won-General,35110.16,78
State Representative,Tom Thull,DEM,KS,Incumbent,Lost-General,34829.36,72
State Representative,Steve Lukert,DEM,KS,Incumbent,Won-General,34235.0,62
State Representative,Steven Brunk,REP,KS,Incumbent,Won-General,34095.0,85
Board Of Education District 009,Jana Shaver,REP,KS,Open,Won-General,33711.62,nan
State Representative,Bill Wolf,REP,KS,Open,Won-General,33420.81,112
State Representative,Arlen Siegfreid,REP,KS,Incumbent,Won-General,32979.11,15
State Representative,Jim Ward,DEM,KS,Incumbent,Won-General,32917.38,88
State Representative,Dennis Phillips,DEM,KS,Open,Lost-General,32778.59,50
State Representative,Doug Gatewood,DEM,KS,Incumbent,Won-General,32768.19,1
State Representative,Virgil Peck Jr.,REP,KS,Incumbent,Won-General,32443.33,11
State Representative,Willa Decastro,REP,KS,Incumbent,Lost-General,32430.0,96
State Representative,Jene Vickrey,REP,KS,Incumbent,Won-General,32049.0,6
State Representative,Jason Watkins,REP,KS,Incumbent,Won-General,32001.75,105
Board Of Education District 007,John Wempe,DEM,KS,Challenger,Lost-General,31381.17,nan
State Representative,Thomas Owens,REP,KS,Incumbent,Won-General,31130.0,19
State Representative,Lee Tafanelli,REP,KS,Incumbent,Won-General,30798.55,47
State Representative,Diane Bryant,DEM,KS,Challenger,Lost-General,30687.42,38
State Representative,John Grange,REP,KS,Incumbent,Won-General,29996.26,75
State Representative,Harold Lane,DEM,KS,Incumbent,Won-General,29398.52,58
State Representative,Stephanie Sharp,REP,KS,Incumbent,Won-General,28979.53,17
State Representative,Gene Rardin,DEM,KS,Open,Won-General,28822.39,16
State Representative,Pat Colloton,REP,KS,Incumbent,Won-General,28335.12,28
State Representative,Kent Goyen,DEM,KS,Challenger,Lost-General,28188.1,114
State Representative,Nile Dillmore,DEM,KS,Incumbent,Won-General,27680.36,92
State Representative,Dick Kelsey,REP,KS,Incumbent,Won-General,27066.0,93
State Representative,Tanya Dorf,DEM,KS,Open,Lost-General,26747.56,54
State Representative,Margaret Long,DEM,KS,Incumbent,Won-General,26500.0,36
State Representative,Charles Roth,REP,KS,Incumbent,Won-General,26450.0,71
State Representative,Dennis Kriegshauser,REP,KS,Open,Lost-General,26388.15,16
State Representative,Delia Garcia,DEM,KS,Incumbent,Won-General,26240.83,103
State Representative,Pat George,REP,KS,Incumbent,Won-General,25985.94,119
State Representative,Andy Sandler,DEM,KS,Challenger,Lost-General,25506.0,24
State Representative,Peggy Mast,REP,KS,Incumbent,Won-General,25397.49,76
State Representative,Mitch Holmes,REP,KS,Incumbent,Won-General,25023.5,114
State Representative,Lynne Oharah,REP,KS,Incumbent,Lost-General,24950.38,4
State Representative,Bill Feuerborn,DEM,KS,Incumbent,Won-General,24600.0,5
State Representative,Shirley Palmer,DEM,KS,Challenger,Won-General,24535.14,4
State Representative,Ron Worley,REP,KS,Open,Won-General,24350.11,30
Board Of Education District 007,Kenneth Willard,REP,KS,Incumbent,Won-General,24234.01,nan
State Representative,Corey Mohn,DEM,KS,Open,Lost-General,23964.0,39
State Representative,Judy Armstrong,DEM,KS,Challenger,Lost-General,23683.58,81
State Representative,Paul Davis,DEM,KS,Incumbent,Won-General,23601.3,46
State Representative,Forrest Knox,REP,KS,Incumbent,Won-General,23425.0,13
State Representative,Jeff Whitham,REP,KS,Open,Won-General,23233.0,123
State Representative,Rocky Fund,REP,KS,Open,Won-General,23065.89,50
State Representative,Jo Ann Pottorff,REP,KS,Incumbent,Won-General,22918.0,83
Board Of Education District 005,Tim Cruz,DEM,KS,Open,Lost-General,22545.19,nan
State Representative,Don Myers,REP,KS,Incumbent,Won-General,22535.0,82
State Representative,Missy Taylor,DEM,KS,Challenger,Lost-General,22185.83,25
State Representative,Ty Masterson,REP,KS,Incumbent,Won-General,21841.0,99
State Representative,Bill Light,REP,KS,Incumbent,Won-General,21490.0,124
State Representative,Judy Leyerzapf,DEM,KS,Open,Lost-General,21460.86,68
State Representative,Valdenia Winn,DEM,KS,Incumbent,Won-General,21459.63,34
State Representative,Barbara Ballard,DEM,KS,Incumbent,Won-General,21431.21,44
State Representative,Joe Humerickhouse,REP,KS,Incumbent,Won-General,21100.0,59
State Representative,Benjamin Hodge,REP,KS,Open,Won-General,20596.04,49
State Representative,Deena Horst,REP,KS,Incumbent,Won-General,20405.0,69
State Representative,Bill Otto,REP,KS,Incumbent,Won-General,20355.0,9
State Representative,Terry McLachlan,DEM,KS,Challenger,Won-General,20077.59,96
State Representative,Sarah Johnston,DEM,KS,Challenger,Lost-General,20001.74,75
State Representative,Barbara Craft,REP,KS,Incumbent,Won-General,19985.0,65
State Representative,Dick Miller,REP,KS,Challenger,Lost-General,19982.75,67
State Representative,Mike Burgess,REP,KS,Incumbent,Won-General,19783.07,51
Board Of Education District 003,Don Weiss,DEM,KS,Challenger,Lost-General,19591.72,nan
State Representative,Joshua Svaty,DEM,KS,Incumbent,Won-General,19560.0,108
State Representative,Ryan Rising,REP,KS,Challenger,Lost-General,19166.52,78
State Representative,Bond Faulwell,DEM,KS,Open,Lost-General,19038.97,49
State Representative,David Crum,REP,KS,Open,Won-General,18936.86,77
State Representative,Clark Shultz,REP,KS,Incumbent,Won-General,18750.0,73
Board Of Education District 009,Charles Kent Runyan,DEM,KS,Open,Lost-General,18727.18,nan
State Representative,William Shirley,DEM,KS,Challenger,Lost-General,18534.31,9
State Representative,Kasha Kelley,REP,KS,Incumbent,Won-General,18437.64,79
State Representative,Tom Burroughs,DEM,KS,Incumbent,Won-General,18305.0,33
State Representative,Joe McLeland,REP,KS,Incumbent,Won-General,18283.85,94
State Representative,Bill McCreary,REP,KS,Incumbent,Lost-General,18225.0,80
State Representative,Carl Holmes,REP,KS,Incumbent,Won-General,17880.0,125
State Representative,Eber Phelps,DEM,KS,Incumbent,Won-General,17658.96,111
State Representative,Steven Huebert,REP,KS,Incumbent,Won-General,17555.0,90
State Representative,Gary Hayzlett,REP,KS,Incumbent,Won-General,17380.0,122
State Representative,Elaine Bowers,REP,KS,Open,Won-General,17284.87,107
State Representative,Roy Dunn,REP,KS,Challenger,Lost-General,17275.42,10
State Representative,Vern Swanson,REP,KS,Open,Won-General,16896.71,64
State Representative,Bob Bethell,REP,KS,Incumbent,Won-General,16795.0,113
State Representative,Vincent Wetta,DEM,KS,Challenger,Won-General,16622.49,80
State Representative,Jim Morrison,REP,KS,Incumbent,Won-General,16361.6,121
State Representative,Jerry Williams,DEM,KS,Incumbent,Won-General,16338.37,8
State Representative,Ted Powers,REP,KS,Incumbent,Won-General,15215.97,81
State Representative,Jan Beemer,REP,KS,Challenger,Lost-General,14990.0,86
State Representative,Merle Hodges,DEM,KS,Challenger,Lost-General,14981.18,69
State Representative,Roy Claycamp,REP,KS,Challenger,Lost-General,14448.75,62
State Representative,Jerry Henry,DEM,KS,Incumbent,Won-General,14400.0,63
State Representative,Milack Talia,DEM,KS,Challenger,Lost-General,14251.16,23
State Representative,Oletha Faust-Goudeau,DEM,KS,Incumbent,Won-General,14040.0,84
State Representative,Tom Sawyer,DEM,KS,Incumbent,Won-General,13807.0,95
Board Of Education District 003,John Bacon,REP,KS,Incumbent,Won-General,12911.81,nan
State Representative,Steven Anthimides,REP,KS,Challenger,Lost-General,12630.0,88
State Representative,Marti Crow,DEM,KS,Incumbent,Won-General,12574.8,41
State Representative,Sharon Schwartz,REP,KS,Incumbent,Won-General,12330.0,106
State Representative,John Faber,REP,KS,Incumbent,Won-General,12110.0,120
State Representative,Debbie Logsdon,DEM,KS,Open,Lost-General,12031.4,77
State Representative,Pam Ippel,DEM,KS,Open,Lost-General,12016.16,48
State Representative,Dale Swenson,REP,KS,Incumbent,Won-General,11933.79,97
State Representative,Stan Frownfelter,DEM,KS,Open,Won-General,11881.0,31
State Representative,Dan Johnson,REP,KS,Incumbent,Won-General,11850.0,110
State Representative,Jane Byrnes,DEM,KS,Challenger,Lost-General,11781.3,105
