office,candidate,party,state,incumbency,result,total money,district
State Senator,Mike Green,DEM,WV,Challenger,Won-General,356597.0,9
State Senator,Truman Chafin,DEM,WV,Incumbent,Won-General,218666.18,6
State Representative,Douglas Reynolds,DEM,WV,Challenger,Won-General,187874.38,16
State Senator,Brooks Flemin McCabe Jr.,DEM,WV,Incumbent,Won-General,186594.28,17
State Senator,Walt Helmick,DEM,WV,Incumbent,Won-General,154560.23,15
State Senator,Harold Sigler,REP,WV,Challenger,Lost-General,151606.98,11
State Senator,John Ronald Unger II,DEM,WV,Incumbent,Won-General,141732.71,16
State Senator,Evan Jenkins,DEM,WV,Incumbent,Won-General,132903.0,5
State Senator,Edwin Bowman,DEM,WV,Incumbent,Won-General,122562.5,1
State Representative,Barbara Evans Fleischauer,DEM,WV,Challenger,Won-General,113992.65,44
State Senator,Jim Lees,DEM,WV,Open,Lost-General,107061.62,4
State Representative,Gil White,REP,WV,Incumbent,Lost-General,93042.83,3
State Senator,Jesse Guills Jr.,REP,WV,Incumbent,Won-General,91305.5,10
State Senator,Mike Hall,REP,WV,Open,Won-General,89755.45,4
State Representative,Orphy Klempa,DEM,WV,Challenger,Won-General,87397.02,3
State Representative,Alex Shook,DEM,WV,Challenger,Won-General,85180.0,44
State Representative,Rick Thompson,DEM,WV,Incumbent,Won-General,84890.09,17
State Senator,Ron Stollings,DEM,WV,Open,Won-General,79479.0,7
State Representative,Sharon Spencer,DEM,WV,Incumbent,Won-General,78722.0,30
State Representative,Scott Varner,DEM,WV,Incumbent,Won-General,78308.04,4
State Representative,Mike Stuart,REP,WV,Challenger,Lost-General,78136.5,30
State Representative,Kevin Craig,DEM,WV,Incumbent,Won-General,76595.53,15
State Senator,Randy White,DEM,WV,Incumbent,Won-General,74785.98,11
State Representative,Shirelle Flanigan,DEM,WV,Challenger,Lost-General,73546.41,25
State Representative,Joe Delong,DEM,WV,Incumbent,Won-General,69901.79,1
State Senator,Mark Plants,REP,WV,Open,Lost-General,69729.6,8
State Senator,Thomas Francis Scott,REP,WV,Challenger,Lost-General,64952.29,5
State Representative,Bonnie Brown,DEM,WV,Incumbent,Won-General,63219.71,30
State Senator,Erik Wells,DEM,WV,Open,Won-General,62501.0,8
State Representative,Tal Hutchins,DEM,WV,Challenger,Won-General,61767.78,3
State Representative,Michael Caputo,DEM,WV,Incumbent,Won-General,58190.17,43
State Representative,Scott Reed,REP,WV,Challenger,Lost-General,57855.04,3
State Representative,Eustace Frederick,DEM,WV,Incumbent,Won-General,56114.33,24
State Senator,Larry John Edgell,DEM,WV,Incumbent,Won-General,55696.0,2
State Representative,Marshall Long,DEM,WV,Incumbent,Won-General,54824.49,25
State Representative,Jon Amores,DEM,WV,Incumbent,Won-General,53811.01,30
State Representative,Harry Keith White,DEM,WV,Incumbent,Won-General,52552.0,21
State Representative,Cynthia Lynne Frich,REP,WV,Incumbent,Lost-General,51485.0,44
State Representative,Nancy Lee Guthrie,DEM,WV,Challenger,Won-General,50560.44,30
State Representative,Carrie Webster,DEM,WV,Incumbent,Won-General,50122.02,31
State Representative,Barbara Hatfield,DEM,WV,Incumbent,Won-General,48881.05,30
State Representative,Charlene Marshall,DEM,WV,Incumbent,Won-General,48673.99,44
State Representative,Samuel Cann,DEM,WV,Incumbent,Won-General,48217.09,41
