office,candidate,party,state,incumbency,result,total money,district
Public Service Commissioner District 005,Mike Taylor,REP,MT,Open,Lost-General,95973.14,nan
Public Service Commissioner District 005,Ken Toole,DEM,MT,Open,Won-General,75672.93,nan
State Senator,Margaret Macdonald,DEM,MT,Open,Lost-General,57308.95,25
State Senator,Jeffrey Essmann,REP,MT,Incumbent,Won-General,40245.0,28
State Senator,Roy Brown,REP,MT,Open,Won-General,38829.07,25
State Representative,Sheila Hogan,DEM,MT,Challenger,Lost-General,37459.45,77
State Representative,Roger Koopman,REP,MT,Incumbent,Won-General,36679.0,70
State Senator,Arthur Wittich,REP,MT,Open,Lost-General,36429.24,32
State Representative,Kendall Van Dyk,DEM,MT,Open,Won-General,35603.88,49
State Senator,Terry Murphy,REP,MT,Open,Won-General,30428.06,39
State Senator,Ric Smith,DEM,MT,Open,Lost-General,30123.2,5
State Representative,John Vincent,DEM,MT,Challenger,Lost-General,29984.0,70
State Representative,Bill Nooney,REP,MT,Open,Won-General,28390.0,100
Supreme Court,James Rice Jr.,IND,MT,Incumbent,Won-Retention,27624.66,nan
State Representative,Jim Klug,REP,MT,Open,Lost-General,26420.14,64
State Representative,Bill Thomas,DEM,MT,Incumbent,Won-General,26008.8,26
Supreme Court-002,John Warner,IND,MT,Incumbent,Won-Retention,25458.67,nan
State Senator,Jim Peterson,REP,MT,Open,Won-General,25375.11,15
State Representative,Dale McGarvey,DEM,MT,Challenger,Lost-General,24865.0,7
Supreme Court Clerk,Ed Smith,DEM,MT,Incumbent,Won-General,24722.6,nan
State Representative,Bill Warden,REP,MT,Incumbent,Lost-General,23344.0,63
State Representative,Franke Wilmer,DEM,MT,Open,Won-General,23308.22,64
State Representative,Loren Acton,DEM,MT,Challenger,Lost-General,22907.53,69
State Senator,Gregory Barkus,REP,MT,Incumbent,Won-General,22100.25,4
State Representative,Jennifer Pomnichowski,DEM,MT,Challenger,Won-General,21753.92,63
State Senator,Larry Jent,DEM,MT,Open,Won-General,21619.12,32
State Representative,Arlene Becker,DEM,MT,Incumbent,Won-General,21426.98,52
State Representative,Geannine Rapp,DEM,MT,Open,Lost-General,20319.99,18
