office,candidate,party,state,incumbency,result,total money,district
Governor,Chris Dudley,REP,OR,Open,Lost-General,10443302.27,nan
Governor,John Kitzhaber,DEM,OR,Open,Won-General,7668152.37,nan
U.S. Senator,Ron Wyden,DEM,OR,Incumbent,Won-General,6799896.87,nan
U.S. Senator,James Huffman II,REP,OR,Challenger,Lost-General,2901821.18,nan
U.S. Representative,Walter Schrader,DEM,OR,Incumbent,Won-General,2165708.03,5
U.S. Representative,Gregory Walden,REP,OR,Incumbent,Won-General,1855834.7,2
U.S. Representative,David Wu,DEM,OR,Incumbent,Won-General,1361275.71,1
U.S. Representative,Art Robinson,REP,OR,Challenger,Lost-General,1309622.28,4
U.S. Representative,Peter Defazio,DEM,OR,Incumbent,Won-General,1304813.81,4
State Senator,Richard Devlin,DEM,OR,Incumbent,Won-General,1235799.65,19
U.S. Representative,Earl Blumenauer,DEM,OR,Incumbent,Won-General,1171942.79,3
U.S. Representative,Lorentz Scott Bruun,REP,OR,Challenger,Lost-General,1146022.24,5
U.S. Representative,Rob Cornilles,REP,OR,Challenger,Lost-General,1096405.48,1
State Senator,Brent Barton,DEM,OR,Open,Lost-General,915115.89,26
State Senator,Bruce Starr,REP,OR,Incumbent,Won-General,831830.47,15
Treasurer,Edward Wheeler,DEM,OR,Incumbent,Won-General,782964.81,nan
State Senator,Peter Courtney,DEM,OR,Incumbent,Won-General,735467.72,11
State Senator,Charles Riley,DEM,OR,Challenger,Lost-General,656181.25,15
State Representative,William Rasmussen,DEM,OR,Open,Lost-General,589636.32,37
State Representative,Bruce Hanna,REP,OR,Incumbent,Won-General,582482.25,7
State Representative,Dave Hunt,DEM,OR,Incumbent,Won-General,517765.73,40
State Senator,Martha Schrader,DEM,OR,Incumbent,Lost-General,514776.47,20
State Senator,Alan Bates,DEM,OR,Incumbent,Won-General,509919.48,3
State Representative,Suzanne Van Orman,DEM,OR,Incumbent,Lost-General,484070.65,52
State Representative,Jason Conger,REP,OR,Challenger,Won-General,479874.29,54
State Representative,Judith Stiegler,DEM,OR,Incumbent,Lost-General,441073.74,54
State Senator,Charles William Thomsen,REP,OR,Open,Won-General,427319.28,26
State Representative,Susan Sokol Blosser,DEM,OR,Challenger,Lost-General,420432.55,24
State Representative,Cheryl Myers,DEM,OR,Open,Lost-General,399857.44,51
State Representative,Shawn Lindsay,REP,OR,Open,Won-General,392902.42,30
State Representative,Mark Johnson,REP,OR,Challenger,Won-General,387474.02,52
State Representative,Nicholas Kahl,DEM,OR,Incumbent,Lost-General,384199.38,49
State Representative,Arnie Roblan,DEM,OR,Incumbent,Won-General,368129.47,9
State Senator,David Dotterrer,REP,OR,Challenger,Lost-General,367582.13,3
State Senator,Daniel Rayfield,DEM,OR,Challenger,Lost-General,365562.06,8
State Representative,Julieanne Parrish,REP,OR,Open,Won-General,363764.23,37
State Representative,Katerina Brewer,REP,OR,Open,Won-General,363060.95,29
State Representative,Patrick Sheehan,REP,OR,Open,Won-General,357674.52,51
State Representative,Doug Ainge,DEM,OR,Open,Lost-General,356529.73,30
State Representative,Margaret Howe,DEM,OR,Challenger,Lost-General,351418.78,6
State Representative,Bill Kennemer,REP,OR,Incumbent,Won-General,349327.54,39
State Senator,Mary Kremer,REP,OR,Challenger,Lost-General,342223.87,19
State Representative,Matthew Wand,REP,OR,Challenger,Won-General,329247.04,49
State Senator,Franklin Morse,REP,OR,Incumbent,Won-General,312132.54,8
State Representative,Jim Weidner,REP,OR,Incumbent,Won-General,265870.62,24
State Senator,Alan Olsen,REP,OR,Challenger,Won-General,263491.8,20
State Senator,Jackie Winters,REP,OR,Incumbent,Won-General,257361.77,10
State Representative,Katie Riley,DEM,OR,Open,Lost-General,257069.62,29
State Representative,Mary Nolan,DEM,OR,Incumbent,Won-General,246699.77,36
State Representative,Tobias Read,DEM,OR,Incumbent,Won-General,222109.7,27
State Representative,Alice Norris,DEM,OR,Challenger,Lost-General,220711.04,39
State Senator,Lawrence George,REP,OR,Incumbent,Won-General,219383.77,13
Superintendent Of Public Instruction,Susan Castillo,IND,OR,Incumbent,Won-General,219064.5,nan
Treasurer,Chris Telfer,REP,OR,Challenger,Lost-General,211718.0,nan
State Representative,Michael Schaufler,DEM,OR,Incumbent,Won-General,208798.24,48
State Representative,Kevin Cameron,REP,OR,Incumbent,Won-General,202454.29,19
State Senator,Elizabeth Johnson,DEM,OR,Incumbent,Won-General,199360.0,16
State Representative,Sal Esquivel,REP,OR,Incumbent,Won-General,191166.27,6
State Senator,Rod Monroe,DEM,OR,Incumbent,Won-General,158501.3,24
State Representative,Gregory Smith,REP,OR,Incumbent,Won-General,154509.09,57
State Representative,Peter Buckley,DEM,OR,Incumbent,Won-General,153226.32,5
State Representative,Victor Gilliam,REP,OR,Incumbent,Won-General,152028.92,18
State Representative,Betty Komp,DEM,OR,Incumbent,Won-General,151934.8,22
State Representative,Tim Freeman,REP,OR,Incumbent,Won-General,146085.37,2
State Senator,Robert David Horning,REP,OR,Challenger,Lost-General,142228.69,16
State Representative,Greg Matthews,DEM,OR,Incumbent,Won-General,141676.28,50
State Senator,Leslee Beyer,DEM,OR,Open,Won-General,139041.34,6
State Senator,Robert Wheeler,REP,OR,Challenger,Lost-General,136209.67,24
State Representative,Valerie Hoyle,DEM,OR,Incumbent,Won-General,134857.14,14
State Representative,Andy Olson,REP,OR,Incumbent,Won-General,133044.71,15
State Representative,Robert Jenson,REP,OR,Incumbent,Won-General,127455.5,58
