office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Jim Demint,REP,SC,Incumbent,Won-General,6943311.45,nan
U.S. Representative,Addison Graves Wilson,REP,SC,Incumbent,Won-General,4612127.7,2
Governor,Nikki Haley,REP,SC,Open,Won-General,3969864.75,nan
Governor,Vincent Sheheen,DEM,SC,Open,Lost-General,3602066.35,nan
U.S. Representative,James Clyburn,DEM,SC,Incumbent,Won-General,3284818.65,6
Governor,Gresham Barrett,REP,SC,Open,Lost-Primary Runoff,3177098.79,nan
U.S. Representative,Rob Miller,DEM,SC,Challenger,Lost-General,2985537.37,2
U.S. Representative,John McKee Spratt Jr.,DEM,SC,Incumbent,Lost-General,2038047.53,5
U.S. Representative,John Michael Mulvaney,REP,SC,Challenger,Won-General,1783112.23,5
Attorney General,Matthew Richardson,DEM,SC,Open,Lost-General,1708353.97,nan
U.S. Representative,Timothy Eugene Scott,REP,SC,Open,Won-General,1213155.33,1
Lieutenant Governor,James Kenneth Ard,REP,SC,Open,Won-General,1158711.31,nan
Attorney General,Michael Alan Wilson,REP,SC,Open,Won-General,1057286.94,nan
U.S. Representative,Harold Gowdy III,REP,SC,Open,Won-General,925127.78,4
U.S. Representative,Jeff Duncan,REP,SC,Open,Won-General,863902.3,3
Attorney General,Leighton Lord,REP,SC,Open,Lost-Primary Runoff,856575.35,nan
Treasurer,Curtis Loftis Jr.,REP,SC,Open,Won-General,842341.16,nan
Lieutenant Governor,Ashley Cooper,DEM,SC,Open,Lost-General,684109.8,nan
U.S. Representative,Bob Inglis,REP,SC,Incumbent,Lost-Primary Runoff,614845.23,4
Superintendent Of Public Instruction,Frank Holleman III,DEM,SC,Open,Lost-General,599509.28,nan
U.S. Representative,Paul Thurmond,REP,SC,Open,Lost-Primary Runoff,500697.32,1
Comptroller,Robert Barber,DEM,SC,Challenger,Lost-General,454817.38,nan
Superintendent Of Public Instruction,Mick Zais,REP,SC,Open,Won-General,429157.69,nan
Adjutant General,Robert Livingston Jr.,REP,SC,Open,Won-General,320562.38,nan
Agriculture Commissioner,Hugh Weathers,REP,SC,Incumbent,Won-General,291986.79,nan
U.S. Representative,Richard Cash,REP,SC,Open,Lost-Primary Runoff,265957.55,3
