office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Michael Bennet,DEM,CO,Incumbent,Won-General,13634145.23,nan
U.S. Senator,Kenneth Buck,REP,CO,Challenger,Lost-General,5113506.79,nan
Governor,John Hickenlooper,DEM,CO,Open,Won-General,4024851.45,nan
U.S. Representative,Elizabeth Markey,DEM,CO,Incumbent,Lost-General,3583168.37,4
U.S. Representative,Cory Gardner,REP,CO,Challenger,Won-General,2418105.01,4
U.S. Representative,Edwin Perlmutter,DEM,CO,Incumbent,Won-General,2228506.35,7
U.S. Representative,John Tony Salazar,DEM,CO,Incumbent,Lost-General,1908559.86,3
U.S. Representative,Ryan Lavar Frazier,REP,CO,Challenger,Lost-General,1768514.38,7
U.S. Representative,Scott Tipton,REP,CO,Challenger,Won-General,1246917.03,3
Governor,Thomas Gerard Tancredo,AMERICAN CONSTITUTION,CO,Open,Lost-General,1222422.07,nan
U.S. Representative,Jared Schutz Polis,DEM,CO,Incumbent,Won-General,1200195.93,2
Treasurer,Cary Kennedy,DEM,CO,Incumbent,Lost-General,1043946.25,nan
Treasurer,Walker Stapleton,REP,CO,Challenger,Won-General,934970.8,nan
U.S. Representative,Michael Coffman,REP,CO,Incumbent,Won-General,803010.57,6
U.S. Representative,Diana Degette,DEM,CO,Incumbent,Won-General,746172.8,1
Attorney General,John Suthers,REP,CO,Incumbent,Won-General,624044.92,nan
Attorney General,Stanley Garnett,DEM,CO,Challenger,Lost-General,480606.88,nan
Secretary Of State,Bernard Buescher,DEM,CO,Incumbent,Lost-General,354279.35,nan
Governor,Daniel Maes,REP,CO,Open,Lost-General,329771.12,nan
U.S. Representative,Douglas Lamborn,REP,CO,Incumbent,Won-General,283996.88,5
Secretary Of State,Scott Gessler,REP,CO,Challenger,Won-General,275448.75,nan
State Senator,Gail Schwartz,DEM,CO,Incumbent,Won-General,214142.56,5
U.S. Representative,Michael Peter Fallon,REP,CO,Challenger,Lost-General,196993.0,1
State Senator,John Morse,DEM,CO,Incumbent,Won-General,178540.27,11
U.S. Representative,John Flerlage,DEM,CO,Challenger,Lost-General,149604.63,6
State Senator,Ellen Stuart Roberts,REP,CO,Challenger,Won-General,144918.96,6
State Senator,Bruce Whitehead,DEM,CO,Incumbent,Lost-General,136820.36,6
State Representative,Joe Rice,DEM,CO,Incumbent,Lost-General,135110.24,38
U.S. Representative,Stephen Bailey,REP,CO,Challenger,Lost-General,130686.78,2
State Representative,Keith Swerdfeger,REP,CO,Open,Won-General,129703.62,47
State Senator,Norma Jeanne Nicholson,DEM,CO,Open,Won-General,127032.31,16
State Senator,Cheri Jahn,DEM,CO,Open,Won-General,125449.4,20
State Senator,John Odom,REP,CO,Open,Lost-General,124138.9,20
State Representative,Dianne Primavera,DEM,CO,Incumbent,Lost-General,124114.32,33
State Representative,Angela Williams,DEM,CO,Open,Won-General,122474.81,7
State Representative,David Balmer,REP,CO,Incumbent,Won-General,121670.0,39
Board Of Regents District At Large,Steven Bosley,REP,CO,Incumbent,Won-General,115595.45,nan
State Representative,Sara Gagliardi,DEM,CO,Incumbent,Lost-General,115169.41,27
State Representative,Lisa Grace Kellogg,REP,CO,Challenger,Lost-General,115001.34,64
State Senator,Owen Hill,REP,CO,Challenger,Lost-General,114512.05,11
State Senator,Tim Leonard,REP,CO,Open,Lost-General,113289.94,16
Board Of Regents District At Large,Melissa Hart,DEM,CO,Challenger,Lost-General,112012.0,nan
State Representative,Brian Odonnell,DEM,CO,Open,Lost-General,108126.34,59
Governor,Jason Clark,IND,CO,Open,Lost-General,106870.0,nan
State Representative,Max Tyler,DEM,CO,Incumbent,Won-General,99114.82,23
State Senator,Robert Rankin,REP,CO,Challenger,Lost-General,97407.24,5
State Senator,Christopher Romer,DEM,CO,Incumbent,Won-General,95844.08,32
Regional Transportation District Board District K,Noel Busck,IND,CO,Incumbent,Lost-General,92628.63,nan
State Representative,Libby Szabo,REP,CO,Challenger,Won-General,91942.77,27
State Representative,Daniel Kagan,DEM,CO,Incumbent,Won-General,90690.0,3
State Representative,Matthew Kevin Jones,DEM,CO,Open,Won-General,90469.61,12
State Representative,Kevin Priola,REP,CO,Incumbent,Won-General,87077.2,30
State Representative,Andy Kerr,DEM,CO,Incumbent,Won-General,85741.0,26
State Representative,Carole Partin,DEM,CO,Open,Lost-General,84416.98,47
State Representative,Sanford Lee,DEM,CO,Open,Won-General,82258.48,18
State Senator,Michael Kopp,REP,CO,Incumbent,Won-General,82220.01,22
State Representative,Donald Beezley,REP,CO,Challenger,Won-General,76983.46,33
State Representative,John Michael Kefalas,DEM,CO,Incumbent,Won-General,76712.49,52
State Representative,Crisanta Duran,DEM,CO,Open,Won-General,76493.66,5
State Representative,James Riesberg,DEM,CO,Incumbent,Won-General,76006.0,50
State Senator,Lois Tochtrop,DEM,CO,Incumbent,Won-General,74740.97,24
State Representative,Debbie Benefield,DEM,CO,Incumbent,Lost-General,73811.36,29
State Senator,Michael Johnston,DEM,CO,Incumbent,Won-General,71221.36,33
State Senator,Angela Giron,DEM,CO,Open,Won-General,68709.54,3
State Representative,Judy Solano,DEM,CO,Incumbent,Won-General,68709.26,31
State Representative,Christine Scanlan,DEM,CO,Incumbent,Won-General,68187.17,56
State Representative,Daniel Pabon,DEM,CO,Open,Won-General,66436.87,4
State Representative,Dennis Apuan,DEM,CO,Open,Lost-General,65967.76,17
State Senator,Gregory Brophy,REP,CO,Incumbent,Won-General,64463.49,1
State Representative,Mark Barker,REP,CO,Open,Won-General,63612.26,17
State Representative,Spencer Swalm,REP,CO,Incumbent,Won-General,61768.98,37
State Senator,Vera Ortegon,REP,CO,Open,Lost-General,61549.81,3
State Senator,Lucia Guzman,DEM,CO,Open,Won-General,60059.87,34
State Representative,Paul Brown,REP,CO,Open,Won-General,59805.42,59
State Senator,Pat Steadman,DEM,CO,Incumbent,Won-General,59071.4,31
State Representative,Joe Miklosi,DEM,CO,Incumbent,Won-General,58765.58,9
State Representative,Karen Cullen,REP,CO,Open,Lost-General,57765.53,18
State Representative,Christine Mastin,REP,CO,Challenger,Lost-General,57443.99,3
State Senator,Richard Ball,DEM,CO,Challenger,Lost-General,56232.39,15
State Representative,Randolph Fischer,DEM,CO,Incumbent,Won-General,53987.86,53
State Senator,Kevin Lundberg,REP,CO,Incumbent,Won-General,53584.32,15
State Senator,Steve King,REP,CO,Open,Won-General,53006.03,7
State Representative,J Nikkel,REP,CO,Incumbent,Won-General,52923.44,49
State Representative,Edgar Johansson,REP,CO,Challenger,Lost-General,51460.61,23
State Representative,Susan Schafer,DEM,CO,Incumbent,Won-General,51365.0,24
State Representative,Kathleen Curry,IND,CO,Open,Lost-General,50833.4,61
State Representative,Kathleen Conti,REP,CO,Challenger,Won-General,44936.52,38
State Representative,Rhonda Fields,DEM,CO,Open,Won-General,43744.62,42
State Representative,Su Ryden,DEM,CO,Incumbent,Won-General,42883.81,36
State Senator,Kevin Grantham,REP,CO,Open,Won-General,42344.71,2
State Representative,Chris Holbert,REP,CO,Open,Won-General,41683.01,44
