office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Blanche Lambert Lincoln,DEM,AR,Incumbent,Lost-General,12396448.69,nan
Governor,Mike Beebe,DEM,AR,Incumbent,Won-General,5122939.91,nan
U.S. Senator,William Halter,DEM,AR,Challenger,Lost-Primary Runoff,4102953.2,nan
U.S. Senator,John Boozman,REP,AR,Challenger,Won-General,3612252.57,nan
U.S. Representative,Mike Ross,DEM,AR,Incumbent,Won-General,2370996.78,4
U.S. Representative,John Timothy Griffin,REP,AR,Open,Won-General,1903199.45,2
Attorney General,Dustin Blake McDaniel,DEM,AR,Incumbent,Won-General,1703806.75,nan
U.S. Representative,Chad Causey,DEM,AR,Open,Lost-General,1599747.56,1
U.S. Representative,Eric Alan Crawford,REP,AR,Open,Won-General,1312415.95,1
U.S. Representative,Joyce Elliott,DEM,AR,Open,Lost-General,1018267.26,2
Secretary Of State,Pat Obrien,DEM,AR,Challenger,Lost-General,814047.77,nan
Lieutenant Governor,Shane Broadway,DEM,AR,Open,Lost-General,757928.55,nan
U.S. Representative,Steve Womack,REP,AR,Open,Won-General,714979.19,3
Supreme Court003,Courtney Hudson Goodson,IND,AR,Open,Default Winner-General,695027.22,nan
U.S. Representative,Robbie Wills,DEM,AR,Open,Lost-Primary Runoff,634758.23,2
U.S. Representative,Beth Anne Rankin,REP,AR,Challenger,Lost-General,590599.1,4
U.S. Representative,Tim Wooldridge,DEM,AR,Open,Lost-Primary Runoff,547719.74,1
Governor,Jim Keet,REP,AR,Challenger,Lost-General,523603.29,nan
Supreme Court006,Karen Baker,IND,AR,Open,Won-General,473054.0,nan
Supreme Court006,Tim Fox,IND,AR,Open,Lost-General,446135.21,nan
Commissioner Of State Lands,J Bryant,DEM,AR,Open,Lost-General,356844.49,nan
Treasurer,Martha Shoffner,DEM,AR,Incumbent,Won-General,278073.67,nan
State Senator,Jeremy Young Hutchinson,REP,AR,Open,Won-General,250144.5,22
U.S. Representative,Cecile Herndon Bledsoe,REP,AR,Open,Lost-Primary Runoff,240187.28,3
Commissioner Of State Lands,Monty Davenport,DEM,AR,Open,Lost-Primary Runoff,203680.51,nan
Appellate Court District 002001,Josephine Linker Hart,IND,AR,Incumbent,Won-General,186834.43,nan
State Senator,Steve Harrelson,DEM,AR,Open,Default Winner-General,182571.25,21
State Senator,John Hoyt,DEM,AR,Open,Lost-General,179272.56,18
State Senator,John Paul Wells,DEM,AR,Open,Lost-General,168130.31,6
Auditor,Charlie Daniels,DEM,AR,Open,Won-General,160682.4,nan
State Senator,Gene Shelby,DEM,AR,Open,Lost-General,143688.79,19
State Senator,Jonathan Dismang,REP,AR,Open,Won-General,134296.75,29
State Senator,David Burnett,DEM,AR,Open,Default Winner-General,133026.0,15
State Representative,Stephen Magie,DEM,AR,Open,Lost-General,132867.68,46
State Senator,Curren Everett,DEM,AR,Open,Lost-General,123470.28,10
State Senator,Eddie Joe Williams,REP,AR,Open,Won-General,113739.84,28
State Representative,Debbie Murphy,DEM,AR,Open,Lost-General,111071.73,31
State Senator,Dawn Creekmore,DEM,AR,Open,Lost-General,107509.68,22
Lieutenant Governor,Mark Darr,REP,AR,Open,Won-General,107374.01,nan
State Representative,Matthew Shepherd,REP,AR,Open,Won-General,106976.52,6
State Senator,Paul Bookout,DEM,AR,Incumbent,Default Winner-General,105850.0,14
State Representative,John Vines,DEM,AR,Open,Default Winner-General,105712.55,25
State Senator,Bill Sample,REP,AR,Open,Won-General,103139.1,19
State Senator,Jack Crumbly,DEM,AR,Incumbent,Default Winner-General,101323.0,16
State Senator,Jason Rapert,REP,AR,Open,Won-General,97455.28,18
State Senator,Linda Poindexter Chesterfield,DEM,AR,Open,Default Winner-General,97079.44,34
State Representative,Marshall Wright,DEM,AR,Open,Won-General,93494.32,51
Secretary Of State,Mark Wilcox,DEM,AR,Open,Lost-Primary Runoff,91216.39,nan
State Representative,Scott Pace,DEM,AR,Open,Lost-Primary Runoff,90628.5,31
