office,candidate,party,state,incumbency,result,total money,district
Governor,Dave Heineman,REP,NE,Incumbent,Won-General,2522622.21,nan
U.S. Representative,Lee Terry,REP,NE,Incumbent,Won-General,1853289.7,2
Attorney General,Jon Bruning,REP,NE,Incumbent,Won-General,1300879.47,nan
U.S. Representative,Thomas White,DEM,NE,Challenger,Lost-General,1043517.24,2
U.S. Representative,Adrian Smith,REP,NE,Incumbent,Won-General,934897.1,3
U.S. Representative,Jeff Fortenberry,REP,NE,Incumbent,Won-General,540721.16,1
State Senator,Kent Rogert,IND,NE,Incumbent,Lost-General,115722.66,16
Governor,Mike Meister,DEM,NE,Challenger,Lost-General,107458.13,nan
Secretary Of State,John Gale,REP,NE,Incumbent,Won-General,107048.36,nan
State Senator,Pete Pirsch,IND,NE,Incumbent,Won-General,103179.65,4
Governor,Mark Lakers,DEM,NE,Open,Withdrew-General,101107.99,nan
Treasurer,Don Stenberg,REP,NE,Open,Won-General,100284.0,nan
State Senator,Burke Harr,IND,NE,Open,Won-General,99267.25,8
State Senator,Steve Lathrop,IND,NE,Incumbent,Won-General,96795.85,12
State Senator,Annette Dubas,IND,NE,Incumbent,Won-General,94455.53,34
State Senator,Amanda McGill,IND,NE,Incumbent,Won-General,93471.59,26
State Senator,Brad Ashford,IND,NE,Incumbent,Won-General,87225.0,20
State Senator,Bill Avery,IND,NE,Incumbent,Won-General,86451.52,28
State Senator,Danielle Conrad,IND,NE,Incumbent,Won-General,82048.1,46
State Senator,Thomas Baker,IND,NE,Challenger,Lost-General,78022.68,44
State Senator,Mark Christensen,IND,NE,Incumbent,Won-General,76569.89,44
State Senator,Jim Smith,IND,NE,Open,Won-General,72724.06,14
State Senator,Norman Wallman,IND,NE,Incumbent,Won-General,66142.03,30
State Senator,John Nelson,IND,NE,Incumbent,Won-General,64971.86,6
Public Service Commissioner District 005,Gerald Vap,REP,NE,Incumbent,Won-General,62163.99,nan
State Senator,Tom Carlson,IND,NE,Incumbent,Won-General,62082.25,38
State Senator,Dave Pankonin,IND,NE,Incumbent,Won-General,60708.94,2
State Senator,Teresa Whitehead,IND,NE,Open,Lost-General,59860.14,14
State Senator,Bob Krist,IND,NE,Incumbent,Won-General,59698.48,10
Board Of Regents District 007,Bob Phares,IND,NE,Incumbent,Won-General,55265.27,nan
U.S. Representative,Dan Hill,PETITIONING CANDIDATE,NE,Challenger,Lost-General,55063.03,3
State Senator,Scott Lautenbaugh,IND,NE,Incumbent,Won-General,54704.12,18
State Senator,Mike Moser,IND,NE,Open,Lost-General,51029.31,22
Board Of Education District 007,Molly Oholleran,IND,NE,Open,Won-General,49501.8,nan
State Senator,Russell Karpisek,IND,NE,Incumbent,Won-General,48292.11,32
U.S. Representative,Rebekah Davis,DEM,NE,Challenger,Lost-General,46980.86,3
State Senator,Tyson Larson,IND,NE,Challenger,Won-General,46059.33,40
State Senator,Greg Adams,IND,NE,Incumbent,Won-General,45584.6,24
State Senator,Lydia Brasch,IND,NE,Challenger,Won-General,40021.3,16
Secretary Of State,Janet Stewart,DEM,NE,Challenger,Lost-General,37805.71,nan
State Senator,Paul Schumacher,IND,NE,Open,Won-General,37675.42,22
Board Of Education District 008,Dennis McIntyre,IND,NE,Open,Lost-General,36739.4,nan
State Senator,Thomas Hansen,IND,NE,Incumbent,Won-General,31219.8,42
State Senator,John Wightman,IND,NE,Incumbent,Won-General,29108.75,36
State Senator,Tim Lonergan,IND,NE,Challenger,Lost-General,26150.0,10
