office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Dennis Rehberg,REP,MT,Incumbent,Won-General,1216362.6,1
U.S. Representative,Dennis McDonald,DEM,MT,Challenger,Lost-General,333255.13,1
State Senator,Roy Brown,REP,MT,Open,Lost-General,117088.42,25
State Senator,Kendall Van Dyk,DEM,MT,Open,Won-General,113389.72,25
Public Service Commissioner District 005,Ken Toole,DEM,MT,Incumbent,Lost-General,81143.54,nan
Supreme Court-004,Nels Swandal,IND,MT,Open,Lost-General,72127.94,nan
State Senator,Jason Priest,REP,MT,Open,Won-General,56487.87,30
Supreme Court-004,Beth Baker,IND,MT,Open,Won-General,49005.89,nan
Public Service Commissioner District 001,Travis Kavulla,REP,MT,Open,Won-General,47177.14,nan
State Senator,Julia Page,DEM,MT,Open,Lost-General,43186.27,31
State Representative,Sheila Hogan,DEM,MT,Open,Lost-General,43020.59,77
State Senator,Terry Murphy,REP,MT,Incumbent,Won-General,42962.1,39
Public Service Commissioner District 005,Bill Gallagher,REP,MT,Challenger,Won-General,39626.45,nan
Supreme Court-002,Michael Wheat,IND,MT,Incumbent,Won-Retention,39040.0,nan
State Representative,Tom Burnett,REP,MT,Challenger,Won-General,34666.5,63
State Senator,Aaron Kampfe,DEM,MT,Open,Lost-General,34081.0,30
State Senator,Jeffrey Essmann,REP,MT,Incumbent,Won-General,33893.68,28
State Senator,Thomas Facey,DEM,MT,Open,Won-General,29236.0,48
State Representative,Will Hammerquist,DEM,MT,Open,Lost-General,28895.55,4
State Senator,Ron Arthun,REP,MT,Open,Won-General,27693.91,31
State Representative,Jennifer Pomnichowski,DEM,MT,Incumbent,Lost-General,26973.07,63
State Representative,Steven Fitzpatrick,REP,MT,Open,Won-General,25920.0,20
State Senator,Rowlie Hutton,REP,MT,Open,Won-General,25290.3,17
State Senator,Edward Walker,REP,MT,Open,Won-General,24475.0,29
State Representative,Don Harbaugh,REP,MT,Open,Lost-General,24404.0,92
State Senator,Robert Lake,REP,MT,Open,Won-General,24351.4,44
State Representative,Virginia Court,DEM,MT,Open,Won-General,23819.06,52
State Representative,Bryce Bennett,DEM,MT,Open,Won-General,23182.19,92
State Representative,Don Judge,DEM,MT,Open,Lost-General,22805.05,80
