office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Richard Mauze Burr,REP,NC,Incumbent,Won-General,12525730.64,nan
U.S. Senator,Elaine Marshall,DEM,NC,Challenger,Lost-General,2882344.14,nan
U.S. Representative,Timothy Bruce Dannunzio,REP,NC,Open,Lost-Primary Runoff,1551056.37,8
State Senator,Marc Basnight,DEM,NC,Incumbent,Won-General,1504587.35,1
U.S. Senator,James Calvin Cunningham III,DEM,NC,Open,Lost-Primary Runoff,1354279.18,nan
U.S. Representative,Mike McIntyre,DEM,NC,Incumbent,Won-General,1307806.06,7
U.S. Representative,Heath Shuler,DEM,NC,Incumbent,Won-General,1298106.42,11
U.S. Representative,Ilario Gregory Pantano,REP,NC,Challenger,Lost-General,1234706.62,7
State Representative,Joe Hackney,DEM,NC,Incumbent,Won-General,1214563.28,54
U.S. Representative,Bob Etheridge,DEM,NC,Incumbent,Lost-General,1147767.72,2
U.S. Representative,Larry Kissell,DEM,NC,Incumbent,Won-General,1120022.1,8
U.S. Representative,Harold Nelson Johnson,REP,NC,Challenger,Lost-General,1076450.67,8
U.S. Representative,Sue Myrick,REP,NC,Incumbent,Won-General,1032464.95,9
U.S. Representative,David Price,DEM,NC,Incumbent,Won-General,980730.67,4
U.S. Representative,Brad Miller,DEM,NC,Incumbent,Won-General,926582.82,13
U.S. Representative,Virginia Foxx,REP,NC,Incumbent,Won-General,832783.89,5
U.S. Representative,George Kenneth Butterfield Jr.,DEM,NC,Incumbent,Won-General,824065.21,1
U.S. Representative,Patrick Timothy McHenry,REP,NC,Incumbent,Won-General,809220.73,10
U.S. Representative,Jeff Miller,REP,NC,Challenger,Lost-General,771101.97,11
State Senator,Joe Sam Queen,DEM,NC,Incumbent,Lost-General,737619.68,47
U.S. Representative,Renee Ellmers,REP,NC,Challenger,Won-General,716509.61,2
U.S. Representative,Walter Jones,REP,NC,Incumbent,Won-General,649371.5,3
State Senator,Margaret Highsmith Dickson,DEM,NC,Incumbent,Lost-General,637188.71,19
State Senator,Philip Edward Berger Sr.,REP,NC,Incumbent,Won-General,614518.53,26
U.S. Representative,Mel Watt,DEM,NC,Incumbent,Won-General,601191.6,12
State Senator,William Brent Jackson,REP,NC,Open,Won-General,598651.76,10
State Senator,James Wayland Davis,REP,NC,Challenger,Won-General,592927.47,50
State Senator,Tony Foriest,DEM,NC,Incumbent,Lost-General,571444.76,24
State Senator,Ralph Hise Jr.,REP,NC,Challenger,Won-General,534895.93,47
State Senator,Wesley Alan Meredith,REP,NC,Challenger,Won-General,531474.09,19
State Senator,Martin Nesbitt,DEM,NC,Incumbent,Won-General,524516.2,49
State Senator,William Peter Rabon,REP,NC,Open,Won-General,511830.68,8
State Senator,Richard Gunn Jr.,REP,NC,Challenger,Won-General,508138.32,24
State Senator,George Dewey Hudson Jr.,DEM,NC,Open,Lost-General,500649.51,10
U.S. Representative,Howard Coble,REP,NC,Incumbent,Won-General,485848.47,6
U.S. Representative,William Lawson,REP,NC,Challenger,Lost-General,466447.22,4
State Representative,Hugh Holliman,DEM,NC,Incumbent,Lost-General,440324.97,81
State Senator,Louis Milford Pate Jr.,REP,NC,Challenger,Won-General,417451.31,5
State Representative,David Grier Martin III,DEM,NC,Incumbent,Won-General,414748.02,34
State Senator,Daniel Frederick Soucek,REP,NC,Challenger,Won-General,402323.7,45
State Representative,Thomas Tillis,REP,NC,Incumbent,Won-General,397340.0,98
State Senator,John Joyner Snow Jr.,DEM,NC,Incumbent,Lost-General,397266.44,50
State Senator,David Redwine,DEM,NC,Open,Lost-General,394791.78,8
State Senator,Thomas Cowart Goolsby,REP,NC,Open,Won-General,391354.29,9
State Senator,Albin Swindell IV,DEM,NC,Incumbent,Lost-General,379929.47,11
State Representative,Diane Parfitt,DEM,NC,Incumbent,Won-General,346920.11,44
State Representative,Richard Glazier,DEM,NC,Incumbent,Won-General,342091.45,45
U.S. Representative,Billy Kennedy,DEM,NC,Challenger,Lost-General,338869.71,5
State Senator,Donald Davis,DEM,NC,Incumbent,Lost-General,337907.91,5
State Representative,John Christopher Heagarty,DEM,NC,Incumbent,Lost-General,330148.72,41
State Senator,Joshua Stein,DEM,NC,Incumbent,Won-General,325365.92,16
State Representative,Mott Parks Blair,DEM,NC,Open,Lost-General,319524.92,4
Supreme Court-Open Seat,Barbara Jackson,IND,NC,Open,Won-General,315351.11,nan
State Senator,Eldon Sharpe Newton III,REP,NC,Challenger,Won-General,310712.0,11
State Senator,Linda Garrou,DEM,NC,Incumbent,Won-General,310448.06,32
State Representative,Arthur Williams,DEM,NC,Incumbent,Lost-General,303871.27,6
State Senator,Robert Rucho,REP,NC,Incumbent,Won-General,296432.77,39
State Representative,Thomas Murry,REP,NC,Challenger,Won-General,288516.79,41
State Representative,Harold Brubaker,REP,NC,Incumbent,Won-General,276623.54,78
State Representative,Paul Stam,REP,NC,Incumbent,Won-General,276155.0,37
State Senator,Clark Jenkins,DEM,NC,Incumbent,Won-General,273472.77,3
State Senator,Thomas Apodaca,REP,NC,Incumbent,Won-General,270650.0,48
U.S. Representative,Bernie Reeves,REP,NC,Open,Lost-Primary Runoff,266988.41,13
State Representative,Jane Whilden,DEM,NC,Incumbent,Lost-General,266241.88,116
State Representative,Pryor Gibson,DEM,NC,Incumbent,Won-General,243030.34,69
State Senator,Peter Samuel Brunstetter,REP,NC,Incumbent,Won-General,239777.64,31
State Representative,Van Braxton,DEM,NC,Incumbent,Lost-General,237833.09,10
Appellate Court-Calabria Seat,Ann Marie Calabria,IND,NC,Incumbent,Won-General,235956.52,nan
State Representative,Cullie Tarleton,DEM,NC,Incumbent,Lost-General,231690.84,93
Appellate Court-Geer Seat,Martha Geer,IND,NC,Incumbent,Won-General,231019.1,nan
State Representative,Ruth Samuelson,REP,NC,Incumbent,Won-General,228780.63,104
State Representative,Timothy Moffitt,REP,NC,Challenger,Won-General,224788.08,116
State Representative,William Wainwright,DEM,NC,Incumbent,Won-General,223051.0,12
Appellate Court-Calabria Seat,Jane Gray,IND,NC,Challenger,Lost-General,220378.67,nan
State Representative,William Brawley Jr.,REP,NC,Open,Won-General,214816.49,103
State Senator,Douglas Berger,DEM,NC,Incumbent,Won-General,202903.77,7
U.S. Representative,William Randall,REP,NC,Challenger,Lost-General,201627.49,13
State Senator,Harry Coolidge Brown,REP,NC,Incumbent,Won-General,189550.8,6
State Representative,John Milton May,DEM,NC,Incumbent,Lost-General,189511.16,49
