office,candidate,party,state,incumbency,result,total money,district
Governor,Richard Dale Snyder,REP,MI,Open,Won-General,12417602.08,nan
Governor,Virgil Bernero,DEM,MI,Open,Lost-General,3426182.88,nan
U.S. Representative,Gary Peters,DEM,MI,Incumbent,Won-General,3226802.64,9
U.S. Representative,Mark Hamilton Schauer,DEM,MI,Incumbent,Lost-General,3200650.79,7
U.S. Representative,Dave Camp,REP,MI,Incumbent,Won-General,3017563.29,4
U.S. Representative,Sander Levin,DEM,MI,Incumbent,Won-General,2336227.12,12
Attorney General,William Schuette,REP,MI,Open,Won-General,2162482.25,nan
U.S. Representative,Andrew Raczkowski,REP,MI,Challenger,Lost-General,2032947.67,9
U.S. Representative,John Dingell,DEM,MI,Incumbent,Won-General,1943117.67,15
U.S. Representative,Frederick Stephen Upton,REP,MI,Incumbent,Won-General,1884249.3,6
U.S. Representative,Mike Rogers,REP,MI,Incumbent,Won-General,1776845.52,8
U.S. Representative,Timothy Walberg,REP,MI,Challenger,Won-General,1668170.53,7
U.S. Representative,Daniel Benishek,REP,MI,Open,Won-General,1427387.8,1
U.S. Representative,Thaddeus McCotter,REP,MI,Incumbent,Won-General,1178538.93,11
State Senator,Dave Hildenbrand,REP,MI,Open,Won-General,1102833.47,29
U.S. Representative,John Conyers Jr.,DEM,MI,Incumbent,Won-General,1095554.67,14
U.S. Representative,Justin Amash,REP,MI,Open,Won-General,1093566.62,3
U.S. Representative,Robert Steele,REP,MI,Challenger,Lost-General,1053532.03,15
Supreme Court-Davis Seat,Alton Thomas Davis,IND,MI,Incumbent,Lost-General,984386.57,nan
U.S. Representative,Patrick Miles Jr.,DEM,MI,Open,Lost-General,984370.97,3
Secretary Of State,Jocelyn Benson,DEM,MI,Open,Lost-General,980044.32,nan
State Senator,Goeffrey Hansen,REP,MI,Open,Won-General,858973.22,34
Supreme Court-Davis Seat,Robert Young Jr.,IND,MI,Incumbent,Won-General,842350.67,nan
U.S. Representative,Gary McDowell,DEM,MI,Open,Lost-General,834475.81,1
State Senator,Tonya Schuitmaker,REP,MI,Open,Won-General,817442.81,20
U.S. Representative,Candice Miller,REP,MI,Incumbent,Won-General,764942.62,10
Attorney General,David Leyton,DEM,MI,Open,Lost-General,714579.5,nan
State Senator,David Robertson,REP,MI,Open,Won-General,704800.23,26
U.S. Representative,William Huizenga,REP,MI,Open,Won-General,668779.18,2
U.S. Representative,Dale Kildee,DEM,MI,Incumbent,Won-General,612956.58,5
State Senator,Michael Green,REP,MI,Open,Won-General,558795.66,31
U.S. Representative,Hansen Clarke,DEM,MI,Open,Won-General,552143.32,13
State Senator,Glenn Anderson,DEM,MI,Incumbent,Won-General,536025.82,6
State Senator,Thomas Casperson,REP,MI,Open,Won-General,504249.86,38
State Representative,Lisa Brown,DEM,MI,Incumbent,Won-General,493057.18,39
State Senator,Kathleen Law,DEM,MI,Open,Lost-General,469454.96,7
State Representative,Sarah Roberts,DEM,MI,Incumbent,Lost-General,453257.28,24
State Senator,Roger Kahn,REP,MI,Open,Won-General,451663.05,32
State Representative,Mike Smith,DEM,MI,Open,Lost-General,444370.21,55
State Representative,Dian Slavens,DEM,MI,Incumbent,Won-General,438281.21,21
State Representative,Ken Lampar,DEM,MI,Open,Lost-General,432570.16,30
State Senator,Michael Nofs,REP,MI,Open,Won-General,431774.53,19
Supreme Court-Davis Seat,Mary Beth Kelly,IND,MI,Challenger,Won-General,420118.1,nan
State Senator,David Lagrand,DEM,MI,Open,Lost-General,410523.08,29
Secretary Of State,Ruth Johnson,REP,MI,Open,Won-General,388031.82,nan
State Senator,Debasish Mridha,DEM,MI,Open,Lost-General,381788.52,32
State Senator,Randy Richardville,REP,MI,Open,Won-General,370841.07,17
U.S. Representative,John Kupiec,REP,MI,Challenger,Lost-General,367067.04,5
State Representative,Deb Kennedy,DEM,MI,Incumbent,Lost-General,350626.93,23
State Senator,John Pappageorge,REP,MI,Incumbent,Won-General,343627.41,13
Attorney General,Richard Bernstein,DEM,MI,Open,Lost-Convention,338997.71,nan
