office,candidate,party,state,incumbency,result,total money,district
Governor,Eliot Cutler,UNENROLLED,ME,Open,Lost-General,2419958.42,nan
Governor,Elizabeth Mitchell,DEM,ME,Open,Lost-General,1937855.64,nan
U.S. Representative,Rochelle Pingree,DEM,ME,Incumbent,Won-General,1210931.87,1
Governor,Paul Lepage,REP,ME,Open,Won-General,1161035.98,nan
U.S. Representative,Michael Michaud,DEM,ME,Incumbent,Won-General,956892.77,2
Governor,Shawn Moody,IND,ME,Open,Lost-General,551486.49,nan
U.S. Representative,Jason John Levesque,REP,ME,Challenger,Lost-General,534148.74,2
U.S. Representative,Peter Scontras,REP,ME,Challenger,Lost-General,491151.6,1
State Senator,Michael Estes,REP,ME,Open,Lost-General,63959.98,1
State Senator,Pamela Jabar Trinward,DEM,ME,Open,Lost-General,62219.83,25
State Senator,Michael Thibodeau,REP,ME,Open,Won-General,60661.0,23
State Senator,Gerald Davis,REP,ME,Incumbent,Lost-General,60649.63,11
State Senator,Deborah Pelletier-Simpson,DEM,ME,Incumbent,Lost-General,60505.84,15
State Senator,Lois Snowe-Mello,REP,ME,Challenger,Won-General,60370.0,15
State Senator,Patsy Garside Crockett,DEM,ME,Open,Lost-General,59930.23,24
State Senator,Joseph Perry,DEM,ME,Incumbent,Lost-General,59437.79,32
State Senator,Dawn Hill,DEM,ME,Open,Won-General,56491.31,1
State Senator,Lawrence Bliss,DEM,ME,Incumbent,Won-General,54738.66,7
State Senator,Thomas Martin Jr.,REP,ME,Open,Won-General,47923.1,25
State Senator,Lynne Williams,GREEN INDEPENDENT,ME,Open,Lost-General,46732.81,28
State Senator,Nichi Farnham,REP,ME,Challenger,Won-General,40874.04,32
State Senator,Brian Langley,REP,ME,Open,Won-General,37913.23,28
State Senator,John Patrick,DEM,ME,Open,Won-General,37833.83,14
State Senator,James Schatz,DEM,ME,Open,Lost-General,33229.37,28
State Senator,Richard John Burns,DEM,ME,Open,Lost-General,29986.31,2
State Senator,Troy Dale Jackson,DEM,ME,Incumbent,Won-General,29695.79,35
State Senator,Susan Mackey Andrews,DEM,ME,Open,Lost-General,27383.9,27
