office,candidate,party,state,incumbency,result,total money,district
Governor,Michael Easley,DEM,NC,Open,Won-General,10546042.0,nan
Governor,Richard Vinroot,REP,NC,Open,Lost-General,8136466.0,nan
State Representative,Namon Leo Daughtry,REP,NC,Incumbent,Won-General,3729317.0,95
Lieutenant Governor,Beverly Perdue,DEM,NC,Open,Won-General,2431977.0,nan
Attorney General,Roy Asberry Cooper III,DEM,NC,Open,Won-General,2080858.0,nan
Treasurer,Richard Moore II,DEM,NC,Open,Won-General,1134365.0,nan
State Senator,Marc Basnight,DEM,NC,Incumbent,Won-General,1070409.0,1
Agriculture Commissioner,Meg Scott Phipps,DEM,NC,Open,Won-General,1053344.0,nan
State Representative,James Black,DEM,NC,Incumbent,Won-General,1030521.0,36
Supreme Court-Chief Justice,Henry Frye,DEM,NC,Incumbent,Lost-General,915300.93,nan
Lieutenant Governor,Betsy Cochrane,REP,NC,Open,Lost-General,651231.0,nan
Attorney General,Daniel Boyce,REP,NC,Open,Lost-General,539835.0,nan
Supreme Court-Freeman Seat,Franklin Freeman,DEM,NC,Incumbent,Lost-General,444661.68,nan
Agriculture Commissioner,Steve Troxler,REP,NC,Open,Lost-General,444607.0,nan
State Senator,Tony Rand,DEM,NC,Incumbent,Won-General,425936.0,24
Insurance Commissioner,James Long,DEM,NC,Incumbent,Won-General,397370.0,nan
State Senator,Linda Garrou,DEM,NC,Incumbent,Won-General,378970.0,20
State Representative,Zeno Edwards,DEM,NC,Incumbent,Won-General,372635.0,2
Secretary Of State,Elaine Marshall,DEM,NC,Incumbent,Won-General,364874.0,nan
Auditor,Ralph Jr. Campbell,DEM,NC,Incumbent,Won-General,346066.0,nan
State Senator,Scott Thomas,DEM,NC,Incumbent,Won-General,334794.0,3
State Representative,Alice Graham Underhill,DEM,NC,Open,Won-General,334126.0,3
State Senator,Steve Metcalf,DEM,NC,Incumbent,Won-General,330664.0,28
State Senator,James Calvin Cunningham III,DEM,NC,Open,Won-General,321497.0,23
State Senator,Albin Swindell IV,DEM,NC,Open,Won-General,298045.0,10
State Senator,L Odom,DEM,NC,Incumbent,Won-General,293840.0,34
State Senator,Howard Lee,DEM,NC,Incumbent,Won-General,279693.0,16
State Senator,Wiley Wooten,DEM,NC,Challenger,Lost-General,275029.0,21
State Representative,Philip Baddour Jr.,DEM,NC,Incumbent,Won-General,270568.0,11
State Senator,Charles Carter,DEM,NC,Incumbent,Won-General,267710.0,28
State Senator,Patrick Ballantine,REP,NC,Incumbent,Won-General,263039.0,4
Labor Commissioner,Doug Berger,DEM,NC,Open,Lost-General,260607.0,nan
State Representative,Richard Morgan,REP,NC,Incumbent,Won-General,257312.0,31
State Representative,James Arthur Pope,REP,NC,Incumbent,Won-General,253871.0,61
State Representative,Jack Nichols,DEM,NC,Challenger,Lost-General,251994.0,61
State Representative,Ed McMahan,REP,NC,Incumbent,Won-General,241445.0,55
State Senator,Aaron Plyler,DEM,NC,Incumbent,Won-General,229824.0,17
Labor Commissioner,Cherie Berry,REP,NC,Open,Won-General,228642.0,nan
State Representative,John Bridgeman,DEM,NC,Incumbent,Lost-General,224481.0,76
Supreme Court-Chief Justice,Beverly Lake,REP,NC,Challenger,Won-General,224261.0,nan
Supreme Court-Freeman Seat,Robert Edmunds Jr.,REP,NC,Challenger,Won-General,205243.81,nan
State Representative,Max Melton,DEM,NC,Incumbent,Lost-General,205218.0,34
State Representative,Edd Nye,DEM,NC,Incumbent,Won-General,205097.0,96
State Senator,David Gordon Hipps,REP,NC,Challenger,Lost-General,198594.0,3
State Senator,Eric Miller Reeves,DEM,NC,Incumbent,Won-General,197585.0,14
State Representative,Leslie Cox,DEM,NC,Incumbent,Won-General,194991.0,19
State Senator,Janet Kay Ruthven Hagan,DEM,NC,Incumbent,Won-General,192658.0,32
State Senator,Mary Louise McColl,DEM,NC,Challenger,Lost-General,189935.0,4
State Senator,Walter Dalton,DEM,NC,Incumbent,Won-General,189609.0,37
State Representative,Jennifer Weiss,DEM,NC,Incumbent,Won-General,189315.0,63
State Senator,Charles Albertson,DEM,NC,Incumbent,Won-General,187316.0,5
State Representative,Leonard Sossamon Jr.,DEM,NC,Incumbent,Lost-General,182890.0,90
State Representative,David Miner,REP,NC,Incumbent,Won-General,181464.0,62
