office,candidate,party,state,incumbency,result,total money,district
Governor,Frank Obannon,DEM,IN,Incumbent,Won-General,9020738.41,nan
Governor,David McIntosh,REP,IN,Challenger,Lost-General,8396380.75,nan
Attorney General,Karen Freeman-Wilson,DEM,IN,Open,Lost-General,710023.27,nan
Attorney General,Stephen Carter,REP,IN,Open,Won-General,692903.87,nan
State Representative,John Gregory Frenz,DEM,IN,Incumbent,Won-General,315227.19,64
State Representative,John Gregg,DEM,IN,Incumbent,Won-General,295108.09,45
State Representative,Eric Holcomb,REP,IN,Challenger,Lost-General,245714.66,64
State Senator,Brandt Hershman,REP,IN,Open,Won-General,243062.81,7
State Representative,Paul Mannweiler,REP,IN,Incumbent,Won-General,242641.31,87
Superintendent Of Public Instruction,Suellen Reed,REP,IN,Incumbent,Won-General,242363.82,nan
State Representative,Dale Sturtz,DEM,IN,Incumbent,Won-General,204025.84,52
State Representative,Robert Kuzman,DEM,IN,Incumbent,Won-General,195157.76,19
State Representative,John Lux,DEM,IN,Open,Lost-General,190081.32,57
State Representative,Peggy Welch,DEM,IN,Incumbent,Won-General,188707.93,60
State Representative,Claire Leuck,DEM,IN,Incumbent,Won-General,183789.02,25
State Representative,Ronald Dean Johnson Jr.,REP,IN,Challenger,Lost-General,182457.88,19
State Representative,Michael Mike Herndon,REP,IN,Open,Won-General,179819.5,57
State Representative,Karen Buyer Burkhardt,REP,IN,Challenger,Lost-General,176582.4,30
State Representative,Daniel Dumezich,REP,IN,Open,Won-General,174516.58,15
State Representative,Jean Leising,REP,IN,Challenger,Lost-General,173535.12,68
State Senator,David Long,REP,IN,Incumbent,Won-General,156567.41,16
State Senator,Patricia Miller,REP,IN,Incumbent,Won-General,151606.54,32
State Representative,Robert Sabatini,DEM,IN,Challenger,Lost-General,147730.47,24
State Representative,John Shean,REP,IN,Challenger,Lost-General,146223.94,60
State Senator,Kathy Altman,DEM,IN,Open,Lost-General,143948.96,7
State Senator,Howard Kenley,REP,IN,Incumbent,Won-General,142876.1,20
State Representative,Jack Lutz,REP,IN,Incumbent,Won-General,142782.0,36
State Representative,Kaye Whitehead,REP,IN,Challenger,Lost-General,139223.22,34
State Representative,Jonathan David Weinzapfel,DEM,IN,Incumbent,Won-General,132960.29,76
State Representative,Patrick Bauer,DEM,IN,Incumbent,Won-General,125132.31,6
State Representative,Terri Jo Austin,DEM,IN,Challenger,Lost-General,116131.23,36
State Representative,Duane Cheney,DEM,IN,Incumbent,Won-General,112593.57,10
