office,candidate,party,state,incumbency,result,total money,district
State Senator,Raymond Rawson,REP,NV,Incumbent,Won-General,390444.0,6
State Senator,Ann Oconnell,REP,NV,Incumbent,Won-General,300186.0,5
State Senator,Dina Titus,DEM,NV,Incumbent,Won-General,271133.0,7
Senator Washoe 003-003,William Raggio,REP,NV,Incumbent,Won-General,246215.0,nan
State Representative,Richard Perkins,DEM,NV,Incumbent,Won-General,228338.0,23
Supreme Court-Seat F,Myron Leavitt,IND,NV,Incumbent,Won-General,208900.0,nan
Senator Central Nevada,Mike McGinness,REP,NV,Incumbent,Won-General,203814.0,nan
Supreme Court-Seat G,Nancy Becker,IND,NV,Incumbent,Won-General,203733.5,nan
State Representative,Joseph Dini Jr.,DEM,NV,Incumbent,Won-General,196980.0,38
State Representative,Barbara Buckley,DEM,NV,Incumbent,Won-General,175432.0,8
State Senator,Raymond Shaffer,DEM,NV,Incumbent,Won-General,172484.0,2
Senator Northern Nevada,Dean Rhoads,REP,NV,Incumbent,Won-General,160693.0,nan
State Representative,John Oceguera,DEM,NV,Open,Won-General,151365.0,16
Supreme Court-Seat C,Robert Rose,IND,NV,Incumbent,Won-General,146284.46,nan
State Representative,Jack Close Sr.,REP,NV,Challenger,Lost-General,145498.0,15
State Senator,Valerie Wiener,DEM,NV,Incumbent,Won-General,142695.0,3
State Representative,Lynn Hettrick,REP,NV,Incumbent,Won-General,133925.0,39
State Representative,Kathy McClain,DEM,NV,Incumbent,Won-General,131802.0,15
State Senator,Michael Schneider,DEM,NV,Incumbent,Won-General,130334.0,8
State Representative,Sandra Tiffany,REP,NV,Incumbent,Won-General,128592.0,21
State Representative,Dawn Gibbons,REP,NV,Incumbent,Won-General,128515.0,25
State Representative,David Brown,REP,NV,Challenger,Won-General,124369.0,22
Senator Central Nevada,Ed Beaman,DEM,NV,Challenger,Lost-General,123089.0,nan
State Representative,Gene Segerblom,DEM,NV,Incumbent,Lost-General,121255.0,22
State Representative,Eugenia Ohrenschall,DEM,NV,Incumbent,Won-General,116011.0,12
State Representative,Barbara Katherine Cegavske,REP,NV,Incumbent,Won-General,112866.0,5
State Representative,Debbie Smith,DEM,NV,Open,Won-General,112734.0,30
State Representative,Gregory Brower,REP,NV,Incumbent,Won-General,107350.0,37
State Senator,Terrie Stanfill,DEM,NV,Challenger,Lost-General,106270.0,6
State Representative,Douglas Bache,DEM,NV,Incumbent,Won-General,103800.0,11
State Representative,Bernie Anderson,DEM,NV,Incumbent,Won-General,100701.0,31
State Representative,Bob Beers,REP,NV,Incumbent,Won-General,99534.0,4
State Representative,Jack McClary,REP,NV,Open,Lost-General,99363.0,16
State Representative,David Goldwater,DEM,NV,Incumbent,Won-General,98407.0,10
State Representative,Christina Giunchigliani,DEM,NV,Incumbent,Won-General,96808.0,9
State Representative,David Parks,DEM,NV,Incumbent,Won-General,96161.0,41
State Representative,Tom Collins,DEM,NV,Incumbent,Won-General,91997.0,1
State Senator,Joe Neal,DEM,NV,Incumbent,Won-General,89825.0,4
State Representative,Vonne Chowning,DEM,NV,Incumbent,Won-General,87851.0,28
State Representative,Geny Del Rosario,REP,NV,Challenger,Lost-General,85883.0,12
State Representative,Pomroy Neighbors,DEM,NV,Incumbent,Won-General,84678.0,36
State Representative,Ellen Koivisto,DEM,NV,Incumbent,Won-General,83794.0,14
Representative District Carson City 040,Bonnie Parnell,DEM,NV,Incumbent,Won-General,83589.0,nan
State Representative,Patti McClelland,REP,NV,Challenger,Lost-General,82239.0,31
State Representative,Mark Manendo,DEM,NV,Incumbent,Won-General,78277.0,18
State Representative,Jerry Claborn,DEM,NV,Incumbent,Won-General,74053.0,19
State Representative,Merle Berman,REP,NV,Incumbent,Won-General,72165.0,2
State Representative,John Lee,DEM,NV,Incumbent,Won-General,71034.0,3
Representative District Carson City 040,Jeanne Simons,REP,NV,Challenger,Lost-General,69425.0,nan
State Representative,Dennis Nolan,REP,NV,Incumbent,Won-General,67154.0,13
State Representative,David Humke,REP,NV,Incumbent,Won-General,64126.0,26
State Representative,John Marvel,REP,NV,Incumbent,Won-General,63915.0,34
