office,candidate,party,state,incumbency,result,total money,district
State Representative,John Harwood,DEM,RI,Incumbent,Won-General,170830.0,76
State Representative,Gerard Martineau,DEM,RI,Incumbent,Won-General,75775.0,63
State Senator,Paul Kelly,DEM,RI,Incumbent,Won-General,71770.0,30
State Senator,William Irons,DEM,RI,Incumbent,Won-General,57292.97,39
State Senator,Aram Garabedian,DEM,RI,Open,Won-General,25400.0,14
State Senator,James Sheehan,DEM,RI,Challenger,Won-General,23934.99,23
State Senator,Brian Hunter,DEM,RI,Open,Won-General,23717.97,34
State Representative,Rene Menard,DEM,RI,Incumbent,Won-General,15510.0,58
State Senator,Joseph Polisena,DEM,RI,Open,Won-General,15086.45,28
State Representative,Kenneth Fernstrom,DEM,RI,Challenger,Lost-General,14737.42,52
State Representative,Kenneth Carter,DEM,RI,Incumbent,Won-General,13965.0,46
State Senator,Robert Kells,DEM,RI,Incumbent,Won-General,11465.65,10
State Representative,Joseph Trillo,REP,RI,Challenger,Won-General,10950.0,36
State Senator,William Enos,DEM,RI,Incumbent,Won-General,10660.0,47
State Representative,Brian Patrick Kennedy,DEM,RI,Incumbent,Won-General,10625.0,16
State Representative,Wilfred Demeule,REP,RI,Open,Lost-General,10077.5,73
State Senator,Sandra Mellen,IND,RI,Challenger,Lost-General,9537.06,40
State Representative,William Murphy,REP,RI,Challenger,Won-General,9220.0,98
State Representative,Fausto Anguilla,DEM,RI,Open,Won-General,9200.0,90
State Senator,Michael Lenihan,DEM,RI,Incumbent,Won-General,9000.0,22
State Senator,John Tassoni Jr.,DEM,RI,Challenger,Won-General,8880.0,29
State Representative,Brian Coogan,DEM,RI,Open,Won-General,8875.0,83
State Senator,Leo Blais,REP,RI,Incumbent,Won-General,8743.57,21
State Senator,Stephen Alves,DEM,RI,Incumbent,Won-General,8490.0,19
State Representative,Paul Moura,DEM,RI,Incumbent,Won-General,8325.0,2
State Senator,David Vincent Igliozzi,DEM,RI,Incumbent,Won-General,7900.0,7
State Senator,Roger Badeau,DEM,RI,Incumbent,Won-General,7850.0,32
State Senator,G Payne,REP,RI,Challenger,Lost-General,7456.88,22
State Senator,Michael Reeves,DEM,RI,Challenger,Lost-General,7300.0,21
State Representative,Joseph Voccola,DEM,RI,Incumbent,Won-General,7150.0,56
State Senator,Alan Palazzo,REP,RI,Challenger,Lost-General,7084.83,19
State Representative,Gordon Fox,DEM,RI,Incumbent,Won-General,6479.0,5
State Senator,Dominick Ruggerio,DEM,RI,Incumbent,Won-General,6350.0,4
State Representative,Frank Montanaro,DEM,RI,Incumbent,Won-General,6150.0,24
State Senator,John Celona,DEM,RI,Incumbent,Won-General,6050.0,36
State Representative,Gregory Schadone,DEM,RI,Incumbent,Won-General,6050.0,70
