office,candidate,party,state,incumbency,result,total money,district
Governor,Bob Holden,DEM,MO,Open,Won-General,9421843.0,nan
Governor,Jim Talent,REP,MO,Open,Lost-General,8288485.0,nan
Lieutenant Governor,Joe Maxwell,DEM,MO,Open,Won-General,1622044.0,nan
Secretary Of State,Matt Blunt,REP,MO,Open,Won-General,1430334.0,nan
Secretary Of State,Steve Gaw,DEM,MO,Open,Lost-General,1315979.0,nan
Treasurer,Todd Graves,REP,MO,Open,Lost-General,1107167.0,nan
Treasurer,Nancy Farmer,DEM,MO,Open,Won-General,792996.0,nan
State Senator,Jerry Howard,DEM,MO,Incumbent,Lost-General,489489.0,25
State Senator,Harold Caskey,DEM,MO,Incumbent,Won-General,469654.0,31
Attorney General,Jeremiah Nixon,DEM,MO,Incumbent,Won-General,367967.0,nan
Lieutenant Governor,Wendell Bailey,REP,MO,Open,Lost-General,280744.0,nan
State Senator,Jim Howerton,REP,MO,Challenger,Lost-General,269770.0,31
State Senator,Michael Gibbons,REP,MO,Open,Won-General,266036.0,15
State Senator,Clara Ichord,DEM,MO,Challenger,Lost-General,254360.0,33
State Senator,Chuck Gross,REP,MO,Open,Won-General,250834.0,23
State Senator,Bill Foster,REP,MO,Challenger,Won-General,239577.0,25
State Senator,Edward Quick,DEM,MO,Incumbent,Won-General,234976.0,17
State Senator,Ronnie Depasco,DEM,MO,Incumbent,Won-General,191014.0,11
State Senator,Anita Yeckel,REP,MO,Incumbent,Won-General,175340.0,1
Attorney General,Sam Jones,REP,MO,Challenger,Lost-General,161862.0,nan
State Senator,Don Kissell,DEM,MO,Open,Lost-General,159228.0,23
State Senator,Ken Jacob,DEM,MO,Incumbent,Won-General,158492.0,19
State Representative,Jim Kreider,DEM,MO,Incumbent,Won-General,154550.0,142
State Senator,John Loudon,REP,MO,Open,Won-General,140496.0,7
State Senator,Wayne Goode,DEM,MO,Incumbent,Won-General,119085.0,13
State Senator,James Mathewson,DEM,MO,Incumbent,Won-General,109607.0,21
State Senator,Paula Carter,DEM,MO,Open,Won-General,108482.0,5
State Representative,David Clithero,DEM,MO,Open,Lost-General,106378.0,2
State Representative,Jon Hagler,DEM,MO,Open,Lost-General,104525.0,149
State Representative,Richard Johnson,DEM,MO,Open,Won-General,104127.0,90
State Senator,John Russell,REP,MO,Incumbent,Won-General,93877.0,33
State Representative,Marilyn Taylor Williams,DEM,MO,Incumbent,Lost-General,91739.0,159
State Representative,Timothy Harlan,DEM,MO,Incumbent,Won-General,84570.0,23
State Representative,Rodney Jetton,REP,MO,Open,Won-General,79306.0,156
State Representative,Cathy Jolly,DEM,MO,Challenger,Won-General,78718.0,45
State Representative,Robert Clayton,DEM,MO,Incumbent,Won-General,74881.0,10
State Representative,James Lee,DEM,MO,Open,Lost-General,74349.0,136
State Representative,Jason Crowell,REP,MO,Open,Won-General,73974.0,158
State Representative,Philip Willoughby,DEM,MO,Open,Won-General,73794.0,33
State Representative,Damon Shelby Porter,DEM,MO,Challenger,Lost-General,73314.0,78
State Representative,Linda Cruse,DEM,MO,Open,Lost-General,72342.0,106
State Representative,James Tieman II,DEM,MO,Open,Lost-General,69592.0,124
State Representative,Russ Carnahan,DEM,MO,Open,Won-General,67307.0,59
State Representative,Frank Barnitz,DEM,MO,Open,Won-General,66828.0,150
State Representative,Christopher Liese,DEM,MO,Incumbent,Won-General,63173.0,85
State Representative,Thomas Green,DEM,MO,Challenger,Won-General,62505.0,15
State Representative,Joseph Treadway,DEM,MO,Incumbent,Won-General,62154.0,96
State Representative,Thomas Albert Villa,DEM,MO,Open,Won-General,61466.0,108
State Representative,Mark Abel,DEM,MO,Incumbent,Won-General,60249.0,103
State Representative,Joan Barry,DEM,MO,Incumbent,Won-General,59394.0,100
State Representative,Nancy Copenhaver,DEM,MO,Open,Won-General,57262.0,22
State Representative,Peter Myers,REP,MO,Incumbent,Won-General,57078.0,160
State Representative,Bruce Holt,DEM,MO,Open,Won-General,56645.0,17
State Representative,Andy Hosmer,DEM,MO,Challenger,Lost-General,56434.0,137
