office,candidate,party,state,incumbency,result,total money,district
Senator E,Mike Szymanski,DEM,AK,Challenger,Lost-General,207416.78,nan
Senator G,Loren Leman,REP,AK,Incumbent,Won-General,181868.57,nan
Senator E,Jerry Ward,REP,AK,Incumbent,Won-General,166867.83,nan
Senator K,Bettye Davis,DEM,AK,Open,Won-General,148774.67,nan
State Representative,Ramona Barnes,REP,AK,Incumbent,Lost-General,138213.52,22
Senator I,John Cowdery,REP,AK,Open,Won-General,127845.12,nan
Senator A,Robin Taylor,REP,AK,Incumbent,Won-General,120795.89,nan
State Representative,Harry Crawford Jr.,DEM,AK,Challenger,Won-General,117586.74,22
State Representative,Kevin Meyer,REP,AK,Open,Won-General,92567.51,19
State Representative,Eldon Mulder,REP,AK,Incumbent,Won-General,88460.15,23
Senator G,Hollis French II,DEM,AK,Challenger,Lost-General,88027.57,nan
State Representative,Sharon Cissna,DEM,AK,Incumbent,Won-General,82542.3,21
Senator O,Gary Robert Wilken,REP,AK,Incumbent,Won-General,82321.99,nan
Senator I,Sarah Scanlan,DEM,AK,Open,Lost-General,81230.73,nan
State Representative,Patricia Abney,IND,AK,Challenger,Lost-General,77520.54,18
Senator K,Terrence Martin,REP,AK,Open,Lost-General,76117.34,nan
State Representative,Beth Kerttula,DEM,AK,Incumbent,Won-General,75038.59,3
Senator A,Gregory Middag,DEM,AK,Challenger,Lost-General,74098.14,nan
State Representative,John Davies,DEM,AK,Incumbent,Won-General,73233.36,29
Senator S,Donald Olson,DEM,AK,Open,Won-General,72554.28,nan
State Representative,Conley Bunde,REP,AK,Incumbent,Won-General,71984.35,18
State Representative,Carl Benson,DEM,AK,Open,Lost-General,71857.9,33
State Representative,Gretchen Guess,DEM,AK,Open,Won-General,71293.65,16
Supreme Court-Fabe Seat,Dana Fabe,IND,AK,Incumbent,Won-Retention,70699.59,nan
State Representative,Ethan Berkowitz,DEM,AK,Incumbent,Won-General,69972.2,13
State Representative,Norman Rokeberg,REP,AK,Incumbent,Won-General,65316.88,11
State Representative,Ken Lancaster,REP,AK,Open,Won-General,65186.46,8
State Representative,Hugh Fate Jr.,REP,AK,Open,Won-General,63447.06,33
State Representative,Jeff Gonnason,REP,AK,Challenger,Lost-General,60741.0,21
Senator C,Timothy June,DEM,AK,Open,Lost-General,60407.27,nan
State Representative,Eileen Van Wyhe,REP,AK,Challenger,Lost-General,59636.01,29
State Representative,Gabrielle Ledoux,DEM,AK,Open,Lost-General,58366.62,6
State Representative,Joe Hayes,DEM,AK,Open,Won-General,54375.2,30
Senator C,Alan Austerman,REP,AK,Open,Won-General,52424.0,nan
Senator Q,Gene Therriault,REP,AK,Open,Won-General,51254.5,nan
State Representative,Amy Bollenbach,DEM,AK,Open,Lost-General,49801.31,7
State Representative,Harold Smalley,DEM,AK,Incumbent,Lost-General,49390.5,9
State Representative,Brian Porter,REP,AK,Incumbent,Won-General,48054.0,20
State Representative,Charles Chenault,REP,AK,Challenger,Won-General,43195.36,9
State Representative,Frederick Dyson,REP,AK,Incumbent,Won-General,42926.6,25
State Representative,John Harris,REP,AK,Incumbent,Won-General,42903.53,35
State Representative,Andrew Scalzi,REP,AK,Open,Won-General,42535.76,7
State Representative,Carl Morgan Jr.,REP,AK,Incumbent,Won-General,38958.7,36
State Representative,Stanley Filler,DEM,AK,Open,Lost-General,37859.15,2
State Representative,Howard Bess,DEM,AK,Challenger,Lost-General,35996.33,27
State Representative,Peggy Wilson,REP,AK,Open,Won-General,35895.55,2
State Representative,Peter Kott,REP,AK,Incumbent,Won-General,34998.05,24
State Representative,Jim Whitaker Jr.,REP,AK,Incumbent,Won-General,34966.13,31
