office,candidate,party,state,incumbency,result,total money,district
Governor,Gary Locke,DEM,WA,Incumbent,Won-General,3999150.0,nan
Governor,John Carlson,REP,WA,Challenger,Lost-General,2840053.0,nan
Commissioner Of Public Lands,Mike Lowry,DEM,WA,Open,Lost-General,492618.0,nan
Commissioner Of Public Lands,Douglass Sutherland,REP,WA,Open,Won-General,464214.0,nan
Supreme Court-009,Thomas Chambers,IND,WA,Open,Won-General,372356.56,nan
Secretary Of State,Sam Reed,REP,WA,Open,Won-General,308138.0,nan
Insurance Commissioner,Myron Kreidler,DEM,WA,Open,Won-General,297432.0,nan
State Representative,Laura Ruderman,DEM,WA,Incumbent,Won-General,258914.13,452
State Senator,Dino Rossi,REP,WA,Incumbent,Won-General,239589.0,5
State Senator,Valoria Loveland,DEM,WA,Incumbent,Lost-General,234964.0,16
State Representative,Toby Nixon,REP,WA,Challenger,Lost-General,228593.0,452
State Representative,Frank Chopp Jr.,DEM,WA,Incumbent,Won-General,227727.0,432
State Representative,Elizabeth Loomis,DEM,WA,Open,Lost-General,217287.0,392
Attorney General,Christine Gregoire,DEM,WA,Incumbent,Won-General,216468.0,nan
State Senator,Mary Margaret Haugen,DEM,WA,Incumbent,Won-General,209267.0,10
State Representative,John Lovick,DEM,WA,Incumbent,Won-General,208652.0,442
State Senator,Joyce McDonald,REP,WA,Open,Lost-General,206336.0,25
Superintendent Of Public Instruction,Terry Teresa Bergeson,IND,WA,Incumbent,Won-General,200420.0,nan
State Representative,David Anderson,DEM,WA,Incumbent,Lost-General,198452.0,101
State Senator,Donald Benton,REP,WA,Incumbent,Won-General,196235.0,17
State Representative,Brock Jackley,DEM,WA,Open,Won-General,195671.0,262
State Senator,James Kastama,DEM,WA,Open,Won-General,191332.0,25
State Representative,David Harrison,DEM,WA,Challenger,Lost-General,188000.0,232
State Senator,Michael Hewitt,REP,WA,Challenger,Won-General,185341.0,16
State Representative,Beverly Woods,REP,WA,Incumbent,Won-General,181161.0,232
State Representative,Christopher Hurst,DEM,WA,Incumbent,Won-General,172705.0,312
State Representative,Hans Dunshee,DEM,WA,Incumbent,Won-General,170006.0,391
State Senator,Val Stevens,REP,WA,Incumbent,Won-General,169812.0,39
State Representative,Geoffrey Simpson,DEM,WA,Challenger,Won-General,165776.0,471
State Senator,Norma Smith,REP,WA,Challenger,Lost-General,162847.0,10
State Senator,Betti Sheldon,DEM,WA,Incumbent,Won-General,159564.0,23
State Representative,Michael Stensen,DEM,WA,Incumbent,Lost-General,158675.0,311
Supreme Court-007,Bobbe Bridge,IND,WA,Incumbent,Won-General,154195.77,nan
State Representative,Tami Green,DEM,WA,Challenger,Lost-General,151990.0,282
State Representative,Daniel Kristiansen,REP,WA,Challenger,Lost-General,148496.0,391
State Senator,Don Carlson,REP,WA,Open,Won-General,147072.0,49
State Representative,Clyde Ballard,REP,WA,Incumbent,Won-General,145057.0,121
State Representative,Kelli Linville,DEM,WA,Incumbent,Won-General,145044.0,422
Secretary Of State,Don Bonker,DEM,WA,Open,Lost-General,145040.0,nan
State Senator,Sidney Snyder,DEM,WA,Incumbent,Won-General,144595.0,19
State Representative,Kirk Pearson,REP,WA,Open,Won-General,141507.0,392
State Representative,Adrienne Thompson,DEM,WA,Open,Lost-General,140234.0,252
State Representative,David Morell,REP,WA,Open,Won-General,140096.0,252
State Senator,Leo Van Hollebeke,REP,WA,Challenger,Lost-General,137695.0,1
State Representative,Daniel Roach,REP,WA,Challenger,Won-General,137516.0,311
State Representative,Lois McMahan,REP,WA,Open,Lost-General,137008.0,262
State Representative,Barry Sehlin,REP,WA,Challenger,Won-General,136732.0,101
State Representative,John Jack Geraghty,DEM,WA,Open,Lost-General,135712.0,62
State Representative,Patricia Lantz,DEM,WA,Incumbent,Won-General,133694.0,261
Lieutenant Governor,Brad Owen,DEM,WA,Incumbent,Won-General,131210.0,nan
State Representative,Richard Hildreth,DEM,WA,Open,Lost-General,130327.0,251
State Representative,Jeanne Harris,DEM,WA,Challenger,Lost-General,123621.0,172
State Representative,Warren Phillip Rockefeller,DEM,WA,Incumbent,Won-General,123053.0,231
State Senator,Joseph Zarelli,REP,WA,Incumbent,Won-General,122652.0,18
State Representative,Charles Bill Fromhold,DEM,WA,Open,Won-General,120438.0,491
State Senator,Louis Peterson Jr.,DEM,WA,Challenger,Lost-General,120401.0,17
Supreme Court-002,Jeff Sullivan,IND,WA,Open,Lost-General,118637.24,nan
State Representative,Edwin Glenn Anderson,REP,WA,Open,Won-General,117145.0,51
State Representative,Kathryn Lambert,REP,WA,Incumbent,Won-General,116654.0,451
State Representative,Thomas Campbell,REP,WA,Incumbent,Won-General,112622.0,22
State Senator,Rosemary McAuliffe,DEM,WA,Incumbent,Won-General,111901.0,1
State Representative,Philip Fortunato,REP,WA,Incumbent,Lost-General,108849.0,471
State Representative,Jeanne Edwards,DEM,WA,Incumbent,Won-General,108551.0,12
State Representative,Mike Cooper,DEM,WA,Incumbent,Won-General,106025.0,211
State Representative,Marta Guevara,REP,WA,Challenger,Lost-General,105978.0,422
State Representative,Cathy McMorris Rodgers,REP,WA,Incumbent,Won-General,103561.0,72
State Representative,Renee Radcliff,REP,WA,Incumbent,Won-General,103526.0,212
State Representative,Mark Miloscia,DEM,WA,Incumbent,Won-General,103172.0,301
State Representative,Deborah Jacobson,DEM,WA,Challenger,Lost-General,101608.0,472
State Senator,Margarita Prentice,DEM,WA,Incumbent,Won-General,100292.0,11
State Representative,Kelly Barlean,REP,WA,Incumbent,Won-General,99944.0,102
State Representative,Jack Cairnes,REP,WA,Incumbent,Won-General,99790.0,472
Insurance Commissioner,Donald Davidson,REP,WA,Open,Lost-General,99758.0,nan
State Representative,Zachary Courser,REP,WA,Open,Lost-General,98933.0,491
State Representative,Irene Endicott,REP,WA,Challenger,Lost-General,98709.0,442
State Representative,James Kent Dunn,REP,WA,Incumbent,Won-General,97177.0,172
State Senator,Kent Landerholm,DEM,WA,Challenger,Lost-General,96874.0,18
State Representative,James Buck,REP,WA,Incumbent,Won-General,96516.0,241
State Representative,Cheryl Pflug,REP,WA,Incumbent,Won-General,95078.0,52
State Senator,Benjamin Gassaway Jr.,DEM,WA,Open,Lost-General,94317.0,49
State Representative,Roger Bush,REP,WA,Incumbent,Won-General,93561.0,21
State Senator,Shirley Winsley,REP,WA,Incumbent,Won-General,93239.0,28
State Representative,John Ahern,REP,WA,Open,Won-General,92358.0,62
State Representative,Lynn Kessler,DEM,WA,Incumbent,Won-General,92333.0,242
State Senator,Daniel Swecker,REP,WA,Incumbent,Won-General,91188.0,20
State Senator,Fredda Smith,DEM,WA,Challenger,Lost-General,91068.0,39
State Representative,Di Irons,DEM,WA,Open,Lost-General,89707.0,51
State Representative,Michael Carrell,REP,WA,Incumbent,Won-General,88851.0,282
State Senator,James Dow Constantine,DEM,WA,Open,Won-General,86720.0,34
State Representative,Stephen Hammond,REP,WA,Challenger,Lost-General,86647.0,312
State Representative,Shay Schual-Berke,DEM,WA,Incumbent,Won-General,84403.0,331
Auditor,Brian Sonntag,DEM,WA,Incumbent,Won-General,83896.0,nan
State Representative,Marcus Boldt,REP,WA,Incumbent,Won-General,83819.0,171
State Representative,John Pennington,REP,WA,Incumbent,Won-General,83530.0,182
State Representative,Karen Marchioro,DEM,WA,Challenger,Lost-General,82385.0,482
State Representative,Aaron Reardon,DEM,WA,Incumbent,Won-General,82160.0,381
State Senator,Linda Evans-Parlette,REP,WA,Open,Won-General,81974.0,12
State Representative,John David Mastin,REP,WA,Incumbent,Won-General,80527.0,161
State Representative,Sarah Casada,REP,WA,Open,Won-General,79537.0,251
State Representative,Barbara Lisk,REP,WA,Incumbent,Won-General,79479.0,152
State Representative,Donald Cox,REP,WA,Incumbent,Won-General,77427.0,91
State Representative,Carl Dugger,DEM,WA,Challenger,Lost-General,76424.0,171
State Representative,Helen Sommers,DEM,WA,Incumbent,Won-General,76350.0,361
State Representative,James Clements,REP,WA,Incumbent,Won-General,75320.49,142
State Senator,Daniel Murphy,REP,WA,Challenger,Lost-General,75211.0,23
State Representative,Jeffrey Morris,DEM,WA,Incumbent,Won-General,74845.0,402
Treasurer,Michael Murphy,DEM,WA,Incumbent,Won-General,73501.0,nan
State Senator,Marilyn Rasmussen,DEM,WA,Incumbent,Won-General,73097.0,2
State Representative,Fred Jarrett,REP,WA,Open,Won-General,70340.0,411
State Representative,Thomas Mielke,REP,WA,Incumbent,Won-General,70284.0,181
State Representative,Bradley Benson,REP,WA,Incumbent,Won-General,69007.0,61
State Representative,Michele Cotner,DEM,WA,Challenger,Lost-General,68891.0,181
State Representative,Douglas Ericksen,REP,WA,Incumbent,Won-General,68585.0,421
State Representative,Samuel Hunt,DEM,WA,Open,Won-General,68466.0,222
State Representative,Brian Hatfield,DEM,WA,Incumbent,Won-General,68146.39,191
State Representative,Gary Alexander,REP,WA,Incumbent,Won-General,67264.0,202
State Representative,Richard Debolt,REP,WA,Incumbent,Won-General,67183.0,201
State Representative,Kathryn Marie Haigh,DEM,WA,Incumbent,Won-General,67033.0,351
State Representative,Phyllis Kenney,DEM,WA,Incumbent,Won-General,66507.0,462
State Representative,Lynn Schindler,REP,WA,Incumbent,Won-General,65451.0,42
State Representative,Mark Schoesler,REP,WA,Incumbent,Won-General,65385.0,92
State Senator,Harriet Spanel,DEM,WA,Incumbent,Won-General,64999.0,40
State Representative,Ned Daniels,DEM,WA,Challenger,Lost-General,64818.0,212
State Representative,Stanton Monlux,REP,WA,Challenger,Lost-General,64728.0,211
State Representative,John McCoy,DEM,WA,Challenger,Lost-General,64378.0,102
State Representative,Jerome Delvin II,REP,WA,Incumbent,Won-General,63632.0,82
State Senator,James Horn,REP,WA,Incumbent,Won-General,62799.0,41
State Representative,Thomas Pierson,REP,WA,Challenger,Lost-General,61988.0,301
State Representative,Karen Keiser-Smith,DEM,WA,Incumbent,Won-General,61512.0,332
State Representative,David Schmidt,REP,WA,Incumbent,Won-General,58475.0,441
State Representative,Valeria Ogden,DEM,WA,Incumbent,Won-General,58303.0,492
State Representative,Allister Obrien,DEM,WA,Incumbent,Won-General,58157.0,11
State Representative,Mary Skinner,REP,WA,Incumbent,Won-General,58019.0,141
State Representative,Edward Murray,DEM,WA,Incumbent,Won-General,56877.0,431
