office,candidate,party,state,incumbency,result,total money,district
State Senator,Ray Jones II,DEM,KY,Open,Won-General,636947.0,31
State Senator,Chris Ratliff,REP,KY,Open,Lost-General,424243.92,31
State Senator,Johnny Ray Turner,DEM,KY,Open,Won-General,285807.0,29
State Senator,Larry Saunders,DEM,KY,Incumbent,Won-General,243834.78,37
State Senator,Kenneth Isaacs,DEM,KY,Challenger,Lost-General,240373.0,15
State Senator,Joey Pendleton,DEM,KY,Incumbent,Won-General,230570.61,3
Supreme Court District 005,James Keller,IND,KY,Incumbent,Won-General,227856.11,nan
State Senator,Ben Fletcher,REP,KY,Challenger,Lost-General,226528.0,3
State Senator,Dr Walter Blevins,DEM,KY,Incumbent,Won-General,213032.0,27
State Senator,Bill Corum,DEM,KY,Challenger,Lost-General,211963.0,5
State Senator,Lindy Casebier,REP,KY,Incumbent,Won-General,195323.38,7
State Senator,Lawrence Kuhl,DEM,KY,Challenger,Lost-General,193125.0,21
State Senator,Daniel Mongiardo,DEM,KY,Open,Won-General,191036.0,17
State Senator,Jamie Henson,DEM,KY,Challenger,Lost-General,174527.0,23
State Senator,Virgil Moore,REP,KY,Incumbent,Won-General,162831.29,5
Supreme Court District 005,Lawrence Forgy,IND,KY,Challenger,Lost-General,161978.0,nan
State Senator,Carolynn Horn,REP,KY,Challenger,Lost-General,145562.0,27
State Senator,Jack Westwood,REP,KY,Incumbent,Won-General,141500.15,23
State Representative,Larry Clark,DEM,KY,Incumbent,Won-General,140604.76,46
State Senator,Vernie McGaha,REP,KY,Incumbent,Won-General,134967.09,15
State Senator,Richard Roeding,REP,KY,Incumbent,Won-General,133813.71,11
State Representative,Wendell Keith Hall,DEM,KY,Open,Won-General,120650.0,93
State Senator,Tim Shaughnessy,DEM,KY,Incumbent,Won-General,111532.63,19
State Representative,Scott Brinkman,REP,KY,Challenger,Won-General,108676.0,32
State Senator,Bob Jackson,DEM,KY,Open,Won-General,108068.33,1
State Senator,Robert Stivers,REP,KY,Incumbent,Won-General,107881.06,25
State Senator,David Holton,DEM,KY,Challenger,Lost-General,98860.0,7
State Representative,Gregory Stumbo,DEM,KY,Incumbent,Won-General,91350.69,95
State Senator,Albert Robinson,REP,KY,Incumbent,Won-General,84984.0,21
State Representative,Jimmie Lee,DEM,KY,Incumbent,Won-General,81146.16,25
State Senator,Richard Sanders Jr.,REP,KY,Incumbent,Won-General,80887.97,9
State Representative,Bob Heleringer,REP,KY,Incumbent,Won-General,79999.17,33
State Representative,Scott Madon,REP,KY,Open,Lost-General,73373.0,87
State Representative,Jody Richards,DEM,KY,Incumbent,Won-General,69834.12,20
State Representative,Susan Johns,DEM,KY,Incumbent,Lost-General,67390.03,32
State Representative,Robert Damron,DEM,KY,Incumbent,Won-General,66288.28,39
State Representative,Denver Butler,DEM,KY,Incumbent,Won-General,63173.47,38
State Representative,Jon Draud,REP,KY,Incumbent,Won-General,61958.61,63
State Representative,Teena Halbig,DEM,KY,Challenger,Lost-General,61200.27,33
State Representative,Jim Callahan,DEM,KY,Incumbent,Won-General,57509.29,67
State Senator,David Karem,DEM,KY,Incumbent,Won-General,57108.68,35
State Representative,Joe Barrows,DEM,KY,Incumbent,Won-General,52447.74,56
State Senator,Ernesto Scorsone,DEM,KY,Incumbent,Won-General,52384.0,13
State Representative,Stan Lee,REP,KY,Open,Won-General,51882.0,45
State Representative,Charles Miller,DEM,KY,Incumbent,Won-General,51811.27,28
State Representative,Thomas Burch,DEM,KY,Incumbent,Won-General,50384.73,30
State Representative,Rocky Adkins,DEM,KY,Incumbent,Won-General,47737.86,99
State Representative,Brian Crall,REP,KY,Incumbent,Won-General,46777.7,13
State Representative,Dottie Sims,DEM,KY,Incumbent,Won-General,44564.24,19
State Representative,Russell Montgomery,DEM,KY,Open,Lost-General,44361.49,51
State Representative,Tanya Pullin,DEM,KY,Challenger,Won-General,44086.0,98
State Representative,Mary Lou Marzian,DEM,KY,Incumbent,Won-General,43157.01,34
State Representative,Bob Duncan,DEM,KY,Open,Lost-General,41622.0,45
State Representative,Joyce McClain,DEM,KY,Challenger,Lost-General,39433.0,29
State Senator,Paul Schmidt,REP,KY,Challenger,Lost-General,39381.0,19
State Representative,Mark Treesh,REP,KY,Incumbent,Won-General,39065.45,14
State Representative,Gc Kincer Jr.,DEM,KY,Challenger,Lost-General,38473.0,91
State Representative,Steven Riggs,DEM,KY,Incumbent,Won-General,37114.49,31
State Representative,Jim Wayne,DEM,KY,Incumbent,Won-General,35586.21,35
State Representative,Kevin Bratcher,REP,KY,Incumbent,Won-General,34287.21,29
State Representative,John Wd Bowling,DEM,KY,Incumbent,Won-General,34005.99,54
State Representative,James Gooch Jr.,DEM,KY,Incumbent,Won-General,33910.04,12
State Representative,Scott Alexander,DEM,KY,Incumbent,Lost-General,33680.45,84
State Representative,Stephen Nunn,REP,KY,Incumbent,Won-General,33554.19,23
State Representative,Brandon Smith,REP,KY,Challenger,Won-General,33500.0,84
State Representative,Hoby Anderson,REP,KY,Incumbent,Lost-General,32947.63,98
State Representative,Howard Cornett,REP,KY,Incumbent,Won-General,32673.0,91
