office,candidate,party,state,incumbency,result,total money,district
Supreme Court-Silak Seat,Daniel Eismann,IND,ID,Open,Default Winner-General,145991.95,nan
State Representative,Lafawn Hamm,DEM,ID,Challenger,Lost-General,48079.29,17A
State Senator,James Risch,REP,ID,Incumbent,Won-General,42800.0,18
State Representative,Shirley McKague,REP,ID,Incumbent,Won-General,41857.0,14B
State Representative,David Callister,REP,ID,Incumbent,Won-General,39998.5,17A
State Senator,Patti Anne Lodge,REP,ID,Open,Won-General,39122.0,11
State Representative,William Sali,REP,ID,Incumbent,Won-General,37677.36,18A
State Representative,Daniel Mader,REP,ID,Incumbent,Won-General,36653.3,6B
State Representative,Kathy Richmond,DEM,ID,Challenger,Lost-General,35316.93,26B
State Senator,Shawn Keough,REP,ID,Incumbent,Won-General,33836.48,1
State Senator,Robert Geddes,REP,ID,Incumbent,Won-General,32571.9,32
State Representative,Mary Lou Shepherd,DEM,ID,Open,Won-General,30486.53,4A
State Senator,John Andreason,REP,ID,Incumbent,Won-General,29075.0,15
State Representative,Jim Corey,DEM,ID,Challenger,Lost-General,28843.55,14B
State Senator,John Goedde,REP,ID,Open,Won-General,27025.18,3
State Senator,Cecil Ingram,REP,ID,Incumbent,Won-General,26379.4,16
State Representative,Tom Loertscher,REP,ID,Incumbent,Won-General,24945.0,30B
State Senator,Evan Frasure,REP,ID,Incumbent,Won-General,24475.0,34
State Representative,Gary Young,REP,ID,Challenger,Won-General,23653.08,5B
State Senator,Grant Ipsen,REP,ID,Incumbent,Won-General,21975.0,17
State Senator,John Sandy,REP,ID,Incumbent,Won-General,21669.47,22
State Representative,Bruce Newcomb,REP,ID,Incumbent,Won-General,21600.0,25B
State Representative,Hilde Kellogg,REP,ID,Incumbent,Won-General,21303.33,2A
State Representative,Lee Gagner,REP,ID,Incumbent,Won-General,20722.0,30A
State Representative,Lenore Hardy Barrett,REP,ID,Incumbent,Won-General,20692.39,26B
State Representative,W Deal,REP,ID,Incumbent,Won-General,20147.0,12B
State Representative,Ruby Stone,REP,ID,Incumbent,Won-General,20100.0,17B
State Representative,Steve Smylie,REP,ID,Open,Won-General,19800.0,15A
State Representative,June Judd,DEM,ID,Incumbent,Lost-General,19726.82,7B
