office,candidate,party,state,incumbency,result,total money,district
State Representative,Stephen May,REP,AZ,Incumbent,Won-General,289088.83,26
State Senator,Andrew Nichols,DEM,AZ,Open,Won-General,169960.46,13
State Representative,Barbara Blewster,REP,AZ,Incumbent,Lost-General,117495.67,1
State Senator,Jeff Groscost,REP,AZ,Open,Lost-General,114827.56,30
Corporation Commissioner,Marc Spitzer,REP,AZ,Open,Won-General,111649.12,nan
Corporation Commissioner,Barbara Lubin,DEM,AZ,Open,Lost-General,110408.01,nan
Corporation Commissioner,William Mundell,REP,AZ,Open,Won-General,108164.79,nan
State Representative,Deb Gullett,REP,AZ,Open,Won-General,99368.7,18
State Representative,Linda Binder,REP,AZ,Incumbent,Won-General,73890.94,1
State Senator,Toni Leigh Hellon,REP,AZ,Open,Won-General,72735.62,12
State Representative,Theodore Downing,DEM,AZ,Open,Lost-General,72249.34,13
State Senator,Kathleen Dunbar,REP,AZ,Open,Lost-General,70632.18,13
State Senator,John Verkamp,REP,AZ,Open,Won-General,66860.99,2
State Senator,Russell Bowers,REP,AZ,Incumbent,Won-General,63048.26,21
State Representative,Carol Somers,REP,AZ,Open,Won-General,59977.96,13
State Representative,John Nelson,REP,AZ,Open,Won-General,59564.28,17
State Representative,James Kraft,REP,AZ,Open,Won-General,58972.77,18
State Senator,Gary Richardson,REP,AZ,Challenger,Lost-General,57465.0,27
State Representative,James Sedillo,DEM,AZ,Open,Won-General,57344.29,2
State Senator,Marsha Arzberger,DEM,AZ,Open,Won-General,55820.41,8
State Representative,Joan Fitz Randolph,DEM,AZ,Challenger,Lost-General,55690.0,26
State Representative,Robert Cannell,DEM,AZ,Challenger,Won-General,55059.91,5
State Representative,Josh Allen,DEM,AZ,Open,Lost-General,54329.49,2
State Senator,Scott Bundgaard,REP,AZ,Incumbent,Won-General,52377.51,19
State Representative,Phil Hanson,REP,AZ,Open,Won-General,51335.21,17
State Representative,Jeffrey Hatch Miller,REP,AZ,Incumbent,Won-General,50840.22,26
State Representative,Jonathan Lee Paton,REP,AZ,Open,Lost-General,50640.0,13
State Senator,Susan Gerard,REP,AZ,Open,Won-General,50447.93,18
State Senator,Gail Griffin,REP,AZ,Open,Lost-General,50313.87,8
State Senator,Rita Jean Johnson,DEM,AZ,Open,Lost-General,49888.17,2
State Senator,Harry Mitchell,DEM,AZ,Incumbent,Won-General,49766.15,27
State Representative,Gabrielle Giffords,DEM,AZ,Open,Won-General,49578.06,13
State Representative,Lawrence Nelson,REP,AZ,Challenger,Lost-General,49352.83,5
State Representative,James Weiers,REP,AZ,Incumbent,Won-General,47544.0,16
State Representative,Ginny Chin,DEM,AZ,Challenger,Lost-General,47378.39,28
State Senator,Paul Cash,DEM,AZ,Challenger,Lost-General,47255.18,21
State Representative,Wes Marsh,REP,AZ,Incumbent,Won-General,47170.55,28
State Senator,Randall Gnant,REP,AZ,Incumbent,Won-General,46230.38,28
State Representative,Tom Ohalleran,REP,AZ,Open,Won-General,44918.32,2
State Senator,Lori Daniels,REP,AZ,Open,Won-General,43944.62,6
State Representative,Barbara Leff,REP,AZ,Incumbent,Won-General,43024.33,24
State Senator,Darden Hamilton,REP,AZ,Incumbent,Won-General,42975.84,16
State Senator,Dean Martin,REP,AZ,Open,Won-General,42946.41,24
State Representative,Claudia Maestas,DEM,AZ,Challenger,Lost-General,42766.57,4
State Senator,Christopher Cummiskey,DEM,AZ,Incumbent,Won-General,41230.99,25
State Senator,Mary Hartley,DEM,AZ,Incumbent,Won-General,40792.24,20
State Representative,Carolyn Allen,REP,AZ,Incumbent,Won-General,40565.0,28
State Representative,William Brotherton Jr.,DEM,AZ,Incumbent,Won-General,39697.77,20
State Senator,Mark Winemiller,DEM,AZ,Challenger,Lost-General,39543.47,16
State Representative,Steve Huffman,REP,AZ,Incumbent,Won-General,39047.93,12
State Representative,Margaret Roush Meier,REP,AZ,Open,Lost-General,38868.49,2
State Representative,Meg Burton-Cahill,DEM,AZ,Challenger,Won-General,38578.32,27
State Representative,Karen Johnson,REP,AZ,Incumbent,Won-General,36515.26,30
State Senator,Dawn Knight,DEM,AZ,Challenger,Lost-General,36510.65,1
State Senator,Craig Savage,REP,AZ,Challenger,Lost-General,34791.07,20
State Representative,Debra Brimhall,REP,AZ,Incumbent,Won-General,34119.97,4
State Representative,Roberta Voss,REP,AZ,Incumbent,Won-General,33515.2,19
State Representative,Mary Katie Bolger,GRN,AZ,Challenger,Lost-General,33349.03,14
State Representative,Franklin Flake,REP,AZ,Incumbent,Won-General,33071.12,4
State Representative,John Huppenthal,REP,AZ,Open,Won-General,32394.0,6
State Representative,Marian McClure,REP,AZ,Open,Won-General,31735.65,9
State Senator,Mark Osterloh,DEM,AZ,Open,Lost-General,31663.62,12
State Representative,Lowell Gleason,REP,AZ,Incumbent,Won-General,30870.92,15
State Senator,Kathy Ramage White,DEM,AZ,Open,Lost-General,30602.23,9
State Representative,Laura Knaperek,REP,AZ,Incumbent,Won-General,30481.2,27
State Senator,Jay Blanchard,DEM,AZ,Open,Won-General,30469.0,30
State Representative,Pearl Bunny Goldfarb,DEM,AZ,Challenger,Lost-General,30278.35,15
State Senator,David Petersen,REP,AZ,Incumbent,Won-General,29625.0,29
State Senator,Martha Bruneau,DEM,AZ,Challenger,Lost-General,28785.68,19
State Representative,Laurie Larson,DEM,AZ,Challenger,Lost-General,28699.1,24
State Representative,Ken Cheuvront,DEM,AZ,Incumbent,Won-General,28400.0,25
State Senator,Ramon Valadez,DEM,AZ,Open,Won-General,28344.0,10
State Representative,Demitri Downing,DEM,AZ,Challenger,Lost-General,28293.76,14
State Representative,Jack Strasburg,GRN,AZ,Open,Lost-General,28220.8,10
State Representative,Eileen Fellner,DEM,AZ,Challenger,Lost-General,28000.0,30
State Representative,Craig Molloy,DEM,AZ,Challenger,Lost-General,27903.3,12
State Representative,Stephen Tully,REP,AZ,Challenger,Won-General,27351.0,24
State Representative,Carmine Cardamone,DEM,AZ,Incumbent,Won-General,27301.0,11
State Representative,Hon Christine Weason,DEM,AZ,Incumbent,Won-General,27257.36,25
State Senator,Ed Ranger,DEM,AZ,Challenger,Lost-General,27200.0,26
State Representative,Victor Soltero,DEM,AZ,Open,Won-General,26787.8,10
State Representative,Leah Landrum,DEM,AZ,Incumbent,Won-General,26665.75,23
State Representative,Milton Wheat,REP,AZ,Challenger,Lost-General,26599.26,25
State Representative,Richard Miranda,DEM,AZ,Incumbent,Won-General,26500.0,22
State Representative,Peter Hershberger IV,REP,AZ,Challenger,Won-General,26486.3,12
State Representative,Henry Camarot,DEM,AZ,Challenger,Won-General,26382.0,1
State Representative,Mark Clark,DEM,AZ,Open,Won-General,26375.0,7
State Representative,Victoria Wold,DEM,AZ,Open,Lost-General,26357.54,18
State Representative,Michael Gardner,REP,AZ,Incumbent,Lost-General,26034.12,27
State Representative,Richard Wenzel,DEM,AZ,Open,Lost-General,25950.0,6
State Representative,Bill Moeller,GRN,AZ,Challenger,Lost-General,25775.38,11
State Representative,Kenneth James Thomas,DEM,AZ,Open,Lost-General,25755.0,17
State Senator,Edward Cirillo,REP,AZ,Incumbent,Won-General,25722.0,15
State Representative,John Scudder,GRN,AZ,Challenger,Lost-General,25300.0,25
State Representative,Bobbie Lugo,DEM,AZ,Challenger,Won-General,25300.0,8
State Representative,Bob Robson,REP,AZ,Open,Won-General,25019.0,6
State Senator,Ernest Jaurigui,DEM,AZ,Challenger,Lost-General,25000.0,29
State Representative,Marilyn Jarrett,REP,AZ,Incumbent,Won-General,24841.3,21
State Senator,Timothy Bee,REP,AZ,Open,Won-General,24457.0,9
State Representative,Eddie Farnsworth,REP,AZ,Challenger,Won-General,24268.72,30
State Representative,Mark Maiorana,DEM,AZ,Incumbent,Won-General,23529.52,8
State Representative,Linda Gray,REP,AZ,Incumbent,Won-General,23505.11,16
State Senator,Brenda Burns,REP,AZ,Incumbent,Won-General,22318.3,17
State Representative,Russell Pearce,REP,AZ,Challenger,Won-General,22201.0,29
State Representative,Robert Blendu,REP,AZ,Challenger,Won-General,21125.0,15
State Representative,Phil Martin,DEM,AZ,Challenger,Lost-General,20851.61,4
State Representative,Mark Anderson,REP,AZ,Incumbent,Won-General,20559.0,29
State Representative,Debora Norris,DEM,AZ,Incumbent,Won-General,20465.0,11
State Representative,David Thomas Bradley,DEM,AZ,Open,Lost-General,19911.8,9
State Representative,Linda Lopez,DEM,AZ,Open,Won-General,18511.0,10
State Representative,Ben Anderson Jr.,REP,AZ,Challenger,Lost-General,18492.03,8
State Representative,Carlos Avelar,DEM,AZ,Incumbent,Won-General,18360.0,23
State Senator,Linda Aguirre,DEM,AZ,Incumbent,Won-General,18267.0,23
State Senator,Jim McCarthy,DEM,AZ,Open,Lost-General,18220.69,6
State Senator,Kenneth Roy Bennett,REP,AZ,Incumbent,Won-General,17949.72,1
State Representative,Marion Pickens,DEM,AZ,Incumbent,Won-General,17497.66,14
State Representative,James Carruthers,REP,AZ,Incumbent,Won-General,16571.85,5
State Representative,Ted Carpenter,REP,AZ,Incumbent,Won-General,16556.14,19
State Senator,Herb Guenther,DEM,AZ,Incumbent,Won-General,14387.29,5
State Senator,Elaine Richardson,DEM,AZ,Incumbent,Won-General,14320.0,11
State Representative,Edward Poelstra,REP,AZ,Challenger,Won-General,12642.0,14
State Representative,Dean Cooley,REP,AZ,Incumbent,Won-General,12362.4,21
State Representative,John Loredo,DEM,AZ,Incumbent,Won-General,11450.3,22
State Representative,Randall Graf,REP,AZ,Open,Won-General,11296.27,9
State Representative,Kathi Foster,DEM,AZ,Incumbent,Won-General,10497.14,20
State Representative,Cheryl Chase,DEM,AZ,Open,Won-General,10334.5,7
State Senator,Tom Smith,REP,AZ,Incumbent,Won-General,9084.0,26
State Senator,Jack Jackson Sr.,DEM,AZ,Incumbent,Won-General,8682.93,3
State Representative,John Atkins,REP,AZ,Challenger,Lost-General,7156.38,22
State Representative,Howard Mendelsohn,REP,AZ,Challenger,Lost-General,6744.65,8
State Senator,Jack Brown,DEM,AZ,Incumbent,Won-General,6588.0,4
State Senator,Pete Rios,DEM,AZ,Incumbent,Won-General,5808.0,7
State Representative,Collete Barajas,DEM,AZ,Open,Withdrew-General,5710.0,13
Corporation Commissioner,Sandra Kennedy,DEM,AZ,Open,Lost-General,5600.0,nan
State Senator,Ruth Solomon,DEM,AZ,Incumbent,Won-General,4006.0,14
State Senator,Joe Eddie Lopez,DEM,AZ,Incumbent,Won-General,3674.46,22
State Representative,Sylvia Laughter,DEM,AZ,Incumbent,Won-General,3072.0,3
State Representative,Morris Courtright Jr.,REP,AZ,Open,Lost-General,2726.43,7
State Representative,Scott Nottingham,IND,AZ,Challenger,Lost-General,2696.73,26
State Representative,Albert Tom,DEM,AZ,Challenger,Won-General,2222.71,3
State Representative,Bob Haran,REP,AZ,Challenger,Lost-General,2218.0,20
State Senator,Jeffrey Bollerman,DEM,AZ,Open,Lost-General,2130.19,24
State Representative,Juan Smith,REP,AZ,Open,Lost-General,1898.64,7
State Representative,Linda Kay Tonge,DEM,AZ,Challenger,Lost-General,1441.0,30
State Representative,Ruben Nicholas Madrid,DEM,AZ,Open,Lost-General,1000.0,17
State Senator,Gary Fallon,LIB,AZ,Open,Lost-General,724.22,24
State Representative,Judith Bennett,REP,AZ,Open,Withdrew-General,612.59,10
State Representative,Mort Nelson,DEM,AZ,Challenger,Lost-General,250.0,12
State Representative,Sandra Jean Reagan,REP,AZ,Challenger,Lost-General,50.0,15
State Senator,Clay Adair,LIB,AZ,Challenger,Lost-General,0.0,19
State Representative,Frank Aranda,LIB,AZ,Open,Lost-General,0.0,7
State Senator,Chris Ford,GRN,AZ,Challenger,Lost-General,0.0,11
State Senator,Dale Gorney,LIB,AZ,Open,Lost-General,0.0,10
State Senator,Mark Horning,LIB,AZ,Challenger,Lost-General,0.0,28
State Senator,Pat Kaminsky,REP,AZ,Challenger,Lost-General,0.0,25
State Senator,Ed Kahn,LIB,AZ,Challenger,Lost-General,0.0,14
State Representative,Tim McDermott,LIB,AZ,Challenger,Lost-General,0.0,24
State Representative,William Norris,IND,AZ,Challenger,Lost-General,0.0,23
State Senator,Daniel Patterson,GRN,AZ,Challenger,Lost-General,0.0,11
Corporation Commissioner,Ray Price,LIB,AZ,Open,Lost-General,0.0,nan
State Senator,John Schmid,LIB,AZ,Challenger,Lost-General,0.0,11
State Senator,Wayne Sunne,LIB,AZ,Open,Lost-General,0.0,13
Supreme Court-Martone Seat,Frederick Martone,IND,AZ,Incumbent,Won-Retention,0.0,nan
Supreme Court-Mcgregor Seat,Ruth McGregor,IND,AZ,Incumbent,Won-Retention,0.0,nan
Supreme Court-Zlaket Seat,Thomas Zlaket,IND,AZ,Incumbent,Won-Retention,0.0,nan
State Representative,Mike Renzulli,LIB,AZ,Challenger,Withdrew-General,0.0,25
State Senator,Geoffrey Weber,LIB,AZ,Open,Withdrew-General,0.0,9
