office,candidate,party,state,incumbency,result,total money,district
Senator Middlesex Suffolk,Thomas Birmingham,DEM,MA,Incumbent,Won-General,2177816.32,nan
Representative Twelfth Suffolk,Thomas Finneran,DEM,MA,Incumbent,Won-General,626088.56,nan
Senator First Suffolk,Stephen Lynch,DEM,MA,Incumbent,Won-General,287560.65,nan
Senator Second Bristol,Mark Montigny,DEM,MA,Incumbent,Won-General,285897.75,nan
Senator Third Middlesex,Richard Tisei,REP,MA,Incumbent,Won-General,285083.5,nan
Senator Suffolk And Norfolk,Brian Joyce,DEM,MA,Incumbent,Won-General,255905.85,nan
Senator First Plymouth And Bristol,Marc Richard Pacheco,DEM,MA,Incumbent,Won-General,250469.0,nan
Senator Hampden,Linda Melconian,DEM,MA,Incumbent,Won-General,249284.94,nan
Senator Suffolk,Robert Travaglini,DEM,MA,Incumbent,Won-General,239014.0,nan
Senator First Worcester,Harriette Chandler,DEM,MA,Open,Won-General,214656.36,nan
Senator Second Worcester,Guy Glodis,DEM,MA,Incumbent,Won-General,187570.0,nan
Senator First Hampden And Hampshire,Brian Lees,REP,MA,Incumbent,Won-General,185927.86,nan
Senator Cape And Islands,Henri Rauschenbach,REP,MA,Incumbent,Withdrew-General,178700.5,nan
Senator Second Suffolk,Dianne Wilkerson,DEM,MA,Incumbent,Won-General,166827.06,nan
Representative Fourth Norfolk,Paul Haley,DEM,MA,Incumbent,Won-General,153082.84,nan
Senator Second Essex,Frederick Berry,DEM,MA,Incumbent,Won-General,150914.64,nan
Senator Cape And Islands,Edward Teague III,REP,MA,Open,Lost-General,148426.07,nan
Senator Worcester And Norfolk,Richard Moore,DEM,MA,Incumbent,Won-General,145685.39,nan
Senator Plymouth And Norfolk,James Cantwell,DEM,MA,Challenger,Lost-General,145071.97,nan
Representative Eleventh Hampden,Paul Caron,DEM,MA,Incumbent,Won-General,142752.12,nan
Representative Fourteenth Middlesex,Cory Atkins,DEM,MA,Open,Won-General,140909.0,nan
Senator Norfolk And Plymouth,Michael Morrissey,DEM,MA,Incumbent,Won-General,139469.0,nan
Representative First Hampshire,William Nagle Jr.,DEM,MA,Incumbent,Won-General,137942.75,nan
Senator First Bristol,Joan Menard,DEM,MA,Open,Won-General,137836.72,nan
Senator Fifth Middlesex,Susan Fargo,DEM,MA,Incumbent,Won-General,132343.11,nan
Senator Plymouth And Barnstable,Therese Murray,DEM,MA,Incumbent,Won-General,131359.64,nan
Representative Second Essex,Harriett Stanley,DEM,MA,Incumbent,Won-General,130474.99,nan
Senator Second Middlesex,Charles Shannon,DEM,MA,Incumbent,Won-General,128657.11,nan
Senator Middlesex Norfolk,David Magnani,DEM,MA,Incumbent,Won-General,128290.07,nan
Senator First Essex,Edward Clancy Jr.,DEM,MA,Incumbent,Won-General,127404.0,nan
Senator Plymouth And Norfolk,Robert Hedlund,REP,MA,Incumbent,Won-General,126499.5,nan
Representative First Hampden,Reed Hillman,REP,MA,Open,Won-General,125272.09,nan
Senator Hampshire And Franklin,Stanley Rosenberg,DEM,MA,Incumbent,Won-General,124654.64,nan
Senator Third Essex,James Jajuga,DEM,MA,Incumbent,Won-General,119187.0,nan
Representative Tenth Middlesex,Peter Koutoujian,DEM,MA,Incumbent,Won-General,118138.61,nan
Representative Twenty-Eighth Middlesex,Jarrett Barrios,DEM,MA,Incumbent,Won-General,112464.1,nan
Representative Fourteenth Worcester,William McManus,IND,MA,Incumbent,Lost-General,109789.19,nan
Representative Twelfth Worcester,Harold Naughton Jr.,DEM,MA,Incumbent,Won-General,106210.0,nan
Senator Norfolk,Marian Walsh,DEM,MA,Incumbent,Won-General,104370.0,nan
Senator Berkshire Hampden,Andrea Nuciforo Jr.,DEM,MA,Incumbent,Won-General,101749.64,nan
Representative Seventh Bristol,Robert Correia,DEM,MA,Incumbent,Won-General,100183.45,nan
Representative Fourth Suffolk,John Hart Jr.,DEM,MA,Incumbent,Won-General,99095.0,nan
Representative Nineteenth Suffolk,Robert Deleo,DEM,MA,Incumbent,Won-General,98241.0,nan
Representative Fifteenth Suffolk,Kevin Fitzgerald,DEM,MA,Incumbent,Won-General,96255.76,nan
Representative Tenth Suffolk,David Donnelly,DEM,MA,Incumbent,Won-General,94734.44,nan
Representative Twenty-Seventh Middlesex,Alice Wolf,DEM,MA,Incumbent,Won-General,94715.44,nan
Representative First Middlesex,Joseph McManus,DEM,MA,Challenger,Lost-General,94238.73,nan
Representative Third Plymouth,Garrett James Bradley,DEM,MA,Open,Won-General,93401.53,nan
Representative Thirty-Sixth Middlesex,Christopher Fallon,DEM,MA,Incumbent,Won-General,92793.29,nan
"Senator Norfolk, Bristol And Plymouth",James Timilty,DEM,MA,Challenger,Lost-General,91790.66,nan
Senator First Plymouth And Bristol,Chawner Hurd,REP,MA,Challenger,Lost-General,87814.83,nan
Representative Third Suffolk,Salvatore Dimasi,DEM,MA,Incumbent,Won-General,86795.0,nan
Representative Sixth Plymouth,Francis Marini,REP,MA,Incumbent,Won-General,85452.76,nan
Senator Worcester Hampden,Stephen Brewer,DEM,MA,Incumbent,Won-General,84236.44,nan
Senator Second Hampden And Hampshire,Michael Knapik,REP,MA,Incumbent,Won-General,83763.98,nan
Representative First Berkshire,Daniel Bosley,DEM,MA,Incumbent,Won-General,79743.02,nan
Representative Tenth Hampden,Cheryl Coakley-Rivera,DEM,MA,Incumbent,Won-General,79077.0,nan
Senator First Middlesex,Steven Panagiotakos,DEM,MA,Incumbent,Won-General,78343.95,nan
Representative Third Essex,Brian Dempsey,DEM,MA,Incumbent,Won-General,78188.5,nan
Representative Seventh Hampden,Thomas Petrolati,DEM,MA,Incumbent,Won-General,77330.66,nan
Representative Ninth Norfolk,Scott Brown,REP,MA,Incumbent,Won-General,77113.88,nan
Representative Fifth Norfolk,Joseph Sullivan,DEM,MA,Incumbent,Won-General,77005.0,nan
Representative Fourteenth Worcester,James Leary,DEM,MA,Challenger,Won-General,76530.68,nan
Representative Seventeenth Worcester,John Binienda Sr.,DEM,MA,Incumbent,Won-General,76319.0,nan
Representative Eleventh Norfolk,Maryanne Lewis,DEM,MA,Incumbent,Won-General,76145.44,nan
Senator Worcester And Middlesex,Robert Antonioni,DEM,MA,Incumbent,Won-General,76139.0,nan
Senator Second Plymouth,Robert Creedon Jr.,DEM,MA,Incumbent,Won-General,76110.0,nan
