office,candidate,party,state,incumbency,result,total money,district
State Senator,Bill Finch,DEM,CT,Challenger,Won-General,214891.3,22
State Senator,Mary Ann Handley,DEM,CT,Incumbent,Won-General,176653.13,4
State Senator,Joan Hartley,DEM,CT,Open,Won-General,144654.5,15
State Senator,Angelina Scarpetti,REP,CT,Incumbent,Lost-General,143146.58,22
State Senator,Michael McDonald,REP,CT,Open,Lost-General,125935.32,15
State Senator,Ross Garber,REP,CT,Challenger,Lost-General,108617.01,4
State Senator,Eileen Daily,DEM,CT,Incumbent,Won-General,102581.6,33
State Senator,Kevin Sullivan,DEM,CT,Incumbent,Won-General,100057.0,5
State Senator,Biagio Ciotto,DEM,CT,Incumbent,Won-General,94840.0,9
State Senator,Joseph Crisco Jr.,DEM,CT,Incumbent,Won-General,84734.49,17
State Senator,Thomas Gaffey,DEM,CT,Incumbent,Won-General,81704.11,13
State Senator,Gary Lebeau,DEM,CT,Incumbent,Won-General,75706.0,3
State Senator,Melodie Peters,DEM,CT,Incumbent,Won-General,71257.63,20
State Senator,Alvin Penn,DEM,CT,Incumbent,Won-General,71082.73,23
State Senator,Martin Looney,DEM,CT,Incumbent,Won-General,66059.14,11
State Senator,Louis Deluca,REP,CT,Incumbent,Won-General,63729.0,32
State Senator,William Aniskovich,REP,CT,Incumbent,Won-General,62328.64,12
State Representative,Chris Depino,REP,CT,Incumbent,Lost-General,62145.0,97
State Senator,Andrew Roraback,REP,CT,Open,Won-General,59731.0,30
State Senator,David Cappiello,REPUBLICAN INDEPENDENT,CT,Incumbent,Won-General,59568.0,24
State Senator,Thomas Bozek,DEM,CT,Incumbent,Won-General,59305.74,6
State Senator,Brian McDermott,DEM,CT,Incumbent,Won-General,57049.0,34
State Senator,John McKinney,REP,CT,Incumbent,Won-General,56745.0,28
State Senator,Stephen Somma,REP,CT,Incumbent,Won-General,55716.29,16
State Representative,David Pudlin,DEM,CT,Incumbent,Won-General,55440.06,24
State Senator,Winthrop Smith Jr.,REP,CT,Incumbent,Won-General,54110.0,14
State Senator,Toni Harp,DEM,CT,Incumbent,Won-General,53197.9,10
State Senator,Edith Prague,DEM,CT,Incumbent,Won-General,51278.5,19
State Representative,Mary Mushinsky,DEM,CT,Incumbent,Won-General,47801.18,85
State Senator,Donald Rinaldi,DEM,CT,Challenger,Lost-General,46782.44,16
State Representative,Dennis Cleary,REP,CT,Incumbent,Won-General,46034.77,80
State Representative,Themis Klarides,REP,CT,Incumbent,Won-General,44955.0,114
State Representative,Christopher Murphy,DEM,CT,Incumbent,Won-General,44912.48,81
State Representative,Moira Lyons,DEM,CT,Incumbent,Won-General,42501.03,146
State Senator,Rick Hillegas,REP,CT,Challenger,Lost-General,41915.04,34
State Senator,Cathy Welles Cook,REP,CT,Incumbent,Won-General,41063.2,18
State Representative,Jonathan Harris,DEM,CT,Challenger,Lost-General,40300.24,19
State Representative,Brendan Sharkey,DEM,CT,Challenger,Won-General,40182.13,103
State Representative,Catherine Awwad,REP,CT,Open,Lost-General,39734.63,73
State Senator,Donald Williams Jr.,DEM,CT,Incumbent,Won-General,39641.67,29
State Representative,William Scheffler,DEM,CT,Challenger,Lost-General,39440.0,136
State Representative,Jerry Farrell Jr.,REP,CT,Challenger,Lost-General,38759.43,85
State Representative,Ernest Newton II,DEM,CT,Incumbent,Won-General,37820.9,124
State Representative,Olivia Floren,REP,CT,Open,Won-General,37343.0,149
State Representative,John Harkins,REP,CT,Incumbent,Won-General,37289.48,120
State Representative,Peter Panaroni Jr.,DEM,CT,Incumbent,Won-General,36429.41,102
