office,candidate,party,state,incumbency,result,total money,district
Governor,Mark Okeefe,DEM,MT,Open,Lost-General,3013448.0,nan
Governor,Judy Martz,REP,MT,Open,Won-General,979598.0,nan
Supreme Court-Chief Justice,Karla Gray,IND,MT,Open,Won-General,362836.0,nan
Supreme Court-Chief Justice,Terry Trieweiler,IND,MT,Open,Lost-General,317392.0,nan
Supreme Court-003,Patricia Cotter,IND,MT,Open,Won-General,265942.0,nan
Auditor,John Morrison,DEM,MT,Open,Won-General,250695.0,nan
Attorney General,Mike McGrath,DEM,MT,Open,Won-General,246832.0,nan
Secretary Of State,Hal Harper,DEM,MT,Open,Lost-General,203684.0,nan
Secretary Of State,Bob Brown,REP,MT,Open,Won-General,172738.0,nan
Supreme Court-003,Chris Tweeten,IND,MT,Open,Lost-General,159452.0,nan
Superintendent Of Public Instruction,Linda McCulloch,DEM,MT,Open,Won-General,156577.0,nan
Attorney General,James Rice Jr.,REP,MT,Open,Lost-General,133384.0,nan
Superintendent Of Public Instruction,Elaine Sallie Herman,REP,MT,Open,Lost-General,70343.0,nan
State Senator,Ken Toole,DEM,MT,Open,Won-General,35880.0,27
State Senator,Chase Hibbard,REP,MT,Open,Lost-General,31710.0,27
State Representative,Christine Kaufmann,DEM,MT,Open,Won-General,27541.0,53
State Representative,David Lewis,REP,MT,Challenger,Won-General,24226.0,55
State Representative,Maryanne Guggenheim,DEM,MT,Incumbent,Lost-General,21434.0,55
State Representative,Dave Gallik,DEM,MT,Open,Won-General,21341.0,52
State Senator,Sam Kitzenberg,REP,MT,Open,Won-General,19835.0,48
Public Service Commissioner District 002,Jay Stovall,REP,MT,Open,Won-General,19202.0,nan
State Representative,Joe McKenney,REP,MT,Incumbent,Won-General,18845.0,49
State Representative,Tracy Velazquez,DEM,MT,Challenger,Lost-General,17142.0,27
State Senator,Jim Elliott,DEM,MT,Open,Won-General,17049.0,36
State Representative,Joe Balyeat,REP,MT,Open,Won-General,16031.0,32
State Representative,Christopher Harris,DEM,MT,Open,Won-General,15985.0,30
State Senator,Fred Thomas,REP,MT,Incumbent,Won-General,15917.0,31
State Representative,Steve Gallus,DEM,MT,Incumbent,Won-General,15276.0,35
State Representative,Amy Fisher,REP,MT,Challenger,Lost-General,14948.0,64
State Senator,Edward Butcher,REP,MT,Open,Won-General,14910.0,47
State Representative,Michelle Lee,DEM,MT,Open,Won-General,13726.0,26
State Senator,Dale Mahlum,REP,MT,Incumbent,Won-General,13671.0,35
State Representative,Rick Laible,REP,MT,Open,Won-General,13609.0,59
State Representative,Roy Brown,REP,MT,Incumbent,Won-General,13409.88,14
State Senator,William Glaser,REP,MT,Incumbent,Won-General,13404.0,8
State Representative,Ronald Erickson,DEM,MT,Incumbent,Won-General,13218.0,64
State Senator,Royal Johnson,REP,MT,Open,Won-General,13148.0,5
State Representative,Hal Jacobson,DEM,MT,Open,Won-General,13136.0,54
State Representative,Ward Shanahan,REP,MT,Open,Lost-General,12913.0,54
State Representative,Dennis Daneke,DEM,MT,Challenger,Lost-General,12558.0,58
Supreme Court Clerk,Ed Smith,DEM,MT,Incumbent,Won-General,12470.0,nan
State Representative,James Olsen,DEM,MT,Challenger,Lost-General,12414.0,60
Public Service Commissioner District 004,David Fisher,DEM,MT,Incumbent,Lost-General,11849.0,nan
State Representative,Sue Dickenson,DEM,MT,Challenger,Lost-General,11848.0,49
Public Service Commissioner District 002,Pat Dawson,DEM,MT,Open,Lost-General,10969.0,nan
State Senator,John Cobb,REP,MT,Open,Won-General,10640.0,25
State Representative,George Bailey,REP,MT,Open,Lost-General,10521.0,68
State Representative,William Eiker,REP,MT,Open,Lost-General,10450.0,52
State Senator,Corey Stapleton,REP,MT,Open,Won-General,10329.0,10
State Senator,Emily Swanson,DEM,MT,Open,Won-General,9955.0,15
State Representative,Jeff Laszloffy,REP,MT,Open,Won-General,9821.0,22
