office,candidate,party,state,incumbency,result,total money,district
State Senator,John Wilder Sr.,DEM,TN,Incumbent,Won-General,604696.0,26
State Senator,Douglas Jackson,DEM,TN,Open,Won-General,534027.0,25
State Representative,Jimmy Naifeh,DEM,TN,Incumbent,Won-General,466527.0,81
State Senator,Jo Ann Graves,DEM,TN,Incumbent,Won-General,458379.0,18
State Senator,Howard Wall,REP,TN,Open,Lost-General,421495.0,16
State Representative,Matt Kisber,DEM,TN,Incumbent,Won-General,417508.0,73
State Senator,Ward Crutchfield,DEM,TN,Incumbent,Won-General,398334.0,10
State Senator,Larry Trail,DEM,TN,Open,Won-General,385965.0,16
State Senator,Rosalind Kurita,DEM,TN,Incumbent,Won-General,379460.0,22
State Senator,James Kyle Jr.,DEM,TN,Incumbent,Won-General,278885.0,28
State Senator,Jerry Cooper,DEM,TN,Incumbent,Won-General,254093.0,14
State Representative,Shelby Aaron Rhinehart,DEM,TN,Incumbent,Won-General,219587.0,37
State Senator,Ferrell Haile,REP,TN,Challenger,Lost-General,186553.0,18
State Senator,Bill Clabough,REP,TN,Open,Won-General,179138.0,8
State Senator,Lincoln Edward Davis,DEM,TN,Incumbent,Won-General,173889.0,12
State Senator,Roy Brasfield Herron,DEM,TN,Incumbent,Won-General,173084.0,24
State Senator,Joe Haynes,DEM,TN,Incumbent,Won-General,171412.0,20
State Senator,Bob Shutt,REP,TN,Challenger,Lost-General,163253.0,26
State Representative,Jere Hargrove,DEM,TN,Incumbent,Won-General,155438.0,42
State Senator,Bonnie Butler,REP,TN,Open,Lost-General,151689.0,25
State Representative,Tommy Head,DEM,TN,Incumbent,Won-General,136933.0,68
State Senator,Rod Deberry,REP,TN,Challenger,Lost-General,130055.0,28
State Representative,Arnold Stulce,DEM,TN,Incumbent,Lost-General,124243.0,31
State Senator,Wallace Redd,REP,TN,Challenger,Lost-General,121988.0,22
State Representative,Larry Mike Williams,DEM,TN,Incumbent,Won-General,118269.0,63
State Representative,Mary Ann Eckles,DEM,TN,Incumbent,Lost-General,114708.0,49
State Representative,Jimmy Eldridge,REP,TN,Challenger,Lost-General,109829.0,73
State Senator,Ben Atchley,REP,TN,Incumbent,Won-General,105110.0,6
State Senator,Kenneth Meyer,REP,TN,Challenger,Lost-General,104176.0,10
State Representative,Ronnie Cole,DEM,TN,Incumbent,Won-General,103215.0,78
State Representative,Doyle Lewis Jr.,DEM,TN,Incumbent,Won-General,98971.0,47
State Senator,Ronald Ramsey,REP,TN,Incumbent,Won-General,97979.0,2
State Representative,Paul Stanley,REP,TN,Open,Won-General,94050.0,96
State Representative,Tre Hargett,REP,TN,Incumbent,Won-General,93828.0,97
State Representative,Jerry Cross,DEM,TN,Challenger,Lost-General,92530.0,36
State Representative,Mike McDonald,DEM,TN,Incumbent,Won-General,91013.0,44
State Representative,Eugene Davidson,DEM,TN,Incumbent,Won-General,90288.0,66
State Representative,Randy Rinks,DEM,TN,Incumbent,Won-General,88942.0,71
State Representative,John Hood,DEM,TN,Incumbent,Won-General,88767.0,48
State Representative,William Cole,REP,TN,Incumbent,Won-General,86756.0,4
State Representative,Michael Turner,DEM,TN,Open,Won-General,82772.0,51
State Representative,James Vincent,REP,TN,Challenger,Won-General,81453.0,31
State Representative,Steve McDaniel,REP,TN,Incumbent,Won-General,80081.0,72
State Representative,William Baird,REP,TN,Incumbent,Won-General,79818.0,36
State Representative,Raymond Walker,REP,TN,Incumbent,Won-General,77657.0,25
State Representative,Steven Godsey,REP,TN,Incumbent,Won-General,77489.0,1
State Representative,David Shepard,DEM,TN,Open,Won-General,77371.0,69
State Representative,Jeff Cassman,REP,TN,Challenger,Lost-General,77094.0,63
State Representative,E Bittle,REP,TN,Incumbent,Won-General,76065.0,14
State Representative,Paul Phelan,DEM,TN,Incumbent,Won-General,75698.0,79
State Representative,Curry Todd,REP,TN,Incumbent,Won-General,75244.0,95
State Representative,Dwight Henry,REP,TN,Challenger,Lost-General,74519.0,42
State Representative,Flinn III,DEM,TN,Open,Lost-General,74365.0,96
State Representative,John White,DEM,TN,Incumbent,Won-General,70536.0,70
State Representative,Gene Caldwell,DEM,TN,Incumbent,Won-General,70414.0,33
State Representative,Lois Deberry,DEM,TN,Incumbent,Won-General,69227.0,91
State Representative,Douglas Overbey,REP,TN,Open,Won-General,66827.0,20
State Representative,Kathryn Bowers,DEM,TN,Incumbent,Won-General,64166.0,87
State Representative,Bobby Sands,DEM,TN,Incumbent,Won-General,63944.0,64
State Senator,Mark Norris,REP,TN,Open,Won-General,62361.0,32
State Representative,Dennis Ferguson,DEM,TN,Incumbent,Won-General,61710.0,32
State Representative,Beth Harwell,REP,TN,Incumbent,Won-General,59173.0,56
State Representative,Christopher Clem,REP,TN,Open,Won-General,58927.0,27
State Representative,Stancil Ford,REP,TN,Incumbent,Won-General,58346.0,10
State Representative,Donna Rowland,REP,TN,Challenger,Won-General,57520.0,49
State Representative,Mae Beavers,REP,TN,Incumbent,Won-General,55379.0,57
State Representative,Larry Scroggs,REP,TN,Incumbent,Won-General,54307.0,94
State Representative,Joe Kent,REP,TN,Incumbent,Won-General,53082.0,83
State Representative,Edith Taylor Langster,DEM,TN,Incumbent,Won-General,52129.0,54
State Representative,John Arriola,DEM,TN,Incumbent,Won-General,51972.0,53
State Representative,John Tidwell,DEM,TN,Incumbent,Won-General,51321.0,74
State Representative,Kim McMillan,DEM,TN,Incumbent,Won-General,50738.0,67
State Representative,Charles Curtiss,DEM,TN,Incumbent,Won-General,50390.0,43
State Representative,Harry Tindell,DEM,TN,Incumbent,Won-General,49882.0,13
State Representative,Tim Garrett,DEM,TN,Incumbent,Won-General,49137.0,50
State Representative,Dave Dahl,REP,TN,Challenger,Lost-General,47979.0,78
State Representative,Anne Phillips,REP,TN,Challenger,Lost-General,47715.0,33
State Representative,Bill Dunn,REP,TN,Incumbent,Won-General,47469.0,16
State Representative,Zane Whitson Jr.,REP,TN,Incumbent,Won-General,47358.0,5
State Representative,Stratton Bone,DEM,TN,Incumbent,Won-General,47292.0,46
State Representative,Gary Odom,DEM,TN,Incumbent,Won-General,46646.0,55
State Representative,Diane Lynn Black,REP,TN,Incumbent,Won-General,45646.0,45
State Representative,Craig Fitzhugh,DEM,TN,Incumbent,Won-General,44974.0,82
State Representative,Keith Westmoreland,REP,TN,Incumbent,Won-General,44237.0,2
State Representative,Joe Mike Akard,DEM,TN,Challenger,Lost-General,43572.0,1
State Representative,Jason Mumpower,REP,TN,Incumbent,Won-General,42283.0,3
State Representative,Joe Towns Jr.,DEM,TN,Incumbent,Won-General,41146.0,84
State Representative,Chris Newton,REP,TN,Incumbent,Won-General,40457.0,22
State Representative,Marie Mobley,REP,TN,Challenger,Lost-General,38236.0,66
State Representative,Larry Givens,DEM,TN,Incumbent,Won-General,36804.0,9
State Representative,Johnny Shaw,DEM,TN,Open,Won-General,36696.0,80
State Representative,Mike Kernell,DEM,TN,Incumbent,Won-General,36607.0,93
State Representative,Steven Buttry,REP,TN,Incumbent,Won-General,35834.0,18
State Representative,James Boyer,REP,TN,Incumbent,Won-General,34793.0,19
State Representative,William Warwick,DEM,TN,Challenger,Lost-General,33771.0,16
State Representative,Brenda Kaye Turner,DEM,TN,Incumbent,Won-General,32892.0,29
State Representative,Dewayne Bunch,REP,TN,Incumbent,Won-General,32147.0,24
State Representative,Mark Maddox,DEM,TN,Incumbent,Won-General,30688.0,76
State Representative,Larry Turner,DEM,TN,Incumbent,Won-General,30240.0,85
State Representative,Richard Montgomery,REP,TN,Incumbent,Won-General,29991.0,12
State Representative,Ben West Jr.,DEM,TN,Incumbent,Won-General,29976.0,60
State Representative,Jamie Woodson,REP,TN,Incumbent,Won-General,29351.0,17
State Representative,Joseph Armstrong,DEM,TN,Incumbent,Won-General,27901.0,15
State Representative,David Twiggs,DEM,TN,Open,Lost-General,27286.0,20
State Representative,Michael Gass,DEM,TN,Challenger,Lost-General,27155.0,57
State Representative,Joseph Johnson,REP,TN,Challenger,Lost-General,26911.0,81
State Representative,Clarence Pete Phillips,DEM,TN,Incumbent,Won-General,26248.0,62
State Representative,Sherry Jones,DEM,TN,Incumbent,Won-General,26237.0,59
State Representative,Ulysses Jones,DEM,TN,Incumbent,Won-General,26002.0,98
State Representative,Bobby Wood,REP,TN,Incumbent,Won-General,25737.0,26
State Representative,Bob McKee,REP,TN,Incumbent,Won-General,25702.0,23
State Representative,Danny Tidwell,REP,TN,Open,Lost-General,25562.0,69
State Representative,Robert Patton,REP,TN,Incumbent,Won-General,25447.0,7
State Representative,Russell Johnson,REP,TN,Open,Won-General,25385.0,21
State Representative,David Davis,REP,TN,Incumbent,Won-General,24399.0,6
State Representative,Stuart James,DEM,TN,Open,Lost-General,24201.0,27
State Representative,Mary Pruitt,DEM,TN,Incumbent,Won-General,24013.0,58
State Representative,Tommie Brown,DEM,TN,Incumbent,Won-General,23424.0,28
State Representative,Barbara Cooper,DEM,TN,Incumbent,Won-General,23185.0,86
State Representative,Carol Chumney,DEM,TN,Incumbent,Won-General,21617.0,89
State Representative,Scott Coble,REP,TN,Challenger,Lost-General,21572.0,70
State Representative,William Clyde Pleasant,REP,TN,Incumbent,Won-General,21138.0,99
State Representative,George Fraley,DEM,TN,Incumbent,Won-General,20747.0,39
State Representative,Ronnie Davis,REP,TN,Incumbent,Won-General,20408.0,11
State Representative,Don Ridgeway,DEM,TN,Incumbent,Won-General,20084.0,75
State Representative,Chad Hower,REP,TN,Challenger,Lost-General,18926.0,9
State Representative,John Mark Windle,DEM,TN,Incumbent,Won-General,18625.0,41
State Representative,Mark Swafford,REP,TN,Challenger,Lost-General,18115.0,37
State Representative,Alven Brogden,REP,TN,Challenger,Lost-General,18048.0,32
State Representative,Jack Sharp,REP,TN,Incumbent,Won-General,18008.0,30
State Representative,Frank Buck,DEM,TN,Incumbent,Won-General,17452.0,40
State Representative,Larry Miller,DEM,TN,Incumbent,Won-General,17326.0,88
State Representative,Mark Goins,REP,TN,Incumbent,Won-General,16895.0,34
State Representative,Phillip Pinion,DEM,TN,Incumbent,Won-General,14869.0,77
State Representative,Joe McCord,REP,TN,Incumbent,Won-General,14830.0,8
State Representative,Charles Sargent Jr.,REP,TN,Incumbent,Won-General,14163.0,61
State Senator,Ralph Deporter,REP,TN,Challenger,Lost-General,13931.0,12
State Representative,Harold Love,IND,TN,Challenger,Lost-General,13783.0,54
State Representative,Robert Briley,DEM,TN,Incumbent,Won-General,13607.0,52
State Representative,Leslie Winningham,DEM,TN,Incumbent,Won-General,12421.0,38
State Senator,Micheal Williams,REP,TN,Incumbent,Won-General,11325.0,4
State Representative,Dennis Roach,REP,TN,Incumbent,Won-General,10675.0,35
State Representative,Ronald Winkles,IND,TN,Challenger,Lost-General,10306.0,10
State Representative,Wallace Embry,REP,TN,Challenger,Lost-General,10110.0,64
State Representative,Henri Brooks,DEM,TN,Incumbent,Won-General,9963.0,92
State Representative,Johnny Horne,REP,TN,Challenger,Lost-General,9045.0,29
State Representative,Tom Dier,IND,TN,Challenger,Lost-General,8924.0,11
State Representative,Joe Fowlkes,DEM,TN,Incumbent,Won-General,8696.0,65
State Representative,Dave Backs,REP,TN,Challenger,Lost-General,8167.0,60
State Representative,John Deberry Jr.,DEM,TN,Incumbent,Won-General,7052.0,90
State Senator,Ron Stoltzfus,IND,TN,Challenger,Lost-General,6701.0,14
State Representative,David Willis,REP,TN,Challenger,Lost-General,6334.0,13
State Representative,Robert Callaway,LIB,TN,Challenger,Lost-General,5358.0,23
