office,candidate,party,state,incumbency,result,total money,district
Supreme Court005,Jim Hannah,DEM,AR,Open,Won-General,202150.19,nan
Supreme Court005,Max Koonce II,REP,AR,Open,Lost-General,144252.72,nan
State Representative,Jeremy Young Hutchinson,REP,AR,Incumbent,Won-General,113443.73,53
State Senator,Steven Mark Bryles,DEM,AR,Open,Won-General,110639.0,28
State Senator,Ruth Whitaker,REP,AR,Open,Won-General,105371.83,27
State Senator,Steve Faris,DEM,AR,Open,Won-General,100101.64,6
State Senator,Brenda Gullett,DEM,AR,Open,Won-General,95531.86,9
State Senator,Sharon Kathleen Trusty,REP,AR,Open,Won-General,92152.08,12
State Representative,Sam Ledbetter,DEM,AR,Open,Won-General,79910.9,57
State Senator,Jim Argue Jr.,DEM,AR,Incumbent,Won-General,75974.91,15
State Senator,Percy Malone,DEM,AR,Open,Won-General,74161.69,3
State Senator,John Whiteside,DEM,AR,Open,Lost-General,73189.42,12
State Senator,Claud Cash,DEM,AR,Open,Won-General,71368.68,29
State Senator,Mary Jane Rebick,REP,AR,Challenger,Lost-General,68045.0,15
State Representative,Tommy Roebuck,DEM,AR,Open,Won-General,59764.91,36
State Representative,John Giller,REP,AR,Open,Lost-General,59728.84,50
State Senator,Dorvan Wiley,DEM,AR,Open,Lost-General,57355.72,27
State Representative,David Rackley,REP,AR,Incumbent,Won-General,53949.83,63
State Senator,Robert Johnson,DEM,AR,Open,Won-General,51915.0,25
State Senator,Barbara Horn,DEM,AR,Open,Won-General,51846.0,4
State Representative,David Morris Haak,REP,AR,Incumbent,Won-General,50745.0,21
State Representative,Ron Addington,IND,AR,Open,Lost-General,48255.0,36
State Senator,Terry Smith,DEM,AR,Open,Won-General,47521.13,13
State Senator,Henry Wilkins IV,DEM,AR,Open,Won-General,47200.0,8
State Representative,Cecile Herndon Bledsoe,REP,AR,Incumbent,Won-General,46698.7,3
State Senator,Jimmy Jeffress,DEM,AR,Open,Won-General,45390.0,1
State Representative,Larry Bailey,REP,AR,Challenger,Lost-General,43706.15,33
State Representative,Robert Leo Herzfeld Sr.,REP,AR,Open,Lost-General,42890.5,47
State Senator,Gilbert Baker,REP,AR,Open,Won-General,42205.17,20
State Representative,Preston Scroggin,DEM,AR,Open,Won-General,40978.72,43
State Senator,Alvin Simes,DEM,AR,Open,Won-General,38470.0,22
State Representative,Joe Hudson,DEM,AR,Challenger,Lost-General,38464.35,40
State Representative,Bob Mathis,DEM,AR,Open,Won-General,37729.17,34
State Representative,Arnell Willis,DEM,AR,Incumbent,Won-General,36550.0,99
State Representative,Kurt Hetherington,REP,AR,Challenger,Lost-General,35884.87,52
State Representative,Marvin Childers,REP,AR,Open,Won-General,35875.0,93
State Representative,Marvin Parks,REP,AR,Incumbent,Won-General,35775.0,44
State Representative,Mike Creekmore,DEM,AR,Incumbent,Won-General,34874.48,51
State Representative,Bill Pritchard,REP,AR,Open,Won-General,34795.0,8
State Representative,Jerry Taylor,DEM,AR,Open,Won-General,34753.0,75
State Representative,John Lowery Jr.,DEM,AR,Open,Won-General,34746.95,50
State Representative,John Paul Verkamp,REP,AR,Open,Won-General,32225.71,15
State Representative,Gabe Allen,REP,AR,Challenger,Lost-General,30991.0,35
State Representative,Mary Anne Salmon,DEM,AR,Incumbent,Won-General,29060.0,61
State Representative,Gary Dewayne Grimes Sr.,DEM,AR,Open,Lost-General,28885.0,15
State Representative,Shawn Womack,REP,AR,Incumbent,Won-General,28574.05,40
State Representative,Stephen Bright,REP,AR,Open,Won-General,28010.0,60
State Representative,Thomas Moore,DEM,AR,Incumbent,Won-General,27083.0,33
State Representative,Jo Ellen Carson,DEM,AR,Incumbent,Won-General,26988.68,13
State Representative,Haze Hudson,DEM,AR,Challenger,Lost-General,26482.7,21
State Senator,Steve Simon,DEM,AR,Open,Lost-General,24997.49,20
State Senator,James Edward Wilkinson,DEM,AR,Open,Won-General,24220.0,10
State Representative,Steve Napper,DEM,AR,Incumbent,Won-General,24084.05,54
State Representative,Randy Rankin,DEM,AR,Open,Won-General,23594.75,100
State Representative,Randy Minton,REP,AR,Incumbent,Won-General,23117.0,69
State Representative,Shirl Coleman,DEM,AR,Challenger,Lost-General,23099.0,3
State Representative,Bill Scrimshire,DEM,AR,Incumbent,Won-General,23028.56,35
State Representative,Janice Ann Judy,DEM,AR,Incumbent,Won-General,22919.0,7
State Representative,Olin Cook,DEM,AR,Incumbent,Won-General,22890.7,30
State Representative,Rs Crowell,DEM,AR,Challenger,Lost-General,22515.0,44
State Representative,Jim Bob Duggar,REP,AR,Incumbent,Won-General,20800.0,6
State Representative,Steve Schall,REP,AR,Open,Won-General,20390.0,45
State Representative,Lynn Story,REP,AR,Challenger,Lost-General,20248.0,38
State Representative,John Bradford,REP,AR,Challenger,Lost-General,20135.0,13
State Representative,Booker Clemons,DEM,AR,Open,Won-General,20062.45,73
State Representative,Joy Drummonds,DEM,AR,Challenger,Lost-General,20036.66,6
State Representative,Sarah Agee,REP,AR,Incumbent,Won-General,19550.0,9
