office,candidate,party,state,incumbency,result,total money,district
Governor,John Henry Hoeven III,REP,ND,Open,Won-General,1789929.32,nan
Governor,Heidi Heitkamp,DEMOCRATIC-NPL,ND,Open,Lost-General,983335.72,nan
Attorney General,Wayne Stenehjem,REP,ND,Open,Won-General,219400.67,nan
Attorney General,Glen Pomeroy,DEMOCRATIC-NPL,ND,Open,Lost-General,207211.8,nan
Agriculture Commissioner,Roger Johnson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,83209.0,nan
State Senator,Gary Nelson,REP,ND,Incumbent,Won-General,80900.0,22
Public Service Commissioner,Tony Clark,REP,ND,Open,Won-General,32100.0,nan
Tax Commissioner,Rick Clayburgh,REP,ND,Incumbent,Won-General,30255.0,nan
Insurance Commissioner,Gorman King,DEMOCRATIC-NPL,ND,Open,Lost-General,21444.44,nan
Treasurer,Randy Schobinger,REP,ND,Challenger,Lost-General,17692.0,nan
Agriculture Commissioner,Clare Carlson,REP,ND,Challenger,Lost-General,14425.0,nan
Superintendent Of Public Instruction,Ray Holmberg,IND,ND,Challenger,Lost-General,13875.0,nan
Auditor,Mary Eckstrom,DEMOCRATIC-NPL,ND,Challenger,Lost-General,11350.0,nan
Supreme Court-Open Seat,Carol Kapsner,IND,ND,Open,Won-General,11175.0,nan
Treasurer,Kathi Gilmore,DEMOCRATIC-NPL,ND,Incumbent,Won-General,6550.0,nan
Secretary Of State,Dennis Bercier,DEMOCRATIC-NPL,ND,Challenger,Lost-General,6350.0,nan
Secretary Of State,Alvin Jaeger,REP,ND,Incumbent,Won-General,6300.0,nan
Superintendent Of Public Instruction,Wayne Sanstead,IND,ND,Incumbent,Won-General,5800.0,nan
State Senator,Dwight Cook,REP,ND,Incumbent,Won-General,4850.0,34
State Representative,Michael Don Brandenburg,REP,ND,Incumbent,Won-General,3850.0,26
State Senator,Duaine Espegard,REP,ND,Open,Won-General,3300.0,43
Auditor,Robert Peterson,REP,ND,Incumbent,Won-General,3300.0,nan
State Representative,Kathy Hawken,REP,ND,Incumbent,Won-General,3075.0,46
State Representative,John Warner,DEMOCRATIC-NPL,ND,Incumbent,Won-General,2858.33,4
Supreme Court-Open Seat,Kathryn Dietz,IND,ND,Open,Lost-General,2750.0,nan
State Representative,James Kasper,REP,ND,Challenger,Won-General,2650.0,46
State Senator,Charles Macdonald Halcrow,REP,ND,Challenger,Lost-General,2175.0,16
State Representative,Wayne Tieman,REP,ND,Challenger,Won-General,1950.0,10
State Senator,John Andrist,REP,ND,Incumbent,Won-General,1900.0,2
State Senator,Harvey Tallackson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,1875.0,16
State Representative,Wanda Rose,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,1825.0,32
State Senator,Leon Dubourt,DEMOCRATIC-NPL,ND,Open,Lost-General,1750.0,10
State Senator,Tim Flakoll,REP,ND,Incumbent,Won-General,1650.0,44
State Representative,Brian Grosinger,DEMOCRATIC-NPL,ND,Challenger,Lost-General,1600.0,34
State Representative,Serenus Hoffner,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,1575.0,32
State Senator,David Paul Oconnell,DEMOCRATIC-NPL,ND,Incumbent,Won-General,1525.0,6
State Representative,Michael Grosz,REP,ND,Challenger,Won-General,1500.0,42
State Representative,Dorvan Solberg,DEMOCRATIC-NPL,ND,Incumbent,Won-General,1375.0,2
State Representative,Todd Porter,REP,ND,Incumbent,Won-General,1325.0,34
State Senator,Ronald Hofstrand,REP,ND,Open,Lost-General,1300.0,12
State Senator,David Holter,REP,ND,Challenger,Lost-General,1300.0,20
State Representative,Larry Bellew,REP,ND,Open,Won-General,1300.0,38
State Senator,Dick Dever,REP,ND,Challenger,Won-General,1250.0,32
State Representative,Pam Gulleson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,1225.0,26
State Senator,Herb Urlacher,REP,ND,Incumbent,Won-General,1225.0,36
State Representative,Rae Ann Kelsch,REP,ND,Incumbent,Won-General,1175.0,34
State Representative,Melissa Van Hoff,DEMOCRATIC-NPL,ND,Challenger,Lost-General,1150.0,42
State Representative,Wesley Belter,REP,ND,Incumbent,Won-General,1150.0,22
State Representative,Jeff Hoffmann,DEMOCRATIC-NPL,ND,Challenger,Lost-General,1116.0,44
State Senator,Jim Grueneich,REP,ND,Challenger,Lost-General,1050.0,6
State Senator,Mark Haugen,REP,ND,Challenger,Lost-General,1050.0,30
State Representative,Ron Carlisle,REP,ND,Incumbent,Won-General,1025.0,30
State Senator,Jerome Kelsh,DEMOCRATIC-NPL,ND,Incumbent,Won-General,1025.0,26
State Representative,Frank Klein,REP,ND,Challenger,Won-General,1025.0,36
State Representative,Mark Dosch,REP,ND,Challenger,Won-General,1000.0,32
State Senator,Jerry Klein,REP,ND,Incumbent,Won-General,1000.0,14
State Senator,Tom Fischer,REP,ND,Incumbent,Won-General,950.0,46
State Senator,Robert Dykshoorn,DEMOCRATIC-NPL,ND,Challenger,Lost-General,900.0,34
State Senator,Layton Freborg,REP,ND,Incumbent,Won-General,900.0,8
State Representative,Ole Aarsvold,DEMOCRATIC-NPL,ND,Incumbent,Won-General,825.0,20
State Representative,Joe Kroeber,DEMOCRATIC-NPL,ND,Incumbent,Won-General,825.0,48
State Representative,Charles Axtman,REP,ND,Challenger,Lost-General,800.0,48
State Representative,Lyle Hanson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,800.0,48
State Senator,Bruce Kester,DEMOCRATIC-NPL,ND,Challenger,Lost-General,695.0,38
State Representative,Valorie Babb,DEMOCRATIC-NPL,ND,Open,Lost-General,650.0,38
State Senator,Gene Hilken,DEMOCRATIC-NPL,ND,Challenger,Lost-General,650.0,8
State Senator,Mark Johnson,DEMOCRATIC-NPL,ND,Challenger,Lost-General,650.0,26
State Representative,Duane Lee Dekrey,REP,ND,Incumbent,Won-General,650.0,14
State Representative,Clara Sue Price,REP,ND,Incumbent,Won-General,650.0,40
State Representative,Dale Ekstrom,DEMOCRATIC-NPL,ND,Challenger,Lost-General,600.0,34
State Representative,Gil Herbel,REP,ND,Incumbent,Won-General,575.0,16
State Representative,Carol Niemeier,DEMOCRATIC-NPL,ND,Incumbent,Won-General,575.0,20
State Representative,Cb Haas,REP,ND,Incumbent,Won-General,525.0,36
State Representative,Robert Brown,REP,ND,Challenger,Lost-General,500.0,20
State Representative,Gini Duval,DEMOCRATIC-NPL,ND,Challenger,Lost-General,500.0,46
State Representative,Gereld Gerntholz,REP,ND,Challenger,Lost-General,500.0,24
State Representative,Rita Greer,REP,ND,Challenger,Lost-General,500.0,24
State Representative,Kent Horntvedt,REP,ND,Challenger,Lost-General,500.0,2
State Representative,Arne Osland,REP,ND,Challenger,Lost-General,500.0,20
