,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Tennessee,Governor,0,Philip Bredesen,DEM,2006,2010,2,No,No,No
1,Tennessee,State Representative,1,Jon Lundberg,REP,2008,2010,2,No,Yes,Yes
2,Tennessee,State Representative,2,Tony Shipley,REP,2008,2010,1,No,Yes,Yes
3,Tennessee,State Representative,3,Jason Mumpower,REP,2008,2010,5,Yes,Yes,Yes
4,Tennessee,State Representative,4,Kent Williams,REP,2008,2010,2,No,Yes,No
5,Tennessee,State Representative,5,David Hawk,REP,2008,2010,4,No,Yes,Yes
6,Tennessee,State Representative,6,Dale Ford,REP,2008,2010,2,Yes,Yes,No
7,Tennessee,State Representative,7,Matthew Hill,REP,2008,2010,3,No,Yes,Yes
8,Tennessee,State Representative,8,Joe McCord,REP,2008,2010,5,Yes,Yes,No
9,Tennessee,State Representative,9,Mike Harrison,REP,2008,2010,4,No,Yes,No
10,Tennessee,State Representative,10,John Litz,DEM,2008,2010,4,Yes,Yes,No
11,Tennessee,State Representative,11,Eddie Yokley,DEM,2008,2010,4,No,Yes,No
12,Tennessee,State Representative,12,Richard Montgomery,REP,2008,2010,5,Yes,Yes,Yes
13,Tennessee,State Representative,13,Harry Tindell,DEM,2008,2010,5,Yes,Yes,Yes
14,Tennessee,State Representative,14,Ryan Haynes,REP,2008,2010,1,Yes,No,Yes
15,Tennessee,State Representative,15,Joseph Armstrong,DEM,2008,2010,5,No,Yes,Yes
16,Tennessee,State Representative,16,Bill Dunn,REP,2008,2010,5,No,Yes,Yes
17,Tennessee,State Representative,17,Frank Niceley,REP,2008,2010,3,No,Yes,Yes
18,Tennessee,State Representative,18,Stacey Campfield,REP,2008,2010,3,Yes,No,Yes
19,Tennessee,State Representative,19,Harry Brooks,REP,2008,2010,4,Yes,Yes,No
20,Tennessee,State Representative,20,Bob Ramsey,REP,2008,2010,1,Yes,Yes,Yes
21,Tennessee,State Representative,21,James Lloyd Matlock,REP,2008,2010,2,Yes,Yes,No
22,Tennessee,State Representative,22,Eric Watson,REP,2008,2010,2,Yes,Yes,Yes
23,Tennessee,State Representative,23,Mike Bell,REP,2008,2010,2,Yes,Yes,No
24,Tennessee,State Representative,24,Kevin Brooks,REP,2008,2010,2,No,Yes,No
25,Tennessee,State Representative,25,Eric Swafford,REP,2008,2010,3,Yes,Yes,Yes
26,Tennessee,State Representative,26,Gerald McCormick,REP,2008,2010,3,Yes,No,Yes
27,Tennessee,State Representative,27,Richard Floyd,REP,2008,2010,2,Yes,Yes,Yes
28,Tennessee,State Representative,28,Tommie Brown,DEM,2008,2010,5,Yes,No,Yes
29,Tennessee,State Representative,29,Joanne Favors,DEM,2008,2010,3,No,Yes,Yes
30,Tennessee,State Representative,30,Vince Dean,REP,2008,2010,2,Yes,Yes,No
31,Tennessee,State Representative,31,Jim Cobb,REP,2008,2010,2,Yes,Yes,Yes
32,Tennessee,State Representative,32,Dennis Ferguson,DEM,2008,2010,5,Yes,Yes,Yes
33,Tennessee,State Representative,33,Jim Hackworth,DEM,2008,2010,4,No,No,Yes
34,Tennessee,State Representative,34,Donna Rowland,REP,2008,2010,4,No,Yes,Yes
35,Tennessee,State Representative,35,Dennis Roach,REP,2008,2010,5,No,Yes,No
36,Tennessee,State Representative,36,Chad Faulkner,REP,2008,2010,1,No,Yes,Yes
37,Tennessee,State Representative,37,Bill Harmon,DEM,2008,2010,4,No,Yes,Yes
38,Tennessee,State Representative,38,Leslie Winningham,DEM,2008,2010,5,Yes,Yes,Yes
39,Tennessee,State Representative,39,George Fraley,DEM,2008,2010,5,No,Yes,No
40,Tennessee,State Representative,40,Terri Lynn Weaver,REP,2008,2010,1,No,Yes,No
41,Tennessee,State Representative,41,John Mark Windle,DEM,2008,2010,5,Yes,Yes,Yes
42,Tennessee,State Representative,42,Henry Fincher,DEM,2008,2010,2,Yes,Yes,Yes
43,Tennessee,State Representative,43,Charles Curtiss,DEM,2008,2010,5,Yes,Yes,No
44,Tennessee,State Representative,44,Mike McDonald,DEM,2008,2010,5,Yes,Yes,Yes
45,Tennessee,State Representative,45,Debra Young Maggart,REP,2008,2010,3,No,Yes,No
46,Tennessee,State Representative,46,Stratton Bone,DEM,2008,2010,5,No,No,No
47,Tennessee,State Representative,47,Judd Matheny,REP,2008,2010,4,No,Yes,No
48,Tennessee,State Representative,48,Joe Carr,REP,2008,2010,1,No,Yes,Yes
49,Tennessee,State Representative,49,Kent Coleman,DEM,2008,2010,4,No,No,No
50,Tennessee,State Representative,50,Sean McGary,DEM,2008,2010,3,Yes,Yes,Yes
51,Tennessee,State Representative,51,Michael Turner,DEM,2008,2010,5,Yes,No,Yes
52,Tennessee,State Representative,52,Michael Stewart,DEM,2008,2010,1,No,Yes,Yes
53,Tennessee,State Representative,53,Janis Baird Sontany,DEM,2008,2010,4,Yes,Yes,Yes
54,Tennessee,State Representative,54,Brenda Gilmore,DEM,2008,2010,2,Yes,No,Yes
55,Tennessee,State Representative,55,Sean McGary,DEM,2008,2010,5,No,Yes,Yes
56,Tennessee,State Representative,56,Beth Harwell,REP,2008,2010,5,Yes,Yes,No
57,Tennessee,State Representative,57,Susan Lynn,REP,2008,2010,4,No,Yes,No
58,Tennessee,State Representative,58,Mary Pruitt,DEM,2008,2010,5,No,No,Yes
59,Tennessee,State Representative,59,Sherry Jones,DEM,2008,2010,5,Yes,No,Yes
60,Tennessee,State Representative,60,Ben West Jr.,DEM,2008,2010,5,No,Yes,Yes
61,Tennessee,State Representative,61,Charles Sargent Jr.,REP,2008,2010,5,Yes,Yes,No
62,Tennessee,State Representative,62,Curt Cobb,DEM,2008,2010,4,No,Yes,Yes
63,Tennessee,State Representative,63,Glen Casada,REP,2008,2010,4,Yes,Yes,Yes
64,Tennessee,State Representative,64,Ty Cobb,DEM,2008,2010,1,No,Yes,No
65,Tennessee,State Representative,65,Eddie Bass,DEM,2008,2010,2,Yes,Yes,Yes
66,Tennessee,State Representative,66,Joshua Evans,REP,2008,2010,1,No,Yes,Yes
67,Tennessee,State Representative,67,Joe Pitts,DEM,2008,2010,2,Yes,No,Yes
68,Tennessee,State Representative,68,Curtis Johnson,REP,2008,2010,3,Yes,Yes,Yes
69,Tennessee,State Representative,69,David Shepard,DEM,2008,2010,5,No,Yes,Yes
70,Tennessee,State Representative,70,Joseph Hensley,REP,2008,2010,4,No,Yes,No
71,Tennessee,State Representative,71,Vance Dennis,REP,2008,2010,1,No,Yes,Yes
72,Tennessee,State Representative,72,Steve McDaniel,REP,2008,2010,5,Yes,Yes,No
73,Tennessee,State Representative,73,Jimmy Eldridge,REP,2008,2010,4,Yes,No,No
74,Tennessee,State Representative,74,John Tidwell,DEM,2008,2010,5,Yes,Yes,Yes
75,Tennessee,State Representative,75,Willie Borchert,DEM,2008,2010,4,No,Yes,No
76,Tennessee,State Representative,76,Mark Maddox,DEM,2008,2010,5,Yes,Yes,No
77,Tennessee,State Representative,77,Judy Barker,DEM,2008,2010,1,No,Yes,Yes
78,Tennessee,State Representative,78,Phillip Johnson,REP,2008,2010,4,No,Yes,Yes
79,Tennessee,State Representative,79,Curtis Halford,REP,2008,2010,1,No,Yes,Yes
80,Tennessee,State Representative,80,Johnny Shaw,DEM,2008,2010,5,Yes,Yes,Yes
81,Tennessee,State Representative,81,Jimmy Naifeh,DEM,2008,2010,5,No,Yes,Yes
82,Tennessee,State Representative,82,Craig Fitzhugh,DEM,2008,2010,5,Yes,No,No
83,Tennessee,State Representative,83,Brian Kelsey,REP,2008,2010,3,Yes,Yes,No
84,Tennessee,State Representative,84,Joe Towns Jr.,DEM,2008,2010,5,Yes,Yes,Yes
85,Tennessee,State Representative,85,Larry Turner,DEM,2008,2010,5,Yes,No,Yes
86,Tennessee,State Representative,86,Barbara Cooper,DEM,2008,2010,5,No,No,Yes
87,Tennessee,State Representative,87,Karen Camper,DEM,2008,2010,1,Yes,Yes,Yes
88,Tennessee,State Representative,88,Larry Miller,DEM,2008,2010,5,No,Yes,Yes
89,Tennessee,State Representative,89,Jeanne Richardson,DEM,2008,2010,1,Yes,No,No
90,Tennessee,State Representative,90,John Deberry Jr.,DEM,2008,2010,5,Yes,No,Yes
91,Tennessee,State Representative,91,Lois Deberry,DEM,2008,2010,5,No,No,Yes
92,Tennessee,State Representative,92,A Hardaway Sr.,DEM,2008,2010,1,Yes,Yes,No
93,Tennessee,State Representative,93,Mike Kernell,DEM,2008,2010,5,No,No,Yes
94,Tennessee,State Representative,94,Barrett Rich,REP,2008,2010,1,No,Yes,Yes
95,Tennessee,State Representative,95,Curry Todd,REP,2008,2010,5,Yes,Yes,Yes
96,Tennessee,State Representative,96,Stephen McManus,REP,2008,2010,2,Yes,Yes,No
97,Tennessee,State Representative,97,James Coley,REP,2008,2010,2,Yes,Yes,Yes
98,Tennessee,State Representative,98,Ulysses Jones,DEM,2008,2010,5,Yes,No,Yes
99,Tennessee,State Representative,99,Ron Lollar,REP,2008,2010,2,Yes,Yes,Yes
100,Tennessee,State Senator,1,Steve Southerland,REP,2006,2010,2,No,Yes,Yes
101,Tennessee,State Senator,2,Ronald Ramsey,REP,2008,2012,3,No,Yes,No
102,Tennessee,State Senator,3,Rusty Crowe,REP,2006,2010,2,Yes,Yes,Yes
103,Tennessee,State Senator,4,Mike Faulk,REP,2008,2012,1,No,Yes,Yes
104,Tennessee,State Senator,5,Randy McNally,REP,2006,2010,2,Yes,Yes,Yes
105,Tennessee,State Senator,6,Jamie Woodson,REP,2008,2012,2,No,Yes,Yes
106,Tennessee,State Senator,7,Tim Burchett,REP,2006,2010,2,Yes,Yes,Yes
107,Tennessee,State Senator,8,Douglas Overbey,REP,2008,2012,1,No,Yes,Yes
108,Tennessee,State Senator,9,Dewayne Bunch,REP,2006,2010,1,Yes,Yes,Yes
109,Tennessee,State Senator,10,Andy Berke,DEM,2008,2012,1,No,Yes,Yes
110,Tennessee,State Senator,11,Bo Watson,REP,2006,2010,1,No,Yes,Yes
111,Tennessee,State Senator,12,Ken Yager,REP,2008,2012,1,No,Yes,Yes
112,Tennessee,State Senator,13,Bill Ketron,REP,2006,2010,2,No,Yes,No
113,Tennessee,State Senator,14,Eric Stewart,DEM,2008,2012,1,No,Yes,No
114,Tennessee,State Senator,15,Charlotte Burks,DEM,2006,2010,2,Yes,Yes,Yes
115,Tennessee,State Senator,16,Jim Tracy,REP,2008,2012,2,No,Yes,Yes
116,Tennessee,State Senator,17,Mae Beavers,REP,2006,2010,2,No,Yes,Yes
117,Tennessee,State Senator,18,Diane Lynn Black,REP,2008,2012,2,No,Yes,Yes
118,Tennessee,State Senator,19,Thelma Harper,DEM,2006,2010,2,Yes,No,Yes
119,Tennessee,State Senator,20,Joe Haynes,DEM,2008,2012,3,No,Yes,Yes
120,Tennessee,State Senator,21,Douglas Henry Jr.,DEM,2006,2010,2,No,Yes,Yes
121,Tennessee,State Senator,22,Tim Barnes,DEM,2008,2012,1,No,Yes,Yes
122,Tennessee,State Senator,23,Jack Johnson,REP,2006,2010,1,No,Yes,Yes
123,Tennessee,State Senator,24,Roy Brasfield Herron,DEM,2008,2012,3,Yes,Yes,Yes
124,Tennessee,State Senator,25,Douglas Jackson,DEM,2006,2010,3,Yes,Yes,Yes
125,Tennessee,State Senator,26,Dolores Gresham,REP,2008,2012,1,No,Yes,Yes
126,Tennessee,State Senator,27,Lowe Finney,DEM,2006,2010,1,No,No,No
127,Tennessee,State Senator,28,James Kyle Jr.,DEM,2008,2012,3,Yes,Yes,Yes
128,Tennessee,State Senator,29,Ophelia Ford,DEM,2006,2010,1,No,Yes,No
129,Tennessee,State Senator,30,Beverly Robison Marrero,DEM,2008,2012,1,Yes,Yes,Yes
130,Tennessee,State Senator,31,Paul Stanley,REP,2006,2010,1,No,No,Yes
131,Tennessee,State Senator,32,Mark Norris,REP,2008,2012,3,Yes,Yes,Yes
132,Tennessee,State Senator,33,Reginald Tate,DEM,2006,2010,1,No,No,Yes
