office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Claire Conner McCaskill,DEM,MO,Incumbent,Lost,36017043.98,nan
U.S. Senator,Joshua David Hawley,REP,MO,Challenger,Won,11868440.02,nan
U.S. Representative,Ann Wagner,REP,MO,Incumbent,Won,3042058.87,2
U.S. Representative,Cort Vanostran,DEM,MO,Challenger,Lost,2341088.05,2
U.S. Representative,Blaine Luetkemeyer,REP,MO,Incumbent,Won,2296522.81,3
U.S. Representative,Jason Smith,REP,MO,Incumbent,Won,1972457.4,8
U.S. Representative,Samuel Graves Jr.,REP,MO,Incumbent,Won,1684122.68,6
U.S. Representative,Billy Long,REP,MO,Incumbent,Won,1506373.33,7
Auditor,Nicole Galloway,DEM,MO,Incumbent,Won,1454841.32,nan
U.S. Representative,Hartzler,REP,MO,Incumbent,Won,1245858.55,4
U.S. Representative,Emanuel Cleaver II,DEM,MO,Incumbent,Won,1189681.39,5
State Senator,Jill Seltzer Schupp,DEM,MO,Incumbent,Won,1043295.65,24
U.S. Representative,William Lacy Clay Jr.,DEM,MO,Incumbent,Won,656760.49,1
U.S. Senator,Austin Petersen,REP,MO,Open,Lost,628683.72,nan
U.S. Senator,Craig Odear,IND,MO,Challenger,Lost,627764.5,nan
State Senator,Robert Frank Onder Jr.,REP,MO,Incumbent,Won,599895.92,2
State Senator,Tony Luetkemeyer,REP,MO,Open,Won,598369.47,34
Auditor,David Wasinger,REP,MO,Open,Lost,587708.6,nan
State Senator,Paul Wieland,REP,MO,Incumbent,Won,487255.51,22
U.S. Senator,Raffaele Antonio Monetti,REP,MO,Open,Lost,470853.53,nan
U.S. Representative,Suzanne Renee Hoagenson,DEM,MO,Challenger,Lost,462385.26,4
State Senator,Lauren Arthur,DEM,MO,Open,Won,449637.82,17
State Senator,Eric Burlison,REP,MO,Open,Won,389099.65,20
State Senator,Lincoln Hough,REP,MO,Open,Won,384253.09,30
State Representative,Elijah Haahr,REP,MO,Incumbent,Won,383170.04,134
State Senator,William White,REP,MO,Open,Won,373246.16,32
State Senator,Dave Schatz,REP,MO,Incumbent,Won,357527.36,26
State Senator,Harry Roberts,REP,MO,Open,Lost,344009.25,34
State Senator,Jeanie Riddle,REP,MO,Incumbent,Won,323459.98,10
State Senator,Cindy Olaughlin,REP,MO,Open,Won,312166.5,18
State Representative,Robert Vescovo,REP,MO,Incumbent,Won,259550.0,112
State Senator,Daniel Hegeman,REP,MO,Incumbent,Won,230455.0,12
U.S. Representative,Kathryn Gail Ellis,DEM,MO,Challenger,Lost,192239.25,8
State Senator,Jacob Hummel,DEM,MO,Incumbent,Lost,184578.5,4
State Senator,Craig Redmon,REP,MO,Open,Lost,174639.98,18
State Senator,Mike Bernskoetter,REP,MO,Open,Won,172676.0,6
State Senator,Diane Franklin,REP,MO,Open,Lost,172195.0,16
U.S. Representative,Mark Osmack,DEM,MO,Open,Lost,166096.83,2
State Senator,Rob Obrian,REP,MO,Open,Lost,161860.81,32
State Senator,Hillary Shields,DEM,MO,Challenger,Lost,160244.79,8
State Senator,Martin Rucker II,DEM,MO,Open,Lost,146962.51,34
State Senator,Ryan Dillon,DEM,MO,Open,Lost,139773.45,16
State Representative,Jon Patterson,REP,MO,Open,Won,139111.84,30
U.S. Representative,Cori Bush,DEM,MO,Challenger,Lost,138293.61,1
State Representative,Shamed Dogan,REP,MO,Incumbent,Won,133038.96,98
State Senator,Nathan Belt Walker,REP,MO,Open,Lost,132516.41,18
State Representative,David Gregory,REP,MO,Incumbent,Won,132137.87,96
State Representative,Robert Cornejo,REP,MO,Incumbent,Withdrew,125503.0,64
State Representative,Jean Evans,REP,MO,Incumbent,Won,121175.27,99
State Senator,Joseph Adams Jr.,DEM,MO,Open,Lost,116646.99,14
State Representative,Kathryn Swan,REP,MO,Incumbent,Won,116626.28,147
State Representative,Hardy Billington,REP,MO,Open,Won,115802.79,152
State Representative,Sam Gladney,DEM,MO,Open,Lost,115250.32,87
State Representative,Scott Fitzpatrick,REP,MO,Incumbent,Won,112467.17,158
State Representative,Dean Plocher,REP,MO,Incumbent,Won,106520.67,89
State Representative,Pat Rowe Kerr,REP,MO,Open,Lost,103928.52,60
State Representative,John Wiemann,REP,MO,Incumbent,Won,102260.17,103
State Representative,Stephen Butz,DEM,MO,Open,Won,97175.12,81
State Senator,Justin Brown,REP,MO,Open,Won,97161.2,16
State Representative,Brad Bakker,DEM,MO,Open,Lost,92634.25,84
State Senator,Mike Cierpiot,REP,MO,Incumbent,Won,92165.8,8
State Representative,Rocky Miller,REP,MO,Incumbent,Won,89642.5,124
State Representative,Doug Beck,DEM,MO,Incumbent,Won,85197.78,92
State Representative,Holly Rehder,REP,MO,Incumbent,Won,81695.91,148
Auditor,Paul Curtman,REP,MO,Open,Lost,80958.62,nan
State Representative,Deborah Lavender,DEM,MO,Incumbent,Won,78753.45,90
State Senator,Brian Williams,DEM,MO,Open,Won,78187.05,14
State Representative,Bruce Degroot,REP,MO,Incumbent,Won,77905.6,101
State Senator,Robert Butler,DEM,MO,Challenger,Lost,77493.41,22
State Representative,Cody Smith,REP,MO,Incumbent,Won,74945.76,163
State Representative,Jack Scott Bondon,REP,MO,Incumbent,Won,73877.5,56
State Representative,Nick Schroer,REP,MO,Incumbent,Won,73606.26,107
State Representative,Crystal Quade,DEM,MO,Incumbent,Won,71497.5,132
State Representative,Mark Ellebracht,DEM,MO,Incumbent,Won,70874.9,17
State Representative,Rudy Veit,REP,MO,Open,Won,70600.58,59
State Representative,John Black,REP,MO,Open,Won,69994.37,137
State Representative,Dan Houx,REP,MO,Incumbent,Won,67644.22,54
State Representative,Derek Grier,REP,MO,Incumbent,Won,64245.19,100
State Representative,Travis Fitzwater,REP,MO,Incumbent,Won,63783.03,49
State Representative,Matt Doell,REP,MO,Open,Lost,62735.58,110
State Representative,Ian Mackey,DEM,MO,Open,Won,61911.07,87
State Senator,Keith Frederick,REP,MO,Open,Lost,61483.89,16
State Representative,Charles Basye,REP,MO,Incumbent,Won,61422.34,47
State Representative,Dave Griffith,REP,MO,Open,Won,61405.0,60
State Representative,Jim Scaggs,DEM,MO,Open,Lost,61082.37,144
State Representative,Peter Merideth,DEM,MO,Incumbent,Won,59746.84,80
State Representative,Raleigh Drue Ritter,REP,MO,Open,Lost,59513.31,160
State Representative,Robert Ross,REP,MO,Incumbent,Won,58820.39,142
State Senator,Patrice Billings,DEM,MO,Challenger,Lost,57561.46,2
State Representative,James Neely,REP,MO,Incumbent,Won,57138.42,8
State Representative,Steven Roberts II,DEM,MO,Incumbent,Won,57006.81,77
State Representative,Brenda Shields,REP,MO,Open,Won,56145.0,11
U.S. Representative,Jamie Daniel Schoolcraft,DEM,MO,Challenger,Lost,55838.56,7
State Senator,Charles Norr,DEM,MO,Open,Lost,55236.68,30
State Representative,Hannah Kelly,REP,MO,Incumbent,Won,54475.96,141
State Representative,Keri Ingle,DEM,MO,Open,Won,54429.09,35
State Representative,Mike Revis,DEM,MO,Incumbent,Lost,53589.37,97
State Representative,Vic Allred,REP,MO,Open,Won,52836.34,13
State Representative,Jeff Munzinger,DEM,MO,Open,Lost,52698.19,136
State Representative,Jon Carpenter,DEM,MO,Incumbent,Won,52224.2,15
State Representative,Joe Patterson,REP,MO,Open,Lost,50502.0,95
State Representative,Karen Leydens,REP,MO,Open,Lost,50289.39,59
State Representative,Sean Smith,REP,MO,Open,Lost,49667.6,35
State Representative,Rusty Black,REP,MO,Incumbent,Won,49587.08,7
State Representative,Ron Rammaha,REP,MO,Open,Lost,49028.59,94
State Senator,Sandy Crawford,REP,MO,Incumbent,Won,48779.9,28
State Representative,Michela Skelton,DEM,MO,Challenger,Lost,47301.21,50
State Representative,Kent Haden,REP,MO,Open,Won,46560.0,43
State Representative,Jeff Porter,REP,MO,Open,Won,46185.0,42
State Representative,Bryan Spencer,REP,MO,Incumbent,Won,45425.5,63
State Representative,William Kidd,REP,MO,Incumbent,Won,44167.5,20
State Representative,Dan Shaul,REP,MO,Incumbent,Won,44150.0,113
State Representative,Donna McBaringer,DEM,MO,Incumbent,Won,43345.18,82
State Representative,Helena Webb,DEM,MO,Challenger,Lost,42570.27,100
State Representative,Sarah Unsicker,DEM,MO,Incumbent,Won,42448.15,91
State Representative,Becky Ruth,REP,MO,Incumbent,Won,40943.55,114
State Representative,Phil Christofanelli,REP,MO,Incumbent,Won,39856.23,105
U.S. Representative,Hallie Thompson,DEM,MO,Open,Lost,39852.96,4
State Representative,Kip Kendrick,DEM,MO,Incumbent,Won,39852.75,45
State Representative,David Evans,REP,MO,Open,Won,39339.96,154
State Representative,John Simmons,REP,MO,Open,Won,38881.0,109
State Representative,Travis Estes,DEM,MO,Open,Lost,38730.42,81
