office,candidate,party,state,incumbency,result,total money,district
Governor,Kate Brown,DEM,OR,Incumbent,Won,20080407.25,nan
Governor,Knute Buehler,REP,OR,Challenger,Lost,19261672.66,nan
U.S. Representative,Gregory Walden,REP,OR,Incumbent,Won,5300249.94,2
U.S. Representative,Walter Schrader,DEM,OR,Incumbent,Won,2056460.72,5
U.S. Representative,Peter Defazio,DEM,OR,Incumbent,Won,1756530.92,4
U.S. Representative,Earl Blumenauer,DEM,OR,Incumbent,Won,1455857.06,3
U.S. Representative,Jamie McLeod-Skinner,DEM,OR,Challenger,Lost,1290021.06,2
State Representative,Catherine McKeown,DEM,OR,Incumbent,Won,1047441.43,9
U.S. Representative,Suzanne Bonamici,DEM,OR,Incumbent,Won,1031556.84,1
Labor Commissioner,Val Hoyle,IND,OR,Open,Default Winner,964285.57,nan
State Senator,Peter Courtney,DEM,OR,Incumbent,Won,915306.61,11
State Representative,Paul Evans,DEM,OR,Incumbent,Won,895411.16,20
State Senator,Charles William Thomsen,REP,OR,Incumbent,Won,890175.06,26
State Representative,Rachel Prusak,DEM,OR,Challenger,Won,887215.73,37
State Representative,Janelle Bynum,DEM,OR,Incumbent,Won,884538.25,51
State Senator,Jackie Winters,REP,OR,Incumbent,Won,824793.0,10
State Senator,Christine Reitz,DEM,OR,Challenger,Lost,733178.45,26
State Representative,Jeffrey Helfrich,REP,OR,Incumbent,Lost,698714.16,52
State Senator,Alexander Flores,REP,OR,Challenger,Lost,690459.81,15
State Representative,Michael McLane,REP,OR,Incumbent,Won,680866.67,55
State Senator,Elizabeth Johnson,DEM,OR,Incumbent,Won,674000.23,16
State Representative,Anna Williams,DEM,OR,Challenger,Won,663004.93,52
State Representative,Lori Chavez-Deremer,REP,OR,Challenger,Lost,587864.86,51
State Representative,Tina Kotek,DEM,OR,Incumbent,Won,585327.35,44
State Representative,Selma Pierce,REP,OR,Challenger,Lost,573767.77,20
State Senator,Jessica Gomez,REP,OR,Open,Lost,569966.88,3
State Representative,Cheri Helt,REP,OR,Open,Won,534617.09,54
State Representative,Tiffiny Mitchell,DEM,OR,Open,Won,531673.01,32
State Representative,Marshall Wilde,DEM,OR,Open,Won,485181.85,11
State Senator,Alan Olsen,REP,OR,Incumbent,Won,477416.15,20
Labor Commissioner,Lou Ogden,IND,OR,Open,Lost,477208.13,nan
State Representative,Jennifer Williamson,DEM,OR,Incumbent,Won,456290.2,36
State Senator,Shemia Fagan,DEM,OR,Open,Won,452875.17,24
State Representative,Julieanne Parrish,REP,OR,Incumbent,Lost,443271.42,37
Governor,Sam Carpenter,REP,OR,Open,Lost,441946.15,nan
State Representative,Mark Meek,DEM,OR,Incumbent,Won,420412.44,40
State Representative,Josh Hill,REP,OR,Challenger,Lost,394852.43,40
State Senator,Rod Monroe,DEM,OR,Incumbent,Lost,388026.9,24
State Senator,Charles Riley,DEM,OR,Incumbent,Won,377511.38,15
State Senator,Elizabeth Steiner Hayward,DEM,OR,Incumbent,Won,338906.27,17
State Senator,Leslee Beyer,DEM,OR,Incumbent,Won,335047.99,6
State Representative,Mark Herbert,REP,OR,Open,Lost,309851.96,11
State Representative,Gregory Barreto,REP,OR,Incumbent,Won,309526.29,58
State Representative,Teri Grier,REP,OR,Challenger,Lost,294871.67,9
Governor,Greg Wooldridge,REP,OR,Open,Lost,290615.18,nan
State Representative,Daniel Rayfield,DEM,OR,Incumbent,Won,274538.47,16
State Senator,Lona Kim Thatcher,REP,OR,Incumbent,Won,260897.98,13
State Senator,Charles Gallia,DEM,OR,Challenger,Lost,255659.86,20
State Representative,Teresa Alonso Leon,DEM,OR,Incumbent,Won,244998.72,22
State Senator,Cliff Bentz,REP,OR,Incumbent,Won,232791.03,30
State Senator,Jeffrey Golden,DEM,OR,Open,Won,213976.92,3
State Representative,Denyc Boles,REP,OR,Incumbent,Won,211921.79,19
State Representative,Christine Drazan,REP,OR,Open,Won,208718.83,39
State Representative,Vineeta Lower,REP,OR,Open,Lost,206273.01,32
U.S. Representative,Arthur Robinson,REP,OR,Challenger,Lost,202014.49,4
State Senator,Robert Wagner,DEM,OR,Incumbent,Won,201186.72,19
State Senator,Floyd Prozanski Jr.,DEM,OR,Incumbent,Won,197621.04,4
State Representative,Nancy Nathanson,DEM,OR,Incumbent,Won,195817.68,13
State Representative,Joseph Zika,REP,OR,Open,Won,188561.21,53
State Representative,Gregory Smith,REP,OR,Incumbent,Won,183138.83,57
U.S. Representative,Jennifer Neahring,DEM,OR,Open,Lost,175420.33,2
State Representative,Shelly Boshart Davis,REP,OR,Open,Won,174529.23,15
State Representative,Bradley Witt,DEM,OR,Incumbent,Won,170963.87,31
State Senator,James Manning Jr.,DEM,OR,Incumbent,Won,158215.55,7
State Representative,Susan McLain,DEM,OR,Incumbent,Won,157727.23,29
State Representative,Robert Nosse Jr.,DEM,OR,Incumbent,Won,152612.53,42
State Representative,Armand Richard Vial,REP,OR,Incumbent,Lost,151464.62,26
State Representative,Cedric Ross Hayden,REP,OR,Incumbent,Won,149859.0,7
State Senator,Sara Gelser,DEM,OR,Incumbent,Won,148201.56,8
State Representative,Paul Holvey,DEM,OR,Incumbent,Won,145894.92,8
State Representative,David Brock Smith,REP,OR,Incumbent,Won,145213.14,1
State Representative,Ronald Noble,REP,OR,Incumbent,Won,140092.4,24
State Representative,Jeff Barker,DEM,OR,Incumbent,Won,136861.15,28
State Representative,Barbara Smith Warner,DEM,OR,Incumbent,Won,135760.26,45
State Representative,Micheal Ellison,DEM,OR,Challenger,Lost,133794.72,19
State Representative,Kimberly Wallan,REP,OR,Open,Won,126012.06,6
State Senator,Deborah Patterson,DEM,OR,Challenger,Lost,123384.05,10
State Representative,Carl Wilson,REP,OR,Incumbent,Won,119755.0,3
State Representative,Brian Clem,DEM,OR,Incumbent,Won,116203.41,21
State Representative,Tim Josi,DEM,OR,Open,Lost,113899.01,32
State Representative,David Gomberg,DEM,OR,Incumbent,Won,113028.67,10
State Representative,Justin Hwang,REP,OR,Challenger,Lost,108840.51,49
State Senator,Athena Goldberg,DEM,OR,Open,Lost,107628.94,3
State Representative,Alissa Keny-Guyer,DEM,OR,Incumbent,Won,106875.5,46
State Representative,Julianne Fahey,DEM,OR,Incumbent,Won,106281.37,14
State Representative,Eric Reschke,REP,OR,Incumbent,Won,102877.69,56
State Representative,Duane Stark,REP,OR,Incumbent,Won,102869.0,4
State Representative,Daniel Bonham,REP,OR,Incumbent,Won,102462.63,59
State Representative,Michelle Blum Atkinson,DEM,OR,Open,Lost,96704.09,6
State Representative,Michael Nearman,REP,OR,Incumbent,Won,91609.66,23
State Senator,Dallas Heard,REP,OR,Incumbent,Won,90435.12,1
State Representative,Daniel Jaffer,DEM,OR,Challenger,Lost,86688.31,23
State Representative,Andrea Salinas,DEM,OR,Incumbent,Won,84252.25,38
State Representative,Bill Post,REP,OR,Incumbent,Won,82765.55,25
State Representative,Karin Power,DEM,OR,Incumbent,Won,79945.99,41
State Representative,Lynn Findley,REP,OR,Incumbent,Won,78580.65,60
State Representative,Ken Helm,DEM,OR,Incumbent,Won,77959.68,34
State Representative,Sherrie Sprenger,REP,OR,Incumbent,Won,75750.83,17
U.S. Representative,Eric Burnette,DEM,OR,Open,Lost,75022.0,2
State Representative,John Lively,DEM,OR,Incumbent,Won,73377.89,12
State Representative,Pam Marsh,DEM,OR,Incumbent,Won,72844.59,5
State Representative,Martha Heyen,REP,OR,Challenger,Lost,71007.59,22
State Representative,Michael Reardon,DEM,OR,Incumbent,Won,69611.47,48
State Representative,Chris Gorsek,DEM,OR,Incumbent,Won,68513.11,49
State Representative,Sheri Malstrom,DEM,OR,Incumbent,Won,68400.56,27
State Representative,Diego Hernandez,DEM,OR,Incumbent,Won,68059.44,47
State Representative,Nathan Boddie,DEM,OR,Open,Lost,65161.55,54
State Representative,Janeen Sollman,DEM,OR,Incumbent,Won,64260.96,30
State Representative,Rick Lewis,REP,OR,Incumbent,Won,63491.79,18
State Senator,Greg Warnock,REP,OR,Challenger,Lost,61928.47,11
State Representative,Carla Piluso,DEM,OR,Incumbent,Won,58862.05,50
State Senator,Joyce Judy,DEM,OR,Challenger,Lost,58657.43,11
State Representative,Margaret Doherty,DEM,OR,Incumbent,Won,57098.6,35
State Senator,Kayse Jama,DEM,OR,Challenger,Lost,56226.44,24
State Senator,Shannon Souza,DEM,OR,Challenger,Lost,56183.39,1
State Representative,Gary Leif,REP,OR,Open,Won,54864.07,2
State Representative,Mitch Greenlick,DEM,OR,Incumbent,Won,54428.67,33
State Representative,Eileen Kiely,DEM,OR,Open,Lost,52668.25,53
State Representative,Kimberly Koops,DEM,OR,Open,Lost,45776.36,11
State Representative,Christy Inskip,DEM,OR,Challenger,Lost,42420.78,7
State Representative,Courtney Neron,DEM,OR,Challenger,Won,40018.31,26
State Representative,David Molina,REP,OR,Challenger,Lost,36259.3,29
State Senator,Sarah Grider,DEM,OR,Challenger,Lost,35545.17,13
U.S. Representative,Mark Allen Callahan,REP,OR,Challenger,Lost,35008.99,5
State Representative,Barry Shapiro,DEM,OR,Challenger,Lost,34546.99,18
State Representative,Tawna Sanchez,DEM,OR,Incumbent,Won,34507.57,43
State Representative,Ben Schimmoller,REP,OR,Open,Lost,33067.59,53
Supreme Court005,Adrienne Nelson,IND,OR,Incumbent,Won,30101.08,nan
Supreme Court003,Meagan Aileen Flynn,IND,OR,Incumbent,Won,29673.0,nan
State Representative,John Lee Jr.,REP,OR,Open,Lost,29206.56,39
State Senator,David Poulson,REP,OR,Challenger,Lost,26068.1,19
State Representative,Brian Stout,REP,OR,Challenger,Lost,23564.78,31
State Representative,Aurora Del Val,DEM,OR,Open,Lost,21823.65,52
State Representative,Brian Pierson,IND,OR,Challenger,Lost,21300.0,27
Governor,Jeff Smith,REP,OR,Open,Lost,19568.87,nan
State Representative,Dorothy Merritt,REP,OR,Challenger,Lost,18748.9,30
Governor,David Stauffer,REP,OR,Open,Lost,18199.83,nan
State Representative,John Orr,DEM,OR,Open,Lost,17886.12,32
State Representative,Jerred Taylor,DEM,OR,Open,Lost,17431.47,15
State Representative,David McCall,DEM,OR,Challenger,Lost,17410.4,25
State Senator,Paul Diller,DEM,OR,Challenger,Withdrew,15276.82,13
State Representative,Thomas Donohue,REP,OR,Challenger,Lost,14843.37,10
State Senator,Julian Bell,DEM,OR,Open,Lost,14381.89,3
U.S. Representative,Jo Rae Perkins,REP,OR,Open,Lost,14251.29,4
Governor,Bruce Cuff,REP,OR,Open,Lost,14109.74,nan
State Senator,Monte Akers,REP,OR,Open,Lost,13113.72,15
State Representative,Elizabeth Graser-Lindsey,DEM,OR,Open,Lost,13093.25,39
State Representative,Satyanarayana Chandragiri,REP,OR,Challenger,Lost,12624.0,19
