office,candidate,party,state,incumbency,result,total money,district
Governor,Scott Walker,REP,WI,Incumbent,Lost,33199458.65,nan
U.S. Senator,Tammy Suzanne Green Baldwin,DEM,WI,Incumbent,Won,30750152.18,nan
Governor,Anthony Steven Evers,DEM,WI,Challenger,Won,9403426.65,nan
U.S. Representative,Randy Bryce,DEM,WI,Open,Lost,8967588.69,1
U.S. Senator,Evangeline Vukmir,REP,WI,Challenger,Lost,5776792.54,nan
U.S. Senator,Kevin Nicholson,REP,WI,Open,Lost,3636247.91,nan
U.S. Representative,Sean Duffy,REP,WI,Incumbent,Won,3577088.2,7
U.S. Representative,Daniel Kohl,DEM,WI,Challenger,Lost,3413537.86,6
U.S. Representative,Mike Gallagher,REP,WI,Incumbent,Won,2817717.64,8
Attorney General,Brad David Schimel,REP,WI,Incumbent,Lost,2356264.29,nan
Attorney General,Joshua Kaul,DEM,WI,Challenger,Won,2318421.67,nan
U.S. Representative,Bryan Steil,REP,WI,Open,Won,2315043.9,1
U.S. Representative,Ron Kind,DEM,WI,Incumbent,Won,2269104.43,3
U.S. Representative,Glenn Grothman,REP,WI,Incumbent,Won,1995861.06,6
U.S. Representative,Cathy Myers,DEM,WI,Open,Lost,1452773.65,1
Supreme Court-Open Seat,Rebecca Frank Dallet,IND,WI,Open,Won,1260881.08,nan
Governor,Mahlon Mitchell,DEM,WI,Open,Lost,1111528.43,nan
U.S. Representative,Mark Pocan,DEM,WI,Incumbent,Won,1091440.76,2
Supreme Court-Open Seat,Michael Screnock,IND,WI,Open,Lost,1057089.46,nan
Governor,Kelda Helen Roys,DEM,WI,Open,Lost,1031136.0,nan
U.S. Representative,Gwendolynne Moore,DEM,WI,Incumbent,Won,1018467.35,4
State Senator,Howard Marklein,REP,WI,Incumbent,Won,891913.84,17
Governor,David Gronik,DEM,WI,Open,Lost,851110.16,nan
Governor,Dana Wachs,DEM,WI,Open,Lost,842118.99,nan
State Senator,Caleb Frostman,DEM,WI,Open,Lost,717618.42,1
State Senator,Scott Fitzgerald,REP,WI,Incumbent,Won,698487.81,13
Governor,Matt Flynn,DEM,WI,Open,Lost,628880.9,nan
Treasurer,Sarah Godlewski,DEM,WI,Open,Won,599211.21,nan
State Senator,Andre Jacque,REP,WI,Open,Won,546443.42,1
State Senator,Roger Roth Jr.,REP,WI,Incumbent,Won,535753.27,19
State Senator,Kriss Marion,DEM,WI,Challenger,Lost,528848.71,17
State Senator,Dale Kooyenga,REP,WI,Open,Won,468206.58,5
