office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Bob Hugin,REP,NJ,Challenger,Lost,39232013.25,nan
U.S. Senator,Robert Menendez,DEM,NJ,Incumbent,Won,12496892.85,nan
U.S. Representative,Rebecca Michelle Sherrill,DEM,NJ,Open,Won,8495479.3,11
U.S. Representative,Joshua Gottheimer,DEM,NJ,Incumbent,Won,6767617.54,5
U.S. Representative,Andy Kim,DEM,NJ,Challenger,Won,6309271.54,3
U.S. Representative,Tom Malinowski,DEM,NJ,Challenger,Won,6236518.46,7
U.S. Representative,Thomas Macarthur,REP,NJ,Incumbent,Lost,4764533.69,3
U.S. Representative,Frank Pallone Jr.,DEM,NJ,Incumbent,Won,2794112.78,6
U.S. Representative,Leonard Lance,REP,NJ,Incumbent,Lost,2555112.68,7
U.S. Representative,Peter De Neufville,REP,NJ,Open,Lost,2280429.74,11
U.S. Representative,Donald Norcross,DEM,NJ,Incumbent,Won,2166988.29,1
U.S. Representative,Joshua Welle,DEM,NJ,Challenger,Lost,1858634.93,4
U.S. Representative,Jeff Van Drew,DEM,NJ,Open,Won,1832123.41,2
U.S. Representative,Bill Pascrell Jr.,DEM,NJ,Incumbent,Won,1692392.17,9
U.S. Representative,Jay Webber,REP,NJ,Open,Lost,1666429.98,11
U.S. Representative,Christopher Smith,REP,NJ,Incumbent,Won,1306005.36,4
U.S. Representative,Tamara Harris,DEM,NJ,Open,Lost,949289.18,11
U.S. Representative,John McCann Jr.,REP,NJ,Challenger,Lost,936707.84,5
U.S. Representative,Bonnie Watson Coleman,DEM,NJ,Incumbent,Won,896672.69,12
U.S. Representative,Steven Lonegan,REP,NJ,Open,Lost,758173.79,5
U.S. Representative,Donald Payne Jr.,DEM,NJ,Incumbent,Won,536580.01,10
U.S. Representative,Albio Sires,DEM,NJ,Incumbent,Won,453553.63,8
U.S. Representative,Goutam Umesh Jois,DEM,NJ,Open,Lost,379611.64,7
U.S. Representative,James Keady,DEM,NJ,Open,Lost,303755.73,4
U.S. Representative,Seth Grossman,REP,NJ,Open,Lost,302406.05,2
U.S. Representative,Hirsh Singh,REP,NJ,Open,Lost,143971.64,2
U.S. Representative,Mitchell Cobert,DEM,NJ,Open,Lost,132261.89,11
U.S. Representative,Peter Jacob,DEM,NJ,Open,Lost,126098.56,7
U.S. Representative,Tanzie Youngblood,DEM,NJ,Open,Lost,113451.62,2
U.S. Representative,Richard Pezzullo,REP,NJ,Challenger,Lost,97210.0,6
U.S. Representative,Nate Kleinman,DEM,NJ,Open,Lost,97063.9,2
U.S. Representative,Antony Ghee,REP,NJ,Open,Lost,87295.0,11
U.S. Representative,William Cunningham,DEM,NJ,Open,Lost,75033.15,2
U.S. Representative,Samuel Fiocchi Sr.,REP,NJ,Open,Lost,57640.57,2
U.S. Senator,Murray Sabrin,LIB,NJ,Challenger,Lost,38773.87,nan
U.S. Representative,Felicia Stoler,THE INCLUSION CANDIDATE,NJ,Challenger,Lost,24317.0,4
U.S. Representative,Daryl Kipnis,REP,NJ,Challenger,Lost,23508.35,12
U.S. Representative,Martin Hewitt,REP,NJ,Open,Lost,22847.99,11
U.S. Representative,Patrick Allocco,REP,NJ,Open,Lost,14500.0,11
U.S. Representative,Paul Dilks,REP,NJ,Challenger,Lost,12998.0,1
U.S. Senator,Brian Goldberg,REP,NJ,Open,Lost,9907.67,nan
U.S. Senator,Tricia Flanagan,NEW DAY NJ,NJ,Challenger,Lost,7710.0,nan
U.S. Representative,Brian Reynolds,CHECK THIS COLUMN,NJ,Challenger,Lost,5827.31,4
U.S. Representative,John Muniz,REP,NJ,Challenger,Lost,5464.33,8
U.S. Representative,Lindsay Christine Brown,REP,NJ,Challenger,Lost,4365.06,7
U.S. Representative,William Benfer,OTHER,NJ,Open,Lost,40.0,2
U.S. Representative,Lawrence Berlinski,CON,NJ,Challenger,Lost,0.0,3
State Senator,Joseph Lagana,DEM,NJ,Incumbent,Won,0.0,38
U.S. Representative,Aaron Fraser,DEM,NJ,Challenger,Lost,0.0,10
State Representative,Lisa Swain,DEM,NJ,Incumbent,Won,0.0,38
U.S. Representative,Mark Joseph Washburne,DEM,NJ,Open,Lost,0.0,11
State Representative,Verlina Reynolds-Jackson,DEM,NJ,Incumbent,Won,0.0,15
State Representative,Britnee Timberlake,DEM,NJ,Incumbent,Won,0.0,34
State Representative,Clinton Calabrese,DEM,NJ,Incumbent,Won,0.0,36
U.S. Senator,Lisa McCormick,DEM,NJ,Challenger,Lost,0.0,nan
U.S. Representative,Robert Lee Carlson,DEM,NJ,Challenger,Lost,0.0,1
U.S. Representative,Scot John Tomaszewski,DEM,NJ,Challenger,Lost,0.0,1
U.S. Representative,Javahn Walker,DEM,NJ,Challenger,Lost,0.0,6
U.S. Representative,William Henry,DEM,NJ,Challenger,Lost,0.0,9
U.S. Representative,Alison Heslin,DEM,NJ,Open,Lost,0.0,11
State Representative,Pedro Mejia,DEM,NJ,Open,Won,0.0,32
State Representative,William Spearman,DEM,NJ,Incumbent,Won,0.0,5
State Representative,Anthony Verrelli,DEM,NJ,Incumbent,Won,0.0,15
State Representative,Linda Carter,DEM,NJ,Incumbent,Won,0.0,22
State Representative,Christopher Tully,DEM,NJ,Incumbent,Won,0.0,38
U.S. Representative,Diane Moxley,GRN,NJ,Challenger,Lost,0.0,7
U.S. Senator,Madelyn Hoffman,GRN,NJ,Challenger,Lost,0.0,nan
U.S. Senator,Muhammad Usman,IND,NJ,Challenger,Lost,0.0,nan
U.S. Representative,Robert Shapiro,LIB,NJ,Challenger,Lost,0.0,1
U.S. Representative,John Ordille,LIB,NJ,Open,Lost,0.0,2
U.S. Representative,Michael Rufo,LIB,NJ,Challenger,Lost,0.0,4
U.S. Representative,James Tosone,LIB,NJ,Challenger,Lost,0.0,5
U.S. Representative,Dan Delaney,LIB,NJ,Challenger,Lost,0.0,8
U.S. Representative,Claudio Belusic,LIB,NJ,Challenger,Lost,0.0,9
U.S. Representative,Scott Diroma,LIB,NJ,Challenger,Lost,0.0,10
U.S. Representative,Ryan Martinez,LIB,NJ,Open,Lost,0.0,11
State Representative,Gail Horton,REP,NJ,Challenger,Lost,0.0,38
U.S. Representative,Agha Khan,REP,NJ,Challenger,Lost,0.0,10
State Representative,Marc Marsi,REP,NJ,Challenger,Lost,0.0,36
U.S. Representative,Robert Turkavage,REP,NJ,Open,Lost,0.0,2
U.S. Representative,Raafat Barsoom,REP,NJ,Challenger,Lost,0.0,7
U.S. Representative,Eric Fisher,REP,NJ,Challenger,Lost,0.0,9
State Representative,Tracy Sinatra,REP,NJ,Challenger,Lost,0.0,15
State Representative,Irene Devita,REP,NJ,Challenger,Lost,0.0,34
State Representative,Nicholas Kush,REP,NJ,Challenger,Lost,0.0,5
State Representative,Justin Tibbetts,REP,NJ,Challenger,Lost,0.0,15
State Representative,John Quattrocchi,REP,NJ,Challenger,Lost,0.0,22
State Representative,Jayme Ouellette,REP,NJ,Challenger,Lost,0.0,38
State Senator,Daisy Ortiz Berger,REP,NJ,Challenger,Lost,0.0,38
U.S. Senator,Natalie Lynn Rivera,FOR THE PEOPLE,NJ,Challenger,Lost,0.0,nan
U.S. Representative,Allen Yusufov,TIME FOR CHANGE,NJ,Challenger,Lost,0.0,4
U.S. Representative,Edward Stackhouser Jr.,ED THE BARBER,NJ,Challenger,Lost,0.0,4
U.S. Senator,Hank Schroeder,ECONOMIC GROWTH,NJ,Challenger,Lost,0.0,nan
U.S. Representative,Paul Hamlin,WE DESERVE BETTER,NJ,Challenger,Lost,0.0,1
U.S. Representative,Anthony Parisi Sanchez,CANNOT BE BOUGHT,NJ,Open,Lost,0.0,2
State Representative,Edward Forchion,REPEAL BAIL REFORM,NJ,Challenger,Lost,0.0,15
State Representative,Alex Bethea,INTEGRITY TRANSPARENCY ACCOUNTABILITY,NJ,Challenger,Lost,0.0,15
State Representative,Clenard Howard Childress Jr.,STOP THE INSANITY,NJ,Challenger,Lost,0.0,34
U.S. Senator,Kevin Kimple,MAKE IT SIMPLE,NJ,Challenger,Lost,0.0,nan
U.S. Representative,Mohammad Kabir,YOUR VOICE HARD,NJ,Challenger,Lost,0.0,1
U.S. Representative,Steven Fenichel,TIME FOR TRUTH,NJ,Open,Lost,0.0,2
U.S. Representative,Wendy Goetz,TRADE HEALTH ENVIRONMENT,NJ,Challenger,Lost,0.0,5
U.S. Representative,Gregg Mele,FREEDOM RESPONSIBILITY ACTION,NJ,Challenger,Lost,0.0,7
U.S. Representative,Mahmoud Mahmoud,NEW WAY FORWARD,NJ,Challenger,Lost,0.0,8
U.S. Representative,Cynthia Johnson,C4C 2018,NJ,Challenger,Lost,0.0,10
U.S. Representative,Joanne Miller,NEVER GIVE UP,NJ,Challenger,Lost,0.0,10
U.S. Representative,Robert Crook,HONESTY INTEGRITY COMPASSION,NJ,Open,Lost,0.0,11
