office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Jacky Rosen,DEM,NV,Challenger,Won,25699677.34,nan
U.S. Senator,Dean Heller,REP,NV,Incumbent,Lost,15252014.87,nan
Governor,Adam Laxalt,REP,NV,Open,Lost,6426011.1,nan
U.S. Representative,Suzanne Kelley Lee,DEM,NV,Open,Won,5037832.46,3
Governor,Steve Sisolak,DEM,NV,Open,Won,4354463.36,nan
U.S. Representative,Daniel John Tarkanian,REP,NV,Open,Lost,2340308.62,3
U.S. Representative,Steven Horsford,DEM,NV,Open,Won,2251918.41,4
Governor,Christina Giunchigliani,DEM,NV,Open,Lost,1807437.7,nan
U.S. Representative,Mark Eugene Amodei,REP,NV,Incumbent,Won,1198463.38,2
U.S. Representative,Cresent Hardy,REP,NV,Open,Lost,928454.8,4
Governor,Jared Fisher,REP,NV,Open,Lost,886629.39,nan
Governor,Daniel Schwartz,REP,NV,Open,Lost,822851.1,nan
U.S. Representative,Dina Titus,DEM,NV,Incumbent,Won,717275.62,1
Attorney General,Aaron Ford,DEM,NV,Open,Won,592184.58,nan
Supreme Court-Seat G,Lidia Stiglich,IND,NV,Open,Won,567593.26,nan
Attorney General,Wesley Karl Duncan,REP,NV,Open,Lost,522802.13,nan
Lieutenant Governor,Michael Roberson,REP,NV,Open,Lost,481710.6,nan
Supreme Court-Seat C,Elissa Cadish,IND,NV,Open,Won,426592.71,nan
Lieutenant Governor,Kathleen Marshall,DEM,NV,Open,Won,368181.25,nan
State Senator,Ben Kieckhefer,REP,NV,Incumbent,Won,326149.15,16
U.S. Representative,Scott Hammond,REP,NV,Open,Lost,306654.36,3
State Representative,Jason Frierson,DEM,NV,Incumbent,Won,239538.57,8
State Representative,Dennis Hof,REP,NV,Open,Won,204466.0,36
State Senator,Daniel Stephen Rodimer,REP,NV,Open,Lost,204235.37,8
State Senator,James Arnold Settelmeyer,REP,NV,Incumbent,Won,202225.0,17
Secretary Of State,Nelson Araujo,DEM,NV,Challenger,Lost,197047.24,nan
U.S. Representative,Amy Vilela,DEM,NV,Open,Lost,186178.05,4
U.S. Representative,Patrick Fogarty,DEM,NV,Open,Lost,168705.0,2
U.S. Representative,Patricia Spearman,DEM,NV,Open,Lost,161092.07,4
U.S. Representative,Clint Koble,DEM,NV,Challenger,Lost,153467.16,2
State Representative,John Ellison,REP,NV,Incumbent,Won,148429.03,33
State Representative,James Oscarson,REP,NV,Incumbent,Lost,138328.57,36
State Senator,James Edward Ohrenschall,DEM,NV,Open,Won,135878.8,21
Treasurer,Zach Conine,DEM,NV,Open,Won,134728.06,nan
State Senator,Yvanna Denise Cancela,DEM,NV,Incumbent,Won,125647.43,10
State Representative,Steve Yeager,DEM,NV,Incumbent,Won,119720.74,9
State Senator,Joe Hardy,REP,NV,Incumbent,Won,117603.96,12
U.S. Representative,Michelle Mortensen,REP,NV,Open,Lost,114728.18,3
U.S. Representative,John Anzalone,DEM,NV,Open,Lost,112020.5,4
State Senator,Marilyn Dondero Loop,DEM,NV,Open,Won,109978.14,8
State Senator,Moises Denis,DEM,NV,Incumbent,Won,103603.57,2
State Senator,Valerie Ellen Weber,REP,NV,Open,Lost,101734.39,8
State Representative,Paul Pornthep Nimsuwan,DEM,NV,Open,Lost,96561.52,35
Attorney General,Craig Mueller,REP,NV,Open,Lost,92999.42,nan
Secretary Of State,Barbara Katherine Cegavske,REP,NV,Incumbent,Won,91312.0,nan
