office,candidate,party,state,incumbency,result,total money,district
Governor,Andrew Cuomo,DEM,NY,Incumbent,Won,37030712.75,nan
U.S. Senator,Kirsten Elizabeth Gillibrand,DEM,NY,Incumbent,Won,20023301.44,nan
U.S. Representative,Antonio Delgado,DEM,NY,Challenger,Won,9140676.77,19
U.S. Representative,Perry Gershon,DEM,NY,Challenger,Lost,5255235.29,1
Attorney General,Sean Maloney,DEM,NY,Open,Lost,5125595.31,nan
U.S. Representative,Anthony Brindisi,DEM,NY,Challenger,Won,4606825.34,22
U.S. Representative,Max Rose,DEM,NY,Challenger,Won,4590363.98,11
U.S. Representative,Lee Michael Zeldin,REP,NY,Incumbent,Won,4394838.26,1
Comptroller,Thomas Dinapoli,DEM,NY,Incumbent,Won,4339232.76,nan
U.S. Representative,John Faso,REP,NY,Incumbent,Lost,3978018.47,19
Attorney General,Letitia James,DEM,NY,Open,Won,3815352.03,nan
U.S. Representative,Thomas Reed II,REP,NY,Incumbent,Won,3456037.85,23
U.S. Representative,Joseph Crowley,WORKING FAMILIES,NY,Incumbent,Lost,3211546.33,14
U.S. Representative,Elise Stefanik,REP,NY,Incumbent,Won,2791427.94,21
Governor,Cynthia Ellen Nixon,WORKING FAMILIES,NY,Challenger,Withdrew,2775566.01,nan
U.S. Representative,John Katko,REP,NY,Incumbent,Won,2764558.76,24
U.S. Representative,Thomas Suozzi,DEM,NY,Incumbent,Won,2691488.31,3
U.S. Representative,Dana Balter,DEM,NY,Challenger,Lost,2648967.16,24
U.S. Representative,Daniel Donovan Jr.,REP,NY,Incumbent,Lost,2588583.05,11
U.S. Representative,Sean Patrick Maloney,DEM,NY,Incumbent,Won,2571740.56,18
Governor,Marcus Molinaro,REP,NY,Challenger,Lost,2408077.33,nan
Lieutenant Governor,Kathleen Courtney Hochul,DEM,NY,Incumbent,Won,2291339.43,nan
Attorney General,Keith Wofford,REP,NY,Open,Lost,2266296.17,nan
State Senator,Jeffrey Klein,INDEPENDENCE,NY,Incumbent,Lost,2068820.57,34
U.S. Representative,Carolyn Maloney,DEM,NY,Incumbent,Won,2051528.19,12
U.S. Representative,Alexandria Ocasio-Cortez,DEM,NY,Challenger,Won,2013279.95,14
U.S. Representative,Joseph Morelle,DEM,NY,Open,Won,1851653.56,25
Attorney General,Zephyr Teachout,DEM,NY,Open,Lost,1755076.39,nan
U.S. Representative,Tracy Mitrano,DEM,NY,Challenger,Lost,1747685.27,23
U.S. Representative,Hakeem Jeffries,DEM,NY,Incumbent,Won,1725148.39,8
State Senator,James Skoufis,DEM,NY,Open,Won,1719500.29,39
U.S. Representative,Suraj Patel,DEM,NY,Challenger,Lost,1637104.16,12
U.S. Representative,Nita Lowey,DEM,NY,Incumbent,Won,1593688.09,17
U.S. Representative,Brian Flynn,DEM,NY,Open,Lost,1569214.94,19
U.S. Representative,Eliot Engel,DEM,NY,Incumbent,Won,1554801.14,16
U.S. Representative,Tedra Lynne Cobb,DEM,NY,Challenger,Lost,1541479.07,21
U.S. Representative,Jerrold Nadler,DEM,NY,Incumbent,Won,1457122.24,10
U.S. Representative,Patrick Ryan,DEM,NY,Open,Lost,1439311.85,19
State Senator,Shelley Mayer,DEM,NY,Incumbent,Won,1423421.9,37
U.S. Senator,Chele Chiavacci Farley,REP,NY,Challenger,Lost,1395958.41,nan
U.S. Representative,Kathleen Rice,DEM,NY,Incumbent,Won,1386424.22,4
State Senator,Todd Kaminsky,DEM,NY,Incumbent,Won,1344421.4,9
State Senator,Elaine Phillips,REP,NY,Incumbent,Lost,1343321.25,7
U.S. Representative,Paul David Tonko,DEM,NY,Incumbent,Won,1330456.81,20
U.S. Representative,Christopher Collins,REP,NY,Incumbent,Won,1321100.25,27
U.S. Representative,Grace Meng,DEM,NY,Incumbent,Won,1320647.1,6
State Senator,James Gaughran,DEM,NY,Challenger,Won,1307133.63,5
U.S. Representative,Peter King,REP,NY,Incumbent,Won,1306114.07,2
U.S. Representative,Nathan McMurray,DEM,NY,Challenger,Lost,1286001.67,27
State Senator,Carl Marcellino,REP,NY,Incumbent,Lost,1269796.0,5
State Senator,John Brooks,DEM,NY,Incumbent,Won,1261211.51,8
