office,candidate,party,state,incumbency,result,total money,district
Governor,Shri Thanedar,DEM,MI,Open,Lost,22122654.74,nan
U.S. Senator,Debbie Stabenow,DEM,MI,Incumbent,Won,17467050.05,nan
Governor,Gretchen Whitmer,DEM,MI,Open,Won,14124089.31,nan
U.S. Senator,John James,REP,MI,Challenger,Lost,12485136.75,nan
Governor,William Schuette,REP,MI,Open,Lost,10897012.38,nan
U.S. Representative,Elissa Slotkin,DEM,MI,Challenger,Won,7394202.77,8
Governor,Adbulrahman El-Sayed,DEM,MI,Open,Lost,7162227.53,nan
U.S. Senator,Sandy Pensler,REP,MI,Open,Lost,5185253.87,nan
U.S. Representative,Haley Stevens,DEM,MI,Open,Won,4150565.16,11
Governor,Brian Nelson Calley,REP,MI,Open,Lost,4146822.59,nan
U.S. Representative,Michael Bishop,REP,MI,Incumbent,Lost,3383642.39,8
U.S. Representative,Frederick Stephen Upton,REP,MI,Incumbent,Won,3275898.37,6
Governor,James Hines,REP,MI,Open,Lost,2793731.97,nan
U.S. Representative,Lena Rose Epstein,REP,MI,Open,Lost,2638417.03,11
U.S. Representative,Gretchen Driskell,DEM,MI,Challenger,Lost,2529034.31,7
Attorney General,Thomas Leonard III,REP,MI,Open,Lost,2202906.25,nan
U.S. Representative,Timothy Walberg,REP,MI,Incumbent,Won,2169793.48,7
U.S. Representative,William Huizenga,REP,MI,Incumbent,Won,2136563.15,2
Attorney General,Dana Nessel,DEM,MI,Open,Won,2130905.41,nan
Secretary Of State,Jocelyn Benson,DEM,MI,Open,Won,1658519.52,nan
U.S. Representative,Rashida Tlaib,DEM,MI,Open,Won,1592325.01,13
U.S. Representative,Matt Longjohn,DEM,MI,Challenger,Lost,1444841.08,6
U.S. Representative,Andy Levin,DEM,MI,Open,Won,1414281.02,9
U.S. Representative,John Bergman,REP,MI,Incumbent,Won,1406493.13,1
U.S. Representative,Matthew Morgan,DEM,MI,Challenger,Lost,1356511.44,1
U.S. Representative,Debbie Dingell,DEM,MI,Incumbent,Won,1272539.42,12
U.S. Representative,Robert Michael Davidson,DEM,MI,Challenger,Lost,1246857.66,2
U.S. Representative,Suneel Gupta,DEM,MI,Open,Lost,1239515.88,11
U.S. Representative,John Moolenaar,REP,MI,Incumbent,Won,1166906.63,4
U.S. Representative,Daniel Kildee,DEM,MI,Incumbent,Won,1156295.21,5
U.S. Representative,Ellen Lipton,DEM,MI,Open,Lost,1086571.25,9
State Senator,Laura Cox,REP,MI,Open,Lost,1037034.45,7
