office,candidate,party,state,incumbency,result,total money,district
Governor,Kevin Stitt,REP,OK,Open,Won,10691903.23,nan
Governor,William Andrew Edmondson,DEM,OK,Open,Lost,4025671.76,nan
Governor,Todd Lamb,REP,OK,Open,Lost,3737042.88,nan
Governor,Mick Cornett,REP,OK,Open,Lost,3392670.57,nan
Attorney General,Gentner Drummond,REP,OK,Challenger,Lost,3327693.13,nan
Attorney General,Mike Hunter,REP,OK,Incumbent,Won,2887941.19,nan
U.S. Representative,Kevin Ray Hern,REP,OK,Open,Won,2804379.37,1
U.S. Representative,Tom Cole,REP,OK,Incumbent,Won,1947752.87,4
U.S. Representative,Markwayne Mullin,REP,OK,Incumbent,Won,1586188.74,2
Lieutenant Governor,Matt Pinnell,REP,OK,Open,Won,1482882.2,nan
Lieutenant Governor,Dana Murphy,REP,OK,Open,Lost,1272490.25,nan
Governor,Gary Richardson,REP,OK,Open,Lost,1253448.92,nan
U.S. Representative,Kendra Horn,DEM,OK,Challenger,Won,1190300.81,5
U.S. Representative,Frank Lucas,REP,OK,Incumbent,Won,1077673.43,3
Insurance Commissioner,Glen Mulready,REP,OK,Open,Won,1001631.88,nan
U.S. Representative,Steven Dane Russell,REP,OK,Incumbent,Lost,954887.0,5
Labor Commissioner,Leslie Osborn,REP,OK,Open,Won,790828.1,nan
Corporation Commissioner,Bob Anthony,REP,OK,Incumbent,Won,774010.03,nan
Labor Commissioner,Cathy Costello,REP,OK,Open,Lost,647239.62,nan
Superintendent Of Public Instruction,Joy Hofmeister,REP,OK,Incumbent,Won,629534.11,nan
Corporation Commissioner,Brian John Bingman,REP,OK,Challenger,Lost,549130.22,nan
Auditor,Charlie Prater,REP,OK,Open,Lost,527400.0,nan
State Representative,Charles McCall,REP,OK,Incumbent,Won,522463.29,22
State Representative,Chris Kannady,REP,OK,Incumbent,Won,480153.71,91
U.S. Representative,Tim Harris,REP,OK,Open,Lost,477370.84,1
State Senator,Kim David,REP,OK,Incumbent,Won,401943.93,18
U.S. Representative,Tim Gilpin,DEM,OK,Open,Lost,387997.05,1
State Representative,Kevin Wallace,REP,OK,Incumbent,Won,360530.07,32
U.S. Representative,Andy Coleman,REP,OK,Open,Lost,350661.68,1
Governor,Dan Fisher,REP,OK,Open,Lost,326170.81,nan
State Representative,Jon Echols,REP,OK,Incumbent,Won,323949.62,90
Treasurer,Randy McDaniel,REP,OK,Open,Won,323183.37,nan
State Senator,Stephanie Bice,REP,OK,Incumbent,Won,319712.14,22
State Senator,Roger Thompson,REP,OK,Incumbent,Won,268612.15,8
State Senator,Ervin Yen,REP,OK,Incumbent,Lost,250914.85,40
State Senator,Julia Kirt,DEM,OK,Open,Won,247088.78,30
State Representative,Mike Sanders,REP,OK,Incumbent,Default Winner,237266.85,59
State Senator,Marty Quinn,REP,OK,Incumbent,Won,227521.53,2
State Senator,John Symcox,REP,OK,Open,Lost,226482.78,30
State Representative,Terry Odonnell,REP,OK,Incumbent,Won,198696.63,23
State Representative,Chad Caldwell,REP,OK,Incumbent,Won,192734.73,40
State Senator,Jeff Berrong,DEM,OK,Open,Lost,185664.82,38
State Senator,Carri Hicks,DEM,OK,Open,Won,184873.67,40
Lieutenant Governor,Eddie Jay Fields,REP,OK,Open,Lost,184396.65,nan
State Representative,John Waldron,DEM,OK,Open,Won,183121.48,77
State Representative,Avery Carl Frix,REP,OK,Incumbent,Won,175872.46,13
State Senator,Kay Floyd,DEM,OK,Incumbent,Default Winner,172893.65,46
State Senator,Joe Howell,REP,OK,Open,Lost,168953.32,40
State Senator,James Leewright,REP,OK,Incumbent,Won,167732.06,12
State Representative,Jeff Boatman,REP,OK,Open,Won,167336.66,67
State Senator,Jason Smalley,REP,OK,Incumbent,Won,165379.38,28
State Representative,Cyndi Munson,DEM,OK,Incumbent,Won,164586.51,85
State Senator,Mark Allen,REP,OK,Incumbent,Won,155775.59,4
U.S. Representative,Nathan Dahm,REP,OK,Open,Lost,150728.48,1
State Senator,John Haste,REP,OK,Open,Won,150364.37,36
State Representative,Josh West,REP,OK,Incumbent,Won,149810.12,5
State Representative,Nicole Miller,REP,OK,Open,Won,148067.75,82
Auditor,Cindy Byrd,REP,OK,Open,Won,146162.97,nan
State Representative,Sheila Dills,REP,OK,Open,Won,144756.84,69
State Representative,Roxanne Pollard,REP,OK,Open,Lost,141151.0,41
State Representative,Mike Osburn,REP,OK,Incumbent,Won,140165.24,81
State Representative,Carol Bush,REP,OK,Incumbent,Won,137845.66,70
State Senator,Chuck Hall,REP,OK,Open,Won,137638.5,20
State Senator,Brent Howard,REP,OK,Open,Won,136241.4,38
State Representative,John Pfeiffer,REP,OK,Incumbent,Default Winner,133854.99,38
U.S. Representative,Jarrin Jackson,REP,OK,Challenger,Lost,131899.53,2
State Representative,Harold Wright,REP,OK,Incumbent,Default Winner,131564.4,57
State Representative,Ryan Martinez,REP,OK,Incumbent,Won,130865.87,39
U.S. Representative,Jason Nichols,DEM,OK,Challenger,Lost,129377.01,2
State Senator,Darrell Weaver,REP,OK,Open,Won,129215.0,24
State Representative,Jadine Nollan,REP,OK,Incumbent,Won,128231.17,66
Governor,Gary Jones,REP,OK,Open,Lost,126732.68,nan
State Representative,Lewis Moore,REP,OK,Incumbent,Won,125146.78,96
State Representative,Mark Lawson,REP,OK,Incumbent,Default Winner,122074.95,30
State Representative,Bobby Cleveland,REP,OK,Incumbent,Lost,121843.47,20
State Representative,Mark McBride,REP,OK,Incumbent,Won,121358.93,53
State Senator,John Michael Montgomery,REP,OK,Open,Won,119603.84,32
U.S. Representative,John McCarthy,REP,OK,Challenger,Lost,118112.62,2
State Representative,Brad Boles,REP,OK,Incumbent,Default Winner,116932.61,51
State Representative,Cheryl Key,DEM,OK,Open,Lost,114488.62,48
State Representative,Rhonda Baker,REP,OK,Incumbent,Default Winner,112324.16,60
State Senator,William Casey Murdock,REP,OK,Open,Won,110016.9,27
State Representative,Zack Taylor,REP,OK,Incumbent,Won,108760.59,28
State Senator,Danielle Ezell,DEM,OK,Open,Lost,106301.01,40
Superintendent Of Public Instruction,John Cox,DEM,OK,Challenger,Lost,104657.54,nan
State Representative,Todd Russ,REP,OK,Incumbent,Won,104604.98,55
State Representative,Stan May,REP,OK,Open,Won,104600.0,80
State Representative,Thomas J) Marti,REP,OK,Challenger,Won,101476.45,75
State Representative,Jacob Rosecrants,DEM,OK,Incumbent,Won,101385.84,46
State Representative,Daniel Manuel,DEM,OK,Open,Lost,98305.26,25
State Representative,Bryan Vinyard,REP,OK,Challenger,Lost,97991.08,46
State Representative,Chelsey Branham,DEM,OK,Open,Won,97739.99,83
Attorney General,Mark Myles,DEM,OK,Challenger,Lost,97359.93,nan
State Representative,Steve Kouplen,DEM,OK,Incumbent,Lost,97045.77,24
State Representative,Jason Reese,REP,OK,Open,Lost,96536.22,83
State Representative,Emily Virgin,DEM,OK,Incumbent,Default Winner,95791.06,44
State Representative,Ross Ford,REP,OK,Incumbent,Lost,94953.78,76
U.S. Representative,Thomas Guild,DEM,OK,Open,Lost,93703.93,5
State Representative,Mark Lepak,REP,OK,Incumbent,Won,91935.15,9
State Senator,George Young,DEM,OK,Open,Won,91618.12,48
State Representative,Trey Caldwell,REP,OK,Open,Won,91160.0,63
U.S. Representative,Clay Padgett,DEM,OK,Open,Lost,89789.88,2
State Representative,George Faught,REP,OK,Incumbent,Lost,88504.9,14
State Representative,Dennis Dugger,DEM,OK,Challenger,Lost,86513.91,55
State Representative,Martin Garber,REP,OK,Open,Lost,86075.66,11
State Representative,Karen Gaddis,DEM,OK,Incumbent,Lost,85078.3,75
State Representative,Dell Kerbs,REP,OK,Incumbent,Won,84396.91,26
State Representative,Kent Glesener,REP,OK,Challenger,Lost,83861.44,30
State Representative,Cynthia Jo Roe,REP,OK,Open,Won,83461.0,42
State Senator,Bill Day,REP,OK,Open,Lost,83378.86,36
State Representative,Denise Brewer,DEM,OK,Open,Won,83282.39,71
State Representative,Tammy Townley,REP,OK,Open,Won,83191.0,48
State Representative,Kathy Wallis,DEM,OK,Challenger,Lost,82019.02,96
State Representative,Brad Martin,REP,OK,Open,Lost,81200.85,82
State Representative,Meloyde Blancett,DEM,OK,Incumbent,Won,81185.21,78
State Representative,Jim Grego,REP,OK,Open,Won,81086.66,17
State Representative,Rusty Cornwell,REP,OK,Open,Won,79590.0,6
State Senator,Frank Simpson,REP,OK,Incumbent,Won,79253.28,14
State Representative,Liz George,DEM,OK,Open,Lost,78021.5,42
State Representative,David Perryman,DEM,OK,Incumbent,Won,77599.7,56
State Senator,Bill Coleman,REP,OK,Open,Default Winner,77307.01,10
State Representative,Tammy West,REP,OK,Incumbent,Won,77246.74,84
State Representative,Tom Stites,DEM,OK,Open,Lost,75424.09,2
State Representative,Scott Fetgatter,REP,OK,Incumbent,Won,75086.38,16
State Senator,Eddie Martin,DEM,OK,Challenger,Lost,75075.0,4
State Representative,Kyle Hilbert,REP,OK,Incumbent,Won,74632.61,29
State Representative,Greg Babinec,REP,OK,Incumbent,Lost,73863.94,33
State Representative,Ken Luttrell,REP,OK,Open,Default Winner,71060.63,37
State Senator,Cludia Griffith,DEM,OK,Open,Lost,71023.3,16
Governor,Constance Johnson,DEM,OK,Open,Lost,69934.24,nan
State Representative,Kevin McDugle,REP,OK,Incumbent,Won,69812.96,12
State Representative,Derrel Fincher,REP,OK,Open,Default Winner,69498.61,11
State Representative,Garry Mize,REP,OK,Open,Won,68655.66,31
State Senator,David Bullard,REP,OK,Open,Won,67699.21,6
State Representative,Chris Sneed,REP,OK,Open,Won,66298.23,14
State Senator,Evan Vincent,REP,OK,Open,Lost,66039.89,30
State Representative,Trish Ranson,DEM,OK,Open,Won,66014.94,34
State Representative,Randy Randleman,REP,OK,Open,Won,65924.16,15
State Representative,Denise Crosswhite Hader,REP,OK,Open,Won,65608.7,41
State Representative,Lonnie Sims,REP,OK,Open,Won,64507.8,68
State Representative,Paul Cason,REP,OK,Open,Lost,63035.48,83
State Senator,Darcy Jech,REP,OK,Incumbent,Default Winner,62226.25,26
State Representative,Robert Manger,REP,OK,Open,Won,62132.03,101
State Representative,Kilmyn Easley-Graf,DEM,OK,Open,Lost,61901.0,98
State Representative,Jason Dunnington,DEM,OK,Incumbent,Default Winner,61775.66,88
State Representative,Scott William McEachin,REP,OK,Incumbent,Lost,61743.91,67
State Representative,Cheryl Baber,REP,OK,Open,Lost,60845.04,71
State Representative,Donald Condit,DEM,OK,Incumbent,Lost,60409.04,18
State Senator,Mary Boren,DEM,OK,Open,Won,59495.08,16
State Representative,Chandler Torbett,DEM,OK,Challenger,Lost,59286.35,16
State Representative,Marcus McEntire,REP,OK,Incumbent,Default Winner,58750.92,50
State Senator,Linda Wade,DEM,OK,Open,Lost,57585.14,42
State Senator,Justin Arledge,DEM,OK,Challenger,Lost,57238.79,14
State Representative,Toni Hasenbeck,REP,OK,Open,Won,56625.0,65
State Senator,Erick Harris,REP,OK,Open,Lost,56513.0,30
State Senator,Michael Brooks-Jimenez,DEM,OK,Incumbent,Default Winner,56311.67,44
State Representative,Dan Hicks,REP,OK,Open,Lost,55474.3,79
State Representative,Daniel Pae,REP,OK,Open,Won,55321.0,62
State Senator,Brenda Stanley,REP,OK,Open,Won,54498.5,42
State Representative,Rande Worthen,REP,OK,Incumbent,Won,54383.81,64
State Representative,Karen Gilbert,REP,OK,Open,Lost,54035.0,79
State Representative,Cyndi Ralston,DEM,OK,Challenger,Lost,53785.83,12
State Senator,Jennifer Esau,DEM,OK,Challenger,Lost,52736.37,2
State Representative,Kenton Patzkowsky,REP,OK,Open,Won,52310.96,61
State Representative,Tess Teague,REP,OK,Incumbent,Lost,52143.61,101
State Representative,Melissa Provenzano,DEM,OK,Open,Won,51730.24,79
State Senator,J Dossett,DEM,OK,Incumbent,Default Winner,51479.64,34
State Representative,Judd Strom,REP,OK,Open,Won,50885.94,10
State Representative,Louise Redcorn,REP,OK,Challenger,Lost,50787.3,36
State Representative,Brandon Thompson,DEM,OK,Open,Lost,50393.63,65
Corporation Commissioner,Beau Williams,DEM,OK,Open,Lost,50133.74,nan
State Representative,Kevin West,REP,OK,Incumbent,Won,49820.01,54
State Representative,Peggy Defrange,DEM,OK,Open,Lost,49288.47,17
State Representative,Scooter Park,REP,OK,Incumbent,Lost,48967.46,65
State Representative,Travis Dunlap,REP,OK,Incumbent,Lost,48189.12,10
State Representative,Merleyn Bell,DEM,OK,Open,Won,47884.44,45
State Representative,Andy Richardson,DEM,OK,Open,Lost,47455.6,69
State Representative,John Myers,DEM,OK,Open,Lost,46924.88,6
State Representative,Forrest Bennett,DEM,OK,Incumbent,Default Winner,46880.96,92
State Representative,Brian Hill,REP,OK,Open,Won,45595.0,47
State Representative,Wayne Eidson,DEM,OK,Challenger,Lost,44784.98,22
State Representative,Shane Stone,DEM,OK,Incumbent,Default Winner,44730.88,89
State Representative,Mark Vancuren,REP,OK,Open,Default Winner,44350.0,74
State Representative,Charles Larry Ortega,REP,OK,Incumbent,Default Winner,43780.13,52
State Representative,Mickey Dollens,DEM,OK,Incumbent,Default Winner,43570.09,93
State Senator,Daniel Belcher,REP,OK,Open,Lost,43285.0,24
State Representative,Danny Sterling,REP,OK,Open,Default Winner,43174.14,27
State Representative,Jim Olsen,REP,OK,Open,Won,42680.0,2
U.S. Representative,Fred Gipson,DEM,OK,Open,Lost,42363.41,4
State Representative,Lundy Kiger,REP,OK,Open,Won,42250.0,3
State Representative,Tommy Hardin,REP,OK,Incumbent,Won,42172.33,49
State Senator,Jeffrey Cartmell,REP,OK,Open,Lost,42018.43,30
State Representative,Justin Jj Humphrey,REP,OK,Incumbent,Won,41809.73,19
State Representative,Jeff Coody,REP,OK,Incumbent,Lost,41412.49,63
State Representative,Darrell Moore,DEM,OK,Challenger,Lost,41374.0,8
U.S. Representative,Brian Kelly Jackson,REP,OK,Challenger,Lost,41115.26,2
State Representative,Ronny Johns,REP,OK,Open,Won,40615.0,25
State Representative,Dustin Roberts,REP,OK,Incumbent,Default Winner,40030.75,21
State Representative,Crystal Duncan,REP,OK,Open,Lost,39995.84,43
State Representative,Collin Walke,DEM,OK,Incumbent,Default Winner,39970.49,87
U.S. Representative,Elijah McIntosh,DEM,OK,Open,Lost,39486.57,2
State Representative,Jay Steagall,REP,OK,Open,Won,39313.0,43
State Representative,Chuck Strohm,REP,OK,Incumbent,Lost,37864.11,69
State Representative,Dean Davis,REP,OK,Open,Won,36390.5,98
State Senator,Carolyn McLarty,REP,OK,Open,Lost,35358.11,27
State Representative,J Burnam,DEM,OK,Challenger,Lost,34832.0,70
State Representative,Ashley Lehnert,DEM,OK,Open,Lost,34630.14,61
State Representative,Matt Meredith,DEM,OK,Incumbent,Default Winner,34375.66,4
State Representative,Monroe Nichols,DEM,OK,Incumbent,Default Winner,34205.95,72
State Representative,Andy Fugate,DEM,OK,Open,Won,34174.0,94
