office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Mia Love,REP,UT,Incumbent,Lost,5598453.32,4
U.S. Senator,Willard Mitt Romney,REP,UT,Open,Won,5496248.64,nan
U.S. Representative,Ben McAdams,DEM,UT,Challenger,Won,3318682.76,4
U.S. Representative,Robert Bishop,REP,UT,Incumbent,Won,1195303.36,1
U.S. Representative,Chris Stewart,REP,UT,Incumbent,Won,962619.35,2
U.S. Senator,Jenny Wilson,DEM,UT,Open,Lost,819963.71,nan
U.S. Senator,Mike Kennedy,REP,UT,Open,Lost,756300.63,nan
U.S. Representative,John Curtis,REP,UT,Incumbent,Won,636613.49,3
U.S. Representative,Shireen Sarah Ghorbani,DEM,UT,Challenger,Lost,460308.81,2
State Senator,Karen Mayne,DEM,UT,Incumbent,Won,335827.78,5
State Senator,Stuart Adams,REP,UT,Incumbent,Won,327910.69,22
U.S. Representative,Eric Eliason,UNITED UTAH,UT,Challenger,Lost,257253.0,1
State Senator,Ann Millner,REP,UT,Incumbent,Won,248979.17,18
State Senator,Gene Davis,DEM,UT,Incumbent,Won,236626.68,3
State Representative,Brad Wilson,REP,UT,Incumbent,Won,223828.03,15
State Senator,Jerry Stevenson,REP,UT,Incumbent,Won,173309.81,21
State Senator,Brian Zehnder,REP,UT,Incumbent,Lost,172885.78,8
State Representative,John Knotwell,REP,UT,Incumbent,Won,163467.3,52
State Senator,Evan Vickers,REP,UT,Incumbent,Won,159567.2,28
State Representative,Brad Bonham,REP,UT,Open,Lost,151455.0,32
State Representative,Jim Dunnigan,REP,UT,Incumbent,Won,145979.65,39
State Representative,Francis Gibson,REP,UT,Incumbent,Won,137154.58,65
State Representative,Patrice Arent,DEM,UT,Incumbent,Won,136644.72,36
State Senator,Dan McCay,REP,UT,Open,Won,114754.16,11
State Senator,Keith Grover,REP,UT,Open,Won,109570.96,15
State Representative,Suzanne Harrison,DEM,UT,Open,Won,107588.3,32
State Senator,Jani Iwamoto,DEM,UT,Incumbent,Won,106182.26,4
State Senator,Jack Rubin,REP,UT,Open,Lost,103551.0,26
State Senator,Scott Sandall,REP,UT,Open,Won,98934.21,17
State Representative,Ken Ivory,REP,UT,Incumbent,Won,79596.7,47
State Representative,Craig Hall,REP,UT,Incumbent,Won,78062.91,33
U.S. Senator,Tim Aalders,CON,UT,Open,Lost,76399.41,nan
State Representative,Mike Winder,REP,UT,Incumbent,Won,75263.79,30
State Representative,Robert Spendlove,REP,UT,Incumbent,Won,72213.01,49
State Senator,Kathleen Riebe,DEM,UT,Challenger,Won,71677.5,8
State Representative,Brad Last,REP,UT,Incumbent,Won,66257.06,71
State Senator,Ronald Winterton,REP,UT,Open,Won,64670.0,26
State Senator,Derek Lloyd Kitchen,DEM,UT,Open,Won,64214.03,2
State Representative,Val Peterson,REP,UT,Incumbent,Won,64054.8,59
State Senator,Daniel Thatcher,REP,UT,Incumbent,Won,63844.57,12
State Representative,Raymond Ward,REP,UT,Incumbent,Won,63184.33,19
State Representative,Mike Schultz,REP,UT,Incumbent,Won,62316.93,12
State Representative,Karen Kwan,DEM,UT,Incumbent,Won,61167.05,34
State Representative,Timothy Hawkes,REP,UT,Incumbent,Won,60977.01,18
State Representative,Bruce Cutler,REP,UT,Incumbent,Lost,59995.85,44
State Representative,Diane Lewis,DEM,UT,Challenger,Lost,56110.77,43
State Representative,Jen Dailey-Provost,DEM,UT,Open,Won,53946.22,24
State Representative,Mike McKell,REP,UT,Incumbent,Won,53278.21,66
State Senator,Kirk Cullimore Jr.,REP,UT,Open,Won,51786.0,9
State Representative,Steve Waldrip,REP,UT,Open,Won,51430.47,8
State Representative,Lorraine Brown,REP,UT,Open,Lost,50307.73,10
State Representative,Tim Quinn,REP,UT,Incumbent,Won,48975.76,54
State Senator,Clare Collard,DEM,UT,Challenger,Lost,48933.85,12
State Representative,Calvin Musselman,REP,UT,Open,Won,48336.0,9
State Representative,Marsha Holland,IND,UT,Open,Lost,48191.74,73
U.S. Representative,Darlene McDonald,DEM,UT,Open,Lost,47898.01,4
State Representative,Eric Hutchings,REP,UT,Incumbent,Won,47617.4,38
State Representative,Brady Brammer,REP,UT,Open,Won,47033.44,27
State Representative,Carol Spackman Moss,DEM,UT,Incumbent,Won,46956.33,37
State Representative,Stewart Barlow,REP,UT,Incumbent,Won,46913.09,17
State Representative,Brian King,DEM,UT,Incumbent,Won,45013.68,28
State Representative,Stephen Handy,REP,UT,Incumbent,Won,44046.41,16
State Senator,Jennifer Plumb,DEM,UT,Open,Lost,43765.0,2
State Representative,Andrew Stoddard,DEM,UT,Challenger,Won,42489.48,44
State Representative,Igor Limansky,DEM,UT,Open,Lost,41194.47,24
State Representative,Deana Froerer,DEM,UT,Open,Lost,40513.1,8
State Representative,Steven Eliason,REP,UT,Incumbent,Won,39574.1,45
State Representative,Melissa Garff Ballard,REP,UT,Open,Won,39556.67,20
State Representative,Jefferson Moss,REP,UT,Incumbent,Won,39180.33,2
State Representative,Todd Zenger,REP,UT,Challenger,Lost,38217.55,36
State Senator,Clark Neil Davis,REP,UT,Open,Lost,37013.65,17
State Representative,Marie Poulson,DEM,UT,Incumbent,Won,36780.3,46
State Representative,Ashley Korenblat,REP,UT,Challenger,Lost,36644.0,70
State Representative,Jeff Stenquist,REP,UT,Open,Won,36638.03,51
State Representative,Val Potter,REP,UT,Incumbent,Won,36271.08,3
State Representative,Elizabeth Weight,DEM,UT,Incumbent,Won,35434.25,31
State Representative,Cory Maloy,REP,UT,Incumbent,Won,34751.46,6
State Representative,Joel Ferry,REP,UT,Open,Won,34593.36,1
State Representative,David Young,REP,UT,Challenger,Lost,33470.38,34
State Representative,Casey Snider,REP,UT,Open,Won,33215.2,5
State Representative,Norm Thurston,REP,UT,Incumbent,Won,32001.58,64
State Representative,Anthony Sudweeks,DEM,UT,Challenger,Lost,31513.0,49
State Representative,Scott Rosenbush,REP,UT,Open,Lost,30539.7,24
State Senator,Chase Winder,REP,UT,Open,Lost,30456.8,2
State Representative,Karianne Lisonbee,REP,UT,Incumbent,Won,30248.59,14
State Representative,Kay Christofferson,REP,UT,Incumbent,Won,30038.31,56
State Representative,Logan Wilde,REP,UT,Incumbent,Won,28773.45,53
State Representative,Carl Albrecht,REP,UT,Incumbent,Won,28063.69,70
State Representative,Christine Watkins,REP,UT,Incumbent,Won,27865.02,69
State Representative,Terry Schow,REP,UT,Open,Lost,27862.26,10
State Senator,Jaren Davis,REP,UT,Challenger,Lost,27653.81,8
State Representative,Phill Wright,REP,UT,Challenger,Lost,27571.24,19
State Representative,Jon Hawkins,REP,UT,Open,Won,27253.69,57
State Representative,Greg Merrill,REP,UT,Open,Lost,27249.18,4
State Senator,Eileen Gallagher,DEM,UT,Open,Lost,27217.22,26
State Representative,Marc Roberts,REP,UT,Incumbent,Won,27127.72,67
State Representative,Susan Duckworth,DEM,UT,Incumbent,Won,26861.22,22
