office,candidate,party,state,incumbency,result,total money,district
Governor,Lawrence Hogan Jr.,REP,MD,Incumbent,Won,20069739.96,nan
U.S. Representative,David John Trone,DEM,MD,Open,Won,18033938.22,6
Governor,Benjamin Todd Jealous,DEM,MD,Challenger,Lost,5568061.42,nan
U.S. Senator,Benjamin Cardin,DEM,MD,Incumbent,Won,5083382.78,nan
U.S. Representative,Steny Hoyer,DEM,MD,Incumbent,Won,4081951.79,5
Governor,James Shea Jr.,DEM,MD,Open,Lost,3587518.87,nan
Governor,Rushern Baker III,DEM,MD,Open,Lost,3204593.6,nan
U.S. Senator,Neal Simon,IND,MD,Challenger,Lost,2251550.07,nan
Attorney General,Brian Frosh,DEM,MD,Incumbent,Won,1899713.8,nan
U.S. Representative,Jesse Colvin,DEM,MD,Challenger,Lost,1870021.53,1
State Representative,Michael Busch,DEM,MD,Incumbent,Won,1788105.5,30A
U.S. Representative,Andrew Harris,REP,MD,Incumbent,Won,1664024.79,1
Governor,Alec Ross,DEM,MD,Open,Lost,1623020.77,nan
U.S. Senator,Jerome Segal,DEM,MD,Challenger,Lost,1286421.73,nan
U.S. Representative,Aruna Miller,DEM,MD,Open,Lost,1280748.22,6
U.S. Representative,Jamin Ben Raskin,DEM,MD,Incumbent,Won,1148735.33,8
Comptroller,Peter Franchot,DEM,MD,Incumbent,Won,1113065.92,nan
U.S. Representative,Elijah Cummings,DEM,MD,Incumbent,Won,1035190.08,7
U.S. Representative,A Dutch Ruppersberger,DEM,MD,Incumbent,Won,999387.09,2
U.S. Representative,Amoretta Hoeber,REP,MD,Open,Lost,906478.45,6
U.S. Representative,John Sarbanes,DEM,MD,Incumbent,Won,902657.17,3
Governor,Richard Stuart Madaleno Jr.,DEM,MD,Open,Lost,901806.07,nan
U.S. Representative,Anthony Brown,DEM,MD,Incumbent,Won,846204.67,4
State Senator,Thomas McClain Middleton,DEM,MD,Incumbent,Lost,724285.18,28
State Senator,Thomas Miller Jr.,DEM,MD,Incumbent,Won,710885.0,27
Attorney General,Mitchell Craig Wolf,REP,MD,Challenger,Lost,671688.74,nan
Governor,Krishanti Vignarajah,DEM,MD,Open,Lost,583826.09,nan
U.S. Representative,Nadia Hashimi,DEM,MD,Open,Lost,533814.62,6
State Senator,Timothy Joseph Adams,DEM,MD,Challenger,Lost,497673.41,23
State Senator,Douglas J Peters,DEM,MD,Incumbent,Won,489892.0,23
State Representative,Maggie McIntosh,DEM,MD,Incumbent,Won,474706.02,43
State Representative,Nathaniel Farber Loewentheil,DEM,MD,Challenger,Lost,470719.4,46
State Representative,Dereck Eugene Davis,DEM,MD,Incumbent,Won,451324.74,25
State Representative,Nick Mosby,DEM,MD,Incumbent,Won,443727.57,40
State Senator,Christopher West,REP,MD,Open,Won,437152.0,42
State Senator,Dana Beyer,DEM,MD,Open,Lost,428400.94,18
State Senator,Robert Zirkin,DEM,MD,Incumbent,Won,419854.21,11
U.S. Representative,Roger Manno,DEM,MD,Open,Lost,413791.96,6
State Senator,Katherine Ann Klausmeier,DEM,MD,Incumbent,Won,406631.55,8
State Senator,Guy Guzzone,DEM,MD,Incumbent,Won,396731.98,13
State Representative,Kathryn Szeliga,REP,MD,Incumbent,Won,391245.81,7
State Senator,Jonathan B) Jennings,REP,MD,Incumbent,Won,380767.16,7
State Senator,Joan Carter Conway,DEM,MD,Incumbent,Lost,336447.12,43
State Representative,Jerry Walker,REP,MD,Challenger,Lost,334586.94,33
State Senator,Sarah K. Elfreth,DEM,MD,Open,Won,330274.98,30
State Senator,Michael Hough,REP,MD,Incumbent,Won,328462.72,4
State Representative,Daniel Lee Medinger,DEM,MD,Open,Lost,327460.0,9B
State Senator,Jeffrey Waldstreicher,DEM,MD,Open,Won,325706.34,18
State Senator,Bill Ferguson,DEM,MD,Incumbent,Won,314331.18,46
State Senator,Antonio Hayes,DEM,MD,Open,Won,304489.18,40
State Senator,Ronald George,REP,MD,Open,Lost,302744.63,30
State Representative,Nicholaus Kipke,REP,MD,Incumbent,Won,300300.95,31B
State Senator,Brian Feldman,DEM,MD,Incumbent,Won,292014.65,15
State Representative,Brooke Elizabeth Lierman,DEM,MD,Incumbent,Won,291934.83,46
State Senator,Christian Joseph Miele,REP,MD,Challenger,Lost,291244.33,8
State Senator,Cory McCray,DEM,MD,Open,Won,290411.58,45
State Senator,Edward Richard Reilly,REP,MD,Incumbent,Won,283949.89,33
State Senator,Joanne Benson,DEM,MD,Incumbent,Won,266105.55,24
State Representative,John Mautz,REP,MD,Incumbent,Won,262000.0,37B
State Senator,Mary Lynn Washington,DEM,MD,Open,Won,259586.79,43
State Representative,Adrienne Jones,DEM,MD,Incumbent,Won,242071.0,10
State Senator,Justin David Ready,REP,MD,Incumbent,Won,240085.38,5
State Representative,Marc Alan Korman,DEM,MD,Incumbent,Won,235092.32,16
State Senator,James Mathias,DEM,MD,Incumbent,Lost,232705.36,38
State Senator,Jd Merrill,DEM,MD,Challenger,Lost,232050.8,41
State Representative,Talmadge Branch,DEM,MD,Incumbent,Won,226625.0,45
State Senator,Arthur Ellis,DEM,MD,Open,Won,224707.0,28
State Senator,Craig Steven Giangrande,REP,MD,Challenger,Lost,224550.5,3
State Senator,Delores Goodwin Kelley,DEM,MD,Incumbent,Won,217539.46,10
State Representative,Nino Mangione,REP,MD,Open,Won,216763.47,42B
State Senator,Craig Zucker,DEM,MD,Incumbent,Won,213489.3,14
State Representative,Luke Clippinger,DEM,MD,Incumbent,Won,211331.97,46
State Representative,Anne Kaiser,DEM,MD,Incumbent,Won,208836.0,14
State Senator,James Rosapepe,DEM,MD,Incumbent,Won,204970.0,21
State Representative,Erek Barron,DEM,MD,Incumbent,Won,202825.56,24
State Senator,Nathaniel McFadden,DEM,MD,Incumbent,Lost,202555.0,45
