office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Sherrod Brown,DEM,OH,Incumbent,Won,25870771.86,nan
Governor,Mike Dewine,REP,OH,Open,Won,25504494.22,nan
Governor,Richard Cordray,DEM,OH,Open,Lost,16311527.01,nan
U.S. Representative,Danny Oconnor,DEM,OH,Open,Lost,8326524.28,12
Attorney General,Steve Dettelbah,DEM,OH,Open,Lost,6539517.57,nan
U.S. Senator,Jim Renacci,REP,OH,Challenger,Lost,4893005.59,nan
U.S. Senator,Michael Gibbons,REP,OH,Open,Lost,4764916.8,nan
Attorney General,Dave Yost,REP,OH,Open,Won,4752569.53,nan
U.S. Representative,Steven Stivers,REP,OH,Incumbent,Won,4084246.69,15
U.S. Representative,Aftab Pureval,DEM,OH,Challenger,Lost,4044695.81,1
Secretary Of State,Frank Larose,REP,OH,Open,Won,3092428.04,nan
U.S. Representative,Kenneth Harbaugh,DEM,OH,Challenger,Lost,3072397.92,7
Secretary Of State,Kathleen Clyde,DEM,OH,Open,Lost,2913083.57,nan
U.S. Representative,Troy Balderson,REP,OH,Open,Won,2563203.4,12
U.S. Representative,David Joyce,REP,OH,Incumbent,Won,2547524.78,14
U.S. Representative,Elizabeth Anne Rader,DEM,OH,Challenger,Lost,2226807.35,14
Treasurer,Rob Richardson,DEM,OH,Open,Lost,2117448.7,nan
U.S. Representative,Anthony Gonzalez,REP,OH,Open,Won,1935489.25,16
U.S. Representative,Steven Chabot,REP,OH,Incumbent,Won,1904986.72,1
Treasurer,Robert Sprague,REP,OH,Open,Won,1896978.13,nan
U.S. Representative,Bill Johnson,REP,OH,Incumbent,Won,1882800.66,6
Auditor,Zach Space,DEM,OH,Open,Lost,1871990.6,nan
Governor,Mary Taylor,REP,OH,Open,Lost,1752884.45,nan
Auditor,Keith Faber,REP,OH,Open,Won,1630363.47,nan
U.S. Representative,Timothy Ryan,DEM,OH,Incumbent,Won,1587283.08,13
U.S. Representative,Robert Latta,REP,OH,Incumbent,Won,1575464.45,5
State Representative,Larry Householder,REP,OH,Incumbent,Won,1502478.44,72
State Representative,Ryan Smith,REP,OH,Incumbent,Won,1481219.79,93
U.S. Representative,Brad Wenstrup,REP,OH,Incumbent,Won,1454802.44,2
U.S. Representative,Rick Neal,DEM,OH,Challenger,Lost,1310048.44,15
U.S. Representative,Mike Turner,REP,OH,Incumbent,Won,1228813.04,10
Governor,Joe Schiavoni,DEM,OH,Open,Lost,1221425.06,nan
U.S. Representative,Theresa Gasper,DEM,OH,Challenger,Lost,1211542.17,10
State Senator,Bob Peterson,REP,OH,Incumbent,Won,1164228.19,17
State Senator,Anne Gonzales,REP,OH,Open,Lost,1112901.35,3
U.S. Representative,James Jordan,REP,OH,Incumbent,Won,1088714.74,4
U.S. Representative,Joyce Beatty,DEM,OH,Incumbent,Won,1072848.2,3
U.S. Representative,Robert Brian Gibbs,REP,OH,Incumbent,Won,1055843.39,7
State Senator,Nathan Manning,REP,OH,Open,Won,1025265.87,13
State Senator,Stephen Huffman,REP,OH,Open,Won,995549.45,5
Governor,Dennis John Kucinich,DEM,OH,Open,Lost,847520.66,nan
State Senator,Jay Hottinger,REP,OH,Incumbent,Won,795446.61,31
State Senator,Steve Wilson,REP,OH,Incumbent,Won,776918.87,7
U.S. Representative,Marcy Kaptur,DEM,OH,Incumbent,Won,769298.4,9
U.S. Representative,Marcia Fudge,DEM,OH,Incumbent,Won,763887.41,11
U.S. Representative,Warren Davidson,REP,OH,Incumbent,Won,760346.13,8
U.S. Representative,Janet Garrett,DEM,OH,Challenger,Lost,637411.5,4
State Representative,Thomas Patton,REP,OH,Incumbent,Won,622169.2,7
U.S. Representative,Jill Schiller,DEM,OH,Challenger,Lost,605075.01,2
State Representative,Dave Greenspan,REP,OH,Incumbent,Won,598442.94,16
State Representative,Jay Edwards,REP,OH,Incumbent,Won,589565.38,94
State Representative,Fred Strahorn,DEM,OH,Incumbent,Won,582919.95,39
