office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Mazie Hirono,DEM,HI,Incumbent,Won,4466884.51,nan
Governor,Colleen Wakako Hanabusa,DEM,HI,Challenger,Lost,2142622.95,nan
Governor,David Ige,DEM,HI,Incumbent,Won,1898183.86,nan
U.S. Representative,Tulsi Gabbard Tamayo,DEM,HI,Incumbent,Won,1375843.35,2
Lieutenant Governor,Jill Tokuda,DEM,HI,Open,Lost,736519.22,nan
U.S. Representative,Donna Mercado Kim,DEM,HI,Open,Lost,647368.82,1
U.S. Representative,Doug Chin,DEM,HI,Open,Lost,567652.36,1
U.S. Representative,Ed Case,DEM,HI,Open,Won,561595.39,1
U.S. Representative,Kaniela Saito Ing,DEM,HI,Open,Lost,404543.88,1
U.S. Representative,Ernest Yorihiko Martin,DEM,HI,Open,Lost,335485.0,1
Governor,Andria Tupola,REP,HI,Challenger,Lost,302918.55,nan
State Senator,Michelle Kidani,DEM,HI,Incumbent,Won,300727.05,18
Lieutenant Governor,Bernard Carvalho,DEM,HI,Open,Lost,300298.88,nan
Lieutenant Governor,Josh Green,DEM,HI,Open,Won,288321.09,nan
Lieutenant Governor,Kim Coco Iwamoto,DEM,HI,Open,Lost,236723.52,nan
State Representative,Sylvia Luke,DEM,HI,Incumbent,Default Winner,221992.04,25
State Senator,Kalani English,DEM,HI,Incumbent,Default Winner,207830.63,7
State Senator,Lorraine Rodero Inouye,DEM,HI,Incumbent,Default Winner,172521.74,4
U.S. Representative,Campbell Cavasso,REP,HI,Open,Lost,155898.78,1
State Representative,Scott Saiki,DEM,HI,Incumbent,Default Winner,144630.15,26
State Senator,Rosalyn Hester Baker,DEM,HI,Incumbent,Won,143915.61,6
State Senator,Kaiali Kahele,DEM,HI,Incumbent,Won,128278.78,1
State Senator,Jarrett Keohokalole,DEM,HI,Open,Default Winner,118104.66,24
State Senator,Brickwood Galuteria,DEM,HI,Incumbent,Lost,86795.35,12
U.S. Representative,Beth Keiko Fukumoto,DEM,HI,Open,Lost,85380.26,1
State Representative,Scott Nishimoto,DEM,HI,Incumbent,Default Winner,80666.91,21
State Senator,Ken Ito,DEM,HI,Open,Lost,79770.0,24
State Representative,Ty Cullen,DEM,HI,Incumbent,Default Winner,78660.0,39
State Representative,Kyle Yamashita,DEM,HI,Incumbent,Default Winner,77894.92,12
State Representative,Lynn Decoite,DEM,HI,Incumbent,Won,77487.99,13
Lieutenant Governor,William Espero,DEM,HI,Open,Lost,69413.84,nan
State Senator,Gilbert Riviere,DEM,HI,Incumbent,Default Winner,66681.5,23
State Representative,Aaron Ling Johanson,DEM,HI,Incumbent,Default Winner,65718.64,31
Office Of Hawaiian Affairs District Oahu,Esther Kia Aina,NONPARTISAN SPECIAL,HI,Open,Lost,60750.89,nan
State Representative,Chris Todd,DEM,HI,Incumbent,Won,59841.75,2
State Senator,Maile L Shimabukuro,DEM,HI,Incumbent,Won,59010.23,21
State Representative,Sean Quinlan,DEM,HI,Incumbent,Won,55700.0,47
State Senator,Clarence Nishihara,DEM,HI,Incumbent,Won,54125.0,17
State Representative,Ryan Yamane,DEM,HI,Incumbent,Won,53705.0,37
State Senator,Alicia Maluafiti,DEM,HI,Open,Lost,51200.0,19
State Representative,Della Au Belatti,DEM,HI,Incumbent,Default Winner,50260.0,24
State Representative,Calvin Y Say,DEM,HI,Incumbent,Won,49950.0,20
State Representative,Richard K Onishi,DEM,HI,Incumbent,Won,48918.2,3
State Representative,Mark Nakashima,DEM,HI,Incumbent,Default Winner,48215.25,1
State Representative,Cedric Asuega Gates,DEM,HI,Incumbent,Default Winner,45655.52,44
State Representative,Daynette Morikawa,DEM,HI,Incumbent,Default Winner,45346.0,16
State Senator,Matthew Lopresti,DEM,HI,Open,Lost,45080.0,19
State Representative,Roy Takumi,DEM,HI,Incumbent,Default Winner,45032.92,35
State Representative,James Kunane Tokioka,DEM,HI,Incumbent,Default Winner,44700.0,15
State Representative,Henry James Aquino,DEM,HI,Incumbent,Default Winner,44180.0,38
State Representative,Gene Ward,REP,HI,Incumbent,Won,43546.0,17
State Senator,Dru Kanuha,DEM,HI,Open,Won,43060.0,3
State Representative,John Mizuno,DEM,HI,Incumbent,Default Winner,41655.0,28
State Representative,Daniel Holt,DEM,HI,Incumbent,Default Winner,41148.53,29
State Senator,Clayton Hee,DEM,HI,Challenger,Lost,40950.0,23
State Representative,Takashi Ohno,DEM,HI,Incumbent,Won,40869.87,27
Governor,John Carroll,REP,HI,Open,Lost,39948.92,nan
State Senator,Sharon Moriwaki,DEM,HI,Open,Won,39872.66,12
State Representative,Kika Bukoski,DEM,HI,Open,Lost,39235.54,48
State Representative,Dale Kobayashi,DEM,HI,Open,Default Winner,37923.24,23
State Representative,Justin Woodson,DEM,HI,Incumbent,Won,37600.0,9
Office Of Hawaiian Affairs District Oahu,Samuel Wilder King II,NONPARTISAN SPECIAL,HI,Open,Lost,37460.0,nan
State Representative,Lisa Kitagawa,DEM,HI,Open,Default Winner,36894.79,48
State Representative,Val Okimoto,REP,HI,Open,Won,35821.27,36
State Representative,Robert McDermott,REP,HI,Incumbent,Won,34876.24,40
State Representative,Chris Kalani Lee,DEM,HI,Incumbent,Won,34792.0,51
State Representative,Troy Hashimoto,DEM,HI,Incumbent,Default Winner,34270.0,8
U.S. Representative,Sheryl Alu Campagna,DEM,HI,Challenger,Lost,32820.0,2
