office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Bernard Sanders,IND,VT,Incumbent,Won,12277868.75,nan
U.S. Representative,Peter Welch,DEM,VT,Incumbent,Won,839976.17,1
Governor,Philip Scott,REP,VT,Incumbent,Won,703301.18,nan
Governor,Christine David Hallquist,DEM,VT,Challenger,Lost,559474.45,nan
Lieutenant Governor,Don Turner Jr.,REP,VT,Challenger,Lost,296866.04,nan
Lieutenant Governor,David Zuckerman,DEM,VT,Incumbent,Won,195602.02,nan
Attorney General,Tj Donovan,DEM,VT,Incumbent,Won,173323.12,nan
U.S. Senator,Lawrence Zupan,REP,VT,Challenger,Lost,166570.18,nan
Governor,Keith Stern,REP,VT,Challenger,Lost,69550.93,nan
Governor,James Ehlers,DEM,VT,Open,Lost,59069.53,nan
Senator Chittenden,Alex Farrell,REP,VT,Challenger,Lost,55193.98,nan
Senator Franklin,Corey Parent,REP,VT,Challenger,Won,43273.9,nan
Representative Lamoille-1,Heidi Scheuermann,REP,VT,Incumbent,Won,42130.0,nan
Senator Addison,Ruth Hardy,DEM,VT,Challenger,Won,35344.08,nan
Governor,Brenda Siegel,DEM,VT,Open,Lost,31016.34,nan
Representative Grand Isle-Chittenden-1-1,Mitzi Johnson,DEM,VT,Incumbent,Won,29665.54,nan
Senator Addison,Christopher Bray,DEM,VT,Incumbent,Won,26777.5,nan
Senator Franklin,Randolph Brock III,REP,VT,Incumbent,Won,24882.0,nan
Senator Chittenden,Christopher Pearson,DEM,VT,Incumbent,Won,24195.72,nan
Representative Windham-1,Sara Coffey,DEM,VT,Open,Won,24116.62,nan
U.S. Representative,Daniel Adam Freilich,DEM,VT,Challenger,Lost,23952.34,1
Representative Bennington-4,Kathleen James,DEM,VT,Challenger,Won,23805.53,nan
Senator Addison,Paul Ralston,IND,VT,Challenger,Lost,22258.78,nan
Representative Essex-Caledonia-Orleans,Martha Allen,DEM,VT,Challenger,Lost,21926.01,nan
Senator Windsor,Alison Clarkson,DEM,VT,Incumbent,Won,21755.0,nan
Senator Addison,Marie Audet,IND,VT,Challenger,Lost,21577.15,nan
Senator Chittenden,Michael Sirotkin,DEM,VT,Incumbent,Won,19913.31,nan
Senator Franklin,Pam McCarthy,DEM,VT,Challenger,Lost,19828.16,nan
Representative Lamoille-1,Marina Meerburg,DEM,VT,Challenger,Lost,18355.04,nan
Senator Washington,Andrew Perchlik,DEM,VT,Challenger,Won,17404.12,nan
Representative Windham-2-1,Emilie Kornheiser,DEM,VT,Open,Won,17070.28,nan
Representative Lamoille-3,Zachary Lawrence Mayo,REP,VT,Open,Lost,16951.59,nan
Representative Chittenden-7-3,John Killacky,DEM,VT,Open,Won,15993.87,nan
Representative Lamoille-3,Lucy Rogers,DEM,VT,Open,Won,15221.57,nan
Representative Washington-7,Kari Dolan,DEM,VT,Challenger,Won,15012.85,nan
Senator Orange,Bill Huff,REP,VT,Challenger,Lost,14684.74,nan
Representative Franklin-3-1,Kate Larose,DEM,VT,Open,Lost,14399.75,nan
Representative Lamoille-Washington,Gary Nolan,REP,VT,Incumbent,Lost,14243.43,nan
Representative Rutland-6,Stephanie Jerome,DEM,VT,Challenger,Won,14059.46,nan
Representative Chittenden-8-1,Marybeth Redmond,DEM,VT,Challenger,Won,14045.0,nan
Representative Addison-3,Warren Van Wyck,REP,VT,Challenger,Lost,13450.0,nan
Treasurer,Beth Pearce,DEM,VT,Incumbent,Won,12662.87,nan
Representative Addison-4,Mari Cordes,DEM,VT,Challenger,Won,12471.74,nan
Representative Addison-3,Matt Birong,DEM,VT,Challenger,Won,12190.15,nan
Representative Washington-7,Maxine Jo Jo Grad,DEM,VT,Incumbent,Won,12066.14,nan
Senator Chittenden,Louis Meyers,IND,VT,Challenger,Lost,12000.0,nan
Representative Franklin-3-1,Casey Toof,REP,VT,Open,Won,11974.51,nan
Senator Washington,Andrew Brewer,DEM,VT,Challenger,Lost,11831.45,nan
Representative Franklin-7,Felisha Leffler,REP,VT,Challenger,Won,11566.94,nan
Representative Rutland-Bennington,Robin Chesnut-Tangerman,DEM,VT,Incumbent,Won,11477.0,nan
Representative Bennington-4,Brian Keefe,REP,VT,Incumbent,Lost,11010.0,nan
U.S. Representative,Anya Tynio,REP,VT,Challenger,Lost,10980.0,1
Representative Caledonia-3,Scott Campbell,DEM,VT,Challenger,Won,10843.13,nan
Senator Chittenden,Paul Dame,REP,VT,Challenger,Lost,10585.0,nan
Representative Lamoille-Washington,David Yacovone,DEM,VT,Incumbent,Won,10451.7,nan
Representative Addison-4,Caleb Elder,DEM,VT,Challenger,Won,10375.59,nan
Senator Chittenden,Debbie Ingram,DEM,VT,Incumbent,Won,10205.58,nan
Senator Windham,Becca Balint,DEM,VT,Incumbent,Won,10066.05,nan
Representative Franklin-7,Cynthia Weed,DEM,VT,Incumbent,Lost,9817.86,nan
Representative Franklin-3-1,Mike McCarthy,DEM,VT,Open,Won,9620.69,nan
Representative Washington-3,John Steinman,REP,VT,Challenger,Lost,9441.1,nan
Senator Rutland,Scott Garren,DEM,VT,Challenger,Lost,9281.07,nan
Attorney General,Janssen Willhoit,REP,VT,Challenger,Lost,9222.0,nan
Representative Lamoille-Washington,Avram Patt,DEM,VT,Challenger,Won,9112.23,nan
Senator Washington,Anthony Pollina,DEM,VT,Incumbent,Won,9088.0,nan
Senator Addison,Peter Briggs,REP,VT,Challenger,Lost,8867.92,nan
Representative Franklin-6,James Gregoire,REP,VT,Open,Won,8595.42,nan
Senator Chittenden,Philip Baruth,DEM,VT,Incumbent,Won,8581.0,nan
Representative Washington-3,Tommy Walz,DEM,VT,Incumbent,Won,8552.48,nan
Senator Washington,Ann Cummings,DEM,VT,Incumbent,Won,8498.02,nan
Representative Rutland-Windsor-1,James Harrison,REP,VT,Incumbent,Won,8442.5,nan
Senator Rutland,Cheryl Hooker,DEM,VT,Challenger,Won,8426.0,nan
Representative Orange-1,Carl Demrow,DEM,VT,Challenger,Won,8335.99,nan
Representative Orange-Washington-Addison,Ben Jickling,IND,VT,Challenger,Won,8284.8,nan
Representative Addison-4,Valerie Mullin,REP,VT,Challenger,Lost,8175.0,nan
Representative Washington-1,Kenneth Goslant,REP,VT,Challenger,Won,8170.0,nan
Representative Franklin-6,Kelly Cummings,DEM,VT,Open,Lost,8116.9,nan
Representative Windsor-1,Zachariah Ralph,DEM,VT,Challenger,Won,8058.0,nan
Representative Caledonia-2,Joseph Troiano,DEM,VT,Incumbent,Won,7884.0,nan
Secretary Of State,Jim Condos,DEM,VT,Incumbent,Won,7729.77,nan
Representative Caledonia-3,Scott Beck,REP,VT,Incumbent,Won,7686.45,nan
Senator Chittenden,Tim Ashe,DEM,VT,Incumbent,Won,7680.0,nan
Senator Chittenden,Dana Maxfield,REP,VT,Challenger,Lost,7639.25,nan
Representative Grand Isle-Chittenden-1-1,Leland Morgan,REP,VT,Challenger,Won,7605.0,nan
Representative Washington-1,Denise Macmartin,DEM,VT,Challenger,Lost,7454.32,nan
Senator Bennington,Brian Campion,DEM,VT,Incumbent,Won,7427.33,nan
Representative Caledonia-4,Dennis Labounty,DEM,VT,Challenger,Lost,7270.0,nan
Representative Grand Isle-Chittenden-1-1,Michael Morgan,REP,VT,Challenger,Lost,7255.0,nan
Representative Rutland-Bennington,Edgar Cleveland,REP,VT,Challenger,Lost,7206.0,nan
Representative Windham-4,Mike Mrowicki,DEM,VT,Incumbent,Won,7160.0,nan
Representative Chittenden-8-1,Tanya Vyhovsky,DEM,VT,Challenger,Lost,7077.32,nan
Senator Rutland,James McNeil,REP,VT,Challenger,Won,7050.0,nan
Representative Washington-7,Ed Read,IND,VT,Challenger,Lost,7020.0,nan
