office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Richard Scott,REP,FL,Challenger,Won,74982031.97,nan
Governor,Jeff Greene,DEM,FL,Open,Lost,37828263.18,nan
Governor,Philip Louis Levine,DEM,FL,Open,Lost,31574780.0,nan
U.S. Senator,Bill Nelson,DEM,FL,Incumbent,Lost,28698738.92,nan
Governor,Andrew Gillum,DEM,FL,Open,Lost,18253652.1,nan
Governor,Ronald Desantis,REP,FL,Open,Won,18170327.77,nan
Governor,Adam Putnam,REP,FL,Open,Lost,9489316.28,nan
Governor,Gwen Graham,DEM,FL,Open,Lost,7826409.71,nan
Governor,Thomas Christopher King,DEM,FL,Open,Lost,7381657.22,nan
U.S. Representative,Brian Mast,REP,FL,Incumbent,Won,6010500.45,18
Attorney General,Ashley Moody,REP,FL,Open,Won,5217936.32,nan
U.S. Representative,Carlos Luis Curbelo,REP,FL,Incumbent,Lost,5073906.14,26
U.S. Representative,Debbie Mucarsel-Powell,DEM,FL,Challenger,Won,4577888.44,26
U.S. Representative,Lauren Baer,DEM,FL,Challenger,Lost,4567893.75,18
Attorney General,Frank White,REP,FL,Open,Lost,4539576.9,nan
U.S. Representative,Donna Shalala,DEM,FL,Open,Won,3991256.63,27
Agriculture Commissioner,Baxter Griffin Troutman,REP,FL,Open,Lost,3565470.9,nan
U.S. Representative,Nancy Soderberg,DEM,FL,Open,Lost,3213340.36,6
U.S. Representative,Stephanie Murphy,DEM,FL,Incumbent,Won,3181684.46,7
U.S. Representative,Charles Joseph Crist Jr.,DEM,FL,Incumbent,Won,3111140.71,13
U.S. Representative,Vern Buchanan,REP,FL,Incumbent,Won,2823404.81,16
Attorney General,Sean Michael Shaw,DEM,FL,Open,Lost,2752213.67,nan
U.S. Representative,David Shapiro,DEM,FL,Challenger,Lost,2529398.96,16
Chief Financial Officer,Jimmy Theo Patronis Jr.,REP,FL,Incumbent,Won,2411351.71,nan
U.S. Representative,Mario Diaz-Balart,REP,FL,Incumbent,Won,2269679.97,25
U.S. Representative,Mary Barzee Flores,DEM,FL,Challenger,Lost,2152846.82,25
U.S. Representative,Debbie Wasserman Schultz,DEM,FL,Incumbent,Won,2150372.29,23
U.S. Representative,David Richardson,DEM,FL,Open,Lost,2087900.12,27
U.S. Representative,Kristen Carlson,DEM,FL,Open,Lost,2077483.06,15
U.S. Representative,Maria Elvira Salazar,REP,FL,Open,Lost,2055266.06,27
U.S. Representative,Michael Waltz,REP,FL,Open,Won,2008522.96,6
U.S. Representative,Gus Michael Bilirakis,REP,FL,Incumbent,Won,2002605.93,12
Agriculture Commissioner,Denise Grimsley,REP,FL,Open,Lost,1865438.73,nan
Agriculture Commissioner,Matt Caldwell,REP,FL,Open,Lost,1836482.74,nan
State Senator,Belinda Keiser,REP,FL,Open,Lost,1732627.0,25
