office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Kyrsten Sinema,DEM,AZ,Open,Won,23494042.32,nan
U.S. Senator,Martha McSally,REP,AZ,Open,Lost,21694429.66,nan
Governor,Douglas Ducey,REP,AZ,Incumbent,Won,6115229.34,nan
U.S. Representative,Ann Kirkpatrick,DEM,AZ,Open,Won,4262983.46,2
U.S. Senator,Kelli Ward,REP,AZ,Open,Lost,3163824.1,nan
U.S. Representative,Tom Ohalleran,DEM,AZ,Incumbent,Won,2531667.37,1
U.S. Representative,Greg Stanton,DEM,AZ,Open,Won,2330930.21,9
Secretary Of State,Steve Gaynor,REP,AZ,Open,Lost,2004340.0,nan
U.S. Representative,Debbie Lesko,REP,AZ,Open,Won,1923716.29,8
Governor,David Garcia,DEM,AZ,Challenger,Lost,1805788.51,nan
U.S. Representative,David Schweikert,REP,AZ,Incumbent,Won,1547452.93,6
U.S. Representative,Lea Marquez Peterson,REP,AZ,Open,Lost,1438341.47,2
U.S. Senator,Joseph Arpaio,REP,AZ,Open,Lost,1437994.7,nan
U.S. Representative,Steve Ferrara,REP,AZ,Open,Lost,1430580.13,9
Governor,Steve Farley,DEM,AZ,Open,Lost,1319189.96,nan
U.S. Representative,Wendy Rogers,REP,AZ,Challenger,Lost,1297634.4,1
U.S. Representative,Ruben Gallego,DEM,AZ,Incumbent,Won,973621.84,7
Attorney General,Mark Brnovich,REP,AZ,Incumbent,Won,967941.6,nan
U.S. Representative,Matthew Gerald Heinz,DEM,AZ,Open,Lost,934914.59,2
Secretary Of State,Katie Hobbs,DEM,AZ,Open,Won,782021.33,nan
Secretary Of State,Michele Reagan,REP,AZ,Incumbent,Lost,771644.96,nan
Corporation Commissioner,Rodney Glassman,REP,AZ,Challenger,Lost,766573.21,nan
Attorney General,January Contreras,DEM,AZ,Challenger,Lost,729464.05,nan
Corporation Commissioner,Tom Forese,REP,AZ,Incumbent,Lost,668956.0,nan
U.S. Representative,Raul Grijalva,DEM,AZ,Incumbent,Won,642648.59,3
U.S. Representative,Andrew Biggs,REP,AZ,Incumbent,Won,585283.79,5
U.S. Representative,Paul Anthony Gosar,REP,AZ,Incumbent,Won,582277.58,4
U.S. Representative,Tiffany Shedd,REP,AZ,Open,Lost,528705.94,1
Treasurer,Kimberly Yee,REP,AZ,Open,Won,487640.74,nan
U.S. Representative,Heather Maura Ross,DEM,AZ,Open,Lost,456827.04,6
State Senator,Kate Brophy McGee,REP,AZ,Incumbent,Won,450318.63,28
U.S. Representative,Anita Malik,DEM,AZ,Challenger,Lost,392834.82,6
U.S. Representative,Steve Montenegro,REP,AZ,Open,Lost,348527.69,8
U.S. Representative,Steve Smith,REP,AZ,Open,Lost,326151.91,1
Superintendent Of Public Instruction,Kathy Hoffman,DEM,AZ,Open,Won,299357.16,nan
Treasurer,Mark Manoil,DEM,AZ,Open,Lost,290111.53,nan
Corporation Commissioner,Kiana Maria Sears,DEM,AZ,Challenger,Lost,278188.26,nan
Corporation Commissioner,Sandra Kennedy,DEM,AZ,Challenger,Lost,275840.19,nan
U.S. Representative,Mary Sally Matiella,DEM,AZ,Open,Lost,274422.2,2
U.S. Representative,Phil Lovas,REP,AZ,Open,Lost,270491.38,8
State Senator,Frank Schmuck,REP,AZ,Challenger,Lost,260848.24,18
U.S. Representative,David Brill,DEM,AZ,Challenger,Lost,253100.57,4
State Senator,Sean Bowie,DEM,AZ,Incumbent,Won,226366.62,18
State Representative,Aaron Lieberman,DEM,AZ,Challenger,Won,200229.09,28
Governor,Kelly Fryer,DEM,AZ,Open,Lost,190333.8,nan
State Senator,Heather Carter,REP,AZ,Open,Won,187211.57,15
State Senator,Christine Porter Marsh,DEM,AZ,Challenger,Lost,186837.49,28
U.S. Representative,Joan Greene,DEM,AZ,Challenger,Lost,180793.42,5
State Senator,Timothy Steven Jeffries,REP,AZ,Open,Lost,179631.97,23
State Senator,Karen Elizabeth Fann,REP,AZ,Incumbent,Won,167480.61,1
State Representative,David Stringer,REP,AZ,Incumbent,Won,155686.09,1
State Representative,Kelli Sue Butler,DEM,AZ,Incumbent,Won,155392.0,28
State Senator,D Mesnard,REP,AZ,Open,Won,152441.47,17
Corporation Commissioner,Justin Olson,REP,AZ,Incumbent,Won,147973.47,nan
State Senator,Venden Leach,REP,AZ,Open,Won,147094.83,11
State Representative,Hollace Lyon,DEM,AZ,Challenger,Lost,145972.82,11
State Representative,Jeff Weninger,REP,AZ,Incumbent,Won,144917.69,17
State Mine Inspector,William Pierce,DEM,AZ,Challenger,Lost,138753.54,nan
Superintendent Of Public Instruction,David Schapira,DEM,AZ,Open,Lost,138050.0,nan
State Representative,Maria Mazzeo Syms,REP,AZ,Incumbent,Lost,137454.5,28
Superintendent Of Public Instruction,Frank Riggs,REP,AZ,Open,Lost,134793.91,nan
Corporation Commissioner,James Oconnor,REP,AZ,Challenger,Lost,133204.0,nan
State Representative,Timothy Dunn,REP,AZ,Incumbent,Won,130423.27,13
U.S. Representative,David Victor Giles,REP,AZ,Open,Lost,124288.19,9
State Representative,Jill Norgaard,REP,AZ,Incumbent,Lost,120293.56,18
Corporation Commissioner,William Mundell,DEM,AZ,Open,Lost,119429.42,nan
State Representative,Thomas Shope,REP,AZ,Incumbent,Won,116516.24,8
State Representative,Kathy Pappas Petsas,REP,AZ,Challenger,Lost,114225.0,28
State Senator,Jimmy Lindblom,REP,AZ,Open,Lost,113785.0,12
State Senator,Kathy Knecht,IND,AZ,Challenger,Lost,113385.3,21
State Representative,Raquel Teran,DEM,AZ,Open,Won,113364.72,30
State Representative,Felicia French,DEM,AZ,Challenger,Lost,110899.2,6
U.S. Senator,Deedra Abboud,DEM,AZ,Open,Lost,110829.57,nan
State Representative,Shawnna Bolick,REP,AZ,Challenger,Won,110805.03,20
State Representative,David Cook,REP,AZ,Incumbent,Won,106263.48,8
State Representative,Amish Shah,DEM,AZ,Open,Won,102352.17,24
State Representative,Regina Cobb,REP,AZ,Incumbent,Won,102045.0,5
State Senator,Sine Kerr,REP,AZ,Incumbent,Won,100184.14,13
U.S. Representative,Garrick Arvin McFadden,DEM,AZ,Open,Lost,98754.47,6
State Representative,Denise Epstein,DEM,AZ,Incumbent,Won,97045.93,18
State Senator,Drew John,REP,AZ,Open,Lost,95784.72,14
State Representative,Darin Mitchell,REP,AZ,Incumbent,Lost,92314.93,13
State Representative,Andres Cano,DEM,AZ,Open,Won,92044.41,3
State Senator,Lela Alston,DEM,AZ,Open,Won,90742.29,24
