office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Joseph Manchin III,DEM,WV,Incumbent,Won,9263096.05,nan
U.S. Senator,Patrick Morrisey,REP,WV,Challenger,Lost,5666089.47,nan
U.S. Senator,Don Blankenship,REP,WV,Open,Lost,4140000.0,nan
U.S. Representative,Richard Neece Ojeda II,DEM,WV,Open,Lost,2836903.07,3
U.S. Representative,Carol Miller,REP,WV,Open,Won,1840759.81,3
U.S. Representative,Alex Mooney,REP,WV,Incumbent,Won,1829797.07,2
U.S. Representative,David McKinley,REP,WV,Incumbent,Won,1321211.14,1
U.S. Senator,Evan Jenkins,REP,WV,Open,Lost,1306432.87,nan
U.S. Representative,Talley Sergent,DEM,WV,Challenger,Lost,695257.52,2
U.S. Representative,Aaron Scheinberg,DEM,WV,Open,Lost,577311.78,2
U.S. Representative,Ralph Baxter,DEM,WV,Open,Lost,410256.79,1
U.S. Representative,Conrad Lucas,REP,WV,Open,Lost,408657.37,3
Supreme Court-Ketchum Seat,Joanna Tabit,IND,WV,Open,Lost,313692.41,nan
Supreme Court-Davis Seat,Jim Douglas,IND,WV,Open,Lost,306550.0,nan
U.S. Representative,Rupert Wilson Phillips Jr.,REP,WV,Open,Lost,279668.9,3
U.S. Representative,Kendra Jean Huard Fershee,DEM,WV,Challenger,Lost,271831.99,1
State Senator,William Ihlenfeld,DEM,WV,Challenger,Won,266689.04,1
State Senator,Ryan Ferns,REP,WV,Incumbent,Lost,221117.24,1
U.S. Senator,Thomas Willis,REP,WV,Open,Lost,173472.18,nan
State Representative,Eric Nelson Jr.,REP,WV,Incumbent,Won,124812.5,35
State Senator,Charles Edward Gaunch,REP,WV,Incumbent,Lost,124245.03,8
Supreme Court-Davis Seat,Evan Jenkins,IND,WV,Open,Won,119686.0,nan
U.S. Representative,Gary Martin Gearheart,REP,WV,Open,Lost,117313.17,3
Supreme Court-Davis Seat,Dennise Renee Smith,IND,WV,Open,Lost,111595.18,nan
State Senator,Terrell Ellis,DEM,WV,Challenger,Lost,106632.7,17
Supreme Court-Davis Seat,Jeffrey Vincent Kessler,IND,WV,Open,Lost,106146.84,nan
State Senator,Richard David Lindsay,DEM,WV,Challenger,Won,102556.69,8
Supreme Court-Ketchum Seat,Timothy Armstead,IND,WV,Open,Won,98136.06,nan
U.S. Senator,Paula Joan Swearengin,DEM,WV,Challenger,Lost,95059.69,nan
State Representative,Arch Alfred Moore Capito,REP,WV,Incumbent,Won,88936.5,35
State Representative,Roger Hanshaw,REP,WV,Incumbent,Won,86725.0,33
State Representative,Riley McGowan Moore,REP,WV,Incumbent,Lost,82689.97,67
State Senator,Michael Oliverio II,REP,WV,Challenger,Lost,78638.15,13
State Senator,Stephen Harrison Baldwin Jr.,DEM,WV,Incumbent,Won,77660.36,10
State Representative,Andrew Nelson Robinson,DEM,WV,Incumbent,Won,77172.0,36
State Senator,Brian Alan Prim,DEM,WV,Open,Lost,75050.0,4
Supreme Court-Davis Seat,William Stewart Thompson,IND,WV,Open,Lost,71650.0,nan
State Representative,Chad Stephen Lovejoy,DEM,WV,Incumbent,Won,61744.84,17
State Senator,William David Hamilton,REP,WV,Open,Won,61657.62,11
State Representative,Michael Scott Brewer,DEM,WV,Incumbent,Lost,60380.78,13
Supreme Court-Ketchum Seat,Christopher Wilkes,IND,WV,Open,Lost,58472.98,nan
State Representative,Daryl Cowles,REP,WV,Incumbent,Won,58068.22,58
Supreme Court-Ketchum Seat,Harry Bruner Jr.,IND,WV,Open,Lost,56753.33,nan
State Senator,Michael Craig Folk,REP,WV,Challenger,Lost,56616.3,16
State Senator,Michael Joseph Romano,DEM,WV,Incumbent,Won,56177.0,12
