,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Montana,Attorney General,0,Timothy Fox,REP,2012,2016,1,No,Yes,Yes
1,Montana,Governor,0,Stephen Clark Bullock,DEM,2012,2016,1,No,Yes,Yes
2,Montana,Secretary Of State,0,Linda McCulloch,DEM,2012,2016,2,No,Yes,Yes
3,Montana,State Representative,1,Gerald Bennett,REP,2014,2016,4,No,Yes,Yes
4,Montana,State Representative,2,Michael Cuffe,REP,2014,2016,3,No,Yes,Yes
5,Montana,State Representative,3,Zac Perry,DEM,2014,2016,1,No,Yes,Yes
6,Montana,State Representative,4,Keith Regier,REP,2014,2016,1,No,Yes,Yes
7,Montana,State Representative,5,Edward Lieser,DEM,2014,2016,1,No,Yes,Yes
8,Montana,State Representative,6,Carl Glimm,REP,2014,2016,2,No,Yes,Yes
9,Montana,State Representative,7,Frank Garner,REP,2014,2016,1,No,Yes,No
10,Montana,State Representative,8,Steve Lavin,REP,2014,2016,3,No,Yes,Yes
11,Montana,State Representative,9,Randy Brodehl,REP,2014,2016,1,No,Yes,No
12,Montana,State Representative,10,Mark Noland,REP,2014,2016,1,No,Yes,Yes
13,Montana,State Representative,11,Albert Olszewski,REP,2014,2016,1,No,Yes,Yes
14,Montana,State Representative,12,Gregory Hertz,REP,2014,2016,1,No,Yes,Yes
15,Montana,State Representative,13,Robert Brown,REP,2014,2016,1,No,No,Yes
16,Montana,State Representative,14,Nicholas Schwaderer,REP,2014,2016,2,No,Yes,No
17,Montana,State Representative,15,George Kipp III,DEM,2014,2016,1,No,Yes,Yes
18,Montana,State Representative,16,Susan Webber,DEM,2014,2016,1,No,Yes,Yes
19,Montana,State Representative,17,Christy Clark,REP,2014,2016,3,No,Yes,No
20,Montana,State Representative,18,Robin Allan Cook,REP,2014,2016,1,No,Yes,Yes
21,Montana,State Representative,19,Randall Pinocci,REP,2014,2016,1,No,Yes,No
22,Montana,State Representative,20,Steven Fitzpatrick,REP,2014,2016,3,No,Yes,Yes
23,Montana,State Representative,21,Tom Jacobson,DEM,2014,2016,1,No,Yes,No
24,Montana,State Representative,22,Robert Mehlhoff,DEM,2014,2016,1,No,Yes,Yes
25,Montana,State Representative,23,Wendy McKamey,REP,2014,2016,1,No,Yes,Yes
26,Montana,State Representative,24,Jean Price,DEM,2014,2016,1,No,Yes,Yes
27,Montana,State Representative,25,Casey Schreiner,DEM,2014,2016,1,No,No,Yes
28,Montana,State Representative,26,Mitch Tropila,DEM,2014,2016,1,No,Yes,Yes
29,Montana,State Representative,27,Roy Hollandsworth,REP,2014,2016,1,No,Yes,No
30,Montana,State Representative,28,Stephanie Hess,REP,2014,2016,1,No,Yes,Yes
31,Montana,State Representative,29,Bill Harris,REP,2014,2016,1,No,Yes,Yes
32,Montana,State Representative,30,Ryan Osmundson,REP,2014,2016,1,No,Yes,Yes
33,Montana,State Representative,31,Bridget Smith,DEM,2014,2016,2,Yes,Yes,Yes
34,Montana,State Representative,32,Gilbert Bruce Meyers,REP,2014,2016,1,No,Yes,Yes
35,Montana,State Representative,33,Mike Lang,REP,2014,2016,1,No,Yes,Yes
36,Montana,State Representative,34,Austin Knudsen,REP,2014,2016,1,No,Yes,Yes
37,Montana,State Representative,35,Scott Staffanson,REP,2014,2016,1,No,Yes,No
38,Montana,State Representative,36,Alan Doane,REP,2014,2016,1,No,Yes,Yes
39,Montana,State Representative,37,Lee Randall,REP,2014,2016,1,No,Yes,Yes
40,Montana,State Representative,38,Kenneth Holmlund,REP,2014,2016,1,No,Yes,Yes
41,Montana,State Representative,39,Geraldine Custer,REP,2014,2016,1,No,Yes,Yes
42,Montana,State Representative,40,Thomas Berry,REP,2014,2016,1,No,Yes,Yes
43,Montana,State Representative,41,Patricia Rae Peppers,DEM,2014,2016,2,Yes,Yes,Yes
44,Montana,State Representative,42,Carolyn Pease-Lopez,DEM,2014,2016,4,Yes,Yes,Yes
45,Montana,State Representative,43,Clayton Fiscus,REP,2014,2016,1,No,Yes,Yes
46,Montana,State Representative,44,Dale Mortensen,REP,2014,2016,1,No,Yes,Yes
47,Montana,State Representative,45,Daniel Zolnikov,REP,2014,2016,1,No,Yes,Yes
48,Montana,State Representative,46,Donald Jones,REP,2014,2016,1,No,Yes,No
49,Montana,State Representative,47,Katherin Kelker,DEM,2014,2016,1,No,Yes,Yes
50,Montana,State Representative,48,Jessica Karjala,DEM,2014,2016,1,No,Yes,Yes
51,Montana,State Representative,49,Kelly McCarthy,DEM,2014,2016,1,No,No,No
52,Montana,State Representative,50,Virginia Court,DEM,2014,2016,1,No,No,Yes
53,Montana,State Representative,51,Margaret Macdonald,DEM,2014,2016,1,No,Yes,Yes
54,Montana,State Representative,52,Dave Hagstrom,REP,2014,2016,1,No,No,No
55,Montana,State Representative,53,Sarah Laszloffy,REP,2014,2016,1,No,No,Yes
56,Montana,State Representative,54,Jeffrey Essmann,REP,2014,2016,1,No,Yes,Yes
57,Montana,State Representative,55,Vince Ricci,REP,2014,2016,1,No,Yes,Yes
58,Montana,State Representative,56,Jonathan McNiven,REP,2014,2016,1,No,No,Yes
59,Montana,State Representative,57,Forrest Mandeville,REP,2014,2016,1,No,Yes,Yes
60,Montana,State Representative,58,Seth Berglee,REP,2014,2016,1,No,Yes,Yes
61,Montana,State Representative,59,Alan Redfield,REP,2014,2016,1,No,No,Yes
62,Montana,State Representative,60,Debra Lamm,REP,2014,2016,1,No,Yes,Yes
63,Montana,State Representative,61,Kathleen Williams,DEM,2014,2016,1,No,Yes,Yes
64,Montana,State Representative,62,Thomas Woods,DEM,2014,2016,1,No,Yes,Yes
65,Montana,State Representative,63,Zach Brown,DEM,2014,2016,1,No,Yes,Yes
66,Montana,State Representative,64,Kerry White,REP,2014,2016,1,No,Yes,Yes
67,Montana,State Representative,65,Christopher Pope,DEM,2014,2016,1,No,Yes,Yes
68,Montana,State Representative,66,Denise Hayman,DEM,2014,2016,1,No,Yes,Yes
69,Montana,State Representative,67,Tom Burnett,REP,2014,2016,1,No,Yes,Yes
70,Montana,State Representative,68,Arthur Wittich,REP,2014,2016,1,No,Yes,No
71,Montana,State Representative,69,Matthew Monforton,REP,2014,2016,1,No,Yes,Yes
72,Montana,State Representative,70,Kelly Flynn,REP,2014,2016,1,No,Yes,No
73,Montana,State Representative,71,Ray Shaw,REP,2014,2016,2,No,Yes,Yes
74,Montana,State Representative,72,Jeffrey Welborn,REP,2014,2016,4,No,Yes,Yes
75,Montana,State Representative,73,Edith McClafferty,DEM,2014,2016,1,Yes,Yes,Yes
76,Montana,State Representative,74,Pat Noonan,DEM,2014,2016,1,No,Yes,Yes
77,Montana,State Representative,75,Kirk Wagoner,REP,2014,2016,1,No,No,No
78,Montana,State Representative,76,Ryan Lynch,DEM,2014,2016,1,Yes,Yes,Yes
79,Montana,State Representative,77,Kathy Swanson,DEM,2014,2016,1,Yes,Yes,Yes
80,Montana,State Representative,78,Gordon Pierson Jr.,DEM,2014,2016,1,No,Yes,Yes
81,Montana,State Representative,79,Jenny Eck,DEM,2014,2016,1,No,No,Yes
82,Montana,State Representative,80,Mike Miller,REP,2014,2016,1,No,Yes,Yes
83,Montana,State Representative,81,Janet Ellis,DEM,2014,2016,1,No,No,Yes
84,Montana,State Representative,82,Moffie Funk,DEM,2014,2016,1,No,Yes,Yes
85,Montana,State Representative,83,Charles Hunter,DEM,2014,2016,1,Yes,Yes,Yes
86,Montana,State Representative,84,Mary Anne Dunwell,DEM,2014,2016,1,No,Yes,Yes
87,Montana,State Representative,85,Theresa Manzella,REP,2014,2016,1,No,No,Yes
88,Montana,State Representative,86,Ron Ehli,REP,2014,2016,1,No,Yes,No
89,Montana,State Representative,87,Nancy Ballance,REP,2014,2016,1,No,Yes,Yes
90,Montana,State Representative,88,Edward Greef,REP,2014,2016,1,No,Yes,No
91,Montana,State Representative,89,Nate McConnell,DEM,2014,2016,1,Yes,No,Yes
92,Montana,State Representative,90,Ellie Boldman Hill Smith,DEM,2014,2016,1,Yes,Yes,Yes
93,Montana,State Representative,91,Bryce Bennett,DEM,2014,2016,1,Yes,No,Yes
94,Montana,State Representative,92,David Moore,REP,2014,2016,1,No,No,No
95,Montana,State Representative,93,Daniel Salomon,REP,2014,2016,1,No,No,Yes
96,Montana,State Representative,94,Kimberly Dudik,DEM,2014,2016,1,No,No,Yes
97,Montana,State Representative,95,Nancy Wilson,DEM,2014,2016,1,Yes,Yes,Yes
98,Montana,State Representative,96,Andrew Person,DEM,2014,2016,1,No,Yes,Yes
99,Montana,State Representative,97,Bradley Tschida,REP,2014,2016,1,No,No,Yes
100,Montana,State Representative,98,Willis Curdy,DEM,2014,2016,1,No,Yes,Yes
101,Montana,State Representative,99,Thomas Steenberg,DEM,2014,2016,1,Yes,Yes,Yes
102,Montana,State Representative,100,Andrea Olsen,DEM,2014,2016,1,Yes,Yes,Yes
103,Montana,State Senator,1,Chas Vincent,REP,2014,2016,2,No,Yes,Yes
104,Montana,State Senator,2,Dee Brown,REP,2012,2016,1,No,Yes,Yes
105,Montana,State Senator,3,Bruce Tutvedt,REP,2012,2016,2,No,Yes,Yes
106,Montana,State Senator,4,Mark Wade Blasdel,REP,2014,2016,1,No,Yes,Yes
107,Montana,State Senator,5,Bob Keenan,REP,2014,2016,1,No,Yes,Yes
108,Montana,State Senator,6,Janna Taylor,REP,2012,2016,1,No,Yes,Yes
109,Montana,State Senator,7,Jennifer Fielder,REP,2012,2016,1,No,Yes,Yes
110,Montana,State Senator,8,Lea Whitford,DEM,2014,2016,1,No,Yes,Yes
111,Montana,State Senator,9,Llewelyn Jones,REP,2014,2016,1,No,Yes,No
112,Montana,State Senator,10,Bradley Hamlett,DEM,2012,2016,2,No,Yes,Yes
113,Montana,State Senator,11,Francis Edward Buttrey,REP,2014,2018,1,No,Yes,Yes
114,Montana,State Senator,12,Mary Sheehy Moe,DEM,2014,2018,1,No,Yes,Yes
115,Montana,State Senator,13,Brian Hoven,REP,2014,2018,1,No,Yes,Yes
116,Montana,State Senator,14,Kris Hansen,REP,2014,2018,1,No,Yes,No
148,Montana,State Senator,15,Jim Peterson,REP,2010,2012,2,No,Yes,Yes
117,Montana,State Senator,16,Jonathan Windy Boy,DEM,2012,2016,2,Yes,Yes,Yes
118,Montana,State Senator,17,Greg Jergeson,DEM,2012,2016,1,No,Yes,Yes
119,Montana,State Senator,18,John Brenden,REP,2012,2016,2,No,Yes,Yes
120,Montana,State Senator,19,Frederick Moore,REP,2014,2018,1,No,Yes,No
121,Montana,State Senator,20,Duane Ankney,REP,2014,2018,1,No,Yes,Yes
122,Montana,State Senator,21,Sharon Stewart-Peregoy,DEM,2012,2016,2,Yes,Yes,Yes
123,Montana,State Senator,22,Douglas Lee Kary,REP,2014,2018,1,No,No,Yes
149,Montana,State Senator,23,Alan Olson,REP,2010,2012,1,Yes,Yes,Yes
124,Montana,State Senator,24,Mary McNally,DEM,2014,2018,1,No,Yes,Yes
150,Montana,State Senator,25,Kendall Van Dyk,DEM,2010,2012,1,No,Yes,Yes
125,Montana,State Senator,26,Robyn Driscoll,DEM,2012,2016,1,No,Yes,Yes
126,Montana,State Senator,27,Cary Smith,REP,2014,2018,1,No,Yes,Yes
151,Montana,State Senator,28,Jeffrey Essmann,REP,2010,2012,2,No,Yes,Yes
127,Montana,State Senator,29,David Howard,REP,2014,2018,1,No,Yes,No
128,Montana,State Senator,30,Nels Swandal,REP,2014,2018,1,No,Yes,Yes
152,Montana,State Senator,31,Ron Arthun,REP,2010,2012,1,No,Yes,Yes
129,Montana,State Senator,32,Jedediah Lee Hinkle,REP,2014,2018,1,No,Yes,Yes
130,Montana,State Senator,33,Jennifer Pomnichowski,DEM,2014,2018,1,No,Yes,Yes
131,Montana,State Senator,34,Gordon Vance,REP,2014,2018,1,No,Yes,Yes
153,Montana,State Senator,35,Arthur Wittich,REP,2010,2012,1,No,Yes,Yes
132,Montana,State Senator,36,Debby Barrett,REP,2012,2016,2,No,Yes,Yes
133,Montana,State Senator,37,Jon Sesso,DEM,2012,2016,1,No,Yes,Yes
134,Montana,State Senator,38,Jim Keane,DEM,2012,2016,2,Yes,Yes,Yes
154,Montana,State Senator,39,Terry Murphy,REP,2010,2012,2,No,Yes,Yes
155,Montana,State Senator,40,Mary Caferro,DEM,2010,2012,1,No,Yes,Yes
135,Montana,State Senator,41,Mary Caferro,DEM,2014,2018,1,Yes,No,Yes
136,Montana,State Senator,42,Jill Cohenour,DEM,2014,2018,1,No,Yes,Yes
137,Montana,State Senator,43,Patrick Connell,REP,2014,2018,1,No,Yes,No
156,Montana,State Senator,44,Robert Lake,REP,2010,2012,1,No,Yes,Yes
138,Montana,State Senator,45,Fred Thomas,REP,2012,2016,1,No,Yes,Yes
139,Montana,State Senator,46,Sue Malek,DEM,2012,2016,1,No,Yes,Yes
140,Montana,State Senator,47,Dick Barrett,DEM,2012,2016,1,No,Yes,Yes
141,Montana,State Senator,48,Cynthia Wolken,DEM,2014,2018,1,No,Yes,Yes
142,Montana,State Senator,49,Diane Sands,DEM,2014,2018,1,No,Yes,Yes
143,Montana,State Senator,50,Thomas Facey,DEM,2014,2018,1,Yes,Yes,Yes
144,Montana,Superintendent Of Public Instruction,0,Denise Juneau,DEM,2012,2016,2,No,Yes,Yes
145,Montana,U.S. Representative,1,Ryan Zinke,REP,2014,2016,1,No,No,Yes
146,Montana,U.S. Senator,0,Steven Daines,REP,2014,2020,1,No,No,No
147,Montana,U.S. Senator,0,Jon Tester,DEM,2012,2018,1,No,No,No
